product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
FOLEY CATHETER 2WAY FR16 30ML (PARTNERS),1052.0,39976.0,18876.0,16,12,0,18800.0,39900.0,613,0.471178,0.000224,0.877831,B,ABC/Pareto using total_trade_price revenue,draft
GOPICIN 250MG,3330.0,39960.0,39960.0,2,1,0,0.0,0.0,614,0.0,0.000224,0.878055,B,ABC/Pareto using total_trade_price revenue,draft
INOX 100MG,30.0,39930.0,18870.0,1,1,0,18870.0,39930.0,615,0.472577,0.000224,0.878279,B,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 1CC 29GX1/2 TERUMO,50.0,39650.0,8937.0,9,7,0,6687.0,35800.0,616,0.186788,0.000222,0.878501,B,ABC/Pareto using total_trade_price revenue,draft
BERCEF 250MG/5ML,220.0,39600.0,37530.0,12,11,0,7290.0,9360.0,617,0.778846,0.000222,0.878723,B,ABC/Pareto using total_trade_price revenue,draft
OFLOBIZ 3MG/ML (0.3%) 5ML,200.0,39400.0,17600.0,1,1,0,17600.0,39400.0,618,0.446701,0.000221,0.878944,B,ABC/Pareto using total_trade_price revenue,draft
ZACZIN 20MG/ML,810.0,39330.0,41110.0,15,10,0,0.0,0.0,619,0.0,0.00022,0.879164,B,ABC/Pareto using total_trade_price revenue,draft
HYPOSOL,504.0,39312.0,39312.0,2,2,0,0.0,0.0,620,0.0,0.00022,0.879384,B,ABC/Pareto using total_trade_price revenue,draft
COMXICLA 625MG TAB,230.5,39185.0,39185.0,4,3,0,0.0,0.0,621,0.0,0.00022,0.879604,B,ABC/Pareto using total_trade_price revenue,draft
SORBIFER DURULES 310MG,47.0,39157.58,16758.7,4,3,0,16758.7,37491.299999999996,622,0.447002,0.000219,0.879823,B,ABC/Pareto using total_trade_price revenue,draft
EVAPORATIVE AIR COOLER - IWATA JET 1200B POG62680,1.0,39000.0,23850.0,1,1,0,23850.0,39000.0,623,0.611538,0.000219,0.880042,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GOWN - DISPOSABLE STERILE,300.0,39000.0,39000.0,1,1,0,0.0,0.0,624,0.0,0.000219,0.88026,B,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK HEXACARE,1000.0,39000.0,39000.0,2,1,0,0.0,0.0,625,0.0,0.000219,0.880479,B,ABC/Pareto using total_trade_price revenue,draft
SDCHECK BLOOD TEST STRIPS GOLD,30.0,39000.0,1800.0,2,2,0,1800.0,13000.0,626,0.138462,0.000219,0.880698,B,ABC/Pareto using total_trade_price revenue,draft
ROCIEM 10MG/ML (50MG/5ML) IV,10.0,39000.0,19000.0,1,1,0,19000.0,39000.0,627,0.487179,0.000219,0.880916,B,ABC/Pareto using total_trade_price revenue,draft
ADULT CPR MANNEQUIN,2.0,39000.0,21000.0,1,1,0,21000.0,39000.0,628,0.538462,0.000219,0.881135,B,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK (ADULT) - SURGITECH,737.0,38845.0,29380.0,5,5,0,2535.0,12000.0,629,0.21125,0.000218,0.881352,B,ABC/Pareto using total_trade_price revenue,draft
ROSVA 20-20MG,150.0,38766.0,38472.0,26,13,0,252.0,546.0,630,0.461538,0.000217,0.88157,B,ABC/Pareto using total_trade_price revenue,draft
MEDICAL GRADE HEPA MACHINE 62SQM 7710I (BLUEAIR),1.0,38697.0,38697.0,1,1,0,0.0,0.0,631,0.0,0.000217,0.881786,B,ABC/Pareto using total_trade_price revenue,draft
PORTABLE NEBULIZER,11.0,38500.0,30394.0,3,2,0,12894.0,21000.0,632,0.614,0.000216,0.882002,B,ABC/Pareto using total_trade_price revenue,draft
XYLOCAINE PUMP SPRAY 10% 100MG/ML 50ML,16.0,38400.0,1224.0,3,3,0,1224.0,19200.0,633,0.06375,0.000215,0.882217,B,ABC/Pareto using total_trade_price revenue,draft
ORCHIDS ALBATROSS,75.1864,38393.51,34049.13,2,2,1,34049.130000000005,38393.51,634,0.886846,0.000215,0.882433,B,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET COSMED,213.0,38340.0,1000.0,3,2,0,1000.0,36000.0,635,0.027778,0.000215,0.882647,B,ABC/Pareto using total_trade_price revenue,draft
BETZINE 16MG TAB,166.0,38180.0,38180.0,6,2,0,0.0,0.0,636,0.0,0.000214,0.882861,B,ABC/Pareto using total_trade_price revenue,draft
ABDOMINAL BINDER 8X49 (NOBRAND),200.0,38000.0,0.0,1,1,0,0.0,0.0,637,0.0,0.000213,0.883074,B,ABC/Pareto using total_trade_price revenue,draft
DOPTREX 40MG/ML (200MG/5ML) 5ML,200.0,38000.0,38000.0,1,1,0,0.0,0.0,638,0.0,0.000213,0.883287,B,ABC/Pareto using total_trade_price revenue,draft
BISACODEN 10MG,22.8,37962.0,26350.5,6,2,0,26350.5,37962.0,639,0.694128,0.000213,0.8835,B,ABC/Pareto using total_trade_price revenue,draft
NOVACEE 100MG/5ML SYRUP,1009.0,37876.0,4026.0,9,7,0,3200.0,21450.0,640,0.149184,0.000212,0.883712,B,ABC/Pareto using total_trade_price revenue,draft
STERILLIUM,26.0,37800.0,29800.0,3,3,0,29800.0,37800.0,641,0.78836,0.000212,0.883924,B,ABC/Pareto using total_trade_price revenue,draft
FACE MASK N95 PARTICULATE RESPIRATOR SURGICAL MASK (3M),70.0,37800.0,37800.0,2,2,0,0.0,0.0,642,0.0,0.000212,0.884136,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC 23GX1 (TERUMO),74.0,37800.0,35430.0,4,4,0,35430.0,37800.0,643,0.937302,0.000212,0.884348,B,ABC/Pareto using total_trade_price revenue,draft
FLUZETRIN,100.0,37700.0,2300.0,1,1,0,2300.0,37700.0,644,0.061008,0.000211,0.884559,B,ABC/Pareto using total_trade_price revenue,draft
ELCILIN,193.0,37635.0,18280.0,7,2,0,16135.0,35685.0,645,0.452151,0.000211,0.88477,B,ABC/Pareto using total_trade_price revenue,draft
EPSON PRINTER L3210,4.0,37580.0,6620.02,2,2,0,6620.02,19990.0,646,0.331167,0.000211,0.88498,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 6.5 INDOPLAS,50.0,37500.0,31750.0,1,1,0,31750.0,37500.0,647,0.846667,0.00021,0.885191,B,ABC/Pareto using total_trade_price revenue,draft
URINE STRIPS - INSIGHT,103.0,37460.0,34660.0,5,5,0,0.0,0.0,648,0.0,0.00021,0.885401,B,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL ETHYL 70% - ALCORADE 500ML,576.0,37440.0,37440.0,1,1,0,37440.0,37440.0,649,1.0,0.00021,0.88561,B,ABC/Pareto using total_trade_price revenue,draft
TRIDEN 160MG,52.0,37440.0,38880.0,14,5,0,0.0,0.0,650,0.0,0.00021,0.88582,B,ABC/Pareto using total_trade_price revenue,draft
IV INFUSION SET (PEDIA) 60ML DROPS - ORMED,1700.0,37400.0,36599.98,1,1,0,36599.98,37400.0,651,0.978609,0.00021,0.88603,B,ABC/Pareto using total_trade_price revenue,draft
EMICOX 200MG CAP,184.0,37264.0,18646.5,11,6,0,18646.5,37264.0,652,0.500389,0.000209,0.886239,B,ABC/Pareto using total_trade_price revenue,draft
EUROMYCIN 150MG/ML,51.1,37200.8,3640.0,5,5,0,0.0,0.0,653,0.0,0.000208,0.886447,B,ABC/Pareto using total_trade_price revenue,draft
DOPABAS 40MG/ML (200MG/5ML) 5ML,102.5,37116.0,37116.0,10,9,0,1200.0,1200.0,654,1.0,0.000208,0.886655,B,ABC/Pareto using total_trade_price revenue,draft
FLUCYSTEINE 200MG,447.0,37109.71,36859.71,16,11,0,575.0,825.0,655,0.69697,0.000208,0.886863,B,ABC/Pareto using total_trade_price revenue,draft
VDRL-SYPHILIS RAPID TEST STRIP - RIGHT SIGN,700.0,37020.0,32615.0,3,3,0,32615.0,37020.0,656,0.88101,0.000207,0.88707,B,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET,300.0,37000.0,27500.0,2,2,0,6500.0,16000.0,657,0.40625,0.000207,0.887278,B,ABC/Pareto using total_trade_price revenue,draft
AIRCON SPLIT TYPE 1.5HP INVERTER (LG),1.0,36998.0,22902.0,1,1,0,22902.0,36998.0,658,0.619006,0.000207,0.887485,B,ABC/Pareto using total_trade_price revenue,draft
KETOROBAS 30MG,196.0,36900.0,35190.0,15,8,0,0.0,0.0,659,0.0,0.000207,0.887692,B,ABC/Pareto using total_trade_price revenue,draft
EXAMINATION LATEX GLOVES MEDIUM,205.0,36900.0,14300.0,2,1,0,13400.0,36000.0,660,0.372222,0.000207,0.887899,B,ABC/Pareto using total_trade_price revenue,draft
ISOLATION GOWN QUANTUM,752.0,36848.0,22560.0,1,1,0,22560.0,36848.0,661,0.612245,0.000206,0.888105,B,ABC/Pareto using total_trade_price revenue,draft
CEFIXIME 100MG/5ML SUSP EMACIF,400.0,36800.0,9200.0,1,1,0,9200.0,36800.0,662,0.25,0.000206,0.888311,B,ABC/Pareto using total_trade_price revenue,draft
ERGON 125MCG,263.21,36782.2695,37020.7095,82,34,0,6.72,8.28,663,0.811594,0.000206,0.888517,B,ABC/Pareto using total_trade_price revenue,draft
CORSTAPH 500MG,84.0,36540.0,37449.15,15,10,0,87.0,435.0,664,0.2,0.000205,0.888722,B,ABC/Pareto using total_trade_price revenue,draft
TERMAGEN 500MG,347.0,36426.83,34347.87,42,27,0,4430.52,6089.48,665,0.72757,0.000204,0.888926,B,ABC/Pareto using total_trade_price revenue,draft
"IV CANNULA WINGED G.22 X 1"" INTROCAN SAFETY - B BRAUN",8.0,36400.0,11600.0,1,1,0,11600.0,36400.0,666,0.318681,0.000204,0.88913,B,ABC/Pareto using total_trade_price revenue,draft
INSTRUMENT TRAY WITH COVER 12X10X2.5,23.0,36386.0,36294.0,2,2,0,36294.0,36386.0,667,0.997472,0.000204,0.889334,B,ABC/Pareto using total_trade_price revenue,draft
PRANELLA,470.0,36190.0,36190.0,1,1,0,0.0,0.0,668,0.0,0.000203,0.889537,B,ABC/Pareto using total_trade_price revenue,draft
MECID 500MG,479.44,36175.88,36013.0,27,16,0,3829.0,4186.0,669,0.914716,0.000203,0.88974,B,ABC/Pareto using total_trade_price revenue,draft
STAINLESS SURGICAL KIT,5.0,36000.0,0.0,1,1,0,0.0,0.0,670,0.0,0.000202,0.889942,B,ABC/Pareto using total_trade_price revenue,draft
ALCORIGHT ISOPROPYL ALCOHOL,400.0,36000.0,12000.0,1,1,0,12000.0,36000.0,671,0.333333,0.000202,0.890143,B,ABC/Pareto using total_trade_price revenue,draft
EXAMINATION LATEX GLOVES SMALL,200.0,36000.0,13400.0,1,1,0,13400.0,36000.0,672,0.372222,0.000202,0.890345,B,ABC/Pareto using total_trade_price revenue,draft
INSTRUMENT TRAY WITH COVER STAINLESS STEEL 12X8X2.5 (OLTEN),25.0,35925.0,35870.0,2,1,0,35870.0,35925.0,673,0.998469,0.000201,0.890546,B,ABC/Pareto using total_trade_price revenue,draft
MEOXICLAV-DS 457MG/5ML 70ML,148.1297,35921.37,27675.65,9,5,1,25192.65,33438.37,674,0.753405,0.000201,0.890748,B,ABC/Pareto using total_trade_price revenue,draft
MICROPORE 0.5X10 1.25CMX9.1M (3M),65.0,35750.0,19380.0,5,4,0,18830.0,35200.0,675,0.534943,0.0002,0.890948,B,ABC/Pareto using total_trade_price revenue,draft
INHIBITA 40MG CAP,106.0,35510.0,15862.0,8,6,0,2462.0,5360.0,676,0.459328,0.000199,0.891147,B,ABC/Pareto using total_trade_price revenue,draft
TOILET CLEANER LITER,60.1931,35483.26,16283.45,3,3,1,16103.45,31883.26,677,0.505075,0.000199,0.891346,B,ABC/Pareto using total_trade_price revenue,draft
DISINFECTANT SPRAY 170G 227ML (LYSOL),4.7069,35276.88,19378.97,9,4,6,8406.970000000001,13968.86,678,0.601837,0.000198,0.891544,B,ABC/Pareto using total_trade_price revenue,draft
VELON 6.25MG,489.19,35222.4,21460.0,15,6,0,4684.0,10224.0,679,0.458138,0.000197,0.891741,B,ABC/Pareto using total_trade_price revenue,draft
RAMAVIT 100MG/5MG/50MCG,440.0,35200.0,6400.0,3,2,0,6400.0,35200.0,680,0.181818,0.000197,0.891938,B,ABC/Pareto using total_trade_price revenue,draft
X-RAY CASETTE : 14X14 WITH INTENSIFY SCREEN FUJI,2.0,35190.0,9055.0,2,1,0,9055.0,35190.0,681,0.257317,0.000197,0.892135,B,ABC/Pareto using total_trade_price revenue,draft
DIGITAL THERMOMETER - OMRON,10.0,35000.0,0.0,1,1,0,0.0,0.0,682,0.0,0.000196,0.892331,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA G22 - CATHULA,17.0,35000.0,11200.0,3,3,0,7000.0,30800.0,683,0.227273,0.000196,0.892528,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC PARTNERS,140.0,35000.0,35000.0,3,1,0,0.0,0.0,684,0.0,0.000196,0.892724,B,ABC/Pareto using total_trade_price revenue,draft
MICOZINE 20MG/G (2% W/W) 30G,500.0,35000.0,35000.0,1,1,0,0.0,0.0,685,0.0,0.000196,0.89292,B,ABC/Pareto using total_trade_price revenue,draft
ARNIS FLOOR MAT PUZZLE,29.0,34930.5,25679.5,1,1,0,25679.5,34930.5,686,0.73516,0.000196,0.893116,B,ABC/Pareto using total_trade_price revenue,draft
"LEUKOPLAST 1"" (2.5CMX5M)",177.0,34860.0,9926.0,10,9,0,2986.0,8480.0,687,0.352123,0.000195,0.893311,B,ABC/Pareto using total_trade_price revenue,draft
CLOBECHEM 500MCG/G (0.05% W/W) 5G,700.0,34860.0,14140.0,1,1,0,14140.0,34860.0,688,0.405622,0.000195,0.893506,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE GOWN,435.0,34800.0,34800.0,2,2,0,0.0,0.0,689,0.0,0.000195,0.893701,B,ABC/Pareto using total_trade_price revenue,draft
STERILE LATEX SURGICAL GLOVES 7.5 INDOPLAS,45.0,34650.0,27780.0,3,2,0,24030.0,30900.0,690,0.77767,0.000194,0.893896,B,ABC/Pareto using total_trade_price revenue,draft
CLAVIC 500MG/125MG,29.0,34505.94,34505.94,6,4,0,0.0,0.0,691,0.0,0.000193,0.894089,B,ABC/Pareto using total_trade_price revenue,draft
RESPINAL 500MG,81.0,34455.42,31905.42,20,16,0,0.0,0.0,692,0.0,0.000193,0.894282,B,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA 2M (ADULT) - ORMED,984.0,34440.0,26076.0,2,2,0,8856.0,17220.0,693,0.514286,0.000193,0.894475,B,ABC/Pareto using total_trade_price revenue,draft
ACCU CHECK GLUCOSE STRIPS,40.96,34406.4,11656.6,4,4,0,11656.6,34406.4,694,0.338792,0.000193,0.894668,B,ABC/Pareto using total_trade_price revenue,draft
VERTISAPH-24,39.0,34320.0,0.0,2,2,0,0.0,0.0,695,0.0,0.000192,0.89486,B,ABC/Pareto using total_trade_price revenue,draft
ALLECUR 10MG,448.7014,34316.37,20901.28,36,22,2,10672.52,24012.61,696,0.444455,0.000192,0.895052,B,ABC/Pareto using total_trade_price revenue,draft
SPIRODEN 25MG,59.0,34220.0,29000.0,8,5,0,0.0,0.0,697,0.0,0.000192,0.895244,B,ABC/Pareto using total_trade_price revenue,draft
PORSROSE 20MG/ML (100MG/5ML) 5ML,120.0,34200.0,16506.0,3,1,0,16506.0,34200.0,698,0.482632,0.000192,0.895436,B,ABC/Pareto using total_trade_price revenue,draft
RAXIDINE,228.0,34125.0,37835.0,16,7,0,560.0,600.0,699,0.933333,0.000191,0.895627,B,ABC/Pareto using total_trade_price revenue,draft
MULTI-GROW 120ML,378.0,34020.0,30834.0,14,11,0,4374.0,7560.0,700,0.578571,0.000191,0.895818,B,ABC/Pareto using total_trade_price revenue,draft
HB SAG TEST KIT,23.0,34017.0,16269.0,3,3,0,0.0,0.0,701,0.0,0.000191,0.896008,B,ABC/Pareto using total_trade_price revenue,draft
COFFEE GREAT TASTE PREMIUM 25G,2000.0,34000.0,9700.0,1,1,0,9700.0,34000.0,702,0.285294,0.000191,0.896199,B,ABC/Pareto using total_trade_price revenue,draft
LYSOL 1GALLON,16.0,33818.16,32173.8,3,2,0,2173.82,3818.18,703,0.569334,0.00019,0.896388,B,ABC/Pareto using total_trade_price revenue,draft
DEXTROSE 50ML,26.0,33800.0,14000.0,2,2,0,14000.0,32500.0,704,0.430769,0.000189,0.896578,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC - SUREGUARD,160.0,33760.0,33760.0,4,3,0,0.0,0.0,705,0.0,0.000189,0.896767,B,ABC/Pareto using total_trade_price revenue,draft
ERZOL 5MG/ML (500MG/100ML) 100ML,2250.0,33750.0,18830.0,4,2,0,15080.0,30000.0,706,0.502667,0.000189,0.896956,B,ABC/Pareto using total_trade_price revenue,draft
"YANKAUER W/ CONNECTING TUBE 1/4"" X 2.0M",259.0,33670.0,32370.0,8,8,0,32370.0,32370.0,707,1.0,0.000189,0.897145,B,ABC/Pareto using total_trade_price revenue,draft
CLINDANOVA 300MG CAP,91.0,33670.0,14642.0,8,4,0,7242.0,26270.0,708,0.275676,0.000189,0.897333,B,ABC/Pareto using total_trade_price revenue,draft
SYRINGE WITH NEEDLE TERRUMO - 1CC/ML,48.0,33600.0,30900.0,3,2,0,30900.0,32200.0,709,0.959627,0.000188,0.897522,B,ABC/Pareto using total_trade_price revenue,draft
BLOOD URIC ACID TEST STRIPS (EASYTOUCH),43.0,33540.0,13463.0,2,2,0,13463.0,33540.0,710,0.401401,0.000188,0.89771,B,ABC/Pareto using total_trade_price revenue,draft
MECLOP 5MG\ML,689.1799,33513.33,26520.96,35,19,1,6248.96,13241.33,711,0.471928,0.000188,0.897898,B,ABC/Pareto using total_trade_price revenue,draft
ACRESIL 300MG,83.12,33483.51,13696.33,10,7,0,0.0,0.0,712,0.0,0.000188,0.898085,B,ABC/Pareto using total_trade_price revenue,draft
ALCOLUXX ALCOHOL - GALLON,101.0,33330.0,33000.0,2,1,0,0.0,330.0,713,0.0,0.000187,0.898272,B,ABC/Pareto using total_trade_price revenue,draft
AERO-VENT 1MG/ML (2.5MG/2.5ML),125.66,33301.66,20078.34,9,6,0,19283.34,32506.66,714,0.593212,0.000187,0.898459,B,ABC/Pareto using total_trade_price revenue,draft
CIPRODIN 500MG,220.0,33264.0,33264.0,2,2,0,0.0,0.0,715,0.0,0.000186,0.898645,B,ABC/Pareto using total_trade_price revenue,draft
REGIVASC 5MG,1464.0,33112.5,3737.5,9,8,0,0.0,125.0,716,0.0,0.000186,0.898831,B,ABC/Pareto using total_trade_price revenue,draft
PILLOW CASE AND BEDDINGS,200.0,33000.0,33000.0,1,1,0,0.0,0.0,717,0.0,0.000185,0.899015,B,ABC/Pareto using total_trade_price revenue,draft
"T-SHIRT ORDINARY (S,M,L,XL,2XL)",150.0,33000.0,19350.0,1,1,0,19350.0,33000.0,718,0.586364,0.000185,0.8992,B,ABC/Pareto using total_trade_price revenue,draft
EGG SHELL MATTRESS (URATEX),41.0,32998.03,26804.83,8,4,0,9903.4,16096.6,719,0.615248,0.000185,0.899385,B,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG,138.0,32868.0,28918.0,21,11,0,4470.0,9260.0,720,0.482721,0.000184,0.899569,B,ABC/Pareto using total_trade_price revenue,draft
GENTAM 40MG,749.4,32819.73,33782.11,70,33,0,0.0,0.0,721,0.0,0.000184,0.899753,B,ABC/Pareto using total_trade_price revenue,draft
LOCAINE 50ML,836.0,32752.25,28576.25,6,3,0,3804.0,7980.0,722,0.476692,0.000184,0.899937,B,ABC/Pareto using total_trade_price revenue,draft
HYOSUR 20MG/ML,185.0,32745.0,30155.0,6,4,0,30155.0,32745.0,723,0.920904,0.000183,0.90012,B,ABC/Pareto using total_trade_price revenue,draft
TOOTHPASTE CLOSE-UP RED 50ML,718.0,32669.0,11039.5,2,2,0,11039.5,32669.0,724,0.33792,0.000183,0.900304,B,ABC/Pareto using total_trade_price revenue,draft
AXMEL 500MG,245.0,32438.0,24343.5,25,12,0,11560.5,18925.0,725,0.610859,0.000182,0.900485,B,ABC/Pareto using total_trade_price revenue,draft
ROVASU20,101.0,32421.0,30144.0,9,5,0,15378.0,17655.0,726,0.871028,0.000182,0.900667,B,ABC/Pareto using total_trade_price revenue,draft
MOLNUPIRAVIR 400MG,180.0,32400.0,13900.0,10,5,0,13900.0,32400.0,727,0.429012,0.000182,0.900849,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES SMALL LATEX NONSTERILE (INDOPLAS),175.0,32375.0,10025.0,3,2,0,10025.0,32375.0,728,0.309653,0.000181,0.90103,B,ABC/Pareto using total_trade_price revenue,draft
KELLY CURVED 8'' (OLTEN),66.0,32208.0,26298.0,3,2,0,26298.0,26352.0,729,0.997951,0.00018,0.90121,B,ABC/Pareto using total_trade_price revenue,draft
KELLY STRAIGHT 8'' (OLTEN),66.0,32208.0,26268.0,3,2,0,26268.0,26352.0,730,0.996812,0.00018,0.901391,B,ABC/Pareto using total_trade_price revenue,draft
ZITHROBBAS 50MG,265.0,32065.0,32065.0,3,3,0,0.0,0.0,731,0.0,0.00018,0.901571,B,ABC/Pareto using total_trade_price revenue,draft
VELON 6.25MG TAB,546.0,32036.0,31751.0,20,12,0,2850.0,3135.0,732,0.909091,0.00018,0.90175,B,ABC/Pareto using total_trade_price revenue,draft
ZONROX ORIGINAL 1/2 GALON,460.0,32034.4,18565.6,1,1,0,18565.6,32034.4,733,0.579552,0.00018,0.90193,B,ABC/Pareto using total_trade_price revenue,draft
MEDRIZINE 5MG/5ML SYRUP,1381.0,32007.5,31935.5,13,10,0,234.0,306.0,734,0.764706,0.000179,0.902109,B,ABC/Pareto using total_trade_price revenue,draft
NATRASOL 100MG,155.0,31878.33,31878.33,4,3,0,0.0,0.0,735,0.0,0.000179,0.902288,B,ABC/Pareto using total_trade_price revenue,draft
DOPAMET 250MG,162.5,31687.5,30778.75,28,17,0,2503.75,4631.25,736,0.540621,0.000178,0.902465,B,ABC/Pareto using total_trade_price revenue,draft
NORVATROL 5MG,372.0,31620.0,31620.0,1,1,0,0.0,0.0,737,0.0,0.000177,0.902642,B,ABC/Pareto using total_trade_price revenue,draft
TOOTHPASTE COLGATE 37G,700.0,31500.0,20300.0,1,1,0,20300.0,31500.0,738,0.644444,0.000177,0.902819,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC - INDOPLAS,135.0,31050.0,30874.0,3,3,0,974.0,1150.0,739,0.846957,0.000174,0.902993,B,ABC/Pareto using total_trade_price revenue,draft
N95 FACE MASK PARTICULATE RESPIRATOR SURGICAL MASK (3M),81.6,30930.0,30930.0,6,6,0,0.0,0.0,740,0.0,0.000173,0.903166,B,ABC/Pareto using total_trade_price revenue,draft
SAPHIXIME 200MG,184.69,30883.58,31104.08,11,8,0,0.0,0.0,741,0.0,0.000173,0.903339,B,ABC/Pareto using total_trade_price revenue,draft
MEDRIZINE 2.5MG/ML DROPS,1127.97,30764.77,27290.03,12,10,0,5041.93,8743.85,742,0.576626,0.000172,0.903512,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES (SML) HCD,202.0,30700.0,27900.0,2,2,0,27900.0,30700.0,743,0.908795,0.000172,0.903684,B,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED FORTE 600MG,165.0,30630.0,30630.0,5,4,0,0.0,0.0,744,0.0,0.000172,0.903855,B,ABC/Pareto using total_trade_price revenue,draft
STERILE GLOVES 6.5 - GLOMED,40.0,30400.0,29520.0,1,1,0,29520.0,30400.0,745,0.971053,0.00017,0.904026,B,ABC/Pareto using total_trade_price revenue,draft
CALCIFESAPH 600MG/10MCG FILM COATED,180.0,30240.0,2160.0,1,1,0,2160.0,30240.0,746,0.071429,0.000169,0.904195,B,ABC/Pareto using total_trade_price revenue,draft
NERVESAPH,467.0,30218.0,27677.68,9,7,0,23059.68,25600.0,747,0.900769,0.000169,0.904365,B,ABC/Pareto using total_trade_price revenue,draft
NUPIRA 1MG/ML (4MG/4ML),22.0,30200.0,7160.0,2,2,0,4960.0,28000.0,748,0.177143,0.000169,0.904534,B,ABC/Pareto using total_trade_price revenue,draft
LYCORTIS 100MG IV,57.0,30153.0,10347.0,2,1,0,10347.0,30153.0,749,0.34315,0.000169,0.904703,B,ABC/Pareto using total_trade_price revenue,draft
VOXOLL 30MG TAB,179.0,30029.0,30230.0,60,31,0,2370.0,2505.0,750,0.946108,0.000168,0.904871,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES (MD) HCD,200.0,30000.0,27600.0,1,1,0,27600.0,30000.0,751,0.92,0.000168,0.905039,B,ABC/Pareto using total_trade_price revenue,draft
PERSONAL PROTECTIVE EQUIPMENT COVER ALL (3M),50.0,30000.0,20000.0,1,1,0,20000.0,30000.0,752,0.666667,0.000168,0.905207,B,ABC/Pareto using total_trade_price revenue,draft
NITRILE GLOVES MEDIUM DR. GREG,150.0,30000.0,9630.0,2,2,0,9630.0,30000.0,753,0.321,0.000168,0.905375,B,ABC/Pareto using total_trade_price revenue,draft
CLARITHROMED 125MG,250.0,30000.0,27500.0,2,2,0,27500.0,30000.0,754,0.916667,0.000168,0.905544,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM VINYL NONSTERILE (GLOMED),200.0,30000.0,0.0,1,1,0,0.0,0.0,755,0.0,0.000168,0.905712,B,ABC/Pareto using total_trade_price revenue,draft
EUROZYLLIN 250MG,2000.0,30000.0,19020.0,2,1,0,19020.0,30000.0,756,0.634,0.000168,0.90588,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA 18G - CAREPLUS,30.0,30000.0,29160.0,1,1,0,29160.0,30000.0,757,0.972,0.000168,0.906048,B,ABC/Pareto using total_trade_price revenue,draft
DULAX 3.35MG,311.0,29959.0,30112.5,24,9,0,447.5,490.0,758,0.913265,0.000168,0.906216,B,ABC/Pareto using total_trade_price revenue,draft
HYCLENS OB WASH ANTISEPTIC,216.0,29937.6,14540.8,18,13,0,12046.0,22453.2,759,0.536494,0.000168,0.906384,B,ABC/Pareto using total_trade_price revenue,draft
TRIANGULAR BANDAGE,508.0,29850.0,27250.0,4,4,0,14000.0,16000.0,760,0.875,0.000167,0.906551,B,ABC/Pareto using total_trade_price revenue,draft
LATEX FOLEY BALLOON CATHETER SILICONE COATED 2 WAY FR.16 - SIMPLEX,745.0,29800.0,27315.0,2,2,0,27315.0,29800.0,761,0.916611,0.000167,0.906718,B,ABC/Pareto using total_trade_price revenue,draft
POVIDONE 10% SOLUTION ANTISEPTIC (BETASOL ),35.0,29750.0,12590.0,4,3,0,10890.0,28050.0,762,0.388235,0.000167,0.906885,B,ABC/Pareto using total_trade_price revenue,draft
