product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
OPSITE 25X10 (SMITH AND NEPHEW),15.0,4845.0,1370.0,3,2,0,1370.0,3230.0,1644,0.424149,3e-05,0.984271,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 10CC G21X1 1/4 (INDOPLAS),15.0,4845.0,4845.0,1,1,0,0.0,0.0,1645,0.0,3e-05,0.984301,C,ABC/Pareto using total_trade_price revenue,draft
PROFOSOL 100MG/ML,20.0,4840.0,4840.0,1,1,0,0.0,0.0,1646,0.0,3e-05,0.98433,C,ABC/Pareto using total_trade_price revenue,draft
PCSO 2022-006 - WOMEN'S MONTH,30.0,4828.2,2380.22,1,1,0,2380.22,4828.2,1647,0.492983,3e-05,0.98436,C,ABC/Pareto using total_trade_price revenue,draft
INSECTICIDE AEROSOL 300ML (BAYGON),20.0,4820.0,3560.0,1,1,0,3560.0,4820.0,1648,0.738589,3e-05,0.98439,C,ABC/Pareto using total_trade_price revenue,draft
ULTREINAC 200MG,60.0,4800.0,4800.0,3,3,0,0.0,0.0,1649,0.0,3e-05,0.984419,C,ABC/Pareto using total_trade_price revenue,draft
ADULT DIAPER - MEDIUM MAXI MED,30.0,4800.0,2880.0,2,2,0,480.0,2400.0,1650,0.2,3e-05,0.984449,C,ABC/Pareto using total_trade_price revenue,draft
SAPHORMIN 500MG,120.0,4800.0,4800.0,4,2,0,0.0,0.0,1651,0.0,3e-05,0.984478,C,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 500MG TAB,100.0,4800.0,4800.0,1,1,0,0.0,0.0,1652,0.0,3e-05,0.984508,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2-0 ROUND BODIED 40MM,16.0,4800.0,4160.0,4,4,0,3860.0,4800.0,1653,0.804167,3e-05,0.984537,C,ABC/Pareto using total_trade_price revenue,draft
RECORD BOOK 200PP,100.0,4800.0,0.0,2,2,0,0.0,4800.0,1654,0.0,3e-05,0.984567,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT WITH MASK PEDIA (SURGITECH),100.0,4800.0,4800.0,1,1,0,0.0,0.0,1655,0.0,3e-05,0.984596,C,ABC/Pareto using total_trade_price revenue,draft
FINGER PULSE OXIMETER PEDIA-TOPCARE,4.0,4800.0,2860.0,1,1,0,2860.0,4800.0,1656,0.595833,3e-05,0.984626,C,ABC/Pareto using total_trade_price revenue,draft
"PARAFILM 4""X 125FT PM-996",2.0,4800.0,0.0,1,1,0,0.0,0.0,1657,0.0,3e-05,0.984655,C,ABC/Pareto using total_trade_price revenue,draft
ELCILIN 500MG,20.0,4800.0,1280.0,2,1,0,320.0,3840.0,1658,0.083333,3e-05,0.984685,C,ABC/Pareto using total_trade_price revenue,draft
PARA100 100MG/ML,344.0,4800.0,3892.8,2,2,0,892.8,1800.0,1659,0.496,3e-05,0.984714,C,ABC/Pareto using total_trade_price revenue,draft
COM-FEMIC 500MG CAP,30.0,4800.0,4800.0,4,4,0,0.0,0.0,1660,0.0,3e-05,0.984744,C,ABC/Pareto using total_trade_price revenue,draft
STERILE WATER FOR INJECTION (AMB),100.0,4800.0,3200.0,1,1,0,3200.0,4800.0,1661,0.666667,3e-05,0.984773,C,ABC/Pareto using total_trade_price revenue,draft
DUOGESIC 325MG/37.5MG TAB,48.0,4800.0,4800.0,8,8,0,0.0,0.0,1662,0.0,3e-05,0.984803,C,ABC/Pareto using total_trade_price revenue,draft
MEDICAL OXYGEN 25 POUNDS - REFILL,8.0,4800.0,0.0,1,1,0,0.0,0.0,1663,0.0,3e-05,0.984832,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITH INJECTION PORT LUER LOCK G22 X 1 (CATHY),4.0,4800.0,4800.0,1,1,0,0.0,0.0,1664,0.0,3e-05,0.984862,C,ABC/Pareto using total_trade_price revenue,draft
KIDNEY BASIN 10'' OLTEN,10.0,4790.0,4710.0,1,1,0,4710.0,4790.0,1665,0.983299,2.9e-05,0.984891,C,ABC/Pareto using total_trade_price revenue,draft
ALL SILICONE STOMACH TUBE FR16 (PARTNERS),32.0,4776.0,4776.0,2,2,0,36.0,36.0,1666,1.0,2.9e-05,0.984921,C,ABC/Pareto using total_trade_price revenue,draft
DISTILLED WATER - 1 LTR,315.0,4765.95,4714.07,1,1,0,4714.07,4765.95,1667,0.989114,2.9e-05,0.98495,C,ABC/Pareto using total_trade_price revenue,draft
THUMB FORCEP 10'' (OLTEN),12.0,4764.0,4716.0,2,1,0,4716.0,4764.0,1668,0.989924,2.9e-05,0.984979,C,ABC/Pareto using total_trade_price revenue,draft
CLARITROL 500MG TAB,14.0,4760.0,3092.5,2,1,0,3092.5,4760.0,1669,0.649685,2.9e-05,0.985008,C,ABC/Pareto using total_trade_price revenue,draft
CO-AMOXICARE 500MG/125MG,24.0,4756.32,4756.32,4,2,0,0.0,0.0,1670,0.0,2.9e-05,0.985038,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN CANNULA ADULT-PRO HEALTH,250.0,4750.0,2750.0,1,1,0,2750.0,4750.0,1671,0.578947,2.9e-05,0.985067,C,ABC/Pareto using total_trade_price revenue,draft
NITRILE POWDER FREE EXAMINATION GLOVES 100'S GLOMED,19.0,4750.0,4684.0,2,1,0,2684.0,2750.0,1672,0.976,2.9e-05,0.985096,C,ABC/Pareto using total_trade_price revenue,draft
MONOCRYL 3-0'' 26MM 1/2C 70CM (ETHICON),1.0,4750.0,4750.0,1,1,0,4750.0,4750.0,1673,1.0,2.9e-05,0.985125,C,ABC/Pareto using total_trade_price revenue,draft
WRIST BLOOD PRESSURE MACHNE,12.0,4740.0,2460.0,1,1,0,2460.0,4740.0,1674,0.518987,2.9e-05,0.985154,C,ABC/Pareto using total_trade_price revenue,draft
METZ SCISSOR 7'',10.0,4730.0,0.0,2,1,0,0.0,0.0,1675,0.0,2.9e-05,0.985183,C,ABC/Pareto using total_trade_price revenue,draft
KIDDIREL ORAL DROPS,115.0,4715.0,2829.0,10,9,0,0.0,0.0,1676,0.0,2.9e-05,0.985212,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 2-0 ROUND NEEDLE,1.0,4704.0,4704.0,1,1,0,0.0,0.0,1677,0.0,2.9e-05,0.985241,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 3-0 ROUND NEEDLE,1.0,4704.0,4704.0,1,1,0,0.0,0.0,1678,0.0,2.9e-05,0.98527,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 4-0 ROUND NEEDLE,1.0,4704.0,4704.0,1,1,0,0.0,0.0,1679,0.0,2.9e-05,0.985299,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 5-0 ROUND NEEDLE,1.0,4704.0,4704.0,1,1,0,0.0,0.0,1680,0.0,2.9e-05,0.985328,C,ABC/Pareto using total_trade_price revenue,draft
SULTAM 200MG,10.0,4704.0,4704.0,2,2,0,0.0,0.0,1681,0.0,2.9e-05,0.985357,C,ABC/Pareto using total_trade_price revenue,draft
MILGESIC 100MG/5ML DROPS,294.0,4704.0,1896.0,2,1,0,1896.0,4704.0,1682,0.403061,2.9e-05,0.985386,C,ABC/Pareto using total_trade_price revenue,draft
HEMA QUICK STAIN SET (MEDIC),1.0,4700.0,0.0,1,1,0,0.0,0.0,1683,0.0,2.9e-05,0.985415,C,ABC/Pareto using total_trade_price revenue,draft
"OFFICE TABLE 1,208 DT",1.0,4692.0,4692.0,1,1,0,0.0,0.0,1684,0.0,2.9e-05,0.985444,C,ABC/Pareto using total_trade_price revenue,draft
ENTRANCE LOCKSET TYPE HEAVY DUTY EASY INSTALLATION,10.0,4690.0,4010.0,1,1,0,4010.0,4690.0,1685,0.855011,2.9e-05,0.985472,C,ABC/Pareto using total_trade_price revenue,draft
CINNABLOC 75MG CAP,67.0,4690.0,4690.0,10,6,0,0.0,0.0,1686,0.0,2.9e-05,0.985501,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD LANCET - SURGITECH,22.0,4680.0,1496.0,2,2,0,1496.0,4680.0,1687,0.319658,2.9e-05,0.98553,C,ABC/Pareto using total_trade_price revenue,draft
GENERIC CEFIXIME 20MG DROPS,72.0,4680.0,4680.0,1,1,0,0.0,0.0,1688,0.0,2.9e-05,0.985559,C,ABC/Pareto using total_trade_price revenue,draft
AMBIRETIC 500MG,120.0,4680.0,4680.0,1,1,0,0.0,0.0,1689,0.0,2.9e-05,0.985588,C,ABC/Pareto using total_trade_price revenue,draft
MEDIUM DEAVER - 12 INCHES HEIGHT (HEAD 2),2.0,4680.0,0.0,1,1,0,0.0,0.0,1690,0.0,2.9e-05,0.985616,C,ABC/Pareto using total_trade_price revenue,draft
BECOME PLEX,37.0,4662.0,4662.0,5,5,0,0.0,0.0,1691,0.0,2.9e-05,0.985645,C,ABC/Pareto using total_trade_price revenue,draft
NOVAMOL 100MG,388.0,4656.0,3792.0,3,3,0,864.0,1728.0,1692,0.5,2.9e-05,0.985674,C,ABC/Pareto using total_trade_price revenue,draft
CIPROSAN 500MG,28.0,4620.0,4620.0,4,3,0,0.0,0.0,1693,0.0,2.8e-05,0.985702,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 6X5Y PARTNERS,110.0,4620.0,1000.0,2,2,0,1000.0,4200.0,1694,0.238095,2.8e-05,0.98573,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL NEEDLE G30 SHORT (DENJECT),14.0,4620.0,1164.0,2,2,0,1164.0,4620.0,1695,0.251948,2.8e-05,0.985759,C,ABC/Pareto using total_trade_price revenue,draft
ORAL B TOOTHBRUSH,40.0,4600.0,3720.0,1,1,0,3720.0,4600.0,1696,0.808696,2.8e-05,0.985787,C,ABC/Pareto using total_trade_price revenue,draft
GIAN ZINC 30ML DROPS,67.0,4585.0,3940.0,5,4,0,0.0,0.0,1697,0.0,2.8e-05,0.985815,C,ABC/Pareto using total_trade_price revenue,draft
EMACIF 100MG/5ML,61.0,4575.0,3234.22,5,3,0,984.22,2325.0,1698,0.42332,2.8e-05,0.985843,C,ABC/Pareto using total_trade_price revenue,draft
"MICROPORE 1/2"" 1530-0 - 3M",12.0,4560.0,2540.0,6,6,0,1780.0,3800.0,1699,0.468421,2.8e-05,0.985871,C,ABC/Pareto using total_trade_price revenue,draft
DISINFECTANT SPRAY 500ML (SOLBAC SURFACE),12.0,4557.0,903.0,1,1,0,903.0,4557.0,1700,0.198157,2.8e-05,0.9859,C,ABC/Pareto using total_trade_price revenue,draft
COLGATE MOUTHWASH ASSORTED,40.0,4553.28,4553.28,1,1,0,0.0,0.0,1701,0.0,2.8e-05,0.985927,C,ABC/Pareto using total_trade_price revenue,draft
ZIPLOCK PLASTIC BAG 7X10,35.0,4550.0,4550.0,1,1,0,0.0,0.0,1702,0.0,2.8e-05,0.985955,C,ABC/Pareto using total_trade_price revenue,draft
ID-HOLDER TRANSPARENT PLASTIC VERTICAL,700.0,4550.0,4550.0,1,1,0,0.0,0.0,1703,0.0,2.8e-05,0.985983,C,ABC/Pareto using total_trade_price revenue,draft
ALLECUR 5MG/5ML,227.0,4540.0,4480.0,5,4,0,140.0,200.0,1704,0.7,2.8e-05,0.986011,C,ABC/Pareto using total_trade_price revenue,draft
ATORSAPH - 10MG,181.0,4525.0,10475.0,15,9,0,0.0,0.0,1705,0.0,2.8e-05,0.986039,C,ABC/Pareto using total_trade_price revenue,draft
KIDIMEED C PLUS 60ML,215.0,4515.0,4515.0,2,1,0,0.0,0.0,1706,0.0,2.8e-05,0.986067,C,ABC/Pareto using total_trade_price revenue,draft
AMADOL 150MG,100.0,4510.0,4510.0,4,4,0,0.0,0.0,1707,0.0,2.8e-05,0.986095,C,ABC/Pareto using total_trade_price revenue,draft
"REAGENT ANTI A,B,D",4.0,4500.0,4500.0,2,2,0,0.0,0.0,1708,0.0,2.8e-05,0.986122,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 10CM X 5M,100.0,4500.0,4000.0,1,1,0,4000.0,4500.0,1709,0.888889,2.8e-05,0.98615,C,ABC/Pareto using total_trade_price revenue,draft
YANKAUER - INDOPLAS,30.0,4500.0,3300.0,1,1,0,3300.0,4500.0,1710,0.733333,2.8e-05,0.986178,C,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 1/2 INCH,6.0,4500.0,3300.0,1,1,0,3300.0,4500.0,1711,0.733333,2.8e-05,0.986205,C,ABC/Pareto using total_trade_price revenue,draft
FRUIT BASKET,9.0,4500.0,4464.0,2,2,0,4464.0,4500.0,1712,0.992,2.8e-05,0.986233,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 4X5 TOP CARE,150.0,4500.0,750.0,2,1,0,750.0,4500.0,1713,0.166667,2.8e-05,0.986261,C,ABC/Pareto using total_trade_price revenue,draft
SYRINGE 5CC G23X1 HEXACARE,20.0,4500.0,0.0,1,1,0,0.0,0.0,1714,0.0,2.8e-05,0.986288,C,ABC/Pareto using total_trade_price revenue,draft
I.V CANNULA G20 CANCARE,3.0,4500.0,3600.0,1,1,0,3600.0,4500.0,1715,0.8,2.8e-05,0.986316,C,ABC/Pareto using total_trade_price revenue,draft
AMBUBAG MANUAL RESUSCITATOR PVC ADULT DISPOSABLE (PRIMAPLUS),6.0,4500.0,2850.0,2,2,0,2850.0,4500.0,1716,0.633333,2.8e-05,0.986344,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G25 (ORMED),30.0,4500.0,1830.0,1,1,0,1830.0,4500.0,1717,0.406667,2.8e-05,0.986371,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK NEONATE (SURGITECH),100.0,4500.0,1415.0,1,1,0,1415.0,4500.0,1718,0.314444,2.8e-05,0.986399,C,ABC/Pareto using total_trade_price revenue,draft
PASTE RESTONE,80.0,4480.0,616.0,2,2,0,616.0,4480.0,1719,0.1375,2.8e-05,0.986426,C,ABC/Pareto using total_trade_price revenue,draft
GIAN-ZINC 30ML,64.0,4480.0,4480.0,5,4,0,0.0,0.0,1720,0.0,2.8e-05,0.986454,C,ABC/Pareto using total_trade_price revenue,draft
ENERGIZER AAA RECHARGEABLE W/ CHARGER,5.0,4475.0,520.0,1,1,0,520.0,4475.0,1721,0.116201,2.8e-05,0.986481,C,ABC/Pareto using total_trade_price revenue,draft
LOAD TALK N TEXT 300,16.0,4464.0,3528.0,1,1,0,3528.0,4464.0,1722,0.790323,2.7e-05,0.986509,C,ABC/Pareto using total_trade_price revenue,draft
DIASTATIN 40MG TAB,21.0,4455.0,4455.0,3,2,0,0.0,0.0,1723,0.0,2.7e-05,0.986536,C,ABC/Pareto using total_trade_price revenue,draft
BUDERITE 250MCG,7.0,4445.0,4445.0,4,4,0,0.0,0.0,1724,0.0,2.7e-05,0.986564,C,ABC/Pareto using total_trade_price revenue,draft
NOREPINSAPH-1 1MG/ML (10MG/10ML),20.0,4440.0,4440.0,1,1,0,0.0,0.0,1725,0.0,2.7e-05,0.986591,C,ABC/Pareto using total_trade_price revenue,draft
TELSITAN-40 40MG,13.0,4433.0,4426.0,3,3,0,334.0,341.0,1726,0.979472,2.7e-05,0.986618,C,ABC/Pareto using total_trade_price revenue,draft
HIGHLIGHTER STABILO,105.0,4410.0,810.0,3,3,0,600.0,4200.0,1727,0.142857,2.7e-05,0.986645,C,ABC/Pareto using total_trade_price revenue,draft
ZACH ISOPROPYL ALCOHOL 500ML,63.0,4410.0,1110.0,3,2,0,900.0,4200.0,1728,0.214286,2.7e-05,0.986672,C,ABC/Pareto using total_trade_price revenue,draft
SILVEDEX 10MG,81.0,4400.73,4400.73,6,3,0,0.0,0.0,1729,0.0,2.7e-05,0.986699,C,ABC/Pareto using total_trade_price revenue,draft
STOOL CUP (SAUCE CUP SIZE),44.0,4400.0,4400.0,1,1,0,0.0,0.0,1730,0.0,2.7e-05,0.986727,C,ABC/Pareto using total_trade_price revenue,draft
SYPHILLIS TEST KIT 40'S,2.0,4400.0,0.0,1,1,0,0.0,0.0,1731,0.0,2.7e-05,0.986754,C,ABC/Pareto using total_trade_price revenue,draft
BANDAGE SCISSOR SIZE 7 1/2'',8.0,4400.0,4400.0,1,1,0,4400.0,4400.0,1732,1.0,2.7e-05,0.986781,C,ABC/Pareto using total_trade_price revenue,draft
FLUIMUCIL 600MG,5.0,4385.0,4385.0,1,1,0,0.0,0.0,1733,0.0,2.7e-05,0.986808,C,ABC/Pareto using total_trade_price revenue,draft
LAZICARE 10MG,90.0,4370.0,4250.0,11,5,0,480.0,600.0,1734,0.8,2.7e-05,0.986834,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 2X5Y - SURGITECH,218.0,4360.0,930.0,5,4,0,930.0,3200.0,1735,0.290625,2.7e-05,0.986861,C,ABC/Pareto using total_trade_price revenue,draft
EXEL 250MG/5ML SUS,220.0,4356.0,4356.0,3,2,0,0.0,0.0,1736,0.0,2.7e-05,0.986888,C,ABC/Pareto using total_trade_price revenue,draft
SAPHRIDONE10MG TAB,75.0,4338.0,4454.0,9,6,0,0.0,0.0,1737,0.0,2.7e-05,0.986915,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 20CC/ML (TERUMO),6.0,4320.0,2680.0,2,2,0,2680.0,4320.0,1738,0.62037,2.7e-05,0.986941,C,ABC/Pareto using total_trade_price revenue,draft
BROADMETZ 100MG/ML DROPS,139.0,4317.34,4171.9,11,9,0,227.28,372.72,1739,0.609788,2.7e-05,0.986968,C,ABC/Pareto using total_trade_price revenue,draft
OCHSNER CURVED 8'',8.0,4312.0,0.0,1,1,0,0.0,0.0,1740,0.0,2.7e-05,0.986994,C,ABC/Pareto using total_trade_price revenue,draft
OCHSNER STRAIGHT 8'',8.0,4312.0,0.0,1,1,0,0.0,0.0,1741,0.0,2.7e-05,0.987021,C,ABC/Pareto using total_trade_price revenue,draft
EDECAR 10MG,61.5,4305.0,4305.0,8,6,0,0.0,0.0,1742,0.0,2.6e-05,0.987047,C,ABC/Pareto using total_trade_price revenue,draft
INFAMIX 500MG,78.0,4290.0,4290.0,7,4,0,0.0,0.0,1743,0.0,2.6e-05,0.987074,C,ABC/Pareto using total_trade_price revenue,draft
CLONISUR 150MCG/ML,4.5,4275.0,4275.0,1,1,0,0.0,0.0,1744,0.0,2.6e-05,0.9871,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 60ML (JCHIEME),70.0,4270.0,4270.0,1,1,0,0.0,0.0,1745,0.0,2.6e-05,0.987126,C,ABC/Pareto using total_trade_price revenue,draft
OPREX 40MG,17.0,4250.0,7250.0,6,5,0,7250.0,7250.0,1746,1.0,2.6e-05,0.987152,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 10CC- LUER LOCK TIP (TERUMO),5.0,4250.0,1740.0,1,1,0,1740.0,4250.0,1747,0.409412,2.6e-05,0.987178,C,ABC/Pareto using total_trade_price revenue,draft
RANIREX 25MG/ML,140.0,4228.0,4228.0,17,10,0,0.0,0.0,1748,0.0,2.6e-05,0.987204,C,ABC/Pareto using total_trade_price revenue,draft
ASTAT 20MG,44.0,4224.0,4224.0,4,3,0,0.0,0.0,1749,0.0,2.6e-05,0.98723,C,ABC/Pareto using total_trade_price revenue,draft
ULTRASOUND GEL (GALLON),7.0,4200.0,4200.0,3,3,0,0.0,0.0,1750,0.0,2.6e-05,0.987256,C,ABC/Pareto using total_trade_price revenue,draft
TEMPAID 500MG,56.0,4200.0,3960.0,4,3,0,510.0,750.0,1751,0.68,2.6e-05,0.987282,C,ABC/Pareto using total_trade_price revenue,draft
POLO SHIRT WITH PRINT ALL SIZES,14.0,4200.0,1960.0,3,1,0,1960.0,4200.0,1752,0.466667,2.6e-05,0.987308,C,ABC/Pareto using total_trade_price revenue,draft
CEVOR IV 250MG/ML (1G/4ML) 4ML,14.0,4200.0,4065.0,3,2,0,3465.0,3600.0,1753,0.9625,2.6e-05,0.987334,C,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMETER ADULT (INDOPLAS),6.0,4200.0,2100.0,1,1,0,2100.0,4200.0,1754,0.5,2.6e-05,0.987359,C,ABC/Pareto using total_trade_price revenue,draft
GABAVEX 100MG,12.0,4176.0,4144.0,2,2,0,664.0,696.0,1755,0.954023,2.6e-05,0.987385,C,ABC/Pareto using total_trade_price revenue,draft
MONPHEVIN 200MG/5ML,85.0,4165.0,3920.0,2,2,0,0.0,0.0,1756,0.0,2.6e-05,0.987411,C,ABC/Pareto using total_trade_price revenue,draft
BLADE HOLDER SIZE 3'' (OLTEN),32.0,4160.0,2856.0,5,3,0,256.0,260.0,1757,0.984615,2.6e-05,0.987436,C,ABC/Pareto using total_trade_price revenue,draft
ACRESIL 150MG,11.0,4155.0,3995.0,2,2,0,145.0,305.0,1758,0.47541,2.6e-05,0.987462,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE PAD 4X4 - SURGITECH,15.0,4150.0,1500.0,2,2,0,250.0,2900.0,1759,0.086207,2.6e-05,0.987487,C,ABC/Pareto using total_trade_price revenue,draft
HYOPAN,16.0,4144.0,2072.0,5,3,0,0.0,0.0,1760,0.0,2.5e-05,0.987513,C,ABC/Pareto using total_trade_price revenue,draft
EXEL 100MG/ML,230.0,4140.0,4140.0,3,2,0,0.0,0.0,1761,0.0,2.5e-05,0.987538,C,ABC/Pareto using total_trade_price revenue,draft
APCEE 100MG/5ML 120ML,250.0,4125.0,4125.0,2,2,0,0.0,0.0,1762,0.0,2.5e-05,0.987564,C,ABC/Pareto using total_trade_price revenue,draft
KIDNEY BASIN SIZE 8'' (OLTEN),13.0,4121.0,4101.0,2,1,0,1565.0,1585.0,1763,0.987382,2.5e-05,0.987589,C,ABC/Pareto using total_trade_price revenue,draft
COTTON BALLS - HAPPY 150BALLS,144.0,4104.0,4104.0,1,1,0,0.0,0.0,1764,0.0,2.5e-05,0.987614,C,ABC/Pareto using total_trade_price revenue,draft
CARDOZ 6.25MG,95.35,4100.38,4100.38,2,2,0,0.0,0.0,1765,0.0,2.5e-05,0.987639,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL DRAPE 40X40CM W/ HOLE 10CM - ORMED,3.0,4098.0,2049.0,3,3,0,2000.0,4000.0,1766,0.5,2.5e-05,0.987665,C,ABC/Pareto using total_trade_price revenue,draft
FLUIFORT-M 50MG DROPS,136.0,4080.0,4032.0,9,6,0,312.0,360.0,1767,0.866667,2.5e-05,0.98769,C,ABC/Pareto using total_trade_price revenue,draft
SODIUM HYPOCHLORIDE ZONROX 1GALLON,34.0,4080.0,3420.0,4,2,0,180.0,840.0,1768,0.214286,2.5e-05,0.987715,C,ABC/Pareto using total_trade_price revenue,draft
BUTAMOL 2MG/5ML,272.0,4080.0,1985.0,3,3,0,1055.0,3150.0,1769,0.334921,2.5e-05,0.98774,C,ABC/Pareto using total_trade_price revenue,draft
REGIZINE 5MG/5ML,204.0,4080.0,1428.0,1,1,0,1428.0,4080.0,1770,0.35,2.5e-05,0.987765,C,ABC/Pareto using total_trade_price revenue,draft
FACEMASK BLACK 50'S,74.0,4070.0,4070.0,3,2,0,0.0,0.0,1771,0.0,2.5e-05,0.98779,C,ABC/Pareto using total_trade_price revenue,draft
SPHYMOMANOMETER PARTNERS,10.0,4050.0,4050.0,1,1,0,0.0,0.0,1772,0.0,2.5e-05,0.987815,C,ABC/Pareto using total_trade_price revenue,draft
AMBU BAG ADULT (PRIMAPLUS),3.0,4050.0,5160.0,3,1,0,5160.0,10800.0,1773,0.477778,2.5e-05,0.98784,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC 23GX1 (SUREGUARD),15.0,4050.0,4050.0,1,1,0,0.0,0.0,1774,0.0,2.5e-05,0.987865,C,ABC/Pareto using total_trade_price revenue,draft
DISINFECTANT SOAKING TRAY STAINLESS W LID 14X14 INCH 14''X12''X2-1/2,2.0,4036.0,3944.0,1,1,0,3944.0,4036.0,1775,0.977205,2.5e-05,0.987889,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 0.5ML/CC 30GX8MM (BD),3.0,4014.0,436.0,2,1,0,436.0,4014.0,1776,0.10862,2.5e-05,0.987914,C,ABC/Pareto using total_trade_price revenue,draft
FUROXEN 500MG,3.0,4012.5,3444.64,1,1,0,3444.64,4012.5,1777,0.858477,2.5e-05,0.987939,C,ABC/Pareto using total_trade_price revenue,draft
"IV CANNULA G.20 X 1 1/4"" INTROCAN SAFETY - B BRAUN",5.0,4000.0,0.0,1,1,0,0.0,0.0,1778,0.0,2.5e-05,0.987963,C,ABC/Pareto using total_trade_price revenue,draft
SPHYGMOMANOMETER - TRUSTMOMED,10.0,4000.0,4000.0,1,1,0,0.0,0.0,1779,0.0,2.5e-05,0.987988,C,ABC/Pareto using total_trade_price revenue,draft
EQ DRY NEW BORN DIAPER,20.0,4000.0,0.0,1,1,0,0.0,0.0,1780,0.0,2.5e-05,0.988012,C,ABC/Pareto using total_trade_price revenue,draft
HEPARIN CAP YELLOW (ORMED),5.0,4000.0,4000.0,1,1,0,0.0,0.0,1781,0.0,2.5e-05,0.988037,C,ABC/Pareto using total_trade_price revenue,draft
IV ARM SPLINT PEDIA,100.0,4000.0,4000.0,1,1,0,0.0,0.0,1782,0.0,2.5e-05,0.988062,C,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL SWAB/PAD (PARTNERS),40.0,4000.0,3425.0,4,4,0,1425.0,2000.0,1783,0.7125,2.5e-05,0.988086,C,ABC/Pareto using total_trade_price revenue,draft
DEXASAN 4MG/ML 2ML,20.0,4000.0,4000.0,1,1,0,0.0,0.0,1784,0.0,2.5e-05,0.988111,C,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS: DESK TYPE ADULT (INDOPLAS),4.0,4000.0,1076.0,1,1,0,1076.0,4000.0,1785,0.269,2.5e-05,0.988135,C,ABC/Pareto using total_trade_price revenue,draft
BROXIL-M 15MG/5ML SYR,129.0,3999.0,3999.0,7,7,0,0.0,0.0,1786,0.0,2.5e-05,0.98816,C,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT BULB (T530WG13UV),4.0,3999.0,3999.0,1,1,0,0.0,0.0,1787,0.0,2.5e-05,0.988185,C,ABC/Pareto using total_trade_price revenue,draft
TEST TUBE RACK,7.0,3990.0,0.0,2,2,0,0.0,0.0,1788,0.0,2.5e-05,0.988209,C,ABC/Pareto using total_trade_price revenue,draft
SAPHTRATE 1.080G,29.26,3980.26,3980.26,7,3,0,0.0,0.0,1789,0.0,2.4e-05,0.988234,C,ABC/Pareto using total_trade_price revenue,draft
XRAY FILM 8X10 (FUJI),2.0,3960.0,796.0,2,2,0,796.0,3960.0,1790,0.20101,2.4e-05,0.988258,C,ABC/Pareto using total_trade_price revenue,draft
THUMB FORCEP 8'' (OLTEN),12.0,3960.0,3960.0,2,1,0,3960.0,3960.0,1791,1.0,2.4e-05,0.988282,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - CHROMIC BROWN COATED CATGUT ABSORBABLE SUTURE 2-0 C ROUND BODIED - 75CM,14.0,3940.0,3640.0,3,3,0,0.0,0.0,1792,0.0,2.4e-05,0.988306,C,ABC/Pareto using total_trade_price revenue,draft
ROYALENATE 84MG/ML (8.4%) 20ML,60.0,3940.0,3940.0,2,2,0,0.0,0.0,1793,0.0,2.4e-05,0.988331,C,ABC/Pareto using total_trade_price revenue,draft
CALCIUM GLUCONATE 100MG/ML 10ML,110.0,3938.0,3028.0,3,3,0,2670.0,3580.0,1794,0.74581,2.4e-05,0.988355,C,ABC/Pareto using total_trade_price revenue,draft
