date_delivered,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason,original_date_delivered,date_is_estimated,date_estimation_method,nearest_dated_source_row_number,date_source_row_distance
2024-06-05,2024,06,05,DR-024782,Admin,BENERVA PLUS 500MG/50MG/100MG/100MCG,3,1708,5124,0,5124,615,1845,3279,0.64,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,126,4fd53824e2b19ea577877fba53bc6e5ca52634b404507b55a5eb63e69328e8c7,30a255df7ffd844dad1cee04b462c5ccaf7b2fc9d0889eeae5a7dfb1bc9e9db5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-024782,Admin,CIUMADE,7,678.57,4749.99,0,4749.99,450,3150,1599.99,0.34,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,122,c5e0a4b8d07351fd81bd06bfbd57400d781472034f326beffd93640a1463e5a6,20289570c5c81fdf74beda53fe7fd5b3f339af5d4fe64f4e90f3985437123062,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-024782,Admin,COMOX 625MG,1,2800,2800,0,2800,1047.8,1047.8,1752.2,0.63,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,124,40c90eccac91d21005cf1367e60c0bc95ed9b19edae08f1104e60b48b95def3f,d5af185651a809db44a5982a9eff71bd598ef1a4f1e3758c5b6f979458dc44e8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-024782,Admin,GLOVES MEDIUM NITRILE NONSTERILE (SURGITECH),3,450,1350,0,1350,200,600,750,0.56,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,127,5efe782c23686be7c90d2549f28789ed372b28334bb22ac1c7a11b2f7351cef6,ba8bab5b880776be3fbcb414bb42aae1554b81c78b18e32eb84f3fb9ba6abcf2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-024782,Admin,LACTAMOX 500MG/125MG TAB,2,2800,5600,0,5600,1173.6,2347.2,3252.8,0.58,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,125,d6300de85e2fec469eeb71282a7f9f41eb476f6087d4cf4c2155718ff92dd546,8ed6eac0c85366b4251852d0185b6516caff2a77f81a67c8035f2e86dbb1150a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-024782,Admin,SOLVAPRINE 10MG TAB,14,671.43,9400.02,0,9400.02,150,2100,7300.02,0.78,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,128,8d60a3a92c7fc5306f58bb4774762b520dd1eecbdceb56a4d0e260a5586f292d,0f67345ccf43ea1915f233ca896a6e493e68829f93a420284726830ce5571109,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24980,Batangas,ACETYPHIL-600 600MG,8,220,1760,0,1760,103,824,936,0.53,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1195,1387e102aaed772c73423bb189225b6ddcafb7a5a04c5353b554c68d8367bc66,0af83464ff4a2a9d916729706fab7211a09740efcbfef167b7364b3d3369d3e8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24980,Batangas,EMICOX 200MG CAP,2,362.5,725,0,725,250,500,225,0.31,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1197,67b05d67e7d2098d597af36a7ea09d41b8cbf4470201f96c411ecc43bd37cb99,db46b3bc672908f8a30c482429252a56c7335367cbf8fb6fccb83c5707c0743e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24981,Batangas,EMZART-40 40MG,2,390,780,0,780,156,312,468,0.6,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1200,4743235335af55d8e29a0188c94bf535d2bdad9dae6f650627199adac06d7308,f3251497c880e2060ca4604b7d1eb8a2a6c6359f2104657307f75a037d405b17,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24982,Batangas,HEMOBAS 100MG/ML (500MG/5ML) 5ML,8,600,4800,0,4800,190,1520,3280,0.68,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1204,9df5ef1c46689f4b7145f3a9c87bfc2a419891a44aa9b5abd491f28468543753,77dc945dbbfba2f8b859598d2d6d301cc8e26e3650b937548bf2390bfb4f99f9,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24982,Batangas,LUPINSULIN R 100IU/ML 10ML,12,940,11280,0,11280,452,5424,5856,0.52,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1203,aef60bac61bc2507fbac8649e49857ba0fea1c4ed5e6e49d3b37076a382ef74d,a09fbc0a97444f3188b6e9208382f8b96d5a84347394c0436be2691b95b95bbc,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24980,Batangas,RANVAST 40MG,2,512.5,1025,0,1025,414,828,197,0.19,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1196,1bdec3902c2f255074ed3ef6606803d29a7acc7d86949f2a3aa966d4d3499b99,70a4908a3f73674582e8d5129f9bc493dc5c8290e8401cc12111fd11e6310152,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24981,Batangas,SAPHLOR-100 100MG,2,262.5,525,0,525,152,304,221,0.42,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1199,f143fe4fc065bdf179fb6563f0f98d57191c6d3558057f7980a267f363c24b1b,848432d11c09c84d9607620f44649d46812487b58bb62b59d1fb2fdedcba8dcc,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24980,Batangas,SAPHLOR-50 50MG,2,150,300,0,300,63,126,174,0.58,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1198,00ec424ac7b87719855d620594dafc0a2f567a6c022528cbeb23bd05a21ad913,5f7cb4fa62c9d71ac091b86612ee6dfcecfb6be9427891fdbb32afeb207df761,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-24981,Batangas,UNAZEUS 500MG/250MG,2,600,1200,0,1200,285,570,630,0.53,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1201,f3353462fe74bda06f1a6865baaa2bab069c0685f39dcf437d9bde5cd0ab0e1a,f7e1db2224c1c8c06f187c64d6cbcf48cd9ac3a2a7dae28569e247d1cfe6df6e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-MS02556,Hospital,BATHROOM TISSUE 2PLY 12'S (FEMME),5,168,840,0,840,107,535,305,0.36,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1988,ea8bad9a6b1c74caccb50543c7ea0ce2a893b48ca941a2e131f6c38035472d1d,972d8d07d6a690a13358484b3462ec69b77a1a1f59f9f6d9cdedd33438486ea8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-MS02557,Hospital,CETHERGO 200MCG/ML IV,1,4225,4225,0,4225,1125,1125,3100,0.73,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1963,cd28749a95c7f323c75d6103ca63f1b97643b52a88bcb28d130ce9764164712f,47c9181a0a393e3ceb27d0e12ccb55d3fad517dad2db6c32ef1dc861950005da,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-MS02556,Hospital,IV WRIST SPLINT ADULT LARGE (INDOPLAS),50,90,4500,0,4500,60,3000,1500,0.33,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1985,7e6b797cd7eb53ae38148e1d65f4efd2dfb73af4008c336d8d52c9b9489e1eab,69c0faec3858b02d864d16bcccfcf7d73ee6e21243db1a8bd072694e31ac6a6b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-MS02556,Hospital,IV WRIST SPLINT PEDIA MEDIUM (INDOPLAS),25,90,2250,0,2250,50,1250,1000,0.44,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1984,d9a726c67984a3899154f0161267bfb1decf99e67991bb4efaa67670fa483d33,1ca6e3b2219a73dbdfbea385184d7668657a5efb1c8c5ae6ce8b104ec018c3b2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-MS02556,Hospital,IV WRIST SPLINT PEDIA SMALL (INDOPLAS),25,70,1750,0,1750,52,1300,450,0.26,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1987,8d7a6cd932047feea2cdbeeeea5fc3e74e5ea3b230d0b5501d8a50d29efaad05,57e50ad1cffadedc123fc5fbb2ec51e92aaf7592bccfd82d7fed2f3c456d403f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-MS02556,Hospital,NEBULIZER KIT WITH MASK PEDIA (HEXACARE),100,50,5000,0,5000,28,2800,2200,0.44,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,1986,9bb45d4b43e5d891905e05d5f99c8327ea350a531c244e293ee612c7b2eac068,2ef9613bb5ad7c3d0be5e80f998eb8dd4ba3edff66cdfa5912dc6324d422dcfe,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-25014,Quezon,EMZART-80 80MG,30,825,24750,0,24750,264,7920,16830,0.68,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,530,115a4ee1350b94271b8e27caab9683ea90505503703c4c1051cf136a87ed7f15,8770535eccc392f37db1a122db4728c5f660807a0c6386c2fa8f778e5032004f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-25014,Quezon,SOLVASC 5MG TAB,30,1410,42300,0,42300,383.93,11517.9,30782.1,0.73,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,531,f815c5a2ffe766931a2456ad100e2b066b6d6859b0eae544532a60f056397ffa,0fd3efea6999c97ac5455c8e0c43bbe4aca5502fdc57de4f2a7479cc7b377414,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-05,2024,06,05,DR-25014,Quezon,VELON 6.25MG TAB,50,497,24850,0,24850,55,2750,22100,0.89,valid,,,,,,,,,,,,,,2024s.csv,2024-06-05,529,b591d2ee88c179173ec4e841c4c162868ad11035b4cce32fed2e926d9d126705,e7a16927ee69130bfbc3b566fcc83ab95a43f74749e7813a493a435f07f9bb25,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-05,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-MS02608,Hospital,BABY WASH 100ML (JOHNSON),30,85,2550,0,2550,59.5,1785,765,0.3,valid,,,,,,,,,,,,,,2024s.csv,2024-06-06,2065,de190737a3e7b58e02abb51bed51adb36db5a54e9561a02b329a876d8e6fb154,947ba104b40451015b4e742c47ad3e211d036b305e28639b798df4df140a5281,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-MS02608,Hospital,ELASTIC BANDAGE 4X5 (PARTNERS),48,40,1920,0,1920,30,1440,480,0.25,valid,,,,,,,,,,,,,,2024s.csv,2024-06-06,2064,635753c6f2b997f21bb58c7c55463fa10270db39b19f00fb15e9bb99765a38ea,cc3e4253e1d1d8af9b3a26bdfc48daa4792ecd3692100d841519b272c287aa21,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-MS02608,Hospital,FOLEY CATHETER 2WAY FR16 30ML (PARTNERS),50,70,3500,0,3500,38,1900,1600,0.46,valid,,,,,,,,,,,,,,2024s.csv,2024-06-06,2067,901bc7dfe4ba46751409c11aa618e98653340eb7450a00aa856022d20ff01368,300e739b4e5014a13093bc15e744efc4419587b73b4506b6f89261726fa4e3cf,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-MS02608,Hospital,NELATON STRAIGHT CATHETER FR.16 STERILE (KENXIN),20,58,1160,0,1160,35,700,460,0.4,valid,,,,,,,,,,,,,,2024s.csv,2024-06-06,2066,9e4552b7ccc7c21973dadcb9e26840949b14b2074ba205f19ea5dcf96af20905,b9578f5d59dccd0c34dc3223a1b3fe2b1ae1079aaa67e220191200c7532afcd6,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-MS02606,Hospital,PULSE OXIMETER PROBE ADULT FOR EDAN IM70,1,13500,13500,0,13500,10000,10000,3500,0.26,valid,,,,,,,,,,,,,,2024s.csv,2024-06-06,2063,572043021999f7514a67ee01166f9fb2912f20549ac9990925329ac2a2ee18b8,a8b56db8f79ec57b18be9a4b3232eeee7642c9b559ad3637515ce4af033a93be,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-RT0646,Pagbilao,CORRECTION TAPE JOY,0.228425,43200.08755609062,9867.98,0,9867.98,226726.40910583345,51789.98,41922,4.248285870056486,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 500,000.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.2284253926336484,2,5,500000,114212.7,2024s.csv,2024-06-06,2628,4f38de1580b8b8f10052af90dc2fccbbf41b63b5216e177d818a68d79366abd7,58550466e6440486652f583e0eea59b04e2d37d523e9a180e20856e977250495,4664e41f9e9d08c1dd86cb8518e24e3c532ef27ea1ca2b4f64f971c1a46610d2,2b25807537dbfdb4f84985a47a995ae14342652370a4946680a03644c3efd4a8,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 500,000.00\"" backward-allocated without changing additive totals""]",false,638,404,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-RT0646,Pagbilao,DISINFECTANT SPRAY 170G 227ML (LYSOL),0.123429,43199.977314893586,5332.13,0,5332.13,226725.80997982647,27984.54,22652.41,4.248285394392109,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 500,000.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.12342890597240098,4,5,500000,61714.45,2024s.csv,2024-06-06,2628,7fd8b3ce53df37d863a8a005c90445ce0654a875baf3822581976c79abc65776,eabb1389d79fb00fd3d762c1127342880d242bf496572cefacfebe6bead5cb8b,4664e41f9e9d08c1dd86cb8518e24e3c532ef27ea1ca2b4f64f971c1a46610d2,2b25807537dbfdb4f84985a47a995ae14342652370a4946680a03644c3efd4a8,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 500,000.00\"" backward-allocated without changing additive totals""]",false,638,404,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-RT0646,Pagbilao,ELECTRICAL WIRE #14,0.172983,43200.025436025506,7472.87,0,7472.87,226726.32570830663,39219.8,31746.93,4.248291486403484,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 500,000.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.17298325050495814,5,5,500000,86491.62,2024s.csv,2024-06-06,2628,0735f855c32c22b3410e1e602d0d213de2dca3883c49f9b78a26e167f8644100,c0c9b417ddd4b95a47762fec0ca0e75c33bc383cc6d1faae210ecaa8f027cdaf,4664e41f9e9d08c1dd86cb8518e24e3c532ef27ea1ca2b4f64f971c1a46610d2,2b25807537dbfdb4f84985a47a995ae14342652370a4946680a03644c3efd4a8,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 500,000.00\"" backward-allocated without changing additive totals""]",false,638,404,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-RT0646,Pagbilao,HARD COPY SUB#20 A4,0.278545,43199.94973882137,12033.13,0,12033.13,226725.69961765604,63153.31,51120.18,4.248286189877447,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 500,000.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.27854463130657725,3,5,500000,139272.32,2024s.csv,2024-06-06,2628,765806ec8541349a78315a12f7fc97bf897ee0a4f30f83006a9a7f0cb5469eb6,1e23a7e89af543529c02670e34879149609350a712bd082ab38af2019295afdb,4664e41f9e9d08c1dd86cb8518e24e3c532ef27ea1ca2b4f64f971c1a46610d2,2b25807537dbfdb4f84985a47a995ae14342652370a4946680a03644c3efd4a8,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 500,000.00\"" backward-allocated without changing additive totals""]",false,638,404,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-RT0646,Pagbilao,STAPLE WIRE #35,0.196618,43199.96134636707,8493.89,0,8493.89,226725.78299036712,44578.37,36084.48,4.248286709623035,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 500,000.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.19661781958241514,1,5,500000,98308.91,2024s.csv,2024-06-06,2628,847e1bfddff33f4d9e1c067d58af3f32f510f3722cd3aa3bce14d8d8380ddc46,e1b57e70135b3af9fbe68a37bb46eb9af89fe167ead95914e42f418afdf2ebaa,4664e41f9e9d08c1dd86cb8518e24e3c532ef27ea1ca2b4f64f971c1a46610d2,2b25807537dbfdb4f84985a47a995ae14342652370a4946680a03644c3efd4a8,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 500,000.00\"" backward-allocated without changing additive totals""]",false,638,404,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-25043,Quezon,TRIDEN 160MG TAB,15,1980,29700,0,29700,720,10800,18900,0.64,valid,,,,,,,,,,,,,,2024s.csv,2024-06-06,596,6855f519123ce7cd9f42face267873d853c7c6c599635d56b5209e419ba7e303,883a0d19692ce03853f460903e3ac2b74667d974dc1458500c7a11f997a1157b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-06,2024,06,06,DR-25043,Quezon,XURIC 40-40MG,10,1800,18000,0,18000,115,1150,16850,0.94,valid,,,,,,,,,,,,,,2024s.csv,2024-06-06,595,e2d11a059c7d068f15d5e39667a10c8c6641b03a8e0008667d69fd5174a2f7a1,7569614604065a12fd3bec5858d6e60d27564537e6d92471732348e53792145c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-06,false,source_date_delivered,,
2024-06-07,2024,06,07,DR-25116,Quezon,EPIX 1MG/ML IV,20,780,15600,0,15600,170,3400,12200,0.78,valid,,,,,,,,,,,,,,2024s.csv,2024-06-07,639,88a87b5ee273c0c4a1b0bb77a9ddab11c3b50be7aa3ed2828c0d254aabdaaf57,72f00361810898cd45e98493c63b4dc0c3e7d39b69b1b855826ea9acad75afab,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-07,false,source_date_delivered,,
2024-06-08,2024,06,08,DR-MS02700,Hospital,DEXAMAX 4MG/ML (8MG/2ML) 2ML,10,750,7500,0,7500,150,1500,6000,0.8,valid,,,,,,,,,,,,,,2024s.csv,2024-06-08,2191,7621ad3f595a60fc2f605bdd005accb7f8d40950717200cb10bd8b3d99269ff5,3ec111cd3698b4c7306fae0f9e4eed2ec76712e6ba7cb7b431aee3bf3b38d9bc,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-08,false,source_date_delivered,,
2024-06-08,2024,06,08,DR-MS02699,Hospital,MERGOT 125MCG,3,2000,6000,0,6000,680,2040,3960,0.66,valid,,,,,,,,,,,,,,2024s.csv,2024-06-08,2241,153d6aae0c536099f5e55173d701ddec4f2c09d683491a0e49911d5008f841ef,2bd23593aa67b21324985943aaf92a4491980e49cceac5d8ae90c71a44d6f1d2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-08,false,source_date_delivered,,
2024-06-08,2024,06,08,DR-MS02699,Hospital,SITIXON 1G 10ML,60,120,7200,0,7200,36,2160,5040,0.7,valid,,,,,,,,,,,,,,2024s.csv,2024-06-08,2240,d9e37fb0ba1ffd2b011b6c2b4abe801b029130d983d8dcf53649e36783748d23,558397c71cd9fcc1160644910f8d23abfc09187a671e853c961654a304f431a8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-08,false,source_date_delivered,,
2024-06-08,2024,06,08,DR-MS02701,Hospital,STARTER FOR UV LIGHT,4,40,160,0,160,10,40,120,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-06-08,2203,1a54a575f29e9d5e798ede9f4640aff0d659a97fa4c0e80759037908cc5c08fa,3bc463ef19762245225d1b65dd836021afb915f225ed8b2d19d13d598f84eac1,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-08,false,source_date_delivered,,
2024-06-08,2024,06,08,DR-025205(2024),Quezon,CENDALEX 500MG,2,1150,2300,0,2300,287.5,575,1725,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-06-08,707,1ec4c5ffe6839eee49301195e0c7b6d25e5b5d7017e448a17efb290ffd9b8b8e,9efa7edf5cea4b2d745342708809bd4623d8fbfd882eea4daf0eec720ff26e0a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-08,false,source_date_delivered,,
2024-06-08,2024,06,08,DR-025205(2024),Quezon,JAGA 300MG/100MG/100MCG CAP,1,1540,1540,0,1540,530,530,1010,0.66,valid,,,,,,,,,,,,,,2024s.csv,2024-06-08,706,0682f2ed59c3401550c86ec1b8ee6beb2e911844c39905847abbd36de4781d66,fd0dd2228cdbc773cbb9874941677215282cf9e6f779c013107588a63134aa31,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-06-08,false,source_date_delivered,,
