period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-12,PPDC,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),2,2,0,1,2,0.3113,23515.72,10714.61,34230.34,0.0,34230.34,0.455636
2025-12,PPDC,MASKING TAPE 1INCH,2,2,0,1,2,0.2662,4694.98,2440.25,7135.23,0.0,7135.23,0.519757
2025-12,PPDC,MICROPORE 1X10 2.5CMX9.1M (3M),4,4,0,1,4,1.2836,66384.22,31474.37,97858.58,0.0,97858.58,0.474124
2025-12,PPDC,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.2207,3013.06,1566.06,4579.12,0.0,4579.12,0.519757
2025-12,PPDC,PLAZIMIDE 5MG/ML (10MG/2ML),1,1,0,1,1,0.1899,3729.83,1938.6,5668.43,0.0,5668.43,0.519756
2025-12,PPDC,SCOTCH TAPE 1'',1,1,0,1,1,0.1319,2849.86,1481.24,4331.1,0.0,4331.1,0.519759
2025-12,PPDC,STAPLE WIRE #35,3,3,0,1,3,0.4985,9859.83,5124.71,14984.52,0.0,14984.52,0.519756
2025-12,PPDC,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,0.1269,4160.47,2162.43,6322.91,0.0,6322.91,0.519756
2025-12,PPDC,T SHIRT WITH PRINT,2,2,0,1,2,0.7591,12456.6,6474.4,18931.01,0.0,18931.01,0.519757
2025-12,PPDC,TRASH BAG - BLACK - MEDIUM,2,2,0,1,2,0.2692,5044.76,2622.04,7666.8,0.0,7666.8,0.519755
2025-12,PPDC,VOLUMETRIC SOLUTION INFUSION SET 150ML (POLYVOL),2,2,0,1,2,0.3844,17883.55,9295.1,27178.65,0.0,27178.65,0.519757
2025-12,PPDC,ZINACARE 750MG W/ DILUENT,3,3,0,1,3,0.6889,38873.78,17867.1,56740.88,0.0,56740.88,0.459618
2025-12,PPOC,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.2007,12842.79,10535.1,23377.89,0.0,23377.89,0.820312
2025-12,PPOC,HBW BLACK BALLPEN,1,1,0,1,1,0.2298,14704.85,12062.57,26767.42,0.0,26767.42,0.820312
2025-12,PPOC,INK EPSON #003 CYAN,1,1,0,1,1,0.2194,14038.96,11516.34,25555.3,0.0,25555.3,0.820313
2025-12,PPOC,MASKING TAPE 1INCH,1,1,0,1,1,0.1761,11268.77,9243.91,20512.69,0.0,20512.69,0.820312
2025-12,PPOC,SCOTCH TAPE 1'',1,1,0,1,1,0.1741,11144.63,9142.08,20286.7,0.0,20286.7,0.820313
2025-12,Pagbilao,ABHAY-TOX 40IU/0.5ML VIAL,1,1,0,1,1,0.2643,27965.68,14535.35,42501.03,0.0,42501.03,0.519757
2025-12,Pagbilao,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,1,1,0,1,1,0.1714,18136.8,9426.73,27563.53,0.0,27563.53,0.519757
2025-12,Pagbilao,AZCORE 500MG TAB,2,2,0,1,2,0.3876,211089.56,-49993.78,161095.77,0.0,161095.77,-0.236837
2025-12,Pagbilao,BALLPEN FINEPOINT,2,2,0,1,2,0.2945,10623.56,5477.87,16101.43,0.0,16101.43,0.515634
2025-12,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),3,3,0,1,3,0.4182,10847.73,5837.36,16685.09,0.0,16685.09,0.538118
2025-12,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.248,104520.43,54325.21,158845.65,0.0,158845.65,0.519757
2025-12,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1007,733.91,524.07,1257.98,0.0,1257.98,0.714079
2025-12,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.2102,8716.34,4466.64,13182.98,0.0,13182.98,0.512444
2025-12,Pagbilao,CLEAR BOOK LEGAL/LONG,5,5,0,1,5,1.1945,331701.71,238594.9,570296.63,0.0,570296.63,0.719306
2025-12,Pagbilao,CORPILYN 250MG,1,1,0,1,1,0.1844,202200.65,-66455.64,135745.01,0.0,135745.01,-0.328662
2025-12,Pagbilao,CORPILYN 500MG,1,1,0,1,1,0.2872,11129.25,14633.16,25762.41,0.0,25762.41,1.314838
2025-12,Pagbilao,CORRECTION TAPE 20MM,4,4,0,1,4,0.9521,387093.82,245122.18,632215.97,0.0,632215.97,0.633237
2025-12,Pagbilao,CORRECTION TAPE JOY,2,2,0,1,2,0.3897,30767.42,-5280.75,25486.67,0.0,25486.67,-0.171634
2025-12,Pagbilao,DISPOSABLE INFUSION SET ADULT 20MACRODROPS/ML (HEXACARE),1,1,0,1,1,0.1215,4707.28,6189.32,10896.61,0.0,10896.61,1.31484
2025-12,Pagbilao,ELECTRICAL WIRE #14,1,1,0,1,1,0.1849,24456.8,168705.69,193162.49,0.0,193162.49,6.89811
2025-12,Pagbilao,EXECORE 500MG TAB,2,2,0,1,2,0.3804,113399.35,44799.99,158199.34,0.0,158199.34,0.395064
2025-12,Pagbilao,FLUCYSTEINE 200MG 30'S,1,1,0,1,1,0.1849,91376.6,33611.77,124988.37,0.0,124988.37,0.367838
2025-12,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,3,3,0,1,3,0.5878,43088.93,214569.19,257658.12,0.0,257658.12,4.979682
2025-12,Pagbilao,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.2739,135345.03,49785.02,185130.05,0.0,185130.05,0.367838
2025-12,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,4,4,0,1,4,1.0297,63996.08,3337.83,67333.91,0.0,67333.91,0.052157
2025-12,Pagbilao,HARD COPY SUB#20 A4,3,3,0,1,3,0.6849,39035.39,-5690.36,33345.04,0.0,33345.04,-0.145774
2025-12,Pagbilao,HBW BLACK BALLPEN,1,1,0,1,1,0.1652,6231.39,3237.16,9468.55,0.0,9468.55,0.519492
2025-12,Pagbilao,HYDROCORTIBAS 100MG VIAL,1,1,0,1,1,0.1596,78858.0,29006.95,107864.94,0.0,107864.94,0.367838
2025-12,Pagbilao,HYTRIX 100MG,1,1,0,1,1,0.2168,8399.23,11043.63,19442.86,0.0,19442.86,1.314838
2025-12,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,0.1614,68036.25,35362.31,103398.56,0.0,103398.56,0.519757
2025-12,Pagbilao,INK EPSON #003 MAGENTA,5,5,0,1,5,0.8325,100306.63,52263.5,152570.13,0.0,152570.13,0.521037
2025-12,Pagbilao,INK EPSON #003 YELLOW,2,2,0,1,2,0.3906,97121.13,50479.37,147600.49,0.0,147600.49,0.519757
2025-12,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),2,2,0,1,2,0.3314,180326.7,-48247.1,132079.61,0.0,132079.61,-0.267554
2025-12,Pagbilao,LAZICARE 10MG/ML (20MG/2ML) 2ML,1,1,0,1,1,0.1562,16521.57,8587.2,25108.77,0.0,25108.77,0.519757
2025-12,Pagbilao,MARKER BLACK (PILOT),1,1,0,1,1,0.1501,962.23,619.2,1581.44,0.0,1581.44,0.643505
2025-12,Pagbilao,MASKING TAPE 1INCH,2,2,0,1,2,0.2807,22144.58,147355.86,169500.44,0.0,169500.44,6.654263
2025-12,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,0.3181,348810.59,-114640.74,234169.85,0.0,234169.85,-0.328662
2025-12,Pagbilao,NUTRIBOARD WITHOUT BAG,4,4,0,1,4,0.8964,51767.29,252301.62,304068.92,0.0,304068.92,4.873765
2025-12,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),1,1,0,1,1,0.1676,183739.53,-60388.18,123351.35,0.0,123351.35,-0.328662
2025-12,Pagbilao,RECORD BOOK 500PAGES (VALIANT),2,2,0,1,2,0.4042,298005.43,218228.86,516234.3,0.0,516234.3,0.732298
2025-12,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),2,2,0,1,2,0.2565,189080.85,138463.58,327544.43,0.0,327544.43,0.732298
2025-12,Pagbilao,SCOTCH TAPE 1'',1,1,0,1,1,0.1591,21037.04,145115.83,166152.87,0.0,166152.87,6.898111
2025-12,Pagbilao,STAPLE WIRE #35,2,2,0,1,2,0.3331,222056.33,163495.32,385551.64,0.0,385551.64,0.736279
2025-12,Pagbilao,STAPLER STANDARD TYPE (JOY),6,6,0,1,6,0.7038,93249.22,35938.15,129187.35,0.0,129187.35,0.385399
2025-12,Pagbilao,T SHIRT WITH PRINT,5,5,0,1,5,1.8547,34622.27,18614.01,53236.29,0.0,53236.29,0.537631
2025-12,Pagbilao,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.1166,747.42,480.97,1228.38,0.0,1228.38,0.643507
2025-12,Pagbilao,VOLUMETRIC SOLUTION INFUSION SET 150ML (POLYVOL),2,2,0,1,2,0.3949,103363.86,45416.64,148780.5,0.0,148780.5,0.439386
2025-12,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,1,1,0,1,1,0.1694,19004.33,22224.66,41228.99,0.0,41228.99,1.169452
2025-12,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,2,2,0,1,2,0.7693,144872.52,169647.17,314519.68,0.0,314519.68,1.17101
2025-12,QMC,ARCH FILE LONG 3INCHES,6,6,0,1,6,0.3252,68008.04,30932.18,98940.21,0.0,98940.21,0.454831
2025-12,QMC,BREAD,6,6,0,1,6,1.1751,245732.4,111766.69,357499.1,0.0,357499.1,0.454831
2025-12,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,1,1,0,1,1,0.3028,23318.77,38602.4,61921.18,0.0,61921.18,1.655422
2025-12,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),6,6,0,1,6,1.7013,355766.57,161813.67,517580.22,0.0,517580.22,0.454831
2025-12,QMC,CORSIN-300 150MG/ML (300MG/2ML) 2ML,1,1,0,1,1,0.1239,17951.61,15239.91,33191.53,0.0,33191.53,0.848944
2025-12,QMC,ENDOPROST 125MCG/ML,1,1,0,1,1,0.2114,30632.47,26005.25,56637.71,0.0,56637.71,0.848944
2025-12,QMC,ENHAMOX 500MG/125MG,1,1,0,1,1,0.2247,17305.81,28648.42,45954.24,0.0,45954.24,1.655422
2025-12,QMC,EPIX 1MG/ML IV,1,1,0,1,1,0.1707,13148.02,21765.51,34913.52,0.0,34913.52,1.655421
2025-12,QMC,EROXIME 750MG IV,1,1,0,1,1,0.1975,28617.38,24294.55,52911.93,0.0,52911.93,0.848944
2025-12,QMC,EVAPROST 125MCG/0.5ML,1,1,0,1,1,0.1458,44146.71,44618.6,88765.3,0.0,88765.3,1.010689
2025-12,QMC,EVAPROST 250MCG/ML IV,1,1,0,1,1,0.2109,63825.26,64507.49,128332.75,0.0,128332.75,1.010689
2025-12,QMC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.1401,10786.65,17856.45,28643.1,0.0,28643.1,1.655421
2025-12,QMC,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,0.1678,18824.16,22013.96,40838.12,0.0,40838.12,1.169452
2025-12,QMC,LACTAMOX 500MG/125MG,1,1,0,1,1,0.1545,22383.72,19002.52,41386.24,0.0,41386.24,0.848944
2025-12,QMC,LIFERZIN 1G IV,1,1,0,1,1,0.1616,12445.75,20602.97,33048.71,0.0,33048.71,1.655422
2025-12,QMC,MATERNITY PADS 8S (MAXIFREE),1,1,0,1,1,0.1466,16445.29,19231.99,35677.28,0.0,35677.28,1.169453
2025-12,QMC,MINERAL WATER 330ML (NATURE SPRING),6,6,0,1,6,1.1178,233752.98,106318.09,340071.08,0.0,340071.08,0.454831
2025-12,QMC,MONOWEL 1G IV,2,2,0,1,2,0.2024,38112.42,44630.02,82742.43,0.0,82742.43,1.17101
2025-12,QMC,OPREX 40MG IV,1,1,0,1,1,0.206,62364.91,63031.53,125396.44,0.0,125396.44,1.010689
2025-12,QMC,PHYTOBAS 10MG/ML IV,2,2,0,1,2,0.541,107998.64,111924.8,219923.44,0.0,219923.44,1.036354
2025-12,QMC,"QMC 787,170",6,6,0,1,6,1.6805,351419.61,159836.52,511256.14,0.0,511256.14,0.454831
2025-12,QMC,RAXIDINE 25MG/ML 2ML,2,2,0,1,2,0.4952,144075.03,154808.17,298883.21,0.0,298883.21,1.074497
2025-12,QMC,ZEFTACARE 1G IV,2,2,0,1,2,0.2583,75150.14,80748.59,155898.75,0.0,155898.75,1.074497
2025-12,Tourism,BOND PAPER LEGAL 80GSM (DOUBLE A),2,2,0,1,2,0.2128,26872.55,14944.07,41816.61,0.0,41816.61,0.556109
2025-12,Tourism,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.2298,4654.15,4514.35,9168.51,0.0,9168.51,0.969962
2025-12,Tourism,CORRECTION TAPE JOY,1,1,0,1,1,0.1935,3919.69,3801.95,7721.64,0.0,7721.64,0.969962
2025-12,Tourism,ELECTRICAL WIRE #14,1,1,0,1,1,0.1445,33792.55,17563.91,51356.45,0.0,51356.45,0.519757
2025-12,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2732,5534.17,5367.93,10902.1,0.0,10902.1,0.969961
2025-12,Tourism,INK EPSON #003 BLACK,2,2,0,1,2,0.39,49245.22,27385.71,76630.93,0.0,76630.93,0.556109
2025-12,Tourism,INK EPSON #003 YELLOW,1,1,0,1,1,0.1566,36616.39,19031.62,55648.01,0.0,55648.01,0.519757
2025-12,Tourism,T SHIRT WITH PRINT,1,1,0,1,1,0.3995,93406.88,48548.86,141955.75,0.0,141955.75,0.519757
