product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
"FUNGISTAT 100,000IU",60.0,5280.0,180.0,3,2,0,2445,0.034091,1.1e-05,0.995365,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BUTADIL 2MG/5ML,526.0,5270.0,24942.66,19,13,0,2446,4.732953,1.1e-05,0.995376,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES (M) SUNSHINE,7.0,5250.0,2800.0,1,1,0,2447,0.533333,1.1e-05,0.995386,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ELASTIC BANDAGE 4X5 TOP CARE,150.0,5250.0,750.0,2,1,0,2448,0.142857,1.1e-05,0.995397,C,ABC/Pareto using Net CP (net_cost) revenue,draft
IV WRIST SPLINT PEDIA SMALL (INDOPLAS),75.0,5250.0,1350.0,2,2,0,2449,0.257143,1.1e-05,0.995408,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KELCITRA 1080MG,3.0,5250.0,4110.0,1,1,0,2450,0.782857,1.1e-05,0.995418,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOBE LOAD 500,14.0,5244.75,1405.25,1,1,0,2451,0.267935,1.1e-05,0.995429,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GRAM STAIN SET (MEDIC),2.0,5228.0,214.0,2,1,0,2452,0.040933,1.1e-05,0.995439,C,ABC/Pareto using Net CP (net_cost) revenue,draft
COMXICLA 125MG/37.25MG (156.25MG) 5ML,20.0,5200.0,3600.0,1,1,0,2453,0.692308,1.1e-05,0.99545,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GABASAPH-300MG,8.0,5200.0,4000.0,5,3,0,2454,0.769231,1.1e-05,0.99546,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DOBUBAX 50MG/5ML,10.0,5190.0,3110.0,1,1,0,2455,0.599229,1e-05,0.995471,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PLASTER ADHESIVE BANDAGE WATER RESIST (MEDIPLAST),11.0,5183.0,4083.0,2,2,0,2456,0.787768,1e-05,0.995481,C,ABC/Pareto using Net CP (net_cost) revenue,draft
URINE COLLECTOR PEDIA 100ML (INDOPLAS),8.0,5160.0,1720.0,3,3,0,2457,0.333333,1e-05,0.995492,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GAUZE BANDAGE 3X6 (PARTNERS),72.0,5160.0,3660.0,1,1,0,2458,0.709302,1e-05,0.995502,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AXMEL 100MG DROPS,421.0,5130.0,10050.75,3,3,0,2459,1.959211,1e-05,0.995513,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CENTRAMED IRBESARTAN 150MG,2.0,5130.0,4370.0,1,1,0,2460,0.851852,1e-05,0.995523,C,ABC/Pareto using Net CP (net_cost) revenue,draft
URISOL 100MG,22.0,5100.0,3877.0,4,2,0,2461,0.760196,1e-05,0.995533,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PASTE RESTONE,80.0,5096.0,616.0,2,2,0,2462,0.120879,1e-05,0.995544,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BP APPARATUS: DESK TYPE ADULT (INDOPLAS),4.0,5076.0,1076.0,1,1,0,2463,0.211978,1e-05,0.995554,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ENDOTRACHEAL TUBE CUFFED 7.5MM (INDOPLAS),60.0,5070.0,2190.0,2,2,0,2464,0.431953,1e-05,0.995564,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STALIP 40MG,9.5,5065.0,2702.5,5,5,0,2465,0.533564,1e-05,0.995574,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VERTISAPH-16 16MG,5.0,5050.0,3850.0,1,1,0,2466,0.762376,1e-05,0.995585,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MOHSIDEX 4MG/ML,28.0,5042.5,2739.5,4,4,0,2467,0.543282,1e-05,0.995595,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ELASTIC BANDAGE 2X5Y - SURGITECH,218.0,5042.0,1178.0,5,3,0,2468,0.233637,1e-05,0.995605,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NERVIN PLUS,5.0,5040.0,3675.0,2,2,0,2469,0.729167,1e-05,0.995615,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"MICROPORE 1 1/2""1530-2 3M",24.0,5040.0,9740.0,4,3,0,2470,1.93254,1e-05,0.995625,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DOUBLE SIDED TAPE,105.0,5030.0,1880.0,3,3,0,2471,0.373757,1e-05,0.995635,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CALCIGARD 5MG,31.13,5010.0,8591.47,7,5,0,2472,1.714864,1e-05,0.995646,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TUDOR - SILK BRAIDED NON ABSORBABLE SUTURE 2-0 ROUND BODIED - 75CM,9.0,5010.0,2760.0,2,2,0,2473,0.550898,1e-05,0.995656,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VOLUMETRIC SOLUTION INFUSION SET 150ML (COSMED),33.0,5010.0,1560.0,4,1,0,2474,0.311377,1e-05,0.995666,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ARMSLING (M) - LONGBONE,30.0,5000.0,7500.0,2,2,0,2475,1.5,1e-05,0.995676,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE 1CC -SURE SHOT,5.0,5000.0,3800.0,1,1,0,2476,0.76,1e-05,0.995686,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE 3CC G23- SURE SHOT,5.0,5000.0,3800.0,1,1,0,2477,0.76,1e-05,0.995696,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"EXTERNAL HARD DRIVE 1TB 2.5'' HDD,USB (HIKVISION)",1.0,5000.0,2400.0,1,1,0,2478,0.48,1e-05,0.995706,C,ABC/Pareto using Net CP (net_cost) revenue,draft
IBUPROFEN 100MG/5ML SUSP (IBUSAPH),50.0,5000.0,3650.0,1,1,0,2479,0.73,1e-05,0.995716,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES MEDIUM VINYL NONSTERILE (SUREGUARD),500.0,5000.0,95000.0,1,1,0,2480,19.0,1e-05,0.995727,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ELASTIC BANDAGE 3X5 (SURE-GUARD),160.0,5000.0,1560.0,3,3,0,2481,0.312,1e-05,0.995737,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TISSUE FORCEP SIZE 5 3/4'' (OLTEN),10.0,5000.0,2490.0,1,1,0,2482,0.498,1e-05,0.995747,C,ABC/Pareto using Net CP (net_cost) revenue,draft
XAFLOQUIN 500MG,10.0,5000.0,3320.0,1,1,0,2483,0.664,1e-05,0.995757,C,ABC/Pareto using Net CP (net_cost) revenue,draft
COTTON TIPPED APPLICATOR,7.0,4998.0,3948.0,2,2,0,2484,0.789916,1e-05,0.995767,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ROSUVIN 20MG,5.0,4996.25,3946.25,1,1,0,2485,0.789842,1e-05,0.995777,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ENERGIZER AAA RECHARGEABLE W/ CHARGER,5.0,4995.0,520.0,1,1,0,2486,0.104104,1e-05,0.995787,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HARD DRIVE 25M31T TRANSCEND STOREJET 25M3 1TB,1.0,4995.0,1495.0,1,1,0,2487,0.299299,1e-05,0.995797,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NITRILE EXAMINATION GLOVES SMALL INDOPLAS,15.0,4995.0,1545.0,1,1,0,2488,0.309309,1e-05,0.995807,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GAUZE PAD 4X4-SUREGUARD,5.0,4990.0,3890.0,1,1,0,2489,0.779559,1e-05,0.995817,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FELOSTAL-10MG,3.0,4980.0,3108.0,1,1,0,2490,0.624096,1e-05,0.995828,C,ABC/Pareto using Net CP (net_cost) revenue,draft
REMEF 500MG,44.0,4972.0,1584.0,1,1,0,2491,0.318584,1e-05,0.995838,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AMLOTHIX 10MG TAB,11.0,4970.0,4598.0,2,2,0,2492,0.925151,1e-05,0.995848,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KIDDIREL 120ML,28.0,4968.0,3064.0,3,3,0,2493,0.616747,1e-05,0.995858,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LEVONOVA 500MG,11.0,4961.0,3597.0,2,1,0,2494,0.725055,1e-05,0.995868,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DIGITAL FOREHEAD THERMOMETER INFRARED (DELI),2.0,4960.0,3762.0,1,1,0,2495,0.758468,1e-05,0.995878,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AZITHRIX 500MG,1.0,4960.0,3146.0,1,1,0,2496,0.634274,1e-05,0.995888,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"Z-NYST 100,000 IU/ML",40.0,4957.6,2557.6,1,1,0,2497,0.515895,1e-05,0.995898,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ACID FAST STAIN - MEDIC,2.0,4950.0,4950.0,2,2,0,2498,1.0,1e-05,0.995908,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CHAMPION SUPRA 370G,300.0,4950.0,4950.0,2,2,0,2499,1.0,1e-05,0.995918,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AFB STAIN 500ML (MEDIC),1.0,4950.0,1430.0,1,1,0,2500,0.288889,1e-05,0.995928,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BP CUFF: ADULT 50 X 14CM,30.0,4920.0,-2580.0,1,1,0,2501,-0.52439,1e-05,0.995938,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BABY LOTION 50ML (JOHNSON),61.0,4880.0,1540.32,4,3,0,2502,0.315639,1e-05,0.995948,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"X-RAY FILM ENVELOPE 14""X17""",8.0,4873.0,1193.0,4,4,0,2503,0.244818,1e-05,0.995957,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FENOGEN 200MG,6.0,4870.0,2890.0,2,2,0,2504,0.593429,1e-05,0.995967,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TELMIBET 80MG,10.0,4840.0,3630.0,1,1,0,2505,0.75,1e-05,0.995977,C,ABC/Pareto using Net CP (net_cost) revenue,draft
EUROMET,265.0,4837.5,15392.5,7,5,0,2506,3.181912,1e-05,0.995987,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SURGICAL BLADES #20,6.0,4806.0,3048.0,2,2,0,2507,0.634207,1e-05,0.995997,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BLOOD PUMP - ETHOX 1000ML INFUSION BAG,1.0,4800.0,1300.0,1,1,0,2508,0.270833,1e-05,0.996006,C,ABC/Pareto using Net CP (net_cost) revenue,draft
RECORD BOOK 200PP,100.0,4800.0,0.0,2,2,0,2509,0.0,1e-05,0.996016,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SALBUSAPH 1MG/ML,10.0,4800.0,3450.0,1,1,0,2510,0.71875,1e-05,0.996026,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"NOTEBOOK,STENOGRAPHER ,SPIRAL 60 LEAVES",160.0,4800.0,1600.0,2,2,0,2511,0.333333,1e-05,0.996035,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE LUER LOCK 20CC W/O SYRINGE (TERUMO),4.0,4800.0,1800.0,1,1,0,2512,0.375,1e-05,0.996045,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SPRAY BOTTLE,100.0,4770.74,3270.74,1,1,0,2513,0.685583,1e-05,0.996055,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CONTRACID 150MG,106.0,4759.0,10538.0,3,3,0,2514,2.214331,1e-05,0.996064,C,ABC/Pareto using Net CP (net_cost) revenue,draft
XRAY FILM 8X10 (FUJI),2.0,4756.0,796.0,2,2,0,2515,0.167368,1e-05,0.996074,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CASTOR OIL WITH CINNAMON OIL 30ML,50.0,4750.0,2854.0,1,1,0,2516,0.600842,1e-05,0.996084,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SURGICAL BLADE #20 100'S PARTNERS,6.0,4736.0,3392.0,3,2,0,2517,0.716216,1e-05,0.996093,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GAUZE ROLL 28X24 - INDOPLAS,4.0,4720.0,1120.0,1,1,0,2518,0.237288,1e-05,0.996103,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DENTAL SHEET 100'S,11.0,4720.0,2740.0,2,2,0,2519,0.580508,1e-05,0.996112,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MULTIMEED 60ML,50.0,4700.0,4000.0,1,1,0,2520,0.851064,1e-05,0.996122,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HEAVY DUTY STOVE - PO G2680,2.0,4700.0,2250.0,1,1,0,2521,0.478723,1e-05,0.996131,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SURGICAL BLADES #10,3.0,4698.0,3528.0,3,3,0,2522,0.750958,9e-06,0.996141,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HBW SCISSORS,44.0,4676.0,1648.0,4,4,0,2523,0.352438,9e-06,0.99615,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MYCLOSIL 5MG/5ML,130.0,4600.0,2740.0,5,4,0,2524,0.595652,9e-06,0.99616,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OPSITE 25X10 (SMITH AND NEPHEW),15.0,4600.0,2985.0,3,2,0,2525,0.648913,9e-06,0.996169,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STERILE WATER INJECTION 50 ML -SAHAR,100.0,4600.0,300.0,1,1,0,2526,0.065217,9e-06,0.996178,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SILK CUTTING 1-0 - TUDOR,10.0,4600.0,1800.0,1,1,0,2527,0.391304,9e-06,0.996187,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TUDOR NYLON SUTURE 4.0 CUTTING,10.0,4600.0,1800.0,1,1,0,2528,0.391304,9e-06,0.996197,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TUDOR NYLON SUTURE 5.0 CUTTING,10.0,4600.0,1800.0,1,1,0,2529,0.391304,9e-06,0.996206,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MEOXICLAV-DS 457MG/5ML,24.0,4584.0,1104.0,1,1,0,2530,0.240838,9e-06,0.996215,C,ABC/Pareto using Net CP (net_cost) revenue,draft
EFFEZIDINE 35MG TAB,17.0,4577.25,3336.25,1,1,0,2531,0.728877,9e-06,0.996225,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DM FUROSEMIDE 20MG,1045.0,4567.0,38481.0,11,7,0,2532,8.425881,9e-06,0.996234,C,ABC/Pareto using Net CP (net_cost) revenue,draft
VASOTRATE 60MG,15.71,4565.0,1469.29,3,2,0,2533,0.32186,9e-06,0.996243,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ASSORTED MICROPORE,4.0,4560.0,2760.0,1,1,0,2534,0.605263,9e-06,0.996252,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PREGNANCY TEST (RIGHTSIGN),120.0,4540.0,2640.0,2,2,0,2535,0.581498,9e-06,0.996261,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LEUKOPLAST 1'' (2.5CMX5M),0.67,4540.0,1740.0,2,2,0,2536,0.38326,9e-06,0.996271,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DIGITAL THERMOMETER - OMRON,10.0,4500.0,30500.0,1,1,0,2537,6.777778,9e-06,0.99628,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STERILE COTTON SWAB,10.0,4500.0,3000.0,1,1,0,2538,0.666667,9e-06,0.996289,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TEGADERM - MEDIUM,50.0,4500.0,2250.0,1,1,0,2539,0.5,9e-06,0.996298,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KEJIE ID CARD CASE ASSTD T-732H 85X55MM,180.0,4500.0,3330.0,1,1,0,2540,0.74,9e-06,0.996307,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OLTEN KELLY HEMOSTATIC FORCEP,6.0,4500.0,1800.0,1,1,0,2541,0.4,9e-06,0.996316,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TRACHEOSTOMY MASK ADULT (AIRLIFE),12.0,4500.0,1140.0,2,2,0,2542,0.253333,9e-06,0.996325,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FLOURESCENT TUBE LIGHT (DAYLIGHT) 40W WITH STARTER,10.0,4500.0,3300.0,1,1,0,2543,0.733333,9e-06,0.996334,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MEASURING CUP 210CC,100.0,4500.0,2700.0,1,1,0,2544,0.6,9e-06,0.996343,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NOVAKAST 4MG,5.0,4497.75,3477.75,2,1,0,2545,0.77322,9e-06,0.996353,C,ABC/Pareto using Net CP (net_cost) revenue,draft
INK CARTRIDGE #303 (CANON),1.0,4496.0,426.0,1,1,0,2546,0.094751,9e-06,0.996362,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SIGN PEN,52.0,4490.0,3190.0,3,3,0,2547,0.710468,9e-06,0.996371,C,ABC/Pareto using Net CP (net_cost) revenue,draft
I-OUTLET AIRCON,10.0,4470.0,3475.0,1,1,0,2548,0.777405,9e-06,0.99638,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ASCORSAPH-ZEE,38.0,4460.0,4164.0,3,3,0,2549,0.933632,9e-06,0.996389,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FORALIVIT,5.0,4455.0,3341.25,1,1,0,2550,0.75,9e-06,0.996398,C,ABC/Pareto using Net CP (net_cost) revenue,draft
INSULIN SYRINGE WITH NEEDLE 0.5ML/CC 30GX8MM (BD),3.0,4450.0,436.0,2,1,0,2551,0.097978,9e-06,0.996407,C,ABC/Pareto using Net CP (net_cost) revenue,draft
OMEPHIL-20 20MG,10.0,4405.0,3705.0,2,2,0,2552,0.84109,9e-06,0.996416,C,ABC/Pareto using Net CP (net_cost) revenue,draft
STERILE GAUZE 8PLY 4X4 24X20 MESH,10.0,4400.0,2100.0,1,1,0,2553,0.477273,9e-06,0.996425,C,ABC/Pareto using Net CP (net_cost) revenue,draft
UTERINE ELEVATOR WITH STOPPER (6.5CM) 12 INCH (RING HANDLE),10.0,4400.0,-6010.0,2,1,0,2554,-1.365909,9e-06,0.996433,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES S6.5 LATEX STERILE (GREATGLOVE),3.0,4389.0,1989.0,1,1,0,2555,0.453178,9e-06,0.996442,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES S7 LATEX STERILE (SUREGUARD),3.0,4389.0,1989.0,1,1,0,2556,0.453178,9e-06,0.996451,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES XLARGE SYNTHETIC NONSTERILE (NOBRAND),3.0,4380.0,3630.0,1,1,0,2557,0.828767,9e-06,0.99646,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ATROPINE,50.5,4375.0,413245.0,3,2,0,2558,94.456,9e-06,0.996469,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CARVIDOL 6.25MG,70.66,4358.0,4631.33,5,3,0,2559,1.062719,9e-06,0.996478,C,ABC/Pareto using Net CP (net_cost) revenue,draft
CONSAC 5MG/ML,15.0,4350.0,2745.0,2,1,0,2560,0.631034,9e-06,0.996487,C,ABC/Pareto using Net CP (net_cost) revenue,draft
COTTON BALLS 300S (TENDERSOFT),40.0,4340.0,2140.0,3,3,0,2561,0.493088,9e-06,0.996495,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SURGICAL BLADES S11 (PARTNERS),11.0,4334.0,1364.0,3,2,0,2562,0.314721,9e-06,0.996504,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ELASTIC BANDAGE 4X5 (PARTNERS),108.0,4320.0,1080.0,2,2,0,2563,0.25,9e-06,0.996513,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZINC VITA,50.0,4281.5,3594.0,1,1,0,2564,0.839425,9e-06,0.996521,C,ABC/Pareto using Net CP (net_cost) revenue,draft
HEMA QUICK STAIN SET (MEDIC),1.0,4269.0,-431.0,1,1,0,2565,-0.10096,9e-06,0.99653,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SQFEN 200MG/5ML SUSPENSION,50.0,4250.0,2650.0,1,1,0,2566,0.623529,9e-06,0.996539,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BED PAN,50.0,4250.0,1500.0,1,1,0,2567,0.352941,9e-06,0.996547,C,ABC/Pareto using Net CP (net_cost) revenue,draft
EUROCAINE,50.0,4250.0,1350.0,1,1,0,2568,0.317647,9e-06,0.996556,C,ABC/Pareto using Net CP (net_cost) revenue,draft
UMBILICAL CORD CLAMP (SURGITECH),10.0,4230.0,1630.0,2,2,0,2569,0.385343,9e-06,0.996564,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MOSQUITO CURVED 5 1/2 (OLTEN),18.0,4230.0,-2160.0,2,2,0,2570,-0.510638,9e-06,0.996573,C,ABC/Pareto using Net CP (net_cost) revenue,draft
REGIVASC 10MG TAB,20.0,4225.0,3585.0,2,2,0,2571,0.848521,9e-06,0.996581,C,ABC/Pareto using Net CP (net_cost) revenue,draft
RESPINAL 125MG/5ML,187.0,4200.0,15182.94,22,17,0,2572,3.614986,8e-06,0.99659,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BRISOFER OB 60MG/400MCG,30.0,4200.0,1470.0,1,1,0,2573,0.35,8e-06,0.996598,C,ABC/Pareto using Net CP (net_cost) revenue,draft
RIBER 500MG,13.0,4200.0,3030.0,3,3,0,2574,0.721429,8e-06,0.996607,C,ABC/Pareto using Net CP (net_cost) revenue,draft
NORBIT 1MG/ML,2.0,4192.0,4192.0,1,1,0,2575,1.0,8e-06,0.996615,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PULSE OXIMTER ADULT (INDOPLAS),4.0,4188.0,1988.0,1,1,0,2576,0.47469,8e-06,0.996624,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE/TUBERCULIN 1CC 25GX5/8 (SUREGUARD),13.0,4186.0,2236.0,1,1,0,2577,0.534161,8e-06,0.996632,C,ABC/Pareto using Net CP (net_cost) revenue,draft
TOSSURE FORCEP - 5 1/2,4.0,4180.0,3900.0,1,1,0,2578,0.933014,8e-06,0.996641,C,ABC/Pareto using Net CP (net_cost) revenue,draft
"SAM SPLINT, SMALL 9 INCHES",8.0,4160.0,2960.0,1,1,0,2579,0.711538,8e-06,0.996649,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLASS SLIDES CLEAR (SAIL),70.0,4140.0,640.0,2,1,0,2580,0.154589,8e-06,0.996658,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KIDNEY BASIN SIZE 6'',10.0,4120.0,1540.0,2,1,0,2581,0.373786,8e-06,0.996666,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES (S) - DR. CHOICE,179.0,4105.0,36060.0,35,15,0,2582,8.784409,8e-06,0.996674,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SURGICAL DRAPE 40X40CM W/ HOLE 10CM (ORMED),50.0,4100.0,1700.0,1,1,0,2583,0.414634,8e-06,0.996683,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE 1CC - SUREGUARD,4.0,4050.0,3450.0,2,2,0,2584,0.851852,8e-06,0.996691,C,ABC/Pareto using Net CP (net_cost) revenue,draft
KARVIDOL 25MG,5.0,4050.0,2805.0,3,3,0,2585,0.692593,8e-06,0.996699,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BOUFFANT CAP S19,18.0,4050.0,1890.0,5,4,0,2586,0.466667,8e-06,0.996707,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SUCTION CATHETER FR8 (KENXIN),120.0,4050.0,3090.0,3,3,0,2587,0.762963,8e-06,0.996715,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MANNITOL 500ML (SAHAR),10.0,4050.0,2430.0,1,1,0,2588,0.6,8e-06,0.996723,C,ABC/Pareto using Net CP (net_cost) revenue,draft
GLOVES MEDIUM NITRILE NONSTERILE (GLOMED),9.0,4050.0,2250.0,3,3,0,2589,0.555556,8e-06,0.996732,C,ABC/Pareto using Net CP (net_cost) revenue,draft
PHILPARA 500MG,35.0,4050.0,2790.0,2,1,0,2590,0.688889,8e-06,0.99674,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SYRINGE - 1CC PRIME,8.0,4040.0,2040.0,1,1,0,2591,0.50495,8e-06,0.996748,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZONROX 1GALLON,27.0,4024.0,887.65,3,3,0,2592,0.220589,8e-06,0.996756,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LUBRICATING JELLY 5G - PARTNERS,11.0,4000.0,8650.0,3,3,0,2593,2.1625,8e-06,0.996764,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE SKIN STAPLER,5.0,4000.0,2775.0,1,1,0,2594,0.69375,8e-06,0.996772,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SPINE BOARD WITH STRAP/BEALT-SUREGUARD,1.0,4000.0,1600.0,1,1,0,2595,0.4,8e-06,0.99678,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FABRIC CONDITIONER 24ML CONCENTRATED (DOWNY),500.0,4000.0,1300.0,1,1,0,2596,0.325,8e-06,0.996789,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ZETIFEN 125MG/5ML SYR,449.0,3999.0,18977.7,42,23,0,2597,4.745611,8e-06,0.996797,C,ABC/Pareto using Net CP (net_cost) revenue,draft
SANDISK USB 16GB,5.0,3995.0,2420.0,1,1,0,2598,0.605757,8e-06,0.996805,C,ABC/Pareto using Net CP (net_cost) revenue,draft
DISPOSABLE DIAPER ADULT XL (DR.CARE),11.0,3993.0,1903.0,2,1,0,2599,0.476584,8e-06,0.996813,C,ABC/Pareto using Net CP (net_cost) revenue,draft
BP APPARATUS DIGITAL W/ ADAPTOR (INDOPLAS),2.0,3992.0,2092.0,1,1,0,2600,0.524048,8e-06,0.996821,C,ABC/Pareto using Net CP (net_cost) revenue,draft
LABORATORY TIMER (GENERIC),4.0,3972.0,2812.0,1,1,0,2601,0.707956,8e-06,0.996829,C,ABC/Pareto using Net CP (net_cost) revenue,draft
ANEROID SPHYGMOMANOMETER TOPCARE,3.0,3960.0,3960.0,1,1,0,2602,1.0,8e-06,0.996837,C,ABC/Pareto using Net CP (net_cost) revenue,draft
FUJI XD-25 DEVELOPER,1.0,3955.0,2375.0,1,1,0,2603,0.600506,8e-06,0.996845,C,ABC/Pareto using Net CP (net_cost) revenue,draft
AMLODIPINE BESILATE,15.0,3925.0,3550.0,2,2,0,2604,0.904459,8e-06,0.996853,C,ABC/Pareto using Net CP (net_cost) revenue,draft
MICROPORE 2X10 5CMX9.1M (3M),4.0,3900.0,1700.0,1,1,0,2605,0.435897,8e-06,0.996861,C,ABC/Pareto using Net CP (net_cost) revenue,draft
