MEDSHIELD PHARMA CORP,,,,,,,,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,,,,,,,,
AS OF DECEMBER 2018,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DRNumber,DRDate,SalesRep,Product,Qty,CP/UNIT,TOTAL CP,Discount,NET CP,TP/UNIT,Total TP,Net Income,,,,,,,,
15991,2018-03-06,Quezon,LIPIVASC 40mg,11,863.636,9499.996,0,9499.996,288,3168,6331.995999999999,,,,,,,,
15992,2018-03-07,Quezon,SUPMAC 500mg,10,285,2850,0,2850,34,340,2510,,,,,,,,
15993,2018-03-08,Quezon,VICOLAX 50mg/1mg/5ml,48,80,3840,0,3840,24,1152,2688,,,,,,,,
15994,2018-03-08,Quezon,INTRAPLEM 50mg/ml - Drops,72,78,5616,0,5616,23,1656,3960,,,,,,,,
15996,2018-03-08,Quezon,DUOTRAM 325mg,10,1700,17000,0,17000,275,2750,14250,,,,,,,,
15997,2018-03-08,Quezon,INTRAPLEM 50mg/ml - Drops,36,78,2808,0,2808,23,828,1980,,,,,,,,
15997,2018-03-08,Quezon,SUPMAC 500mg,157,285,44745,0,44745,34,5338,39407,,,,,,,,
15998,2018-03-18,Quezon,LEXI B FORTE 300mg/100mg/100mcg,1,1000,1000,0,1000,323,323,677,,,,,,,,
15999,2018-03-08,Quezon,INTRAPLEM 50mg/ml - Drops,20,78,1560,0,1560,23,460,1100,,,,,,,,
16000,2018-03-08,Quezon,MAXXIVIT PLUS,1,1400,1400,0,1400,420,420,980,,,,,,,,
16000,2018-03-08,Quezon,INTRAPLEM 500mg,1,980,980,0,980,280,280,700,,,,,,,,
16000,2018-03-08,Quezon,TERMAGEN 250MG,6,80,480,0,480,23,138,342,,,,,,,,
16000,2018-03-08,Quezon,ATOVAS 80mg,3,650,1950,0,1950,247,741,1209,,,,,,,,
16000,2018-03-08,Quezon,MULTI GROW 30ml,6,175,1050,0,1050,55,330,720,,,,,,,,
16000,2018-03-08,Quezon,CEFEXIL 500mg,2,1800,3600,0,3600,535,1070,2530,,,,,,,,
16000,2018-03-08,Quezon,BERCEF 250mg/5ml,6,450,2700,0,2700,148,888,1812,,,,,,,,
16000,2018-03-08,Quezon,CALIBRAL 500mg,2,750,1500,0,1500,235,470,1030,,,,,,,,
16000,2018-03-08,Quezon,LEXI B FORTE 300mg/100mg/100mcg,2,1000,2000,0,2000,323,646,1354,,,,,,,,
16226,2018-06-23,Quezon,Oxygen Cannula,100,52.5,5250,0,5250,15,1500,3750,,,,,,,,
16226,2018-06-23,Quezon,All Silicone Duodenal Tube F.16,1,221,221,0,221,180,180,41,,,,,,,,
16226,2018-06-23,Quezon,Cotton 400g,20,165,3300,0,3300,150,3000,300,,,,,,,,
16226,2018-06-23,Quezon,Gauze Roll 28x24,10,1350,13500,0,13500,900,9000,4500,,,,,,,,
16226,2018-06-23,Quezon,Suction Connecting Tube,30,180,5400,0,5400,70,2100,3300,,,,,,,,
16226,2018-06-23,Quezon,Face Mask Earloop,40,59,2360,0,2360,45,1800,560,,,,,,,,
16254,2018-03-12,Quezon,CINNABLOC 25mg,1,650,650,195,455,,,455,,,,,,,,
16254,2018-03-12,Quezon,INTRAPLEM 500mg,1,980,980,294,686,280,280,406,,,,,,,,
16339,2018-04-13,Quezon,GIAN ZINC 120ml,24,175,4200,1260,2940,75,1800,1140,,,,,,,,
16339,2018-04-13,Quezon,GIAN ZINC 30ml,24,155,3720,1116,2604,55,1320,1284,,,,,,,,
16351,2018-03-08,Quezon,CLAVIC 250mg/62.5mg/5ml,18,310,5580,0,5580,130,2340,3240,,,,,,,,
16351,2018-03-08,Quezon,INTRAPLEM 50mg/ml - Drops,32,78,2496,0,2496,23,736,1760,,,,,,,,
16352,2018-03-09,Quezon,CALIBRAL 500mg,2,750,1500,0,1500,235,470,1030,,,,,,,,
16352,2018-03-09,Quezon,GIAN ZINC 30ml,6,155,930,0,930,55,330,600,,,,,,,,
16352,2018-03-09,Quezon,CEFEXIL 500mg,2,1800,3600,0,3600,535,1070,2530,,,,,,,,
16352,2018-03-09,Quezon,FEXIL 250mg/5ml,6,198,1188,0,1188,65,390,798,,,,,,,,
16353,2018-03-12,Quezon,APROCARE 150mg,2,870,1740,522,1218,219,438,780,,,,,,,,
16353,2018-03-12,Quezon,PROCARV 6.25mg,1,1200,1200,360,840,365,365,475,,,,,,,,
16353,2018-03-12,Quezon,ALGESIC FORTE 325mg+400mg,4,770,3080,924,2156,218,872,1284,,,,,,,,
16355,2018-03-13,Quezon,BERCEF 50mg/ml,24,175,4200,1260,2940,42,1008,1932,,,,,,,,
16355,2018-03-13,Quezon,VICEPHRIN 100mg/ml,6,85,510,153,357,25,150,207,,,,,,,,
16356,2018-03-13,Quezon,CLAVIC 500mg/125mg,1,2790,2790,0,2790,1174,1174,1616,,,,,,,,
16356,2018-03-13,Quezon,CIFROX 500mg,1,1750,1750,0,1750,450,450,1300,,,,,,,,
16356,2018-03-13,Quezon,AZECLO 100mg,1,1900,1900,0,1900,595,595,1305,,,,,,,,
16357,2018-03-13,Quezon,INTRAPLEM 500mg,1,980,980,294,686,280,280,406,,,,,,,,
16357,2018-03-13,Quezon,VOXOLL 15mg/5ml,10,74,740,222,518,23,230,288,,,,,,,,
16357,2018-03-13,Quezon,TERMAGEN 250mg/5ml,10,80,800,240,560,23,230,330,,,,,,,,
16358,2018-03-14,Quezon,INTRAPLEM 100mg/5ml,12,78,936,0,936,27,324,612,,,,,,,,
16358,2018-03-14,Quezon,LACTAMOX 250mg/62.5mg/5ml,12,310,3720,0,3720,130,1560,2160,,,,,,,,
16358,2018-03-14,Quezon,SALMOGEN 125mg/5ml,3,98,294,0,294,29,87,207,,,,,,,,
16358,2018-03-14,Quezon,HISTARIL 1mg/50mg/5ml,12,80,960,0,960,,,960,,,,,,,,
16359,2018-03-14,Quezon,CINNABLOC 75mg,10,160,1600,0,1600,40,400,1200,,,,,,,,
16360,2018-03-15,Quezon,TERMAGEN 100mg/ml,24,58,1392,0,1392,17,408,984,,,,,,,,
16361,2018-03-16,Quezon,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,1,1600,1600,0,1600,488,488,1112,,,,,,,,
16361,2018-03-16,Quezon,TOSYLAM 375mg,1,2300,2300,0,2300,765,765,1535,,,,,,,,
16362,2018-03-17,Quezon,APROCARE 150mg,22,681.818,14999.996,0,14999.996,219,4818,10181.996,,,,,,,,
16363,2018-03-16,Quezon,CINNABLOC 75mg,5,160,800,0,800,40,200,600,,,,,,,,
16363,2018-03-16,Quezon,CLAVIC 500mg/125mg,2,2790,5580,0,5580,1174,2348,3232,,,,,,,,
16363,2018-03-16,Quezon,CLAVIC 250mg/62.5mg/5ml,20,310,6200,0,6200,130,2600,3600,,,,,,,,
16363,2018-03-16,Quezon,GLUCRON 80mg MR,5,500,2500,0,2500,99,495,2005,,,,,,,,
16363,2018-03-16,Quezon,CINNABLOC 25mg,5,500,2500,0,2500,,,2500,,,,,,,,
16363,2018-03-16,Quezon,PENCHLOR 1mg/800mcg,20,98,1960,0,1960,31,620,1340,,,,,,,,
16363,2018-03-16,Quezon,ZINCAVIT 55mg/ml,20,88,1760,0,1760,25,500,1260,,,,,,,,
16363,2018-03-16,Quezon,C-ZETT 600mg,5,640,3200,0,3200,170,850,2350,,,,,,,,
16378,2018-04-02,Quezon,ATOVAS 20mg,11,681.818,7499.998,0,7499.998,202,2222,5277.998,,,,,,,,
16378,2018-04-02,Quezon,APROCARE 150mg,11,681.818,7499.998,0,7499.998,219,2409,5090.998,,,,,,,,
16378,2018-04-02,Quezon,PROCARV 6.25mg,11,1000,11000,0,11000,365,4015,6985,,,,,,,,
16379,2018-04-03,Quezon,MULTI GROW 30ml,10,175,1750,0,1750,55,550,1200,,,,,,,,
16380,2018-04-03,Quezon,INTRAPLEM 50mg/ml - Drops,6,78,468,0,468,23,138,330,,,,,,,,
16380,2018-04-03,Quezon,VOXOLL 15mg/5ml,2,74,148,0,148,23,46,102,,,,,,,,
16381,2018-04-03,Quezon,HYPHEN 50mg,1,128,128,0,128,320,320,-192,,,,,,,,
16382,2018-04-04,Quezon,VOXOLL 30mg,5,650,3250,0,3250,168,840,2410,,,,,,,,
16382,2018-04-04,Quezon,ERGON 125mcg,3,800,2400,0,2400,128,384,2016,,,,,,,,
16382,2018-04-04,Quezon,TRIVASC 35mg MR,10,1425,14250,0,14250,445,4450,9800,,,,,,,,
16382,2018-04-04,Quezon,ZINCAVIT 55mg/ml,24,88,2112,0,2112,25,600,1512,,,,,,,,
16382,2018-04-04,Quezon,EUROXIME 250mg/5ml,36,400,14400,0,14400,139,5004,9396,,,,,,,,
16382,2018-04-04,Quezon,ENERZINC ,6,85,510,0,510,28,168,342,,,,,,,,
16383,2018-04-05,Quezon,VICOLAX 100mg/2mg,7,800,5600,0,5600,225,1575,4025,,,,,,,,
16383,2018-04-05,Quezon,TRIZINE ,60,300,18000,0,18000,175,10500,7500,,,,,,,,
16383,2018-04-05,Quezon,VICOLAX 50mg/1mg/5ml,36,80,2880,0,2880,24,864,2016,,,,,,,,
16384,2018-04-05,Quezon,MULTI GROW 120ml,48,240,11520,3691.92,7828.08,75,3600,4228.08,,,,,,,,
16385,2018-04-05,Quezon,FLOXA-400,5,1360,6800,0,6800,280,1400,5400,,,,,,,,
16385,2018-04-05,Quezon,NORFLEX 400MG,5,460,2300,0,2300,115,575,1725,,,,,,,,
16385,2018-04-05,Quezon,DOXOFAR 400mg,3,840,2520,0,2520,340,1020,1500,,,,,,,,
16385,2018-04-05,Quezon,MONILIASOL 125mg/5ml,20,75,1500,0,1500,26,520,980,,,,,,,,
16385,2018-04-05,Quezon,TOSYLAM 750mg,5,2750,13750,0,13750,980,4900,8850,,,,,,,,
16385,2018-04-05,Quezon,CAPSUGEN FORTE,10,1350,13500,0,13500,310,3100,10400,,,,,,,,
16385,2018-04-05,Quezon,MONILIASOL 500mg,1,750,750,0,750,240,240,510,,,,,,,,
16385,2018-04-05,Quezon,VITAFER OB,2,600,1200,0,1200,155,310,890,,,,,,,,
16386,2018-04-06,Quezon,CAPSUGEN FORTE,1,1275,1275,255,1020,310,310,710,,,,,,,,
16386,2018-04-06,Quezon,INTRAPLEM 50mg/ml - Drops,7,78,546,109.2,436.8,23,161,275.8,,,,,,,,
16387,2018-04-06,Quezon,CEFEXIL 500mg,0.62,1800,1116,0,1116,535,331.7,784.3,,,,,,,,
16387,2018-04-06,Quezon,PROCARV 6.25mg,4.9,1200,5880,0,5880,365,1788.5000000000002,4091.5,,,,,,,,
16387,2018-04-06,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,0,3200,481,962,2238,,,,,,,,
16387,2018-04-06,Quezon,BERCEF 250mg/5ml,14,450,6300,0,6300,148,2072,4228,,,,,,,,
16387,2018-04-06,Quezon,CEEPRAZOL 20mg,1.93333,1800,3479.994,0,3479.994,550,1063.3315,2416.6625000000004,,,,,,,,
16387,2018-04-06,Quezon,SURITRAM,1.9,1980,3762,0,3762,500,950,2812,,,,,,,,
16387,2018-04-06,Quezon,CEPROTRON 500mg,0.96,1750,1680,0,1680,415,398.4,1281.6,,,,,,,,
16387,2018-04-06,Quezon,ATOVAS 20mg,0.46666,195,90.9987,0,90.9987,202,94.26532,-3.266620000000003,,,,,,,,
16387,2018-04-06,Quezon,KLOPIDO 75mg,1.33333,292.5,389.99902499999996,0,389.99902499999996,384,511.99871999999993,-121.99969499999997,,,,,,,,
16388,2018-04-06,Quezon,INTRAPLEM 50mg/ml - Drops,20,78,1560,0,1560,23,460,1100,,,,,,,,
16390,2018-04-10,Quezon,XYNETIN 1500mg/200iu,1,1050,1050,0,1050,310,310,740,,,,,,,,
16390,2018-04-10,Quezon,VITAFER OB,1,600,600,0,600,155,155,445,,,,,,,,
16391,2018-04-11,Quezon,FERGLOBIN 250mg,15,725,10875,0,10875,215,3225,7650,,,,,,,,
16391,2018-04-11,Quezon,XYNETIN 1500mg/200iu,5,1050,5250,0,5250,310,1550,3700,,,,,,,,
16392,2018-04-11,Quezon,VOXOLL 30mg,3,650,1950,0,1950,168,504,1446,,,,,,,,
16392,2018-04-11,Quezon,BERCEF 250mg/5ml,3,450,1350,0,1350,148,444,906,,,,,,,,
16392,2018-04-11,Quezon,BERCEF 50mg/ml,3,175,525,0,525,42,126,399,,,,,,,,
16392,2018-04-11,Quezon,VOXOLL 15mg/5ml,12,74,888,0,888,23,276,612,,,,,,,,
16392,2018-04-11,Quezon,INTRAPLEM 50mg/ml - Drops,6,78,468,0,468,23,138,330,,,,,,,,
16393,2018-04-11,Quezon,NERVAPLEX 500mg,1,1650,1650,0,1650,458,458,1192,,,,,,,,
16393,2018-04-11,Quezon,CINNABLOC 75mg,10,160,1600,0,1600,40,400,1200,,,,,,,,
16394,2018-04-12,Quezon,ATOVAS 20mg,11,681.8181818,7499.9999998,0,7499.9999998,202,2222,5277.9999998,,,,,,,,
16394,2018-04-12,Quezon,APROCARE 150mg,11,681.818181818181,7499.999999999991,0,7499.999999999991,219,2409,5090.999999999991,,,,,,,,
16396,2018-04-12,Quezon,FERGLOBIN FA 60mg/400mcg,2,900,1800,0,1800,240,480,1320,,,,,,,,
16396,2018-04-12,Quezon,VITAFER OB,2,600,1200,0,1200,155,310,890,,,,,,,,
16396,2018-04-12,Quezon,XYNETIN 1500mg/200iu,11,863.63636363,9499.99999993,0,9499.99999993,310,3410,6089.99999993,,,,,,,,
16397,2018-04-12,Quezon,VOXOLL 15mg/5ml,20,74,1480,444,1036,23,460,576,,,,,,,,
16397,2018-04-12,Quezon,INTRAPLEM 500mg,1,980,980,294,686,280,280,406,,,,,,,,
16397,2018-04-12,Quezon,INTRAPLEM 50mg/ml - Drops,10,78,780,234,546,23,230,316,,,,,,,,
16398,2018-04-12,Quezon,CLAVIC 250mg/62.5mg/5ml,12,310,3720,1302,2418,130,1560,858,,,,,,,,
16398,2018-04-12,Quezon,CLAVIC 500mg/125mg,12,190,2280,798,1482,1174,14088,-12606,,,,,,,,
16399,2018-04-13,Quezon,GIAN ZINC 120ml,24,175,4200,1260,2940,75,1800,1140,,,,,,,,
16399,2018-04-13,Quezon,GIAN ZINC 30ml,24,155,3720,1116,2604,55,1320,1284,,,,,,,,
16400,2018-04-13,Quezon,SPASCLOMIN 10mg/5ml,20,130,2600,0,2600,40,800,1800,,,,,,,,
16801,2018-04-17,Quezon,MONILIASOL 125mg/5ml,10,400,4000,0,4000,26,260,3740,,,,,,,,
16801,2018-04-17,Quezon,ZEGECEF 250mg/5ml,10,75,750,0,750,139,1390,-640,,,,,,,,
16802,2018-04-17,Quezon,CIFROX 500mg,2,1750,3500,0,3500,450,900,2600,,,,,,,,
16802,2018-04-17,Quezon,ENCLOXIL 500mg,2,1800,3600,0,3600,540,1080,2520,,,,,,,,
16803,2018-04-17,Quezon,CLAVIC 250mg/62.5mg/5ml,10,310,3100,0,3100,130,1300,1800,,,,,,,,
16804,2018-04-17,Quezon,CAPSUGEN FORTE,7,928.571428571,6499.999999997,0,6499.999999997,310,2170,4329.999999997,,,,,,,,
16804,2018-04-17,Quezon,VICOLAX 100mg/2mg,7,571.428571428,3999.9999999960005,0,3999.9999999960005,225,1575,2424.9999999960005,,,,,,,,
16805,2018-04-17,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,480,1120,481,481,639,,,,,,,,
16805,2018-04-17,Quezon,MULTI GROW OB PLUS,3,1300,3900,1170,2730,450,1350,1380,,,,,,,,
16806,2018-04-18,Quezon,MULTI GROW 120ml,15,240,3600,0,3600,75,1125,2475,,,,,,,,
16807,2018-04-21,Quezon,BUTADIL 2mg/5ml,36,73.5,2646,0,2646,21,756,1890,,,,,,,,
16808,2018-04-19,Quezon,APROCARE 150mg,3,870,2610,0,2610,219,657,1953,,,,,,,,
16808,2018-04-19,Quezon,CEFEXIL 500mg,1,1800,1800,0,1800,535,535,1265,,,,,,,,
16808,2018-04-19,Quezon,MONILIASOL 125mg/5ml,6,75,450,0,450,26,156,294,,,,,,,,
16808,2018-04-19,Quezon,VICOLAX 50mg/1mg/5ml,6,80,480,0,480,24,144,336,,,,,,,,
16808,2018-04-19,Quezon,MULTI GROW 120ml,6,240,1440,0,1440,75,450,990,,,,,,,,
16808,2018-04-19,Quezon,BERCEF 50mg/ml,6,175,1050,0,1050,42,252,798,,,,,,,,
16808,2018-04-19,Quezon,CALIBRAL 500mg,1,750,750,0,750,235,235,515,,,,,,,,
16808,2018-04-19,Quezon,MONILIASOL 500mg,1,750,750,0,750,240,240,510,,,,,,,,
16809,2018-04-19,Quezon,CLAVIC 500mg/125mg,12,2790,33480,10747.08,22732.92,1174,14088,8644.919999999998,,,,,,,,
16810,2018-04-20,Quezon,VICOLAX 50mg/1mg/5ml,30,80,2400,720,1680,24,720,960,,,,,,,,
16811,2018-04-20,Quezon,ANEROCIN 300mg ,2,3800,7600,2280,5320,890,1780,3540,,,,,,,,
16812,2018-04-23,Quezon,ATOVAS 20mg,22,681.81818181,14999.999999820002,0,14999.999999820002,202,4444,10555.999999820002,,,,,,,,
16812,2018-04-23,Quezon,APROCARE 150mg,22,681.8181818,14999.9999996,0,14999.9999996,219,4818,10181.9999996,,,,,,,,
16813,2018-04-23,Quezon,ZELEX 200mg,1,2800,2800,0,2800,750,750,2050,,,,,,,,
16813,2018-04-23,Quezon,BERCEF 50mg/ml,6,175,1050,0,1050,42,252,798,,,,,,,,
16813,2018-04-23,Quezon,SALMOGEN 125mg/5ml,6,98,588,0,588,29,174,414,,,,,,,,
16813,2018-04-23,Quezon,LEXI B FORTE 300mg/100mg/100mcg,3,1000,3000,0,3000,323,969,2031,,,,,,,,
16813,2018-04-23,Quezon,CORVI PLUS 1mg/50mg,6,118,708,0,708,39,234,474,,,,,,,,
16813,2018-04-23,Quezon,INTRAPLEM 50mg/ml - Drops,6,78,468,0,468,23,138,330,,,,,,,,
16813,2018-04-23,Quezon,VOXOLL 15mg/5ml,6,74,444,0,444,23,138,306,,,,,,,,
16814,2018-04-24,Quezon,CLAVIC 500mg/125mg,1,2790,2790,0,2790,1174,1174,1616,,,,,,,,
16814,2018-04-24,Quezon,FEXIL 100mg/ml,15,170,2550,0,2550,55,825,1725,,,,,,,,
16815,2018-04-24,Quezon,ALGESIC FORTE 325mg+400mg,4,770,3080,924,2156,218,872,1284,,,,,,,,
16816,2018-04-24,Quezon,CLAVIC 500mg/125mg,1,2790,2790,0,2790,1174,1174,1616,,,,,,,,
16816,2018-04-24,Quezon,CLAVIC 250mg/62.5mg/5ml,2,3410,6820,0,6820,130,260,6560,,,,,,,,
16817,2018-04-25,Quezon,BERCEF 50mg/ml,6,175,1050,315,735,42,252,483,,,,,,,,
16817,2018-04-25,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,480,1120,481,481,639,,,,,,,,
16817,2018-04-25,Quezon,FEXIL 100mg/ml,15,170,2550,765,1785,55,825,960,,,,,,,,
16818,2018-04-25,Quezon,APROCARE 150mg,4,870,3480,0,3480,219,876,2604,,,,,,,,
16819,2018-04-26,Quezon,TRIVASC 35mg MR,10,1425,14250,0,14250,445,4450,9800,,,,,,,,
16819,2018-04-26,Quezon,Isoprine 10mg,10,1100,11000,0,11000,235,2350,8650,,,,,,,,
16819,2018-04-26,Quezon,ZINCAVIT 55mg/ml,35,85,2975,0,2975,25,875,2100,,,,,,,,
16819,2018-04-26,Quezon,EUROXIME 250mg/5ml,24,400,9600,0,9600,139,3336,6264,,,,,,,,
16819,2018-04-26,Quezon,BUFENOL 200mg/5ml,8,112,896,0,896,35,280,616,,,,,,,,
16820,2018-04-26,Quezon,VICOLAX 50mg/1mg/5ml,15,80,1200,0,1200,24,360,840,,,,,,,,
16820,2018-04-26,Quezon,ZINCAVIT 55mg/ml,15,85,1275,0,1275,25,375,900,,,,,,,,
16820,2018-04-26,Quezon,TURBOLAX 2mg/5ml,15,69,1035,0,1035,21,315,720,,,,,,,,
16821,2018-04-26,Quezon,BUTADIL 2mg/5ml,36,73,2628,0,2628,21,756,1872,,,,,,,,
16821,2018-04-26,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,10,1600,16000,0,16000,481,4810,11190,,,,,,,,
16823,2018-04-30,Quezon,TRIVASC 35mg MR,15,1425,21375,8550,12825,445,6675,6150,,,,,,,,
16824,2018-04-30,Quezon,LACTAMOX 500mg/125mg,2,2800,5600,0,5600,1173.6,2347.2,3252.8,,,,,,,,
16824,2018-04-30,Quezon,NERVAPLEX 500mg,2,1650,3300,0,3300,458,916,2384,,,,,,,,
16825,2018-04-30,Quezon,FEXIL 100mg/ml,9,170,1530,0,1530,55,495,1035,,,,,,,,
16826,2018-04-30,Quezon,KLOPIDO 75mg,3,975,2925,877.5,2047.5,384,1152,895.5,,,,,,,,
16827,2018-04-30,Quezon,KLOPIDO 75mg,22,1000,22000,0,22000,384,8448,13552,,,,,,,,
16828,2018-04-30,Quezon,APROCARE 150mg,22,681.8181818,14999.9999996,0,14999.9999996,219,4818,10181.9999996,,,,,,,,
16828,2018-04-30,Quezon,LIPIVASC 40mg,22,863.636363,18999.999986,0,18999.999986,288,6336,12663.999985999999,,,,,,,,
16829,2018-05-02,Quezon,CAPSUGEN FORTE,4,1155,4620,0,4620,310,1240,3380,,,,,,,,
16829,2018-05-02,Quezon,FERGLOBIN 250mg,4,543.75,2175,0,2175,215,860,1315,,,,,,,,
16829,2018-05-02,Quezon,MULTI GROW OB PLUS,4,975,3900,0,3900,450,1800,2100,,,,,,,,
16829,2018-05-02,Quezon,JOSILVITE,4,750,3000,0,3000,350,1400,1600,,,,,,,,
16830,2018-05-03,Quezon,ZINCAVIT 55mg/ml,24,88,2112,0,2112,25,600,1512,,,,,,,,
16831,2018-05-03,Quezon,VISTREP 250mg/5ml,20,105,2100,0,2100,28,560,1540,,,,,,,,
16831,2018-05-03,Quezon,INTRAPLEM 50mg/ml - Drops,20,78,1560,0,1560,23,460,1100,,,,,,,,
16831,2018-05-03,Quezon,CEFEXIL 250mg/5ml,20,198,3960,0,3960,65,1300,2660,,,,,,,,
16831,2018-05-03,Quezon,VICOLAX 50mg/1mg/5ml,2,800,1600,0,1600,24,48,1552,,,,,,,,
16831,2018-05-03,Quezon,FERGLOBIN FA 60mg/400mcg,1,900,900,0,900,240,240,660,,,,,,,,
16831,2018-05-03,Quezon,SYNERMED 800mg/160mg,1,550,550,0,550,95,95,455,,,,,,,,
16831,2018-05-03,Quezon,FEXIL 100mg/ml,20,170,3400,0,3400,55,1100,2300,,,,,,,,
16833,2018-05-08,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1600,1600,0,1600,481,481,1119,,,,,,,,
16833,2018-05-08,Quezon,XYNETIN 1500mg/200iu,3,1050,3150,0,3150,310,930,2220,,,,,,,,
16833,2018-05-08,Quezon,MULTI GROW OB PLUS,3,1300,3900,0,3900,450,1350,2550,,,,,,,,
16834,2018-05-09,Quezon,VOXOLL 15mg/5ml,6,74,444,0,444,23,138,306,,,,,,,,
16834,2018-05-09,Quezon,SYNERMED 200mg/40mg/5ml,6,90,540,0,540,26,156,384,,,,,,,,
16835,2018-05-09,Quezon,XYNETIN 1500mg/200iu,1,1050,1050,315,735,310,310,425,,,,,,,,
16837,2018-05-10,Quezon,VOXOLL 15mg/5ml,20,74,1480,444,1036,23,460,576,,,,,,,,
16838,2018-05-11,Quezon,CALIBRAL 500mg,10,750,7500,0,7500,235,2350,5150,,,,,,,,
16838,2018-05-11,Quezon,TERMAGEN 100mg/ml,20,58,1160,0,1160,17,340,820,,,,,,,,
16838,2018-05-11,Quezon,CEFEXIL 500mg,10,1800,18000,0,18000,535,5350,12650,,,,,,,,
16838,2018-05-11,Quezon,MULTI GROW 30ml,17,175,2975,0,2975,55,935,2040,,,,,,,,
16839,2018-05-11,Quezon,BERCEF 50mg/ml,10,175,1750,525,1225,42,420,805,,,,,,,,
16839,2018-05-11,Quezon,GIAN ZINC 30ml,24,155,3720,1116,2604,55,1320,1284,,,,,,,,
16839,2018-05-11,Quezon,GIAN ZINC 120ml,24,175,4200,1260,2940,75,1800,1140,,,,,,,,
16840,2018-05-16,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,634,2566,481,962,1604,,,,,,,,
16840,2018-05-16,Quezon,BERCEF 50mg/ml,20,175,3500,692,2808,42,840,1968,,,,,,,,
16840,2018-05-16,Quezon,JAGA 300mg/100mg/100mcg,4,1155,4620,915,3705,345,1380,2325,,,,,,,,
16841,2018-05-16,Quezon,Hyclens 0.2% Wound Spray,6,269.79,1618.7400000000002,0,1618.7400000000002,115,690,928.7400000000002,,,,,,,,
16842,2018-05-16,Quezon,BROADMETZ 500mg,3,1070,3210,0,3210,319,957,2253,,,,,,,,
16843,2018-05-17,Quezon,INTRAPLEM 100mg/5ml,72,92,6624,0,6624,27,1944,4680,,,,,,,,
16844,2018-05-18,Quezon,CLAVIC 500mg/125mg,12,2790,33480,10747,22733,1174,14088,8645,,,,,,,,
16845,2018-05-17,Quezon,INTRAPLEM 100mg/5ml,24,92,2208,662.4,1545.6,27,648,897.5999999999999,,,,,,,,
16846,2018-05-17,Quezon,INTRAPLEM 100mg/5ml,24,92,2208,0,2208,27,648,1560,,,,,,,,
16847,2018-05-19,Quezon,Hyclens 0.2% Wound Spray,24,270,6480,0,6480,115,2760,3720,,,,,,,,
16847,2018-05-19,Quezon,VICOLAX 50mg/1mg/5ml,36,80,2880,0,2880,24,864,2016,,,,,,,,
16848,2018-05-19,Quezon,TRIVASC 35mg MR,10,1425,14250,5700,8550,445,4450,4100,,,,,,,,
16849,2018-05-21,Quezon,ROCIN 150,5,2200,11000,0,11000,680,3400,7600,,,,,,,,
16849,2018-05-21,Quezon,FEXIL 100mg/ml,24,170,4080,0,4080,55,1320,2760,,,,,,,,
16850,2018-05-22,Quezon,LEIVICLOX 250mg,50,125,6250,0,6250,68,3400,2850,,,,,,,,
17001,2018-05-22,Quezon,MULTI GROW OB PLUS,5,1300,6500,0,6500,450,2250,4250,,,,,,,,
17002,2018-05-22,Quezon,MONILIASOL 125mg/5ml,15,75,1125,0,1125,26,390,735,,,,,,,,
17002,2018-05-22,Quezon,PROCARV 6.25mg,1,1200,1200,0,1200,365,365,835,,,,,,,,
17002,2018-05-22,Quezon,ALGESIC FORTE 325mg+400mg,5,770,3850,0,3850,218,1090,2760,,,,,,,,
17003,2018-05-22,Quezon,ALGESIC FORTE 325mg+400mg,6,770,4620,0,4620,218,1308,3312,,,,,,,,
17004,2018-05-22,Quezon,VOXOLL 30mg,1,650,650,195,455,168,168,287,,,,,,,,
17004,2018-05-22,Quezon,JAGA 300mg/100mg/100mcg,1,1540,1540,462,1078,345,345,733,,,,,,,,
17005,2018-05-26,Quezon,CEEPRAZOL 20mg,1,1800,1800,0,1800,550,550,1250,,,,,,,,
17005,2018-05-26,Quezon,INTRAPLEM 100mg/5ml,10,92,920,0,920,27,270,650,,,,,,,,
17005,2018-05-26,Quezon,BERCEF 250mg/5ml,3,450,1350,0,1350,148,444,906,,,,,,,,
17005,2018-05-26,Quezon,VOXOLL 15mg/5ml,6,74,444,0,444,23,138,306,,,,,,,,
17005,2018-05-26,Quezon,CORVI PLUS 1mg/50mg,3,118,354,0,354,39,117,237,,,,,,,,
17005,2018-05-26,Quezon,SYNERMED 800mg/160mg,2,550,1100,0,1100,95,190,910,,,,,,,,
17006,2018-05-26,Quezon,CINNABLOC 25mg,1,500,500,0,500,133,133,367,,,,,,,,
17006,2018-05-26,Quezon,MULTI GROW 30ml,6,175,1050,0,1050,55,330,720,,,,,,,,
17007,2018-05-24,Quezon,RANITEIN,4,210,840,0,840,88,352,488,,,,,,,,
