MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,
18811,2019-01-23,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
18812,2019-01-23,Cam Sur,MONILIASOL 125mg/5ml,20,750,15000,0,15000,37.025,740.5,14259.5,
18813,2019-01-23,Cam Sur,BROADMETZ 500mg,2,1050,2100,0,2100,319,638,1462,
18814,2019-01-23,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,14,88,1232,0,1232,24.47,342.58,889.4200000000001,
18815,2019-01-23,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1800,3600,0,3600,615,1230,2370,
18815,2019-01-23,Cam Sur,ORNEXIN 325mg/10mg/5mg,6,138,828,0,828,53.05,318.29999999999995,509.70000000000005,
18815,2019-01-23,Cam Sur,BERCEF 250mg/5ml SUS,6,400,2400,0,2400,148,888,1512,
18815,2019-01-23,Cam Sur,CEPROTRON 500mg,2,1750,3500,0,3500,500,1000,2500,
18816,2019-01-23,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,0,3000,1173.2,1173.2,1826.8,
18817,2019-01-24,Cam Sur,XELOR 10ML DROPS,20,175,3500,0,3500,,,3500,
18817,2019-01-24,Cam Sur,AMETRIS 125mg,30,75,2250,0,2250,40,1200,1050,
18818,2019-01-24,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1700,1700,0,1700,615,615,1085,
18819,2019-01-24,Cam Sur,ORNEXIN 325mg/10mg/5mg,18,135,2430,0,2430,53.05,954.9,1475.1,
18820,2019-01-30,Cam Sur,LACTAMOX 500mg/125mg TAB,2,1500,3000,0,3000,1173.2,2346.4,653.5999999999999,
18820,2019-01-30,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
18821,2019-02-04,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,1,1800,1800,0,1800,615,615,1185,
18822,2019-02-04,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,300,1800,0,1800,102.64999999999999,615.9,1184.1,
18823,2019-02-04,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,450,2700,0,2700,129.7,778.1999999999999,1921.8000000000002,
18824,2019-02-04,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1100,2200,0,2200,615,1230,970,
18825,2019-02-05,Cam Sur,BUPIRIGHT 5mg/ml,2,2850,5700,0,5700,,,5700,
18826,2019-02-07,Cam Sur,TERMAGEN 500mg,1,550,550,0,550,104.58,104.58,445.42,
18826,2019-02-07,Cam Sur,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
18826,2019-02-07,Cam Sur,MONILIASOL 500mg,1,750,750,0,750,240,240,510,
18826,2019-02-07,Cam Sur,COZOLE 200mg/40mg/5ml,10,98,980,0,980,32.4,324,656,
18826,2019-02-07,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,10,490,4900,0,4900,129.7,1297,3603,
18826,2019-02-07,Cam Sur,ORNEXIN 325mg/10mg/5mg,6,125,750,0,750,53.05,318.29999999999995,431.70000000000005,
18826,2019-02-07,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,310,1860,0,1860,102.64999999999999,615.9,1244.1,
18826,2019-02-07,Cam Sur,MONILIASOL 125mg/5ml,4,75,300,0,300,37.025,148.1,151.9,
18826,2019-02-07,Cam Sur,EUROXONE 1g,10,400,4000,0,4000,73,730,3270,
18826,2019-02-07,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,2,3000,6000,0,6000,129.7,259.4,5740.6,
18826,2019-02-07,Cam Sur,EUROGYL 5mg/ml (500mg/100ml),6,120,720,0,720,23,138,582,
18826,2019-02-07,Cam Sur,ZAFEX 500mg,1,3000,3000,0,3000,1000,1000,2000,
18827,2019-02-07,Cam Sur,HISTARIL 2mg/100mg CAP,1,800,800,0,800,225,225,575,
18827,2019-02-07,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
18828,2019-02-07,Cam Sur,LACTAMOX 500mg/125mg TAB,1,2880,2880,0,2880,1173.2,1173.2,1706.8,
18829,2019-02-07,Cam Sur,HISTARIL 2mg/100mg CAP,2,400,800,0,800,225,450,350,
18829,2019-02-07,Cam Sur,MONILIASOL 500mg,1,750,750,0,750,240,240,510,
18830,2019-02-07,Cam Sur,ENERGEL SOFTGEL,1,1770,1770,0,1770,565.13,565.13,1204.87,
18831,2019-02-07,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,10,88,880,0,880,24.47,244.7,635.3,
18831,2019-02-07,Cam Sur,FORTIPLEX,1,1050,1050,0,1050,395,395,655,
18831,2019-02-07,Cam Sur,ZAFEX 500mg,1,3000,3000,0,3000,1000,1000,2000,
18832,2019-02-14,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,490,2940,0,2940,129.7,778.1999999999999,2161.8,
18832,2019-02-14,Cam Sur,ZETIFEN 250mg/5ml SYR,12,98,1176,0,1176,35.114999999999995,421.37999999999994,754.6200000000001,
18832,2019-02-14,Cam Sur,FORTIPLEX,1,1050,1050,0,1050,395,395,655,
18832,2019-02-14,Cam Sur,ZETIFEN 125mg/5ml SYR,12,68,816,0,816,32.9,394.79999999999995,421.20000000000005,
18832,2019-02-14,Cam Sur,ZETIFEN 100mg/ml DROPS,12,58,696,0,696,29.18,350.15999999999997,345.84000000000003,
18832,2019-02-14,Cam Sur,COZOLE 200mg/40mg/5ml,12,98,1176,0,1176,32.4,388.79999999999995,787.2,
18832,2019-02-14,Cam Sur,MONILIASOL 125mg/5ml,12,75,900,0,900,37.025,444.29999999999995,455.70000000000005,
18832,2019-02-14,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,6,310,1860,0,1860,102.64999999999999,615.9,1244.1,
18833,2019-02-14,Cam Sur,LACTAMOX 500mg/125mg TAB,2,2880,5760,0,5760,1173.2,2346.4,3413.6,
18834,2019-02-14,BICOL,LACTAMOX 250mg/62.5mg/5ml,14,450,6300,0,6300,129.7,1815.7999999999997,4484.200000000001,
18835,2019-02-14,Cam Sur,MONILIASOL 125mg/5ml,11,75,825,0,825,37.025,407.275,417.725,
18835,2019-02-14,Cam Sur,ENERGEL SOFTGEL,1,1770,1770,0,1770,565.13,565.13,1204.87,
18835,2019-02-14,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
18836,2019-02-14,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,0,3000,1173.2,1173.2,1826.8,
18837,2019-02-16,Cam Sur,ORNEXIN 325mg/10mg/5mg,6,125,750,0,750,53.05,318.29999999999995,431.70000000000005,
18837,2019-02-16,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,7,450,3150,0,3150,129.7,907.8999999999999,2242.1000000000004,
18837,2019-02-16,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,20,88,1760,0,1760,24.47,489.4,1270.6,
18838,2019-02-20,Cam Sur,SPEEDA,26,7500,195000,0,195000,840,21840,173160,
18839,2019-02-26,Cam Sur,LACTAMOX 500mg/125mg TAB,2,3000,6000,0,6000,1173.2,2346.4,3653.6,
18839,2019-02-26,Cam Sur,ZETIFEN 125mg/5ml SYR,6,68,408,0,408,32.9,197.39999999999998,210.60000000000002,
18839,2019-02-26,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,6,490,2940,0,2940,129.7,778.1999999999999,2161.8,
18839,2019-02-26,Cam Sur,PROPHALAN,1,850,850,0,850,365,365,485,
18839,2019-02-26,Cam Sur,ZETIFEN 500MG,2,550,1100,0,1100,104.16,208.32,891.6800000000001,
18839,2019-02-26,Cam Sur,EUROGYL 5mg/ml (500mg/100ml),4,120,480,0,480,23,92,388,
18840,2019-02-26,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,6,88,528,0,528,24.47,146.82,381.18,
18841,2019-02-26,Cam Sur,ZETIFEN 250mg/5ml SYR,6,98,588,0,588,35.114999999999995,210.68999999999997,377.31000000000006,
18842,2019-02-26,Cam Sur,LACTAMOX 500mg/125mg TAB,1,2880,2880,0,2880,1173.2,1173.2,1706.8,
18843,2019-02-19,BICOL,COZOLE 200mg/40mg/5ml,10,98,980,0,980,32.4,324,656,
18844,2019-02-27,Cam Sur,DOLO JAGA 500mg/50mg/100mg/100mcg,4,1100,4400,0,4400,615,2460,1940,
18845,2019-02-25,Cam Sur,MONILIASOL 500mg,1,750,750,0,750,240,240,510,
18845,2019-02-25,Cam Sur,ZETIFEN 250mg/5ml SYR,6,98,588,0,588,35.114999999999995,210.68999999999997,377.31000000000006,
18845,2019-02-25,Cam Sur,JAGA 300MG/100MG/100MCG,1,1600,1600,0,1600,530,530,1070,
18846,2019-02-25,BICOL,MONILIASOL 125mg/5ml,40,75,3000,0,3000,37.025,1481,1519,
18846,2019-02-25,BICOL,MONILIASOL 500mg,1,750,750,0,750,240,240,510,
18846,2019-02-25,BICOL,MULTI GROW 120ml,6,240,1440,0,1440,80,480,960,
18846,2019-02-25,BICOL,LACTAMOX 250mg/62.5mg/5ml,8,450,3600,0,3600,129.7,1037.6,2562.4,
18847,2019-02-25,Cam Sur,MONILIASOL 125mg/5ml,17,75,1275,0,1275,37.025,629.425,645.575,
18848,2019-02-25,Cam Sur,ZETIFEN 125mg/5ml SYR,6,78,468,0,468,32.9,197.39999999999998,270.6,
18848,2019-02-25,Cam Sur,ZETIFEN 500MG,2,550,1100,0,1100,104.16,208.32,891.6800000000001,
18849,2019-02-28,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,1,800,800,0,800,24.47,24.47,775.53,
18850,2019-03-04,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,0,3000,1173.2,1173.2,1826.8,
18851,2019-01-15,BATANGAS,LACTAMOX 500mg/125mg TAB,2,3360,6720,0,6720,1173.2,2346.4,4373.6,
18852,2019-01-15,BATANGAS,LACTAMOX 500mg/125mg TAB,2,3360,6720,0,6720,1173.2,2346.4,4373.6,
18853,2019-01-15,BATANGAS,LACTAMOX 500mg/125mg TAB,2,3360,6720,0,6720,1173.2,2346.4,4373.6,
18854,2019-01-15,BATANGAS,JAGA 300MG/100MG/100MCG,1,1595,1595,0,1595,530,530,1065,
18855,2019-01-15,BATANGAS,JAGA 300MG/100MG/100MCG,1,1595,1595,0,1595,530,530,1065,
18856,2019-01-15,BATANGAS,JAGAPLEX TAB,1,1200,1200,0,1200,263.3333333333333,263.3333333333333,936.6666666666667,
18857,2019-01-15,BATANGAS,JAGAPLEX TAB,1,1200,1200,0,1200,263.3333333333333,263.3333333333333,936.6666666666667,
18858,2019-01-15,BATANGAS,VOXOLL 30mg TAB,1,800,800,0,800,168,168,632,
18859,2019-01-15,BATANGAS,VOXOLL 30mg TAB,1,800,800,0,800,168,168,632,
18860,2019-01-15,BATANGAS,CENDALEX 500mg,2,900,1800,0,1800,211.65,423.3,1376.7,
18861,2019-01-15,BATANGAS,FERGLOBIN FA 60mg/400mcg,1,1078,1078,0,1078,250,250,828,
18862,2019-01-15,BATANGAS,PUROXEL 40mg,2,1300,2600,0,2600,,,2600,
18863,2019-01-15,BATANGAS,HISTARIL 1mg/50mg/5ml SYR,8,96,768,0,768,24.47,195.76,572.24,
18864,2019-01-15,BATANGAS,VOXOLL 15mg/5ml SYR,11,72,792,0,792,23,253,539,
18865,2019-01-15,BATANGAS,BERCEF 250mg/5ml SUS,12,350,4200,0,4200,148,1776,2424,
18866,2019-01-15,BATANGAS,TERMAGEN 250mg/5ml,2,80,160,0,160,23.45,46.9,113.1,
18867,2019-01-23,BATANGAS,ALGICAP 500mg CAP,2,850,1700,0,1700,227.5,455,1245,
18868,2019-01-23,BATANGAS,ALGICAP 500mg CAP,1,850,850,0,850,227.5,227.5,622.5,
18869,2019-01-23,BATANGAS,ALGICAP 50mg/5ml SUS,15,90,1350,0,1350,24.61,369.15,980.85,
18870,2019-01-23,BATANGAS,TERMAGEN 250mg/5ml,12,80,960,0,960,23.45,281.4,678.6,
18871,2019-01-23,BATANGAS,TERMAGEN 100mg/ml,15,60,900,0,900,29.179999999999996,437.69999999999993,462.30000000000007,
18872,2019-01-23,BATANGAS,ATOVAS 20mg,2,700,1400,0,1400,174.49666666666667,348.99333333333334,1051.0066666666667,
18873,2019-01-23,BATANGAS,LACTAMOX 500mg/125mg TAB,2,3600,7200,0,7200,1173.2,2346.4,4853.6,
18874,2019-01-23,BATANGAS,LACTAMOX 500mg/125mg TAB,2,3600,7200,0,7200,1173.2,2346.4,4853.6,
18875,2019-01-23,BATANGAS,LACTAMOX 500mg/125mg TAB,2,3600,7200,0,7200,1173.2,2346.4,4853.6,
18876,2019-01-23,BATANGAS,VICEPHRIN 250mg/5ml,20,195,3900,0,3900,53.025,1060.5,2839.5,
18877,2019-01-23,BATANGAS,VICEPHRIN 100mg/ml,20,105,2100,0,2100,34.22,684.4,1415.6,
18878,2019-01-23,BATANGAS,CENDALEX 500mg,2,1300,2600,0,2600,211.65,423.3,2176.7,
18879,2019-01-23,BATANGAS,CENDALEX 500mg,2,1300,2600,0,2600,211.65,423.3,2176.7,
18882,2019-01-23,BATANGAS,BERCEF 250mg/5ml SUS,15,400,6000,0,6000,148,2220,3780,
18883,2019-01-23,BATANGAS,BERCEF 250mg/5ml SUS,15,400,6000,0,6000,148,2220,3780,
18884,2019-01-23,BATANGAS,ZELEX 200mg,1,2800,2800,0,2800,750,750,2050,
18885,2019-01-23,BATANGAS,ZELEX 200mg,1,2800,2800,0,2800,750,750,2050,
18886,2019-01-23,BATANGAS,JAGAPLEX TAB,1,1100,1100,0,1100,263.3333333333333,263.3333333333333,836.6666666666667,
18887,2019-01-23,BATANGAS,JAGAPLEX TAB,1,1100,1100,0,1100,263.3333333333333,263.3333333333333,836.6666666666667,
18888,2019-01-23,BATANGAS,JAGAPLEX SYR 120ml,15,175,2625,0,2625,53.85,807.75,1817.25,
18889,2019-01-23,BATANGAS,PUROXEL 40mg,2,1485,2970,0,2970,,,2970,
18890,2019-01-23,BATANGAS,PUROXEL 40mg,2,1485,2970,0,2970,,,2970,
18891,2019-01-23,BATANGAS,JAGA 300MG/100MG/100MCG,1,1600,1600,0,1600,530,530,1070,
18892,2019-01-23,BATANGAS,JAGA 300MG/100MG/100MCG,1,1600,1600,0,1600,530,530,1070,
18893,2019-01-23,BATANGAS,VOXOLL 15mg/5ml SYR,12,75,900,0,900,23,276,624,
18894,2019-01-23,BATANGAS,VOXOLL 30mg TAB,1,800,800,0,800,168,168,632,
18895,2019-01-23,BATANGAS,VOXOLL 30mg TAB,1,800,800,0,800,168,168,632,
18896,2019-01-23,BATANGAS,MONILIASOL 500mg,2,1200,2400,0,2400,240,480,1920,
18897,2019-01-23,BATANGAS,HISTARIL 1mg/50mg/5ml SYR,20,105,2100,0,2100,24.47,489.4,1610.6,
18898,2019-01-23,BATANGAS,HISTARIL 2mg/100mg CAP,1,1000,1000,0,1000,225,225,775,
18899,2019-01-23,BATANGAS,SOLVASC 5MG,1,1200,1200,0,1200,383.93,383.93,816.0699999999999,
18900,2019-01-23,BATANGAS,Omraz 40MG,20,260,5200,0,5200,51.82,1036.4,4163.6,
18900,2019-01-23,BATANGAS,DOLO JAGA 500mg/50mg/100mg/100mcg,4,1800,7200,0,7200,615,2460,4740,
18900,2019-01-23,BATANGAS,LOCETIN 5MG,2,2800,5600,0,5600,303.5,607,4993,
18900,2019-01-23,BATANGAS,CINNABLOC 75mg,7,176,1232,0,1232,40,280,952,
18900,2019-01-23,BATANGAS,SPLENDAMET 500mg,5,500,2500,0,2500,250,1250,1250,
18900,2019-01-23,BATANGAS,ALGESIC FORTE 325mg+400mg,5,725,3625,0,3625,232.5,1162.5,2462.5,
18905 / SI 2106,2019-01-16,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,3,1550,4650,0,4650,244,732,3918,
18906/ SI 2017,2019-01-16,Hospital,ANTIZOAL 5mg/ml,100,120,12000,0,12000,14.966666666666667,1496.6666666666667,10503.333333333334,
18907,2019-01-17,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
18908,2019-01-17,Admin,CEPROTRON 500mg,2,1750,3500,1050,2450,500,1000,1450,
18908,2019-01-17,Admin,COMOX 625mg,3,2800,8400,2520,5880,1173.6,3520.7999999999997,2359.2000000000003,
18908,2019-01-17,Admin,Bloxol 30mg,2,670,1340,402,938,,,938,
18909,2019-01-17,Admin,D-cal,3,225,675,0,675,,,675,
18910,2019-01-31,Admin,XYNETIN 1500mg/200iu,7,678.571428571,4749.999999997,0,4749.999999997,310,2170,2579.9999999969996,
18911,2019-04-30,Government,SPEEDA,14,6245,87430,0,87430,840,11760,75670,
18911,2019-04-30,Government,DULCOLAX 10mg (adult),500,52,26000,0,26000,,,26000,
18911,2019-04-30,Government,DULCOLAX 10mg (pedia),500,43,21500,0,21500,,,21500,
18911,2019-04-30,Government,VONWELT 25mg Cinnarizine,15,300,4500,0,4500,,,4500,
18916/SI 2121,2019-01-19,Hospital,LACTAMOX 500mg/125mg TAB,5,2800,14000,0,14000,1173.2,5866,8134,
18916/SI 2121,2019-01-19,Hospital,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,5,1550,7750,0,7750,244,1220,6530,
18917/ SI 2122,2019-01-19,Hospital,ALGICAP 500mg CAP,1,780,780,0,780,227.5,227.5,552.5,
18918,2019-01-21,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
18919,2019-01-23,Admin,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,3,1708,5124,1537.2,3586.8,244,732,2854.8,
18919,2019-01-23,Admin,ZAFEX 500mg,3,3000,9000,2700,6300,1000,3000,3300,
18920,2019-01-23,Admin,GLOVES (S) - Dr. Choice,3,390,1170,0,1170,130,390,780,
18926,2019-01-05,Admin,ALGICAP 50mg/5ml SUS,10,48.2,482,0,482,24.61,246.1,235.9,
18926,2019-01-05,Admin,BROXIL-M 15mg/5ml,10,44.21,442.1,0,442.1,29.47,294.7,147.40000000000003,
18926,2019-01-05,Admin,ENCLOXIL 500mg,1,810,810,0,810,,,810,
18926,2019-01-05,Admin,XYNETIN 1500mg/200iu,1,562.5,562.5,0,562.5,310,310,252.5,
18926,2019-01-05,Admin,ZELEX 200mg,1,1125,1125,0,1125,750,750,375,
18926,2019-01-05,Admin,SPLENDAMET 500mg,1,232.97,232.97,0,232.97,250,250,-17.03,
18926,2019-01-05,Admin,ARTAL,2,172.5,345,0,345,,,345,
18926,2019-01-05,Admin,PARTEN 50mg,2,207,414,0,414,,,414,
18926,2019-01-05,Admin,ALGESIC FORTE 325mg+400mg,1,348.75,348.75,0,348.75,232.5,232.5,116.25,
18926,2019-01-05,Admin,HER CHOICE,100,17.25,1725,0,1725,,,1725,
18926,2019-01-05,Admin,CETIRIX,1,105,105,0,105,,,105,
18926,2019-01-05,Admin,MONILIASOL 125mg/5ml,6,56.33,337.98,0,337.98,37.025,222.14999999999998,115.83000000000004,
18927,2019-01-05,Admin,VICOLAX 50mg/1mg/5ml SYR,10,55.17,551.7,0,551.7,36.78,367.8,183.90000000000003,
18927,2019-01-05,Admin,TURBOLAX 2mg/5ml,6,39.41,236.45999999999998,0,236.45999999999998,,,236.45999999999998,
18927,2019-01-05,Admin,Phenylopropanolamine 60ml,6,29.25,175.5,0,175.5,,,175.5,
18927,2019-01-05,Admin,INTRAPLEM 50mg/ml - Drops,10,40.43,404.3,0,404.3,29.95,299.5,104.80000000000001,
18927,2019-01-05,Admin,ORNEXIN 325mg/10mg/5mg,15,79.56,1193.4,0,1193.4,53.05,795.75,397.6500000000001,
18927,2019-01-05,Admin,PROVIT CEE 100mg/5ml,6,61.2,367.20000000000005,0,367.20000000000005,,,367.20000000000005,
18927,2019-01-05,Admin,SAPHZINE 10MG,3,67.5,202.5,0,202.5,35,105,97.5,
18927,2019-01-05,Admin,FLUIFORT-M 100mg/5ml,6,46.14,276.84000000000003,0,276.84000000000003,,,276.84000000000003,
18927,2019-01-05,Admin,ZINCAVIT 55mg/ml,4,52.85,211.4,0,211.4,34.04,136.16,75.24000000000001,
18927,2019-01-05,Admin,VOXOLL 15mg/5ml SYR,6,34.5,207,0,207,23,138,69,
18927,2019-01-05,Admin,Amorex 100mg/ml drops,6,15.75,94.5,0,94.5,0,0,94.5,
18927,2019-01-05,Admin,VOXOLL 15mg/5ml SYR,15,34.5,517.5,0,517.5,23,345,172.5,
18928,2019-01-05,Admin,ZAFEX 500mg,2,2175,4350,0,4350,1000,2000,2350,
18928,2019-01-05,Admin,OB-DILAN 10mg,1,220,220,0,220,,,220,
18928,2019-01-05,Admin,CINNABLOC 25mg,1,199.5,199.5,0,199.5,133,133,66.5,
18928,2019-01-05,Admin,CAPSUGEN FORTE,1,903.62,903.62,0,903.62,,,903.62,
18928,2019-01-05,Admin,PARTEN 50mg,2,207,414,0,414,,,414,
18928,2019-01-05,Admin,MYREVIT-B,3,123,369,0,369,,,369,
18928,2019-01-05,Admin,CLONIN 150mcg,1,450,450,0,450,,,450,
18928,2019-01-05,Admin,FLUIFORT-M 50mg,10,40.43,404.3,0,404.3,28.475,284.75,119.55000000000001,
18928,2019-01-05,Admin,FLUIFORT-M 250mg/5ml,10,51.71,517.1,0,517.1,35,350,167.10000000000002,
18928,2019-01-05,Admin,FLUIFORT-M 100mg/5ml,4,46.14,184.56,0,184.56,,,184.56,
18928,2019-01-05,Admin,JAGA 300MG/100MG/100MCG,2,795,1590,0,1590,530,1060,530,
18928,2019-01-05,Admin,Fluconobas 150mg,1,90,90,0,90,100,100,-10,
18929,2019-01-05,Admin,C-ZETT 600mg,2,255,510,0,510,,,510,
18929,2019-01-05,Admin,DOLSAPH 325mg/37.5mg,1,412.5,412.5,0,412.5,170,170,242.5,
18929,2019-01-05,Admin,MULTI GROW OB PLUS,1,675,675,0,675,450,450,225,
18929,2019-01-05,Admin,HIVENT 1mg/2.5ml,6,450,2700,0,2700,250,1500,1200,
18929,2019-01-05,Admin,Lupress 5mg,1,276,276,0,276,,,276,
18929,2019-01-05,Admin,SALRESP,1,975,975,0,975,475,475,500,
18929,2019-01-05,Admin,ERGON 125mcg,1,192,192,0,192,90.66600000000001,90.66600000000001,101.33399999999999,
18929,2019-01-05,Admin,RENOKET 600mg,1,2238.75,2238.75,0,2238.75,3046,3046,-807.25,
18929,2019-01-05,Admin,Negacof 300mg,4,55.5,222,0,222,,,222,
18929,2019-01-05,Admin,MULTI GROW 120ml,8,112.5,900,0,900,80,640,260,
18929,2019-01-05,Admin,BROXIL-M 15mg/5ml,10,44.21,442.1,0,442.1,29.47,294.7,147.40000000000003,
18929,2019-01-05,Admin,CALIBRAL 500mg,3,352.5,1057.5,0,1057.5,,,1057.5,
18930,2019-01-05,Admin,SURGITECH Oxygen Mask Adult,4,22.5,90,0,90,,,90,
18930,2019-01-05,Admin,GRAND ADULT DIAPER MEDIUM,2,255,510,0,510,,,510,
18930,2019-01-05,Admin,PENCHLOR 1mg/800mcg,10,62.96,629.6,0,629.6,,,629.6,
18930,2019-01-05,Admin,FLUIFORT-M 50mg,4,40.43,161.72,0,161.72,28.475,113.9,47.81999999999999,
18930,2019-01-05,Admin,GLOVES (S) - Dr. Choice,1,195,195,0,195,130,130,65,
18930,2019-01-05,Admin,ZETIFEN 100mg/ml DROPS,8,43.77,350.16,0,350.16,29.18,233.44,116.72000000000003,
18930,2019-01-05,Admin,"MICROPORE 1"" - 3M",1,525,525,0,525,380,380,145,
18930,2019-01-05,Admin,Stool Cup,1,7.5,7.5,0,7.5,87,87,-79.5,
18930,2019-01-05,Admin,Hudson Neb Kit,4,75,300,0,300,,,300,
18930,2019-01-05,Admin,Cosmed Disposable Syringe 10cc,1,525,525,0,525,,,525,
18930,2019-01-05,Admin,"MICROPORE 1"" - 3M",1,525,525,0,525,380,380,145,
18930,2019-01-05,Admin,"MICROPORE 1"" - 3M",2,525,1050,0,1050,380,760,290,
18931,2019-01-05,Admin,FERGLOBIN FA 60mg/400mcg,1,360,360,0,360,250,250,110,
18931,2019-01-05,Admin,Kidcef 125mg,15,13.13,196.95000000000002,0,196.95000000000002,,,196.95000000000002,
18931,2019-01-05,Admin,ZETIFEN 250mg/5ml SYR,8,52.85,422.8,0,422.8,35.114999999999995,280.91999999999996,141.88000000000005,
18931,2019-01-05,Admin,ALGICAP 50mg/5ml SUS,19,48.2,915.8000000000001,0,915.8000000000001,24.61,467.59,448.2100000000001,
18931,2019-01-05,Admin,Hyclens Skin Cleanser,1,226.8,226.8,0,226.8,,,226.8,
18931,2019-01-05,Admin,VITAFER OB,1,235.5,235.5,0,235.5,155,155,80.5,
18931,2019-01-05,Admin,ZETIFEN 125mg/5ml SYR,10,49.35,493.5,0,493.5,32.9,329,164.5,
18931,2019-01-05,Admin,Hyclens Wound Care 7.5ml,12,37.8,453.59999999999997,0,453.59999999999997,,,453.59999999999997,
18932,2019-01-05,Admin,TERMAGEN 250mg/5ml,10,35.18,351.8,0,351.8,23.45,234.5,117.30000000000001,
18932,2019-01-05,Admin,VITAIR 10mg,1,526.5,526.5,0,526.5,,,526.5,
18932,2019-01-05,Admin,OMEBLOC-20 20mg,2,139.96,279.92,0,279.92,,,279.92,
18932,2019-01-05,Admin,Digital Thermometer - Surgitech,5,90,450,0,450,50,250,200,
18932,2019-01-05,Admin,PUROXEL 40mg,1,300,300,0,300,,,300,
18932,2019-01-05,Admin,CEVIT 500mg,2,81,162,0,162,0,0,162,
18932,2019-01-05,Admin,J. Chemie Hydrogen Peroxide 60ml,24,60,1440,0,1440,,,1440,
18932,2019-01-05,Admin,J. Chemie Hydrogen Peroxide 120ml,24,105,2520,0,2520,,,2520,
18932,2019-01-05,Admin,Face Mask Earloop,7,75,525,0,525,45,315,210,
18932,2019-01-05,Admin,MYREVIT-B,1,123,123,0,123,,,123,
18932,2019-01-05,Admin,FOCID 5mg,1,281.25,281.25,0,281.25,,,281.25,
18932,2019-01-05,Admin,AEROVENT 1mg/ml,2,412.5,825,0,825,122.5,245,580,
18933,2019-01-05,Admin,Mediplast Band Aid,2,122.85,245.7,0,245.7,,,245.7,
18933,2019-01-05,Admin,MULTIMEEDS,2,103.5,207,0,207,78,156,51,
18933,2019-01-05,Admin,ANGEL-50 50mg,1,195,195,0,195,122,122,73,
18933,2019-01-05,Admin,BIOGIC 100MG DROPS,12,12.75,153,0,153,10.45,125.39999999999999,27.60000000000001,
18933,2019-01-05,Admin,ZYHEX 500mg,4,44.25,177,0,177,,,177,
18933,2019-01-05,Admin,PUROXEL 40mg,5,450,2250,0,2250,,,2250,
18933,2019-01-05,Admin,METROCLOPRAMIDE 10MG,1,94.5,94.5,0,94.5,,,94.5,
18933,2019-01-05,Admin,LOXCIN 200 TAB,2,420,840,0,840,115,230,610,
18933,2019-01-05,Admin,BYERRHEA 2MG,2,81,162,0,162,,,162,
18933,2019-01-05,Admin,Hyclens 0.2% Wound Spray 60ml,3,229.32,687.96,0,687.96,128.796,386.388,301.57200000000006,
18933,2019-01-05,Admin,3M Respinal Surgical Mask,18,165,2970,0,2970,,,2970,
18933,2019-01-05,Admin,CLOXANE 500mg CAP,1,247.5,247.5,0,247.5,197.5,197.5,50,
18934,2019-01-05,Admin,ZINCAVIT 27.5mg/ml,5,50.16,250.79999999999998,0,250.79999999999998,45,225,25.799999999999983,
18934,2019-01-05,Admin,ZETIFEN 250mg/5ml SYR,4,52.85,211.4,0,211.4,35.114999999999995,140.45999999999998,70.94000000000003,
