MEDSHIELD PHARMA CORP,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,
AS OF DECEMBER 2020,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Area,DR Number,Date Delivered,Product,Qty,CP,Total CP,Disc,Net CP,TP/UNIT,TOTAL TP,Net Income
Cam Sur,21314,2020-02-15,STEEROMETZ 5MG,0.88,400,352,0,352,104.5,91.96,260.04
Cam Sur,21314,2020-02-15,VOXOLL 15MG/5ML SYR,8,95,760,0,760,23,184,576
Cam Sur,21314,2020-02-15,INHIBITA 40MG,1.7,1120,1904,0,1904,89.05,151.39,1752.6100000000001
Cam Sur,21314,2020-02-15,ZETIFEN 500MG,1.76,550,968,0,968,104.58,184.06,783.94
Cam Sur,21314,2020-02-15,CEFUSAPH,1.19,5950,7080.5,0,7080.5,156.92,186.73,6893.77
Cam Sur,21315,2020-02-15,METSIL 10MG,9.8,500,4900,0,4900,35,343,4557
Cam Sur,21315,2020-02-15,CLOVAS 75MG,0.97,975,942.49,0,942.49,403.2,389.76,552.73
Cam Sur,21315,2020-02-15,METREX 10MG,1,500,500,0,500,35,35,465
Cam Sur,21315,2020-02-15,CEEPRAZOL 20MG,4.5,3300,14850,0,14850,590,2655,12195
Cam Sur,21315,2020-02-15,ANGEL-50 50MG,0.28,400,112,0,112,117.2,32.82,79.18
Cam Sur,21315,2020-02-15,INTRAPLEM 500MG,1,1800,1800,0,1800,280,280,1520
Cam Sur,21315,2020-02-15,SOLVASC 5MG,1.03,750,772.5,0,772.5,383.95,395.47,377.03
Cam Sur,21315,2020-02-15,CLOMEP 75MG TAB,0.8,1350,1080,0,1080,112,89.6,990.4
Cam Sur,21315,2020-02-15,ZEGECEF 250MG/5ML SUS,19,400,7600,0,7600,139.45,2649.55,4950.45
Cam Sur,21315,2020-02-15,GLOVEDOL 6.25MG,8.3,576,4780.8,0,4780.8,83.5,693.05,4087.75
Cam Sur,21316,2020-02-15,SURITRAM,2.54,1980,5029.2,0,5029.2,135,342.9,4686.3
Cam Sur,21318,2020-02-15,ANGEL-50 50MG,3,550,1650,0,1650,117.2,351.6,1298.4
Cam Sur,21318,2020-02-15,ZELEX 200MG,2,3250,6500,0,6500,750,1500,5000
Cam Sur,21318,2020-02-15,METMIC 500MG,1,550,550,0,550,227.5,227.5,322.5
Cam Sur,21318,2020-02-15,CENDALEX 125MG/5ML SUS,12,100,1200,0,1200,35,420,780
Cam Sur,21318,2020-02-15,CENDALEX 250MG/5ML SUS,12,125,1500,0,1500,59.57,714.8,785.2
Cam Sur,21319,2020-02-15,ANGEL-50 50MG,2,550,1100,0,1100,117.2,234.4,865.6
Cam Sur,21319,2020-02-15,CLOVAS 75MG,2,975,1950,0,1950,403.2,806.4,1143.6
Cam Sur,21323,2020-02-15,POPICIN,1,1200,1200,0,1200,75,75,1125
Cam Sur,21320,2020-02-15,JAGA 300MG/100MG/100MCG,3,1600,4800,1440,3360,530,1590,1770
Cam Sur,21321,2020-02-15,HEMOBAS 500MG/5ML,0.5,700,350,0,350,207.5,103.75,246.25
Cam Sur,21322,2020-02-15,SANTON 50MG,1,5990,5990,0,5990,3000,3000,2990
Cam Sur,21315,2020-02-15,SUSTACHLOR 500MG,1.78,650,1157,0,1157,447.5,796.55,360.45000000000005
Cam Sur,21321,2020-02-15,HYPHEN 50mg,1,1200,1200,0,1200,150.89,150.89,1049.1100000000001
Cam Sur,21321,2020-02-15,AMPICARE 500MG/250MG,1,5750,5750,0,5750,350,350,5400
Cam Sur,21321,2020-02-15,PHYTOMEN 10MG/ML,1,655,655,0,655,183,183,472
Cam Sur,21317,2020-02-08,DOLO JAGA 500MG/50MG/100MG/100MCG,6,1100,6600,0,6600,615,3690,2910
Cam Sur,21309,2020-02-08,LACTAMOX 500MG/125MG TAB,3,2880,8640,2592,6048,1173.5,3520.5,2527.5
Cam Sur,21306,2020-02-08,ZEGECEF 250MG/5ML SUS,24,450,10800,0,10800,139.45,3346.8,7453.2
Cam Sur,21310,2020-02-08,LACTAMOX 500MG/125MG TAB,2,2880,5760,0,5760,1173.5,2347,3413
Cam Sur,21308,2020-02-08,BUTADIL 2MG/5ML,15,85,1275,0,1275,25.14,377.03,897.97
Cam Sur,16091,2020-02-08,JAGAPLEX SYR 120ML,5,175,875,0,875,35.9,179.5,695.5
Cam Sur,21304,2020-01-31,HISTARIL 1MG/50MG/5ML SYR,20,88,1760,0,1760,24.47,489.4,1270.6
Cam Sur,21304,2020-01-31,HISTARIL 2MG/100MG CAP,2,800,1600,0,1600,225,450,1150
Cam Sur,21305,2020-01-31,NERVAPLEX 500MG,2,1800,3600,0,3600,615,1230,2370
Cam Sur,21307,2020-01-31,DOLO JAGA 500MG/50MG/100MG/100MCG,4,1100,4400,0,4400,615,2460,1940
Cam Sur,21303,2020-01-18,LACTAMOX 500MG/125MG TAB,2,3000,6000,0,6000,1173.5,2347,3653
Cam Sur,21303,2020-01-18,CENDALEX 500MG CAP,1,900,900,0,900,211.65,211.65,688.35
Cam Sur,21303,2020-01-18,FEVERCARE 300MG/2ML,5,485,2425,0,2425,39.8,199,2226
Cam Sur,21302,2020-01-18,MONILIASOL 125MG/5ML,20,75,1500,0,1500,36.76,735.25,764.75
Cam Sur,21302,2020-01-18,HISTARIL 2MG/100MG CAP,2,800,1600,0,1600,225,450,1150
Cam Sur,21302,2020-01-18,ZETIFEN 500MG,2,550,1100,0,1100,104.58,209.16,890.84
Cam Sur,21302,2020-01-18,CENDALEX 250MG/5ML SUS,12,125,1500,0,1500,59.57,714.8,785.2
Cam Sur,21302,2020-01-18,BROADMETZ 250MG/5ML,12,98,1176,0,1176,40.25,483.04,692.96
Cam Sur,21302,2020-01-18,SOLVASC 5MG,2,750,1500,0,1500,383.95,767.89,732.11
Cam Sur,21302,2020-01-18,HISTARIL 1MG/50MG/5ML SYR,20,88,1760,0,1760,24.47,489.4,1270.6
Cam Sur,21302,2020-01-18,ENERGEL SOFTGEL,1,1950,1950,0,1950,565.13,565.13,1384.87
Cam Sur,21302,2020-01-18,ANGEL-50 50MG,2,550,1100,0,1100,117.2,234.4,865.6
Cam Sur,21302,2020-01-18,LACTAMOX 125MG/31.25MG/5ML,12,310,3720,0,3720,93.63,1123.6,2596.4
Cam Sur,21302,2020-01-18,CEPROTRON 500MG,2,1750,3500,0,3500,533.33,1066.67,2433.33
Cam Sur,21302,2020-01-18,METSIL 10MG,10,500,5000,0,5000,35,350,4650
Cam Sur,21301,2020-01-18,DOLO JAGA 500MG/50MG/100MG/100MCG,8,1100,8800,0,8800,615,4920,3880
Cavite,22032,2020-12-16,HYCLENS WOUND SPRAY 60ML.,12,229.32,2751.84,0,2751.84,137.15,1645.82,1106.0200000000002
Cavite,22033,2020-12-16,AZICARE 500MG TAB,0.33,6412.5,2137.29,0,2137.29,523.33,174.43,1962.86
Cavite,22033,2020-12-16,SAPHLECOX 200MG,2,1395,2790,0,2790,180.5,361,2429
Cavite,22033,2020-12-16,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,22031,2020-12-16,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,22026,2020-12-16,VONWELT Hyoscine Methbro,1,1500,1500,0,1500,295,295,1205
Cavite,22023,2020-11-30,SITIXON 1G,40,380,15200,3800,11400,26.6,1064,10336
Cavite,22021,2020-11-30,ANTIZOAL 5MG/ML,50,90,4500,0,4500,22.19,1109.67,3390.33
Cavite,22021,2020-11-30,SAPHLECOX 200MG,2,1395,2790,0,2790,180.5,361,2429
Cavite,22025,2020-11-30,HYPHEN 50mg,2,937.5,1875,0,1875,150.89,301.79,1573.21
Cavite,22025,2020-11-30,CARDIZAR 50MG,2,350,700,0,700,142.86,285.72,414.28
Cavite,22025,2020-11-30,CATAMED 75MCG TAB,2,731.25,1462.5,0,1462.5,463,926,536.5
Cavite,22020,2020-11-13,HYCLENS WOUND SPRAY 60ML.,24,229.32,5503.68,0,5503.68,137.15,3291.65,2212.03
Cavite,22019,2020-11-13,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,22018,2020-11-07,HYCLENS WOUND SPRAY 60ML.,12,229.32,2751.84,0,2751.84,137.15,1645.82,1106.0200000000002
Cavite,22016,2020-10-30,TERMAGEN 100MG/ML,24,85.5,2052,0,2052,67.09,1610.16,441.8399999999999
Cavite,22012,2020-10-26,ATOVAS 80MG,5,900,4500,0,4500,241.58,1207.88,3292.12
Cavite,22015,2020-10-26,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,22014,2020-10-26,CATAMED 75MCG TAB,1,731.25,731.25,0,731.25,463,463,268.25
Cavite,22014,2020-10-26,MONILIASOL 500MG,2,585,1170,0,1170,240,480,690
Cavite,22014,2020-10-26,DOPNAX 40mg,10,551.25,5512.5,0,5512.5,320,3200,2312.5
Cavite,22009,2020-10-20,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,22007,2020-10-20,SAPHLECOX 200MG,1,1395,1395,0,1395,180.5,180.5,1214.5
Cavite,22007,2020-10-20,DEXAMAX 4MG,5,688.12,3440.6,0,3440.6,71,355,3085.6
Cavite,22003,2020-10-12,ANTIZOAL 5MG/ML,50,90,4500,0,4500,22.19,1109.67,3390.33
Cavite,22002,2020-10-12,RENOKET 600MG,9,4800,43200,0,43200,2269.25,20423.25,22776.75
Cavite,22005,2020-10-12,HYCLENS GARGLE 120ML,12,202.4,2428.8,0,2428.8,88,1056,1372.8000000000002
Cavite,22001,2020-10-02,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21999,2020-10-02,VONWELT Hyoscine Methbro,1,1500,1500,0,1500,295,295,1205
Cavite,21999,2020-10-02,CINNABLOC 25MG,1,225,225,0,225,133,133,92
Cavite,21999,2020-10-02,PROMETIN,2,337.5,675,0,675,55.25,110.5,564.5
Cavite,21999,2020-10-02,DOPABAS 40MG/ML,2,1102.5,2205,0,2205,510,1020,1185
Cavite,21995,2020-09-28,HYCLENS WOUND SPRAY 1Gallon,1,2948.4,2948.4,0,2948.4,1474.2,1474.2,1474.2
Cavite,21995,2020-09-28,HYCLENS GARGLE 120ML,10,176,1760,0,1760,88,880,880
Cavite,21998,2020-09-28,MERAZOL 40MG,3,1800,5400,0,5400,260,780,4620
Cavite,21994,2020-09-28,SITIXON 1G,40,380,15200,3800,11400,26.6,1064,10336
Cavite,21993,2020-09-28,SAPHLECOX 200MG,2,1395,2790,0,2790,180.5,361,2429
Cavite,21993,2020-09-28,CARDIZAR 50MG,2,350,700,0,700,142.86,285.72,414.28
Cavite,21993,2020-09-28,ANTIZOAL 5MG/ML,50,90,4500,0,4500,22.19,1109.67,3390.33
Cavite,21992,2020-09-28,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,21992,2020-09-28,ESSPRIN ADULT 20ML,20,420,8400,0,8400,210,4200,4200
Cavite,21991,2020-09-28,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,21988,2020-09-11,ANTITET 1500iu,10,1873.5,18735,0,18735,580,5800,12935
Cavite,21987,2020-09-11,ANTIZOAL 5MG/ML,50,90,4500,0,4500,22.19,1109.67,3390.33
Cavite,21987,2020-09-11,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21990,2020-09-11,AZICARE 500MG TAB,1,2150,2150,0,2150,523.33,523.33,1626.67
Cavite,21989,2020-09-11,MONILIASOL 125MG/5ML,12,84,1008,0,1008,36.76,441.15,566.85
Cavite,21983,2020-09-07,METSIL 10MG,2,187.5,375,0,375,35,70,305
Cavite,21983,2020-09-07,AZICARE 500MG TAB,0.33,6412.5,2137.5,0,2137.5,523.33,174.44,1963.06
Cavite,21983,2020-09-07,ANTITET 1500iu,10,1837.5,18375,0,18375,580,5800,12575
Cavite,21985,2020-09-07,LIFERZIN 250MG,2,900,1800,0,1800,120,240,1560
Cavite,21978,2020-08-21,CARDOWIN 1MG,15,970,14550,0,14550,270.71,4060.71,10489.29
Cavite,21982,2020-08-21,SITIXON 1G,40,380,15200,3800,11400,26.6,1064,10336
Cavite,21977,2020-08-17,CARDOWIN 1MG,15,970,14550,0,14550,270.71,4060.71,10489.29
Cavite,21959,2020-08-17,ZINACARE 750MG W/O DILUENT,40,280,11200,0,11200,15.25,610,10590
Cavite,21965,2020-08-17,MERAZOL 40MG,2,2300,4600,0,4600,260,520,4080
Cavite,21971,2020-08-17,CEFZOX 1G VIAL W/ DILUENT,30,150,4500,0,4500,22.5,675,3825
Cavite,21974,2020-08-17,GYNE-TOCIN 10IU/ML,10,750,7500,0,7500,83.21,832.11,6667.89
Cavite,21974,2020-08-17,ANTITET 1500iu,10,1837.5,18375,0,18375,580,5800,12575
Cavite,21976,2020-08-17,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21975,2020-08-17,CEFOPTI 750MG,5,700,3500,0,3500,155,775,2725
Cavite,21975,2020-08-17,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,21972,2020-08-17,SITIXON 1G,50,285,14250,0,14250,26.6,1330,12920
Cavite,21969,2020-08-17,METMIC 500MG,3,570,1710,0,1710,227.5,682.5,1027.5
Cavite,21969,2020-08-17,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21963,2020-08-17,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,21964,2020-08-17,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,21973,2020-08-17,BUPIRIGHT 1'S VIALS,20,450,9000,0,9000,209,4180,4820
Cavite,21957,2020-07-31,ANTIZOAL 5MG/ML,50,90,4500,0,4500,22.19,1109.67,3390.33
Cavite,21957,2020-07-31,CYFROX 500MG,2,1312.5,2625,0,2625,205.33,410.67,2214.33
Cavite,21958,2020-07-31,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21958,2020-07-31,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,21955,2020-07-31,GYNE-TOCIN 10IU/ML,5,750,3750,0,3750,83.21,416.06,3333.94
Cavite,21953,2020-07-31,DEXAMAX 4MG,3,688.12,2064.36,0,2064.36,71,213,1851.3600000000001
Cavite,21953,2020-07-31,SAPHLECOX 200MG,2,1395,2790,0,2790,180.5,361,2429
Cavite,21952,2020-07-31,ANTITET 1500iu,10,1837.5,18375,0,18375,580,5800,12575
Cavite,21954,2020-07-31,LACTAMOX 500MG/125MG TAB,6,3500,21000,0,21000,1173.5,7041,13959
Cavite,21968,2020-07-31,HYCLENS WOUND SPRAY 1Gallon,2,2948.4,5896.8,0,5896.8,1474.2,2948.4,2948.4
Cavite,21962,2020-07-31,BUDESON 250MCG/ML (500MCG/2ML),1,4245,4245,0,4245,692.5,692.5,3552.5
Cavite,21962,2020-07-31,SALRESP,1,1050,1050,0,1050,448.89,448.89,601.11
Cavite,21700,2020-07-18,MERAZOL 40MG,4,2300,9200,0,9200,260,1040,8160
Cavite,21692,2020-07-18,METMIC 500MG,3,570,1710,0,1710,227.5,682.5,1027.5
Cavite,21692,2020-07-18,CORSTAPH 500MG,5,1050,5250,0,5250,435,2175,3075
Cavite,21951,2020-07-18,PHYTOMEN 10MG/ML,2,585,1170,0,1170,183,366,804
Cavite,21951,2020-07-18,FUROXIDE 10MG/2ML,5,280,1400,0,1400,64.5,322.5,1077.5
Cavite,21951,2020-07-18,DOPABAS 40MG/ML,5,1102.5,5512.5,0,5512.5,510,2550,2962.5
Cavite,21695,2020-07-18,ZINACARE 750MG W/O DILUENT,20,180,3600,0,3600,15.25,305,3295
Cavite,21696,2020-07-18,ANTIZOAL 5MG/ML,50,90,4500,0,4500,22.19,1109.67,3390.33
Cavite,21689,2020-07-18,AZICARE 500MG TAB,1,2137.5,2137.5,0,2137.5,523.33,523.33,1614.17
Cavite,21694,2020-07-18,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21698,2020-07-18,CYFROX 500MG,1,1750,1750,437.5,1312.5,205.33,205.33,1107.17
Cavite,21956,2020-07-18,SITIXON 1G,20,380,7600,1900,5700,26.6,532,5168
Cavite,21684,2020-06-30,SHARJVAX,9,900,8100,0,8100,543.43,4890.86,3209.1400000000003
Cavite,21686,2020-06-30,COMOX 625MG,1,3900,3900,975,2925,1173.6,1173.6,1751.4
Cavite,21688,2020-06-30,SITIXON 1G,20,380,7600,1900,5700,26.6,532,5168
Cavite,21685,2020-06-30,ALPHARES 75MCG,3,2068.88,6206.64,0,6206.64,885,2655,3551.6400000000003
Cavite,21681,2020-06-20,HYCLENS OB WASH ANTISEPTIC,10,277.2,2772,0,2772,138.6,1386,1386
Cavite,21681,2020-06-20,HYCLENS 0.12% GARGLE 60ML,10,176,1760,0,1760,65,650,1110
Cavite,21678,2020-06-20,GLOTREX 500MG/5ML,10,262.5,2625,0,2625,125,1250,1375
Cavite,21678,2020-06-20,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,21677,2020-06-20,SITIXON 1G,20,380,7600,1900,5700,26.6,532,5168
Cavite,21683,2020-06-20,CORBAL 100MG,1,900,900,0,900,187.4,187.4,712.6
Cavite,21683,2020-06-20,CORBAL 100MG,1,1200,1200,0,1200,187.4,187.4,1012.6
Cavite,21680,2020-06-20,HYCLENS WOUND SPRAY 1Gallon,1,2948.4,2948.4,0,2948.4,1474.2,1474.2,1474.2
Cavite,21662,2020-06-06,FUROXIDE 10MG/2ML,5,280,1400,0,1400,64.5,322.5,1077.5
Cavite,21662,2020-06-06,MECID 500MG,3,570,1710,0,1710,77,231,1479
Cavite,21669,2020-06-06,DOXOFAR 400MG TAB,1,900,900,0,900,320,320,580
Cavite,21669,2020-06-06,SITIXON 1G,50,285,14250,0,14250,26.6,1330,12920
Cavite,21668,2020-06-06,HYCLENS WOUND SPRAY 1Gallon,1,2948.4,2948.4,0,2948.4,1474.2,1474.2,1474.2
Cavite,21674,2020-06-06,ZINACARE 750MG W/O DILUENT,20,180,3600,0,3600,15.25,305,3295
Cavite,21674,2020-06-06,MERAZOL 40MG,2,2300,4600,0,4600,260,520,4080
Cavite,21674,2020-06-06,HYCLENS WOUND SPRAY 60ML.,6,269.79,1618.74,0,1618.74,137.15,822.91,795.83
Cavite,21665,2020-06-06,ANEROCIN 300MG,2,3000,6000,0,6000,919.67,1839.33,4160.67
Cavite,21671,2020-06-06,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,21672,2020-06-06,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,21663,2020-05-23,CEPROTRON 500MG,1,1750,1750,437.5,1312.5,533.33,533.33,779.17
Cavite,21663,2020-05-23,COMOX 625MG,1,3900,3900,975,2925,1173.6,1173.6,1751.4
Cavite,21653,2020-05-23,TRIVASC 35MG MR,2,1425,2850,0,2850,490,980,1870
Cavite,21657,2020-05-23,ESSPRIN ADULT 20ML,50,420,21000,0,21000,210,10500,10500
Cavite,21661,2020-05-23,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21661,2020-05-23,CORBAL 100MG,100,90,9000,0,9000,187.4,18740.16,-9740.16
Cavite,21659,2020-05-23,PHYTOMEN 10MG/ML,2,585,1170,0,1170,183,366,804
Cavite,21660,2020-05-23,PHYTOMEN 10MG/ML,3,585,1755,0,1755,183,549,1206
Cavite,21660,2020-05-23,METREX 10MG,5,187.5,937.5,0,937.5,35,175,762.5
Cavite,21660,2020-05-23,DOLO JAGA 500MG/50MG/100MG/100MCG,1,1500,1500,0,1500,615,615,885
Cavite,21664,2020-05-23,HYCLENS WOUND SPRAY 1Gallon,1,2948.4,2948.4,0,2948.4,1474.2,1474.2,1474.2
Cavite,21664,2020-05-23,TEGUTECT DIGLUCONATE W/70% ALCOHOL 1GL,2,4690,9380,0,9380,2345,4690,4690
Cavite,21658,2020-05-09,SITIXON 1G,20,380,7600,1900,5700,26.6,532,5168
Cavite,21639,2020-05-09,VICEPHRIN 100MG/ML,15,80,1200,0,1200,34.24,513.53,686.47
Cavite,21639,2020-05-09,AMICARE 125MG/ML (250MG/2ML),3,1350,4050,0,4050,230,690,3360
Cavite,21639,2020-05-09,AMBIDOL 50MG/ML (100MG/2ML),4,900,3600,0,3600,142,568,3032
Cavite,21639,2020-05-09,ANEROCIN 300MG,1,2800,2800,0,2800,919.67,919.67,1880.33
Cavite,21615,2020-05-09,VONWELT CINNARIZINE 25MG,1,225,225,0,225,41.5,41.5,183.5
Cavite,21615,2020-05-09,DEXAMAX 4MG,1,688.12,688.12,0,688.12,71,71,617.12
Cavite,21615,2020-05-09,FEVERCARE 300MG/2ML,10,363.75,3637.5,0,3637.5,39.8,398,3239.5
Cavite,21620,2020-05-09,ANTIZOAL 5MG/ML,50,90,4500,0,4500,22.19,1109.67,3390.33
Cavite,21622,2020-05-09,FLACOXTO 200MG,2,1395,2790,0,2790,218.5,437,2353
Cavite,21622,2020-05-09,SAPHLOPID 75MG,1,723.21,723.21,0,723.21,133.33,133.33,589.88
Cavite,21626,2020-05-09,HYPHEN 50mg,5,937.5,4687.5,0,4687.5,150.89,754.46,3933.04
Cavite,21632,2020-05-09,SALRESP,5,1050,5250,0,5250,448.89,2244.44,3005.56
Cavite,21632,2020-05-09,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21640,2020-05-09,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,21640,2020-05-09,CORSTAPH 500MG,2,1050,2100,0,2100,435,870,1230
Cavite,21645,2020-05-09,GYNE-TOCIN 10IU/ML,5,750,3750,0,3750,83.21,416.06,3333.94
Cavite,21652,2020-05-09,CYFROX 500MG,3,1312.5,3937.5,0,3937.5,205.33,616,3321.5
Cavite,21652,2020-05-09,CARDIZAR 50MG,3,350,1050,0,1050,142.86,428.58,621.4200000000001
Cavite,21655,2020-05-09,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21643,2020-04-30,AZICARE 500MG TAB,1,2150,2150,0,2150,523.33,523.33,1626.67
Cavite,21643,2020-04-30,HYCLENS 0.12% GARGLE 60ML,10,130,1300,0,1300,65,650,650
Cavite,21633,2020-04-30,HYCLENS 0.12% GARGLE 60ML,8,152.94,1223.52,0,1223.52,65,520,703.52
Cavite,21633,2020-04-30,HYCLENS GARGLE 120ML,2,202.4,404.8,0,404.8,88,176,228.8
Cavite,21651,2020-04-30,CARDOWIN 1MG,20,972,19440,0,19440,270.71,5414.29,14025.71
Cavite,21651,2020-04-30,INHIBITA 40MG,4,800,3200,0,3200,89.05,356.2,2843.8
Cavite,21644,2020-04-30,HYCLENS 0.12% GARGLE 60ML,20,152.94,3058.8,0,3058.8,65,1300,1758.8000000000002
Cavite,21644,2020-04-30,HYCLENS GARGLE 120ML,12,202.4,2428.8,0,2428.8,88,1056,1372.8000000000002
Cavite,21621,2020-03-28,LACTAMOX 250MG/62.5MG/5ML,15,247.5,3712.5,0,3712.5,129.7,1945.5,1767
Cavite,21618,2020-03-28,DEXAMAX 4MG,5,688.12,3440.6,0,3440.6,71,355,3085.6
Cavite,21617,2020-03-28,HYCLENS WOUND SPRAY 1Gallon,1,2948.4,2948.4,0,2948.4,1474.2,1474.2,1474.2
Cavite,21616,2020-03-28,SITIXON 1G,20,380,7600,1900,5700,26.6,532,5168
Cavite,21611,2020-03-28,AZICARE 500MG TAB,1,2137.5,2137.5,0,2137.5,523.33,523.33,1614.17
Cavite,21611,2020-03-28,METOCLOR 5MG/ML,7,187.5,1312.5,0,1312.5,4.5,31.5,1281
Cavite,21613,2020-03-28,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,21613,2020-03-28,CORBAL 100MG,5,900,4500,0,4500,187.4,937.01,3562.99
Cavite,21610,2020-03-28,ANEROCIN 300MG,3,3800,11400,3420,7980,919.67,2759,5221
Cavite,21610,2020-03-28,MAXXIVIT PLUS,3,1400,4200,1260,2940,517.33,1552,1388
Cavite,21623,2020-03-28,BUDESON 250MCG/ML (500MCG/2ML),1,4245,4245,0,4245,692.5,692.5,3552.5
Cavite,21612,2020-03-28,LACTAMOX 500MG/125MG TAB,6,3000,18000,0,18000,1173.5,7041,10959
Cavite,21624,2020-03-28,ESSPRIN ADULT 20ML,12,420,5040,0,5040,210,2520,2520
Cavite,21637,2020-03-28,MERAZOL 40MG,5,1580,7900,0,7900,260,1300,6600
Cavite,21637,2020-03-28,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,21637,2020-03-28,DALAMYCIN 150 MG,5,3000,15000,0,15000,1007.5,5037.5,9962.5
Cavite,21635,2020-03-28,ESSPRIN ADULT 20ML,8,420,3360,0,3360,210,1680,1680
Cavite,21635,2020-03-28,ESSPRIN PEDIA 20ML,19,430,8170,0,8170,215,4085,4085
Cavite,21635,2020-03-28,HYCLENS WOUND SPRAY 60ML.,12,229.32,2751.84,0,2751.84,137.15,1645.82,1106.0200000000002
Cavite,21636,2020-03-28,MERAZOL 40MG,5,1580,7900,0,7900,260,1300,6600
Cavite,21636,2020-03-28,SITIXON 1G,5,800,4000,0,4000,26.6,133,3867
Cavite,21636,2020-03-28,METREX 10MG,3,234,702,0,702,35,105,597
Cavite,21638,2020-03-28,CARDOWIN 1MG,30,850,25500,0,25500,270.71,8121.43,17378.57
Cavite,21609,2020-03-07,NERVIN PLUS,4,1800,7200,2160,5040,450,1800,3240
Cavite,21607,2020-03-07,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,21606,2020-03-07,SITIXON 1G,50,80,4000,0,4000,26.6,1330,2670
Cavite,20942,2020-03-07,ANTIZOAL 5MG/ML,20,90,1800,0,1800,22.19,443.87,1356.13
Cavite,21603,2020-03-07,HYPRO 10MG/20ML,5,720,3600,0,3600,185,925,2675
Cavite,21604,2020-03-07,SITIXON 1G,10,380,3800,950,2850,26.6,266,2584
Cavite,21604,2020-03-07,AMPI-1,1,665,665,166.25,498.75,103.18,103.18,395.57
Cavite,21605,2020-03-07,HYCLENS GARGLE 120ML,3,176,528,0,528,88,264,264
Cavite,21602,2020-03-07,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,20950,2020-03-07,CEPROTRON 500MG,2,1312.5,2625,0,2625,533.33,1066.67,1558.33
Cavite,21608,2020-03-07,ZETIFEN 100MG/ML DROPS,15,80,1200,0,1200,29.45,441.8,758.2
Cavite,20938,2020-02-15,CORBAL 100MG,10,900,9000,0,9000,187.4,1874.02,7125.98
Cavite,20947,2020-02-15,MERAZOL 40MG,5,1800,9000,0,9000,260,1300,7700
Cavite,20947,2020-02-15,FEVERCARE 300MG/2ML,9,363.75,3273.75,0,3273.75,39.8,358.2,2915.55
Cavite,20940,2020-02-15,GLOTREX 500MG/5ML,18,300,5400,0,5400,125,2250,3150
Cavite,20948,2020-02-15,LIFERZIN 250MG,50,360,18000,0,18000,120,6000,12000
Cavite,20949,2020-02-15,MERAZOL 40MG,5,2300,11500,0,11500,260,1300,10200
Cavite,20941,2020-02-15,HYCLENS WOUND SPRAY 1Gallon,1,2948.4,2948.4,0,2948.4,1474.2,1474.2,1474.2
Cavite,20945,2020-02-15,MULTI GROW OB PLUS,5,1450,7250,0,7250,487.5,2437.5,4812.5
Cavite,20944,2020-02-15,ANTIZOAL 5MG/ML,20,120,2400,0,2400,22.19,443.87,1956.13
Cavite,20923,2020-01-31,ZEGECEF 250MG/5ML SUS,21,250,5250,0,5250,139.45,2928.45,2321.55
Cavite,20920,2020-01-31,BUDESON 250MCG/ML (500MCG/2ML),3,3850,11550,0,11550,692.5,2077.5,9472.5
Cavite,20928,2020-01-31,MERAZOL 40MG,10,1800,18000,0,18000,260,2600,15400
