MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2017,,,,,,,,,,,,
,,,,,,,,,,,,
DR,DATE,AREA,PRODUCT,GROSS SALES,UNIT PRICE,GROSS,DISCOUNT,,QTY,TP,TOTAL,NET INCOME
,,,,,,,%,AMOUNT,,,,
10110,2017-08-09,QUEZON,#REF!,30,1000,30000,,0,30,365,10950,19050
10112,2017-08-14,QUEZON,#REF!,2,2100,4200,0.3,1260,2,685,1370,1570
10112,2017-08-14,QUEZON,#REF!,2,2750,5500,0.3,1650,2,980,1960,1890
10112,2017-08-14,QUEZON,#REF!,2,1750,3500,0.3,1050,2,450,900,1550
10113,2017-08-14,QUEZON,#REF!,5,135,675,,0,7,35,245,430
10113,2017-08-14,QUEZON,#REF!,5,725,3625,,0,7,215,1505,2120
10113,2017-08-14,QUEZON,#REF!,5,650,3250,,0,7,187.5,1312.5,1937.5
10113,2017-08-14,QUEZON,#REF!,5,950,4750,,0,7,310,2170,2580
10113,2017-08-14,QUEZON,#REF!,5,1200,6000,,0,7,420,2940,3060
10119,2017-09-04,HOSPITAL,#REF!,120,2450,294000,,0,120,880.91,105709.2,188290.8
10119,2017-09-04,HOSPITAL,#REF!,60,128,7680,,0,60,40,2400,5280
10148,2017-09-28,QUEZON,#REF!,5,650,3250,,0,7,187.5,1312.5,1937.5
10148,2017-09-28,QUEZON,#REF!,5,1750,8750,,0,7,415,2905,5845
10148,2017-09-28,QUEZON,#REF!,5,950,4750,,0,7,310,2170,2580
10116,2017-08-14,GOVERNMENT,#REF!,,,,,,,,,0
11985,2017-05-27,SUPPLIES,#REF!,,,0,,0,0,,0,0
11986,2017-05-26,SUPPLIES,#REF!,,,0,,0,0,,0,0
11987,2017-06-01,SUPPLIES,#REF!,,,0,,0,0,,0,0
11990,2017-08-11,SUPPLIES,#REF!,,,0,,0,0,,0,0
11991,2017-08-29,SUPPLIES,#REF!,,,0,,0,0,,0,0
12710,2017-07-19,CAM NORTE,#REF!,4,3000,12000,,0,4,1450,5800,6200
12711,2017-07-20,CAM NORTE,#REF!,2,3000,6000,,0,2.2,750,1650.0000000000002,4350
12712,2017-07-28,CAM NORTE,#REF!,2,1280,2560,,0,2,450,900,1660
12713,2017-07-20,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
12714,2017-07-20,CAM NORTE,#REF!,2,3000,6000,,0,2.2,750,1650.0000000000002,4350
12715,2017-07-24,CAM NORTE,#REF!,2,3000,6000,,0,2,1450,2900,3100
12716,2017-07-24,CAM NORTE,#REF!,20,360,7200,,0,20,110,2200,5000
12717,2017-07-24,CAM NORTE,#REF!,2,800,1600,,0,2.2,100,220.00000000000003,1380
12718,2017-07-27,CAM NORTE,#REF!,20,380,7600,,0,20,73,1460,6140
12719,2017-07-27,CAM NORTE,#REF!,2,3000,6000,,0,2,750,1500,4500
12720,2017-07-27,CAM NORTE,#REF!,2,1165,2330,,0,2,333,666,1664
12721,2017-07-27,CAM NORTE,#REF!,2,750,1500,,0,2,227.5,455,1045
12722,2017-07-27,CAM NORTE,#REF!,2,1250,2500,,0,2.2,450,990.0000000000001,1510
12723,2017-07-27,CAM NORTE,#REF!,2,3000,6000,,0,2.2,750,1650.0000000000002,4350
12724,2017-07-28,CAM NORTE,#REF!,6,180,1080,,0,6,56,336,744
12724,2017-07-28,CAM NORTE,#REF!,6,120,720,,0,6,35,210,510
12724,2017-07-28,CAM NORTE,#REF!,6,198,1188,,0,6,35,210,978
12724,2017-07-28,CAM NORTE,#REF!,6,80,480,,0,6,227.5,1365,-885
12724,2017-07-28,CAM NORTE,#REF!,1,978,978,,0,1,384,384,594
12724,2017-07-28,CAM NORTE,#REF!,1,500,500,,0,1,158,158,342
12724,2017-07-28,CAM NORTE,#REF!,5,1800,9000,,0,5,535,2675,6325
12724,2017-07-28,CAM NORTE,#REF!,5,750,3750,,0,5,227.5,1137.5,2612.5
12725,2017-07-24,CAM NORTE,#REF!,4,450,1800,,0,4,148,592,1208
12726,2017-07-24,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
12726,2017-07-24,CAM NORTE,#REF!,6,79,474,,0,6,23.8,142.8,331.2
12726,2017-07-24,CAM NORTE,#REF!,6,105,630,,0,6,28,168,462
12727,2017-07-31,CAM NORTE,#REF!,72,80,5760,,0,72,23.45,1688.3999999999999,4071.6000000000004
12728,2017-08-01,CAM NORTE,#REF!,5,400,2000,,0,5,139.4,697,1303
12729,2017-08-01,CAM NORTE,#REF!,1,2727,2727,,0,1,1450,1450,1277
12730,2017-08-01,CAM NORTE,#REF!,1,1591,1591,,0,1,415,415,1176
12731,2017-08-01,CAM NORTE,#REF!,1,2546,2546,,0,1,750,750,1796
12732,2017-08-01,CAM NORTE,#REF!,1,1200,1200,,0,1,200,200,1000
12733,2017-08-01,CAM NORTE,#REF!,20,360,7200,,0,20,110,2200,5000
12734,2017-08-01,CAM NORTE,#REF!,1,1280,1280,,0,1.1,450,495.00000000000006,785
12735,2017-08-01,CAM NORTE,#REF!,20,380,7600,,0,22,73,1606,5994
12736,2017-08-01,CAM NORTE,#REF!,3,5500,16500,,0,3,2145,6435,10065
12737,2017-08-01,CAM NORTE,#REF!,1,1800,1800,,0,1,550,550,1250
12737,2017-08-01,CAM NORTE,#REF!,1,1550,1550,,0,1,465,465,1085
12737,2017-08-01,CAM NORTE,#REF!,6,440,2640,,0,6,139.44,836.64,1803.3600000000001
12737,2017-08-01,CAM NORTE,#REF!,20,80,1600,,0,20,24.47,489.4,1110.6
12737,2017-08-01,CAM NORTE,#REF!,20,65,1300,,0,20,20.5,410,890
12737,2017-08-01,CAM NORTE,#REF!,12,310,3720,,0,12,129.7,1556.3999999999999,2163.6000000000004
12738,2017-08-02,CAM NORTE,#REF!,2,750,1500,,0,2,227.5,455,1045
12739,2017-08-02,CAM NORTE,#REF!,2,750,1500,,0,2,227.5,455,1045
12742,2017-08-02,cam norte,#REF!,2,1800,3600,,0,2,535,1070,2530
12743,2017-08-02,cam norte,#REF!,2,1165,2330,,0,2,333,666,1664
12745,2017-08-02,cam norte,#REF!,1,700,700,,0,1,250,250,450
12747,2017-08-02,cam norte,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
12748,2017-08-02,cam norte,#REF!,1,1070,1070,,0,1,319,319,751
12750,2017-08-03,CAM NORTE,#REF!,20,380,7600,,0,20,73,1460,6140
12932,2017-07-28,CAVITE,#REF!,2,1150,2300,,0,3,345,1035,1265
12933,2017-08-22,CAVITE,#REF!,2,1600,3200,0.3,960,2,480.9,961.8,1278.2
12934,2017-08-17,CAVITE,#REF!,2,1150,2300,,0,3,345,1035,1265
12935,2017-08-17,CAVITE,#REF!,1,4800,4800,0.2,960,1,1872,1872,1968
12936,2017-08-18,CAVITE,#REF!,8,160,1280,,0,8,48.65,389.2,890.8
12938,2017-08-22,CAVITE,#REF!,3,2500,7500,0.3,2250,3,375,1125,4125
12939,2017-08-22,CAVITE,#REF!,6,200,1200,0.2,240,6,39,234,726
12939,2017-08-22,CAVITE,#REF!,1,2450,2450,0.2,490,1,880.91,880.91,1079.0900000000001
12940,2017-08-22,CAVITE,#REF!,3,1500,4500,0.3,1350,3,435,1305,1845
12940,2017-08-22,CAVITE,#REF!,3,2250,6750,0.3,2025,3,204.55,613.6500000000001,4111.35
12940,2017-08-22,CAVITE,#REF!,2,1150,2300,0.3,690,2,345,690,920
13015,2017-05-29,SUPPLIES,#REF!,,,0,,0,0,,0,0
13016,2017-05-29,EQUIPMENT,#REF!,,,0,,0,0,,0,0
13027,2017-08-17,SUPPLIES,#REF!,,,0,,0,0,,0,0
13028,2017-08-27,SUPPLIES,#REF!,,,0,,0,0,,0,0
13276,2017-08-01,HOSPITAL,#REF!,4,1550,6200,,0,4,458,1832,4368
13277,2017-08-03,HOSPITAL,#REF!,5,750,3750,,0,5,182.5,912.5,2837.5
13278,2017-08-03,HOSPITAL,#REF!,300,533.4,160020,,0,300,293.37,88011,72009
13278,2017-08-03,HOSPITAL,#REF!,500,377.44,188720,,0,500,207.59,103795,84925
13278,2017-08-03,HOSPITAL,#REF!,10,3528,35280,,0,10,291,2910,32370
13279,2017-08-31,HOSPITAL,#REF!,20,80,1600,,0,20,22,440,1160
13281,2017-08-07,HOSPITAL,#REF!,,,0,,0,0,,0,0
13281,2017-08-07,HOSPITAL,#REF!,,,0,,0,0,,0,0
13282,2017-08-07,HOSPITAL,#REF!,2,3960,7920,,0,2,1872,3744,4176
13282,2017-08-07,HOSPITAL,#REF!,5,3000,15000,,0,5,750,3750,11250
13283,2017-08-08,HOSPITAL,#REF!,15,1800,27000,,0,15,590,8850,18150
13284,2017-08-08,HOSPITAL,#REF!,120,2450,294000,,0,120,880.91,105709.2,188290.8
13284,2017-08-08,HOSPITAL,#REF!,60,1280,76800,,0,60,450,27000,49800
13285,2017-08-08,HOSPITAL,#REF!,360,280,100800,,0,360,135,48600,52200
13287,2017-08-17,HOSPITAL,#REF!,10,1057,10570,0.3,3171,10,310,3100,4299
13288,2017-08-18,HOSPITAL,#REF!,2,1900,3800,,0,2,595,1190,2610
13288,2017-08-18,HOSPITAL,#REF!,3,2800,8400,,0,3,1173.6,3520.7999999999997,4879.200000000001
13288,2017-08-18,HOSPITAL,#REF!,1,1550,1550,,0,1,458,458,1092
13288,2017-08-18,HOSPITAL,#REF!,1,1550,1550,,0,1,480.9,480.9,1069.1
13288,2017-08-18,HOSPITAL,#REF!,1,6000,6000,,0,1,1250,1250,4750
13288,2017-08-18,HOSPITAL,#REF!,1,700,700,,0,1,235,235,465
13288,2017-08-18,HOSPITAL,#REF!,5,3000,15000,,0,5,50,250,14750
13288,2017-08-18,HOSPITAL,#REF!,2,1750,3500,,0,2,415,830,2670
13288,2017-08-18,HOSPITAL,#REF!,1,3960,3960,,0,1,187,187,3773
13288,2017-08-18,HOSPITAL,#REF!,10,800,8000,,0,10,525,5250,2750
13289,2017-08-25,HOSPITAL,#REF!,100,120,12000,,0,100,24.67,2467,9533
13290,2017-08-31,HOSPITAL,#REF!,4,1550,6200,,0,4,458,1832,4368
13290,2017-08-31,HOSPITAL,#REF!,5,3000,15000,,0,5,750,3750,11250
13290,2017-08-31,HOSPITAL,#REF!,1,3960,3960,,0,1,1872,1872,2088
13290,2017-08-31,HOSPITAL,#REF!,3,2450,7350,,0,3,891,2673,4677
13291,2017-08-31,HOSPITAL,#REF!,5,2800,14000,,0,5,1173.6,5868,8132
13292,2017-09-04,HOSPITAL,#REF!,720,280,201600,,0,720,135,97200,104400
13785,2017-07-31,LAGUNA,#REF!,60,190,11400,,0,60,73,4380,7020
13785,2017-07-31,LAGUNA,#REF!,2,1225,2450,,0,2,415,830,1620
13785,2017-07-31,LAGUNA,#REF!,2,2100,4200,,0,2,1450,2900,1300
13786,2017-07-31,LAGUNA,#REF!,2,1400,2800,,0,2,900,1800,1000
13788,2017-08-01,LAGUNA,#REF!,4,500,2000,,0,4,250,1000,1000
13788,2017-08-01,LAGUNA,#REF!,3,385,1155,,0,3,168,504,651
13790,2017-08-03,LAGUNA,#REF!,1,2790,2790,,0,1,1173.6,1173.6,1616.4
13790,2017-08-03,LAGUNA,#REF!,12,310,3720,,0,12,129.7,1556.3999999999999,2163.6000000000004
13790,2017-08-03,LAGUNA,#REF!,4,870,3480,,0,4,219,876,2604
13792,2017-08-09,LAGUNA,#REF!,50,190,9500,,0,50,43.8,2190,7310
13792,2017-08-09,LAGUNA,#REF!,2,1225,2450,,0,2,415,830,1620
13792,2017-08-09,LAGUNA,#REF!,2,2100,4200,,0,2,1450,2900,1300
13793,2017-08-09,LAGUNA,#REF!,1,682.2,682.2,,0,1,184.09,184.09,498.11
13793,2017-08-09,LAGUNA,#REF!,1,2269.8,2269.8,,0,1,525,525,1744.8000000000002
13794,2017-08-10,LAGUNA,#REF!,12,310,3720,,0,12,129.7,1556.3999999999999,2163.6000000000004
13794,2017-08-10,LAGUNA,#REF!,12,190,2280,,0,12,75.6,907.1999999999999,1372.8000000000002
13795,2017-08-10,LAGUNA,#REF!,2,1800,3600,,0,2,540,1080,2520
13796,2017-08-11,LAGUNA,#REF!,3,2500,7500,,0,3,750,2250,5250
13797,2017-07-31,LAGUNA,#REF!,1,2269.8,2269.8,,0,1,525,525,1744.8000000000002
13797,2017-07-31,LAGUNA,#REF!,1,1500,1500,,0,1,494,494,1006
13798,2017-08-14,LAGUNA,#REF!,1,2269.8,2269.8,,0,1,554.58,554.58,1715.2200000000003
13799,2017-08-14,LAGUNA,#REF!,2,4000,8000,,0,2,650,1300,6700
13800,2017-08-14,LAGUNA,#REF!,1,1400,1400,,0,1,900,900,500
13856,2017-07-27,CAM SUR,#REF!,,,0,,0,0,,0,0
13868,2017-08-02,CAM SUR,#REF!,2,2800,5600,,0,2,75.6,151.2,5448.8
13869,2017-08-02,CAM SUR,#REF!,1,800,800,,0,1,225,225,575
13874,2017-08-07,CAM SUR,#REF!,1,,0,,0,1,129.7,129.7,-129.7
13878,2017-08-08,CAM SUR,#REF!,1,3000,3000,,0,1,1450,1450,1550
13879,2017-08-08,CAM SUR,#REF!,2,1200,2400,,0,2,345,690,1710
13880,2017-08-08,CAM SUR,#REF!,20,88,1760,,0,20,24.47,489.4,1270.6
13881,2017-08-08,CAM SUR,#REF!,2,2700,5400,,0,2,1173.6,2347.2,3052.8
13882,2017-08-08,CAM SUR,#REF!,12,310,3720,,0,12,129.7,1556.3999999999999,2163.6000000000004
13883,2017-08-08,CAM SUR,#REF!,2,1600,3200,,0,2,458,916,2284
13884,2017-08-08,CAM SUR,#REF!,10,190,1900,,0,10,75.6,756,1144
13885,2017-08-08,CAM SUR,#REF!,12,88,1056,,0,12,24.47,293.64,762.36
13886,2017-08-08,CAM SUR,#REF!,6,450,2700,,0,6,139.44,836.64,1863.3600000000001
13887,2017-08-08,CAM SUR,#REF!,2,800,1600,,0,2,225,450,1150
13888,2017-08-08,CAM SUR,#REF!,2,750,1500,,0,2,240,480,1020
13889,2017-08-08,CAM SUR,#REF!,10,78,780,,0,10,26.25,262.5,517.5
13890,2017-08-08,CAM SUR,#REF!,2,1000,2000,,0,2,319,638,1362
13891,2017-08-08,cam sur,#REF!,10,175,1750,,0,10,75.6,756,994
13892,2017-08-08,cam sur,#REF!,2,1300,2600,,0,2,345,690,1910
13892,2017-08-08,cam sur,#REF!,21,95,1995,,0,21,75.6,1587.6,407.4000000000001
13893,2017-08-09,cam sur,#REF!,10,190,1900,,0,10,75.6,756,1144
13895,2017-08-10,CAM SUR,#REF!,10,88,880,,0,10,24.47,244.7,635.3
13896,2017-08-10,CAM SUR,#REF!,1,1050,1050,,0,1,270,270,780
13897,2017-08-10,CAM SUR,#REF!,4,855,3420,,0,4,155,620,2800
13897,2017-08-10,CAM SUR,#REF!,1,1150,1150,,0,1,345,345,805
13898,2017-08-15,CAM SUR,#REF!,2,1150,2300,,0,2,365,730,1570
13899,2017-08-15,CAM SUR,#REF!,8,88,704,,0,8,24.47,195.76,508.24
13899,2017-08-15,CAM SUR,#REF!,1,800,800,,0,1,47,47,753
13900,2017-08-15,CAM SUR,#REF!,1,1300,1300,,0,2,345,690,610
13934,2017-08-25,BATANGAS,#REF!,3,2600,7800,,0,3,650,1950,5850
13935,2017-08-02,BATANGAS,#REF!,11,264,2904,,0,11,80.14,881.54,2022.46
13936,2017-08-02,BATANGAS,#REF!,5,350,1750,,0,5,148,740,1010
13937,2017-08-02,BATANGAS,#REF!,11,72,792,,0,11,23,253,539
13938,2017-08-02,BATANGAS,#REF!,11,96,1056,,0,11,24.47,269.16999999999996,786.83
13939,2017-08-02,BATANGAS,#REF!,2,1026,2052,,0,2,345,690,1362
13940,2017-08-02,BATANGAS,#REF!,2,1020,2040,,0,2,260,520,1520
13941,2017-08-02,BATANGAS,#REF!,2,960,1920,,0,2,225,450,1470
13942,2017-08-02,BATANGAS,#REF!,2,1335,2670,,0,2,445,890,1780
13943,2017-08-02,BATANGAS,#REF!,3,1800,5400,,0,3,525,1575,3825
13944,2017-08-02,BATANGAS,#REF!,7,4200,29400,,0,7,1235,8645,20755
13945,2017-08-02,BATANGAS,#REF!,3,1980,5940,,0,3,650,1950,3990
13946,2017-08-02,BATANGAS,#REF!,3,2530,7590,,0,3,750,2250,5340
13947,2017-08-02,BATANGAS,#REF!,2,700,1400,,0,2,218.46,436.92,963.0799999999999
13947,2017-08-02,BATANGAS,#REF!,3,1980,5940,,0,3,595,1785,4155
13948,2017-08-02,BATANGAS,#REF!,5,3300,16500,,0,5,1450,7250,9250
13949,2017-08-02,BATANGAS,#REF!,2,1800,3600,,0,2,525,1050,2550
13950,2017-08-02,BATANGAS,#REF!,1,2250,2250,,0,1,750,750,1500
13951,2017-07-18,CAM NORTE,#REF!,2,5500,11000,,0,2,2145,4290,6710
13952,2017-07-18,CAM NORTE,#REF!,1,2880,2880,,0,1,1570.06,1570.06,1309.94
13953,2017-07-18,CAM NORTE,#REF!,5,750,3750,,0,5,227.5,1137.5,2612.5
13953,2017-07-18,CAM NORTE,#REF!,10,1800,18000,,0,10,535,5350,12650
13953,2017-07-18,CAM NORTE,#REF!,1,1800,1800,,0,1,540,540,1260
13954,2017-08-23,CAM NORTE,#REF!,2,650,1300,,0,2,187.5,375,925
13954,2017-08-23,CAM NORTE,#REF!,1,850,850,,0,1,155,155,695
13955,2017-08-24,CAM NORTE,#REF!,2,1250,2500,,0,2.2,450,990.0000000000001,1510
13956,2017-08-21,CAM NORTE,#REF!,3,5400,16200,,0,3,535,1605,14595
13956,2017-08-21,CAM NORTE,#REF!,3,750,2250,,0,3,227.5,682.5,1567.5
13956,2017-08-21,CAM NORTE,#REF!,1,1165,1165,,0,1,433,433,732
13957,2017-08-24,CAM NORTE,#REF!,2,750,1500,,0,2,227.5,455,1045
13958,2017-08-25,CAM NORTE,#REF!,1,1800,1800,,0,1,540,540,1260
13958,2017-08-25,CAM NORTE,#REF!,1,1000,1000,,0,1,155,155,845
13958,2017-08-25,CAM NORTE,#REF!,1,1900,1900,,0,1,595,595,1305
13958,2017-08-25,CAM NORTE,#REF!,3,440,1320,,0,3,139.44,418.32,901.6800000000001
13958,2017-08-25,CAM NORTE,#REF!,6,120,720,,0,6,35,210,510
13958,2017-08-25,CAM NORTE,#REF!,6,180,1080,,0,6,56,336,744
13958,2017-08-25,CAM NORTE,#REF!,6,198,1188,,0,6,65,390,798
13959,2017-08-25,CAM NORTE,#REF!,1,500,500,,0,1,133,133,367
13959,2017-08-25,CAM NORTE,#REF!,3,440,1320,,0,3,139.45,418.34999999999997,901.6500000000001
13959,2017-08-25,CAM NORTE,#REF!,1,800,800,,0,1,225,225,575
13959,2017-08-25,CAM NORTE,#REF!,6,88,528,,0,6,24.47,146.82,381.18
13959,2017-08-25,CAM NORTE,#REF!,3,175,525,,0,3,42,126,399
14007,2017-08-11,BATANGAS,#REF!,61.5,890,54735,,0,61.5,280,17220,37515
14007,2017-08-11,BATANGAS,#REF!,22.5,490,11025,,0,22.5,190,4275,6750
14007,2017-08-11,BATANGAS,#REF!,25.9,2600,67340,,0,25.9,1150,29785,37555
14007,2017-08-11,BATANGAS,#REF!,15,440,6600,,0,15,105,1575,5025
14007,2017-08-11,BATANGAS,#REF!,30,2200,66000,,0,30,819,24570,41430
14007,2017-08-11,BATANGAS,#REF!,30,98,2940,,0,30,37,1110,1830
14007,2017-08-11,BATANGAS,#REF!,12,1800,21600,,0,12,590,7080,14520
14007,2017-08-11,BATANGAS,#REF!,77,2200,169400,,0,77,822.5,63332.5,106067.5
14007,2017-08-11,BATANGAS,#REF!,7.3,360,2628,,0,7.3,140,1022,1606
14008,2017-08-14,HOPITAL,#REF!,1000,377.44,377440,,0,1000,207.59,207590,169850
14009,2017-08-14,GOVERNMENT,#REF!,,,0,,0,0,,0,0
14013,2017-07-25,QUEZON,#REF!,14,450,6300,,0,14,148,2072,4228
14013,2017-07-25,QUEZON,#REF!,8,198,1584,,0,8,75,600,984
14018,2017-08-07,QUEZON,#REF!,10,1100,11000,,0,10,146.8,1468,9532
14018,2017-08-07,QUEZON,#REF!,5,950,4750,,0,5,310,1550,3200
14018,2017-08-07,QUEZON,#REF!,5,1200,6000,,0,5,420,2100,3900
14020,2017-08-31,GOVERNMENT,#REF!,,,0,,0,0,,0,0
14021,2017-08-04,ADMIN,#REF!,5,950,4750,0.2,950,5,310,1550,2250
14022,2017-08-07,ADMIN,#REF!,2,1950,3900,0.3,1170,2,590,1180,1550
14024,2017-08-17,ADMIN,#REF!,5,950,4750,,0,7,435,3045,1705
14024,2017-08-17,ADMIN,#REF!,5,1750,8750,,0,7,500,3500,5250
14025,2017-08-17,ADMIN,#REF!,2,1950,3900,0.3,1170,2,590,1180,1550
14025,2017-08-17,ADMIN,#REF!,2,1550,3100,0.3,930,2,458,916,1254
14029,2017-08-25,GOVERNMENT,#REF!,,,0,,0,0,,0,0
14032,2017-08-25,GOVERNMENT,#REF!,,,0,,0,0,,0,0
14033,2017-08-23,ADMIN,#REF!,5,950,4750,,0,7,310,2170,2580
14033,2017-08-23,ADMIN,#REF!,5,1200,6000,,0,7,420,2940,3060
14033,2017-08-23,ADMIN,#REF!,5,725,3625,,0,7,215,1505,2120
14033,2017-08-23,ADMIN,#REF!,5,135,675,,0,7,35,245,430
14033,2017-08-23,ADMIN,#REF!,5,1100,5500,,0,7,146.8,1027.6000000000001,4472.4
14035,2017-08-26,ADMIN,#REF!,5,950,4750,,0,5,310,1550,3200
14035,2017-08-26,ADMIN,#REF!,5,1200,6000,,0,5,420,2100,3900
14035,2017-08-26,ADMIN,#REF!,5,2800,14000,,0,5,1173.6,5868,8132
14035,2017-08-26,ADMIN,#REF!,5,1100,5500,,0,5,146.8,734,4766
14036,2017-08-26,ADMIN,#REF!,2,1950,3900,0.3,1170,2,590,1180,1550
14037,2017-08-29,HOSPITAL,#REF!,200,750,150000,,0,200,280,56000,94000
14037,2017-08-29,HOSPITAL,#REF!,50,4800,240000,,0,50,1872,93600,146400
14055,2017-07-26,CAM NORTE,#REF!,1,1980,1980,0.1,198,1,500,500,1282
14056,2017-07-26,CAM NORTE,#REF!,1,770,770,0.1,77,1,218.46,218.46,474.53999999999996
14058,2017-07-26,CAM NORTE,#REF!,1,1900,1900,0.1,190,1,518,518,1192
14059,2017-08-03,CAM NORTE,#REF!,1,1400,1400,0.1,140,1,420,420,840
14060,2017-08-03,CAM NORTE,#REF!,1,900,900,0.1,90,1,224.73,224.73,585.27
14062,2017-08-03,CAM NORTE,#REF!,1,1100,1100,0.1,110,1,310,310,680
14063,2017-08-03,CAM NORTE,#REF!,1,650,650,0.1,65,1,184.09,184.09,400.90999999999997
14064,2017-08-03,CAM NORTE,#REF!,1,2790,2790,0.1,279,1,75.6,75.6,2435.4
14065,2017-08-03,CAM NORTE,#REF!,1,1800,1800,0.1,180,1,375,375,1245
14066,2017-08-03,CAM NORTE,#REF!,1,450,450,0.1,45,1,200,200,205
14067,2017-08-03,CAM NORTE,#REF!,1,840,840,0.1,84,1,240,240,516
14069,2017-08-17,CAM NORTE,#REF!,20,650,13000,,0,28,155,4340,8660
14070,2017-08-17,CAM NORTE,#REF!,30,380,11400,,0,30,73,2190,9210
14071,2017-09-12,CAM NORTE,#REF!,3,5500,16500,,0,3,3575,10725,5775
14072,2017-09-12,CAM NORTE,#REF!,2.2,3000,6600.000000000001,,0,2.2,750,1650.0000000000002,4950.000000000001
14108,2017-08-16,SUPPLIES,#REF!,,,0,,0,0,,0,0
14109,2017-08-14,SUPPLIES,#REF!,,,0,,0,0,,0,0
14110,2017-08-16,SUPPLIES,#REF!,,,0,,0,0,,0,0
14111,2017-08-17,SUPPLIES,#REF!,,,0,,0,0,,0,0
14152,2017-08-02,batangas,#REF!,1,3360,3360,,0,1,920,920,2440
14153,2017-08-02,batangas,#REF!,1,2300,2300,,0,1,595,595,1705
14154,2017-08-02,batangas,#REF!,2,1020,2040,,0,2,260,520,1520
14155,2017-08-02,batangas,#REF!,1,1146,1146,,0,1,240,240,906
14156,2017-08-02,batangas,#REF!,2,960,1920,,0,2,225,450,1470
14157,2017-08-02,batangas,#REF!,1,3360,3360,,0,1,1173.6,1173.6,2186.4
14158,2017-08-02,batangas,#REF!,2,900,1800,,0,2,300,600,1200
14159,2017-08-02,batangas,#REF!,8,160,1280,,0,8,47,376,904
14160,2017-08-02,batangas,#REF!,5,72,360,,0,5,23,115,245
14161,2017-08-02,batangas,#REF!,7,350,2450,,0,7,148,1036,1414
14162,2017-08-04,BATANGAS,#REF!,870,320,278400,,0,870,64,55680,222720
14163,2017-08-07,BATANGAS,#REF!,6,400,2400,,0,9,139.45,1255.05,1144.95
14164,2017-08-18,BATANGAS,#REF!,2,1080,2160,,0,2,240,480,1680
14165,2017-08-08,BATANGAS,#REF!,5,1300,6500,,0,5,200,1000,5500
14166,2017-08-08,BATANGAS,#REF!,4,3360,13440,,0,4,1173.6,4694.4,8745.6
14167,2017-08-08,BATANGAS,#REF!,7,144,1008,,0,7,38,266,742
14168,2017-08-08,BATANGAS,#REF!,12,72,864,,0,12,23,276,588
14169,2017-08-08,BATANGAS,#REF!,18,350,6300,,0,18,148,2664,3636
14170,2017-08-08,BATANGAS,#REF!,9,84,756,,0,9,24.5,220.5,535.5
14171,2017-08-08,BATANGAS,#REF!,20,96,1920,,0,20,25,500,1420
14172,2017-08-08,BATANGAS,#REF!,10,160,1600,,0,10,45,450,1150
14173,2017-08-08,BATANGAS,#REF!,10,180,1800,,0,10,48,480,1320
14174,2017-08-08,BATANGAS,#REF!,2,1335,2670,,0,2,445,890,1780
14175,2017-08-08,BATANGAS,#REF!,12,90,1080,,0,12,31,372,708
14176,2017-08-08,BATANGAS,#REF!,10,187,1870,,0,10,67,670,1200
14176,2017-08-08,BATANGAS,#REF!,9,170,1530,,0,9,48.5,436.5,1093.5
14176,2017-08-08,BATANGAS,#REF!,3,1980,5940,,0,3,595,1785,4155
14177,2017-08-08,BATANGAS,#REF!,8,180,1440,0.1,144,8,48,384,912
14178,2017-08-08,BATANGAS,#REF!,16,96,1536,0.1,153.60000000000002,16,21,336,1046.4
14179,2017-08-08,BATANGAS,#REF!,10,96,960,0.1,96,10,24.47,244.7,619.3
14180,2017-08-08,BATANGAS,#REF!,6,84,504,0.1,50.400000000000006,6,26.25,157.5,296.1
14181,2017-08-08,BATANGAS,#REF!,10,84,840,0.1,84,10,24.5,245,511
14182,2017-08-08,BATANGAS,#REF!,12,180,2160,0.1,216,12,48.5,582,1362
14183,2017-08-08,BATANGAS,#REF!,5,600,3000,0.1,300,5,158,790,1910
14185,2017-08-14,BATANGAS,#REF!,75,45,3375,,0,75,108.33,8124.75,-4749.75
14186,2017-08-08,BATANGAS,#REF!,10,180,1800,0.1,180,10,48,480,1140
14187,2017-08-08,BATANGAS,#REF!,10,72,720,0.1,72,10,23,230,418
14188,2017-08-15,BATANGAS,#REF!,10,350,3500,,0,10,148,1480,2020
14189,2017-08-15,BATANGAS,#REF!,12,600,7200,,0,12,158,1896,5304
14190,2017-08-15,BATANGAS,#REF!,2,180,360,,0,2,48,96,264
14190,2017-08-15,BATANGAS,#REF!,3,3360,10080,,0,3,481,1443,8637
14191,2017-08-15,BATANGAS,#REF!,3,3360,10080,,0,3,1173.6,3520.7999999999997,6559.200000000001
14192,2017-08-15,BATANGAS,#REF!,3,3360,10080,,0,3,1173.6,3520.7999999999997,6559.200000000001
14193,2017-08-15,BATANGAS,#REF!,2,3000,6000,,0,2,1450,2900,3100
14194,2017-08-15,BATANGAS,#REF!,2,2250,4500,,0,2,980,1960,2540
14195,2017-08-15,BATANGAS,#REF!,7,150,1050,,0,7,55,385,665
