product,quantity,revenue,gross_margin,row_count,active_months,rank,revenue_share,cumulative_revenue_share,abc_class,model_code,model_version,review_status
GUEDEL AIRWAY 90MM SIZE #3 YELLOW (ORMED),10.0,380.0,270.0,1,1,2749,2e-06,0.999722,C,ABC_PARETO,sales_only_v1,draft
GUEDEL AIRWAY 60MM SIZE #0 BLACK (ORMED),10.0,380.0,470.0,1,1,2750,2e-06,0.999724,C,ABC_PARETO,sales_only_v1,draft
JAGAPLEX 120ML,7.0,376.95,376.95,1,1,2751,2e-06,0.999726,C,ABC_PARETO,sales_only_v1,draft
COMBIZOLE 800/160MG,3.0,375.0,1950.0,1,1,2752,2e-06,0.999728,C,ABC_PARETO,sales_only_v1,draft
AMLODIPINE BESILATE,15.0,375.0,3550.0,2,2,2753,2e-06,0.99973,C,ABC_PARETO,sales_only_v1,draft
MYREX 250MG/5ML,25.0,375.0,2320.0,2,2,2754,2e-06,0.999732,C,ABC_PARETO,sales_only_v1,draft
VONWELT PREDNISONE 10MG TAB,5.0,375.0,475.0,1,1,2755,2e-06,0.999735,C,ABC_PARETO,sales_only_v1,draft
AMLOTHIX 10MG TAB,11.0,372.0,4598.0,2,2,2756,2e-06,0.999737,C,ABC_PARETO,sales_only_v1,draft
ZYFEROL-D,1.0,371.0,185.5,1,1,2757,2e-06,0.999739,C,ABC_PARETO,sales_only_v1,draft
NOVACEE 100MG DROPS,20.0,370.0,590.0,1,1,2758,2e-06,0.999741,C,ABC_PARETO,sales_only_v1,draft
URINE COLLECTOR PEDIA 100ML (PARTNERS),1.0,370.0,555.0,1,1,2759,2e-06,0.999743,C,ABC_PARETO,sales_only_v1,draft
APFOLIC 5MG,5.0,364.0,761.0,1,1,2760,2e-06,0.999745,C,ABC_PARETO,sales_only_v1,draft
SITIBAS-80 80MG,2.0,364.0,546.0,1,1,2761,2e-06,0.999747,C,ABC_PARETO,sales_only_v1,draft
ACCETHROM 125MG,3.0,363.0,327.0,1,1,2762,2e-06,0.999749,C,ABC_PARETO,sales_only_v1,draft
METSOBET 5G,10.0,360.0,1440.0,1,1,2763,2e-06,0.999752,C,ABC_PARETO,sales_only_v1,draft
COTTON ROLL 400G - ADAMSON DAISY,2.0,360.0,40.0,1,1,2764,2e-06,0.999754,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE PARTNERS 3.5,6.0,360.0,420.0,2,2,2765,2e-06,0.999756,C,ABC_PARETO,sales_only_v1,draft
SAFETY PINS SMALL,60.0,360.0,60.0,1,1,2766,2e-06,0.999758,C,ABC_PARETO,sales_only_v1,draft
MEDIVAZT-20 20MG,3.0,360.0,240.0,1,1,2767,2e-06,0.99976,C,ABC_PARETO,sales_only_v1,draft
5% ACETIC ACID 500ML - MEDIC,1.0,352.0,273.0,1,1,2768,2e-06,0.999762,C,ABC_PARETO,sales_only_v1,draft
SPECIMEN CUP WITH CALIBRATION,50.0,350.0,1850.0,1,1,2769,2e-06,0.999764,C,ABC_PARETO,sales_only_v1,draft
FOLEY CATHETER FR. 10 PARTNERS,1.0,350.0,430.0,1,1,2770,2e-06,0.999766,C,ABC_PARETO,sales_only_v1,draft
FOLEY CATHETER FR. 8 PARTNERS,1.0,350.0,440.0,1,1,2771,2e-06,0.999768,C,ABC_PARETO,sales_only_v1,draft
ICE BAG INMED,5.0,350.0,350.0,1,1,2772,2e-06,0.99977,C,ABC_PARETO,sales_only_v1,draft
TEMPRA TABLET,100.0,350.0,350.0,1,1,2773,2e-06,0.999772,C,ABC_PARETO,sales_only_v1,draft
NELATON CATHETER FR.12 (KENXIN),10.0,350.0,230.0,1,1,2774,2e-06,0.999774,C,ABC_PARETO,sales_only_v1,draft
MICROPIPETTE TIPS DESIGN W/ PLASTIC TUBES TAPPED TO A NARROW POINTS COLOR YELLOW,1.0,350.0,648.0,1,1,2775,2e-06,0.999776,C,ABC_PARETO,sales_only_v1,draft
REES AND ECKER 250ML (MEDIC),1.0,350.0,43.0,1,1,2776,2e-06,0.999778,C,ABC_PARETO,sales_only_v1,draft
HAYEM SOLUTION RBC DILUTING FLUID - MEDIC,1.0,349.0,641.0,1,1,2777,2e-06,0.99978,C,ABC_PARETO,sales_only_v1,draft
MYGEL RED,16.0,348.0,1241.0,3,3,2778,2e-06,0.999782,C,ABC_PARETO,sales_only_v1,draft
EUROGYL 5MG/ML (500MG/100ML),15.0,345.0,1455.0,2,2,2779,2e-06,0.999784,C,ABC_PARETO,sales_only_v1,draft
ULTREINAC 600MG,3.0,345.0,735.0,1,1,2780,2e-06,0.999786,C,ABC_PARETO,sales_only_v1,draft
SORBANCE-10 10MG,4.0,343.0,309.0,4,3,2781,2e-06,0.999788,C,ABC_PARETO,sales_only_v1,draft
DM CALCIUM CARBONATE 500MG,5.0,342.5,157.5,1,1,2782,2e-06,0.99979,C,ABC_PARETO,sales_only_v1,draft
CIPRODIN-FC 500MG,2.0,340.0,735.0,1,1,2783,2e-06,0.999792,C,ABC_PARETO,sales_only_v1,draft
NOTEPAD STICK ON 3X3 100'S PAD (HBW),12.0,336.0,444.0,1,1,2784,2e-06,0.999794,C,ABC_PARETO,sales_only_v1,draft
METOCLOSIL 5MG/ML,5.0,325.0,2024.75,1,1,2785,2e-06,0.999796,C,ABC_PARETO,sales_only_v1,draft
HOT & COLD BAG,5.0,325.0,325.0,1,1,2786,2e-06,0.999798,C,ABC_PARETO,sales_only_v1,draft
SAPHRIN 80MG TAB,5.0,325.0,125.0,2,2,2787,2e-06,0.9998,C,ABC_PARETO,sales_only_v1,draft
SPONGE (SCOTCH BRITE),15.0,322.5,352.5,1,1,2788,2e-06,0.999801,C,ABC_PARETO,sales_only_v1,draft
3% SULFOSALICYLIC ACID 150ML,1.0,321.0,2363.0,1,1,2789,2e-06,0.999803,C,ABC_PARETO,sales_only_v1,draft
ULTRASOUND GEL 250ML,4.0,320.0,12.0,1,1,2790,2e-06,0.999805,C,ABC_PARETO,sales_only_v1,draft
RESPINAL 250MG/5ML,6.0,318.48,821.52,1,1,2791,2e-06,0.999807,C,ABC_PARETO,sales_only_v1,draft
SURGICAL BLADES PARTNERS #15,1.0,310.0,75.0,1,1,2792,2e-06,0.999809,C,ABC_PARETO,sales_only_v1,draft
LENOXA 500MG,1.0,307.0,144.0,1,1,2793,2e-06,0.999811,C,ABC_PARETO,sales_only_v1,draft
COTTON TIPPED APPLICATOR,2.0,300.0,1128.0,1,1,2794,2e-06,0.999812,C,ABC_PARETO,sales_only_v1,draft
EXTENSION CABLE FOR EDAN IM70 PULSE OXIMETER,1.0,300.0,300.0,1,1,2795,2e-06,0.999814,C,ABC_PARETO,sales_only_v1,draft
KNIFE,2.0,300.0,400.0,1,1,2796,2e-06,0.999816,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE UNCUFFED 3.5MM (SURGITECH),5.0,300.0,140.0,1,1,2797,2e-06,0.999818,C,ABC_PARETO,sales_only_v1,draft
NELATON CATHETER FR.10 (SIMPLEX),20.0,300.0,200.0,1,1,2798,2e-06,0.999819,C,ABC_PARETO,sales_only_v1,draft
NELATON CATHETER FR.8 (SIMPLEX),20.0,300.0,200.0,1,1,2799,2e-06,0.999821,C,ABC_PARETO,sales_only_v1,draft
FLOURESCENT TUBE LIGHT (DAYLIGHT) 40W,3.0,300.0,450.0,1,1,2800,2e-06,0.999823,C,ABC_PARETO,sales_only_v1,draft
COCILONE-0.5 500MCG,2.0,296.0,70.0,1,1,2801,2e-06,0.999824,C,ABC_PARETO,sales_only_v1,draft
NICARDIA 10MG,1.0,295.0,305.0,1,1,2802,2e-06,0.999826,C,ABC_PARETO,sales_only_v1,draft
SUCTION CATHETER FR.10 - SURGITECH,17.0,290.0,210.0,4,4,2803,2e-06,0.999828,C,ABC_PARETO,sales_only_v1,draft
FILE TAB DIVIDER LEGAL 5 COLORS,10.0,290.0,100.0,2,1,2804,2e-06,0.99983,C,ABC_PARETO,sales_only_v1,draft
DIACEF 100MG/ML,20.0,290.0,190.0,1,1,2805,2e-06,0.999831,C,ABC_PARETO,sales_only_v1,draft
SAPHLECOX-200 200MG,2.0,290.0,550.0,1,1,2806,2e-06,0.999833,C,ABC_PARETO,sales_only_v1,draft
LUNGEX 2.5MG TABLET,5.0,285.0,915.0,1,1,2807,2e-06,0.999835,C,ABC_PARETO,sales_only_v1,draft
DISPOSABLE NEEDLE AGANI G19 X 1 1/2 (TERUMO),1.0,285.0,105.0,1,1,2808,2e-06,0.999836,C,ABC_PARETO,sales_only_v1,draft
SURITRAM,2.1,283.5,2992.5,1,1,2809,2e-06,0.999838,C,ABC_PARETO,sales_only_v1,draft
WADDING SHEET - 4X5,6.0,282.0,78.0,1,1,2810,2e-06,0.999839,C,ABC_PARETO,sales_only_v1,draft
STARTER LIGHT,20.0,280.0,520.0,2,2,2811,2e-06,0.999841,C,ABC_PARETO,sales_only_v1,draft
TOSSURE FORCEP - 5 1/2,4.0,280.0,3900.0,1,1,2812,2e-06,0.999843,C,ABC_PARETO,sales_only_v1,draft
NOTEPAD STICK ON 2X3 100'S PER PAD HBW,10.0,280.0,235.0,1,1,2813,2e-06,0.999844,C,ABC_PARETO,sales_only_v1,draft
IDENTIFICATION BRACELET WRITEON BLUE ADULT (SURGITECH),1.0,280.0,170.0,1,1,2814,2e-06,0.999846,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE CUFFED 6.5MM (INDOPLAS),6.0,276.0,258.0,1,1,2815,2e-06,0.999847,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE CUFFED 7.0MM (INDOPLAS),6.0,276.0,258.0,1,1,2816,2e-06,0.999849,C,ABC_PARETO,sales_only_v1,draft
XYCLOVIRAX 200MG,1.0,275.0,1245.0,1,1,2817,2e-06,0.999851,C,ABC_PARETO,sales_only_v1,draft
BENEDICT SOLUTION 500ML - MEDIC,1.0,272.0,248.0,1,1,2818,2e-06,0.999852,C,ABC_PARETO,sales_only_v1,draft
DOUBLE OXALATE 500ML,1.0,270.0,355.0,1,1,2819,2e-06,0.999854,C,ABC_PARETO,sales_only_v1,draft
CLOXACIN 250MG,10.0,270.0,180.0,1,1,2820,2e-06,0.999855,C,ABC_PARETO,sales_only_v1,draft
METROZOLE 500MG,2.0,266.0,54.0,1,1,2821,2e-06,0.999857,C,ABC_PARETO,sales_only_v1,draft
ALLECUR 10MG TAB,11.0,264.0,1321.0,3,3,2822,2e-06,0.999858,C,ABC_PARETO,sales_only_v1,draft
ORANOL 40MG,3.0,264.0,5133.75,1,1,2823,2e-06,0.99986,C,ABC_PARETO,sales_only_v1,draft
BATHROOM SOAP 90G (BIODERM),9.0,260.55,189.45,2,2,2824,2e-06,0.999861,C,ABC_PARETO,sales_only_v1,draft
BASIN,4.0,260.0,540.0,1,1,2825,2e-06,0.999863,C,ABC_PARETO,sales_only_v1,draft
AGLIC MR 30MG,4.0,260.0,1452.0,1,1,2826,2e-06,0.999864,C,ABC_PARETO,sales_only_v1,draft
BLADE HOLDER #4 5 1/2,2.0,260.0,-260.0,1,1,2827,2e-06,0.999866,C,ABC_PARETO,sales_only_v1,draft
DATAB 2MG CAP,5.0,255.0,-45.0,1,1,2828,1e-06,0.999867,C,ABC_PARETO,sales_only_v1,draft
DERPSON 5MG,5.0,252.0,557.6,5,4,2829,1e-06,0.999869,C,ABC_PARETO,sales_only_v1,draft
SYSTOCOR 5MG,4.0,252.0,468.0,1,1,2830,1e-06,0.99987,C,ABC_PARETO,sales_only_v1,draft
ARM SLING EXTRA LARGE,5.0,250.0,225.0,1,1,2831,1e-06,0.999872,C,ABC_PARETO,sales_only_v1,draft
ACETONE,2.0,250.0,250.0,1,1,2832,1e-06,0.999873,C,ABC_PARETO,sales_only_v1,draft
BENEDICT'S QUALITATIVE SOLUTION,1.0,250.0,11.0,1,1,2833,1e-06,0.999875,C,ABC_PARETO,sales_only_v1,draft
SYRINGE 5CC G23X1 100'S CARDINAL,1.0,245.0,655.0,1,1,2834,1e-06,0.999876,C,ABC_PARETO,sales_only_v1,draft
ROZATIN-10 10MG,1.0,245.0,787.5,1,1,2835,1e-06,0.999878,C,ABC_PARETO,sales_only_v1,draft
WBC DILLUTING FLUID,1.0,240.0,410.0,1,1,2836,1e-06,0.999879,C,ABC_PARETO,sales_only_v1,draft
HAND TOWEL WHITE,2.0,240.0,160.0,1,1,2837,1e-06,0.99988,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE INDOPLAS 2.5,4.0,240.0,259.0,2,2,2838,1e-06,0.999882,C,ABC_PARETO,sales_only_v1,draft
MOXYLOR 250/5ML,10.0,240.0,70.0,1,1,2839,1e-06,0.999883,C,ABC_PARETO,sales_only_v1,draft
COMPACT FLOURECENT LAMP 18 WATTS,2.0,240.0,192.0,1,1,2840,1e-06,0.999884,C,ABC_PARETO,sales_only_v1,draft
INSECTICIDE 500ML (BAOLILAI),2.0,240.0,138.0,2,2,2841,1e-06,0.999886,C,ABC_PARETO,sales_only_v1,draft
ELASTIC BANDAGE 4X5-PARTNERS,10.0,240.0,30.0,1,1,2842,1e-06,0.999887,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE CUFFED 7.0MM (SIMPLEX),4.0,240.0,116.0,1,1,2843,1e-06,0.999889,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE UNCUFFED 3.5MM (PARTNERS),4.0,240.0,112.0,1,1,2844,1e-06,0.99989,C,ABC_PARETO,sales_only_v1,draft
"NYLON,GRASS CUTTER",2.0,240.0,760.0,1,1,2845,1e-06,0.999891,C,ABC_PARETO,sales_only_v1,draft
FUSEDEX 40MG TAB,3.0,240.0,807.75,1,1,2846,1e-06,0.999893,C,ABC_PARETO,sales_only_v1,draft
MILGESIC FORTE 500MG,5.0,235.0,375.0,1,1,2847,1e-06,0.999894,C,ABC_PARETO,sales_only_v1,draft
BETTER C 500MG,5.0,235.0,90.0,1,1,2848,1e-06,0.999895,C,ABC_PARETO,sales_only_v1,draft
DRAB SKIN REAGEANT 500ML - MEDIC,1.0,230.0,859.0,1,1,2849,1e-06,0.999897,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE CUFFED 8.5MM (PARTNERS),5.0,230.0,220.0,1,1,2850,1e-06,0.999898,C,ABC_PARETO,sales_only_v1,draft
DIACEF 125MG/5ML,10.0,230.0,690.0,1,1,2851,1e-06,0.999899,C,ABC_PARETO,sales_only_v1,draft
FED-CEE 500MG,5.0,230.0,95.0,1,1,2852,1e-06,0.999901,C,ABC_PARETO,sales_only_v1,draft
VONWELT COLCHICINE 500MCG,2.0,228.0,572.0,2,2,2853,1e-06,0.999902,C,ABC_PARETO,sales_only_v1,draft
SPUTUM CUP BLUE,50.0,225.0,1975.0,1,1,2854,1e-06,0.999903,C,ABC_PARETO,sales_only_v1,draft
FERLUM 15MG/0.6ML,15.0,225.0,138.75,1,1,2855,1e-06,0.999905,C,ABC_PARETO,sales_only_v1,draft
ELASTIC BANDAGE 3X5Y PARTNERS,10.0,220.0,40.0,1,1,2856,1e-06,0.999906,C,ABC_PARETO,sales_only_v1,draft
KODOXY 100MG,2.0,220.0,370.0,1,1,2857,1e-06,0.999907,C,ABC_PARETO,sales_only_v1,draft
BROADMETZ 125MG/5ML SUS,6.0,216.0,258.0,1,1,2858,1e-06,0.999909,C,ABC_PARETO,sales_only_v1,draft
CETIRILIFE 10MG,8.0,216.0,743.0,2,1,2859,1e-06,0.99991,C,ABC_PARETO,sales_only_v1,draft
FEVRAL 200MG TAB,2.0,216.0,482.5,1,1,2860,1e-06,0.999911,C,ABC_PARETO,sales_only_v1,draft
ASFLEM 600MG,1.0,210.0,390.0,1,1,2861,1e-06,0.999912,C,ABC_PARETO,sales_only_v1,draft
HYOSWELL 100MG,1.0,210.0,140.0,1,1,2862,1e-06,0.999913,C,ABC_PARETO,sales_only_v1,draft
AMLOTHIX 10MG,5.0,210.0,790.0,1,1,2863,1e-06,0.999915,C,ABC_PARETO,sales_only_v1,draft
URINE CUP SPECIMEN,30.0,210.0,135.0,1,1,2864,1e-06,0.999916,C,ABC_PARETO,sales_only_v1,draft
EDECAR 10MG/ML 2ML,3.0,210.0,210.0,1,1,2865,1e-06,0.999917,C,ABC_PARETO,sales_only_v1,draft
TELSITAN-40,1.0,204.0,2246.0,1,1,2866,1e-06,0.999918,C,ABC_PARETO,sales_only_v1,draft
ALCOHOL SWAB,2.0,200.0,300.0,1,1,2867,1e-06,0.999919,C,ABC_PARETO,sales_only_v1,draft
BIOXAL 2MG,10.0,200.0,1583.0,4,4,2868,1e-06,0.999921,C,ABC_PARETO,sales_only_v1,draft
CALL BELL,2.0,200.0,240.0,1,1,2869,1e-06,0.999922,C,ABC_PARETO,sales_only_v1,draft
AIR FRESHENER SPRAY 320ML (GLADE),1.0,199.5,24.5,1,1,2870,1e-06,0.999923,C,ABC_PARETO,sales_only_v1,draft
FEVERCARE 300MG/2ML,5.0,199.0,2201.0,1,1,2871,1e-06,0.999924,C,ABC_PARETO,sales_only_v1,draft
PLAIN NSS 1 LITER EUROMED,3.0,198.0,207.0,1,1,2872,1e-06,0.999925,C,ABC_PARETO,sales_only_v1,draft
NEEDLE HOLDER STAINLESS STEEL 6.0 PAKISTAN,3.0,195.0,1302.0,1,1,2873,1e-06,0.999926,C,ABC_PARETO,sales_only_v1,draft
ORANOL 10MG,3.0,195.0,1613.5,2,1,2874,1e-06,0.999927,C,ABC_PARETO,sales_only_v1,draft
GENERIC MEBENDAZOLE 100MG,10.0,190.0,130.0,1,1,2875,1e-06,0.999929,C,ABC_PARETO,sales_only_v1,draft
LATEX EXAMINATION GLOVES LARGE,1.0,190.0,143.0,1,1,2876,1e-06,0.99993,C,ABC_PARETO,sales_only_v1,draft
BIODERM 90G,8.0,186.0,214.0,1,1,2877,1e-06,0.999931,C,ABC_PARETO,sales_only_v1,draft
SALMOGEN 125MG/5ML,4.0,184.32,4.32,1,1,2878,1e-06,0.999932,C,ABC_PARETO,sales_only_v1,draft
NOTEPAD STICK ON 2X3,7.0,182.0,168.0,1,1,2879,1e-06,0.999933,C,ABC_PARETO,sales_only_v1,draft
GENERIC FERROUS SULFATE 220MG/5ML,15.0,180.0,345.0,2,2,2880,1e-06,0.999934,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE TOPCARE 3.5,3.0,180.0,144.0,1,1,2881,1e-06,0.999935,C,ABC_PARETO,sales_only_v1,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (TOPCARE),3.0,180.0,84.0,1,1,2882,1e-06,0.999936,C,ABC_PARETO,sales_only_v1,draft
SUCROL-500 500MG,5.0,175.0,450.0,1,1,2883,1e-06,0.999937,C,ABC_PARETO,sales_only_v1,draft
AMBILYTE SACHET,3.0,171.0,629.0,2,2,2884,1e-06,0.999938,C,ABC_PARETO,sales_only_v1,draft
MEDALEM SYRUP,10.0,170.0,600.0,1,1,2885,1e-06,0.999939,C,ABC_PARETO,sales_only_v1,draft
IRBEVEX 150MG,1.0,170.0,670.0,1,1,2886,1e-06,0.99994,C,ABC_PARETO,sales_only_v1,draft
APPLICATOR STICKS COTTON-TIPPED (PARTNERS),1.0,170.0,90.0,1,1,2887,1e-06,0.999941,C,ABC_PARETO,sales_only_v1,draft
SHELOGEL 200MG/100MG,2.0,168.0,62.0,1,1,2888,1e-06,0.999942,C,ABC_PARETO,sales_only_v1,draft
MYCLOSIL 10MG,2.0,166.0,129.0,2,2,2889,1e-06,0.999943,C,ABC_PARETO,sales_only_v1,draft
DIAZOLE 400MG/5ML,5.0,165.0,52.5,1,1,2890,1e-06,0.999944,C,ABC_PARETO,sales_only_v1,draft
SCISSOR 7'' HEAVY DUTY,4.0,162.0,126.0,1,1,2891,1e-06,0.999945,C,ABC_PARETO,sales_only_v1,draft
BROXIL-M 15MG/5ML,5.0,155.0,465.0,1,1,2892,1e-06,0.999946,C,ABC_PARETO,sales_only_v1,draft
HEPARIN CAP STERILIZED,19.0,152.0,228.0,1,1,2893,1e-06,0.999946,C,ABC_PARETO,sales_only_v1,draft
SUCTION CATHETER - SURGITECH - FR#5,10.0,150.0,100.0,1,1,2894,1e-06,0.999947,C,ABC_PARETO,sales_only_v1,draft
GUEDEL AIRWAY ORMED RED #4 SIZE 100MM,2.0,150.0,20.0,1,1,2895,1e-06,0.999948,C,ABC_PARETO,sales_only_v1,draft
GUEDEL AIRWAY SEDASENZ GREEN # 2 1-SM-GAIR02,2.0,150.0,20.0,1,1,2896,1e-06,0.999949,C,ABC_PARETO,sales_only_v1,draft
GUEDEL AIRWAY SEDASENZ YELLOW # 3 1-SM-GAIR03,2.0,150.0,20.0,1,1,2897,1e-06,0.99995,C,ABC_PARETO,sales_only_v1,draft
GUEDEL AIRWAY SIMPLEX BLACK NO 0 SIZE 60MM,2.0,150.0,20.0,1,1,2898,1e-06,0.999951,C,ABC_PARETO,sales_only_v1,draft
GUEDEL AIRWAY SIMPLEX BLUE #0 SIZE 50MM,2.0,150.0,20.0,1,1,2899,1e-06,0.999952,C,ABC_PARETO,sales_only_v1,draft
GUEDEL AIRWAY WHITE ORMED # 1 SIZE 70MM,2.0,150.0,20.0,1,1,2900,1e-06,0.999953,C,ABC_PARETO,sales_only_v1,draft
STYLET FR10 STERILE (ORMED),3.0,150.0,450.0,1,1,2901,1e-06,0.999953,C,ABC_PARETO,sales_only_v1,draft
STYLET FR12 STERILE (ORMED),3.0,150.0,450.0,1,1,2902,1e-06,0.999954,C,ABC_PARETO,sales_only_v1,draft
STYLET FR14 STERILE (ORMED),3.0,150.0,450.0,1,1,2903,1e-06,0.999955,C,ABC_PARETO,sales_only_v1,draft
STYLET FR6 STERILE (ORMED),3.0,150.0,450.0,1,1,2904,1e-06,0.999956,C,ABC_PARETO,sales_only_v1,draft
MICROSET/PEDIATRIC 60DROPS-FUJIKAWA,10.0,150.0,850.0,1,1,2905,1e-06,0.999957,C,ABC_PARETO,sales_only_v1,draft
SOLUTION ADMINISTRATION SET 20 DROPS INDOPLAS,150.0,150.0,7750.0,2,2,2906,1e-06,0.999958,C,ABC_PARETO,sales_only_v1,draft
