period,product,territory,row_count,unique_products,unique_dr_numbers,estimated_rows,quantity,total_trade_price,net_income,net_cost,discount,total_cost
2025-02,TANAFEN 450MG/35MG,Quezon,1,1,1,0,20.0,3500.0,13500.0,17000.0,0.0,17000.0
2025-02,TERMAGEN 500MG TAB,Batangas,1,1,1,0,2.0,210.0,390.0,600.0,0.0,600.0
2025-02,TRIDEN 160MG TAB,Batangas,3,1,3,0,12.0,8640.0,22080.0,30720.0,0.0,30720.0
2025-02,TRIZEF 200MG TAB,Batangas,4,1,4,0,6.0,9600.0,46650.0,56250.0,0.0,56250.0
2025-02,VOXOLL 15MG/5ML,Batangas,1,1,1,0,12.0,396.0,468.0,864.0,0.0,864.0
2025-02,VOXOLL 15MG/5ML,Quezon,3,1,3,0,58.0,1914.0,1334.0,3248.0,1392.0,4640.0
2025-02,VOXOLL 30MG,Batangas,7,1,7,0,42.0,7056.0,16203.0,23259.0,80.0,23339.0
2025-02,VOXOLL 30MG,Quezon,1,1,1,0,2.0,336.0,784.0,1120.0,480.0,1600.0
2025-02,ZELEX 200MG CAP,Batangas,6,1,6,0,12.0,11100.0,21380.0,32480.0,1120.0,33600.0
2025-02,ZILTEM 25MG,Batangas,1,1,1,0,2.0,3066.66,8133.34,11200.0,0.0,11200.0
2025-02,ZILTEM 25MG,Quezon,1,1,1,0,10.0,15333.3,22166.7,37500.0,0.0,37500.0
2025-05,AFENAX 100MG TAB,Batangas,2,1,2,0,10.0,5950.0,13850.0,19800.0,0.0,19800.0
2025-05,AMCETAM 150MG/ML 2ML,Batangas,1,1,1,0,10.0,420.0,2030.0,2450.0,0.0,2450.0
2025-05,AMOLTEX 2MG/5ML,Quezon,1,1,1,0,36.0,1008.0,2520.0,3528.0,0.0,3528.0
2025-05,ATREX 1MG/ML IV,Quezon,1,1,1,0,5.0,1050.0,2850.0,3900.0,0.0,3900.0
2025-05,BENERVA PLUS 500MG/50MG/100MG/100MCG,Quezon,1,1,1,0,3.0,1845.0,1755.0,3600.0,0.0,3600.0
2025-05,CARVIDA 6.25MG,Quezon,1,1,1,0,50.0,6600.0,19800.0,26400.0,0.0,26400.0
2025-05,CENDALEX 500MG,Batangas,4,1,4,0,16.0,4600.0,12230.0,16830.0,770.0,17600.0
2025-05,CIUMADE TAB,Quezon,1,1,1,0,3.0,1350.0,1590.0,2940.0,1260.0,4200.0
2025-05,DOLO-JAGA 500MG/50MG/100MG/100MCG,Batangas,2,1,2,0,10.0,6150.0,11850.0,18000.0,0.0,18000.0
2025-05,DOLO-JAGA 500MG/50MG/100MG/100MCG,Quezon,1,1,1,0,2.0,1230.0,1570.0,2800.0,1200.0,4000.0
2025-05,DOLOGESIC 325MG/37.5MG TAB,Batangas,4,1,4,0,14.0,3780.0,10692.0,14472.0,0.0,14472.0
2025-05,DOPAMET 250MG,Quezon,1,1,1,0,10.0,1950.0,6050.0,8000.0,0.0,8000.0
2025-05,EMLOR PLUS 5MG/50MG,Batangas,7,1,7,0,58.0,12528.0,21456.0,33984.0,236.0,34220.0
2025-05,EMZART-40 40MG,Batangas,1,1,1,0,10.0,1560.0,3920.0,5480.0,0.0,5480.0
2025-05,EMZART-40 40MG,Quezon,1,1,1,0,13.0,2028.0,5460.0,7488.0,0.0,7488.0
2025-05,EMZART-80 80MG,Batangas,1,1,1,0,10.0,2640.0,6840.0,9480.0,0.0,9480.0
2025-05,EMZART-80 80MG,Quezon,1,1,1,0,10.0,2640.0,990.0,3630.0,0.0,3630.0
2025-05,ENHAMOX 250MG/62.5MG/5ML 60ML,Batangas,2,1,2,0,30.0,4080.0,7520.0,11600.0,400.0,12000.0
2025-05,ENHAMOX 500MG/125MG,Batangas,4,1,4,0,13.0,14495.0,28225.0,42720.0,1080.0,43800.0
2025-05,EPIX 1MG/ML IV,Quezon,2,1,2,0,30.0,3600.0,19800.0,23400.0,0.0,23400.0
2025-05,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,Quezon,1,1,1,0,30.0,1732.5,1267.5,3000.0,0.0,3000.0
2025-05,EXECORE 500MG TAB,Quezon,1,1,1,0,1.0,78.0,2302.0,2380.0,1020.0,3400.0
2025-05,FERGLOBIN 250MG CAP,Quezon,1,1,1,0,10.0,3250.0,2000.0,5250.0,2250.0,7500.0
2025-05,FOLACID 5MG CAP,Quezon,2,1,2,0,11.0,2598.75,2266.25,4865.0,2085.0,6950.0
2025-05,HIVENT PLUS 500MCG+2.5MG/2.5ML,Batangas,1,1,1,0,10.0,3810.0,3277.5,7087.5,0.0,7087.5
2025-05,HYCLENS GARGLE 0.12% 120ML,Batangas,1,1,1,0,10.0,880.0,1100.0,1980.0,0.0,1980.0
2025-05,HYCLENS GARGLE 0.12% 120ML,Quezon,1,1,1,0,24.0,2112.0,2880.0,4992.0,0.0,4992.0
2025-05,HYCLENS OB WASH 1% 100ML,Quezon,1,1,1,0,5.0,693.0,937.0,1630.0,0.0,1630.0
2025-05,HYCLENS WOUND SPRAY 2% 120ML BOV,Quezon,1,1,1,0,3.0,1176.0,474.0,1650.0,0.0,1650.0
2025-05,HYCLENS WOUND SPRAY 2% 60ML,Batangas,2,1,2,0,42.0,4815.72,6116.28,10932.0,0.0,10932.0
2025-05,HYCLENS WOUND SPRAY 2% 60ML,Marinduque,1,1,1,0,35.0,4013.1,4806.9,8820.0,980.0,9800.0
2025-05,HYCLENS WOUND SPRAY 2% 60ML,Quezon,4,1,4,0,68.0,7796.88,14647.12,22444.0,1436.0,23880.0
2025-05,JAGA 300MG/100MG/100MCG CAP,Batangas,4,1,4,0,12.0,6360.0,12561.0,18921.0,159.0,19080.0
2025-05,JAGA 300MG/100MG/100MCG CAP,Marinduque,1,1,1,0,4.0,2120.0,2192.0,4312.0,1848.0,6160.0
2025-05,JAGA 300MG/100MG/100MCG CAP,Quezon,2,1,2,0,3.0,1590.0,2106.0,3696.0,0.0,3696.0
2025-05,KZIDINE 35MG,Quezon,2,1,2,0,20.0,12000.0,5550.0,17550.0,9450.0,27000.0
2025-05,MERGOT 125MCG,Quezon,2,1,2,0,3.0,2040.0,1110.0,3150.0,0.0,3150.0
2025-05,MULTI-GROW 120ML,Quezon,1,1,1,0,50.0,4500.0,8250.0,12750.0,0.0,12750.0
2025-05,OPTRYL 5MG/G (0.5%) 5G,Quezon,2,1,2,0,100.0,13610.0,7890.0,21500.0,0.0,21500.0
2025-05,PHYTOBAS 10MG/ML IV,Quezon,1,1,1,0,30.0,4200.0,20700.0,24900.0,0.0,24900.0
2025-05,ROSVA 10-10MG,Batangas,2,1,2,0,10.0,2500.0,4850.0,7350.0,0.0,7350.0
2025-05,ROSVA 20-20MG,Batangas,2,1,2,0,15.0,4095.0,12255.0,16350.0,0.0,16350.0
2025-05,SANOMAX-FA,Quezon,1,1,1,0,5.0,2800.0,2100.0,4900.0,2100.0,7000.0
2025-05,SOLVAPRINE 10MG TAB,Quezon,1,1,1,0,2.0,300.0,1100.0,1400.0,600.0,2000.0
2025-05,TERMAGEN 500MG TAB,Batangas,1,1,1,0,1.0,105.0,145.0,250.0,0.0,250.0
2025-05,TRIDEN 160MG TAB,Batangas,3,1,3,0,9.0,6480.0,16560.0,23040.0,0.0,23040.0
2025-05,TRIZEF 200MG TAB,Batangas,1,1,1,0,2.0,3200.0,15550.0,18750.0,0.0,18750.0
2025-05,VOXOLL 15MG/5ML,Batangas,1,1,1,0,12.0,396.0,564.0,960.0,0.0,960.0
2025-05,VOXOLL 15MG/5ML,Quezon,3,1,3,0,49.0,1617.0,1127.0,2744.0,1176.0,3920.0
2025-05,VOXOLL 30MG,Batangas,1,1,1,0,5.0,840.0,3160.0,4000.0,0.0,4000.0
2025-05,VOXOLL 30MG,Quezon,1,1,1,0,2.0,336.0,784.0,1120.0,480.0,1600.0
2025-05,ZELEX 200MG CAP,Batangas,2,1,2,0,3.0,2775.0,5485.0,8260.0,140.0,8400.0
2025-05,ZILTEM 25MG,Batangas,1,1,1,0,1.0,1533.33,4066.67,5600.0,0.0,5600.0
2025-06,AFENAX 100MG TAB,Batangas,3,1,3,0,11.0,6545.0,15235.0,21780.0,0.0,21780.0
2025-06,AMADOL 150MG/ML 2ML,Batangas,1,1,1,0,50.0,3250.0,1750.0,5000.0,0.0,5000.0
2025-06,AMCETAM 150MG/ML 2ML,Batangas,1,1,1,0,12.0,504.0,2436.0,2940.0,0.0,2940.0
2025-06,AMINOSOL 25MG/ML (250MG/10ML) 10ML,Quezon,2,1,2,0,10.0,850.0,5800.0,6650.0,0.0,6650.0
2025-06,AMOLTEX 2MG/5ML,Quezon,2,1,2,0,66.0,1848.0,4620.0,6468.0,0.0,6468.0
2025-06,ANEROCIN 300MG CAP,Batangas,1,1,1,0,2.0,1958.0,5642.0,7600.0,0.0,7600.0
2025-06,ANEROCIN 300MG CAP,Marinduque,1,1,1,0,10.0,9790.0,18210.0,28000.0,0.0,28000.0
2025-06,ANEROCIN 300MG CAP,Quezon,1,1,1,0,1.0,979.0,981.0,1960.0,840.0,2800.0
2025-06,ANIN 50 PLUS 50MG/12.5MG,Batangas,2,1,2,0,6.0,630.0,2970.0,3600.0,0.0,3600.0
2025-06,ANIN 50 PLUS 50MG/12.5MG,Quezon,1,1,1,0,30.0,3150.0,9450.0,12600.0,0.0,12600.0
2025-06,BENERVA FORTE 300MG/100MG/100MCG,Batangas,1,1,1,0,1.0,525.0,985.5,1510.5,79.5,1590.0
2025-06,BENERVA FORTE 300MG/100MG/100MCG,Marinduque,1,1,1,0,15.0,7875.0,8295.0,16170.0,6930.0,23100.0
2025-06,BENERVA FORTE 300MG/100MG/100MCG,Quezon,1,1,1,0,1.0,525.0,553.0,1078.0,462.0,1540.0
2025-06,BENERVA PLUS 500MG/50MG/100MG/100MCG,Batangas,7,1,7,0,32.0,19680.0,37920.0,57600.0,0.0,57600.0
2025-06,BENERVA PLUS 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,12.0,7380.0,7020.0,14400.0,0.0,14400.0
2025-06,BUFEN 200MG/5ML,Marinduque,2,1,1,0,24.0,1140.0,2340.0,3480.0,0.0,3480.0
2025-06,CARVIDA 6.25MG,Quezon,3,1,3,0,133.0,17556.0,52668.0,70224.0,0.0,70224.0
2025-06,CENDALEX 500MG,Batangas,7,1,7,0,43.0,12362.5,33012.5,45375.0,1925.0,47300.0
2025-06,CETHERGO 200MCG/ML IV,Quezon,2,1,2,0,1.5,1833.0,6917.0,8750.0,0.0,8750.0
2025-06,CIUMADE TAB,Batangas,3,1,3,0,8.0,3600.0,4320.0,7920.0,0.0,7920.0
2025-06,CIUMADE TAB,Quezon,2,1,2,0,12.0,5400.0,11130.0,16530.0,870.0,17400.0
2025-06,CLOVAS 75MG TAB,Quezon,1,1,1,0,30.0,11592.0,30708.0,42300.0,0.0,42300.0
2025-06,DOLO-JAGA 500MG/50MG/100MG/100MCG,Marinduque,2,1,2,0,4.0,2460.0,3740.0,6200.0,1800.0,8000.0
2025-06,DOLOGESIC 325MG/37.5MG TAB,Batangas,7,1,7,0,23.0,6210.0,18630.0,24840.0,0.0,24840.0
2025-06,DOPAMET 250MG,Quezon,1,1,1,0,10.0,1950.0,6520.0,8470.0,0.0,8470.0
2025-06,EMLOR PLUS 5MG/50MG,Batangas,13,1,13,0,103.0,22248.0,37519.0,59767.0,1003.0,60770.0
2025-06,EMZART-40 40MG,Batangas,3,1,3,0,30.0,4680.0,11760.0,16440.0,0.0,16440.0
2025-06,EMZART-40 40MG,Quezon,2,1,2,0,33.0,5148.0,8622.9,13770.9,386.1,14157.0
2025-06,EMZART-80 80MG,Batangas,5,1,5,0,37.0,9768.0,24739.0,34507.0,0.0,34507.0
2025-06,ENHAMOX 250MG/62.5MG/5ML 60ML,Batangas,6,1,6,0,91.0,12376.0,22744.0,35120.0,1280.0,36400.0
2025-06,ENHAMOX 500MG/125MG,Batangas,6,1,6,0,24.0,26760.0,53940.0,80700.0,2700.0,83400.0
2025-06,EPIX 1MG/ML IV,Quezon,2,1,2,0,60.0,7200.0,39600.0,46800.0,0.0,46800.0
2025-06,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,Quezon,1,1,1,0,50.0,2887.5,2112.5,5000.0,0.0,5000.0
2025-06,EXECORE 500MG TAB,Quezon,2,1,2,0,2.0,156.0,4604.0,4760.0,2040.0,6800.0
2025-06,FERGLOBIN 250MG CAP,Quezon,4,1,4,0,24.0,7800.0,8540.0,16340.0,3360.0,19700.0
2025-06,FOLACID 5MG CAP,Quezon,3,1,3,0,23.0,5433.75,4646.25,10080.0,4320.0,14400.0
2025-06,GITOR-40 40MG,Quezon,1,1,1,0,10.0,8750.0,26250.0,35000.0,0.0,35000.0
2025-06,HISTARIL 100MG/2MG,Batangas,2,1,2,0,4.0,1200.0,2448.0,3648.0,192.0,3840.0
2025-06,HISTARIL 50MG/1MG/5ML,Batangas,1,1,1,0,12.0,420.0,674.4,1094.4,57.6,1152.0
2025-06,HYCLENS GARGLE 0.12% 120ML,Batangas,1,1,1,0,12.0,1056.0,1260.0,2316.0,0.0,2316.0
2025-06,HYCLENS GARGLE 0.12% 120ML,Quezon,3,1,3,0,50.0,4400.0,5875.2,10275.2,124.8,10400.0
2025-06,HYCLENS OB WASH 1% 100ML,Quezon,2,1,2,0,40.0,5544.0,6192.0,11736.0,1304.0,13040.0
2025-06,HYCLENS WOUND SPRAY 2% 60ML,Batangas,2,1,2,0,24.0,2751.84,4112.16,6864.0,0.0,6864.0
2025-06,HYCLENS WOUND SPRAY 2% 60ML,Marinduque,4,1,4,0,142.0,16281.72,22302.28,38584.0,1176.0,39760.0
2025-06,HYCLENS WOUND SPRAY 2% 60ML,Quezon,7,1,7,0,101.0,11580.66,17729.14,29309.8,1452.2,30762.0
2025-06,JAGA 300MG/100MG/100MCG CAP,Batangas,5,1,5,0,17.0,9010.0,17622.5,26632.5,397.5,27030.0
2025-06,JAGA 300MG/100MG/100MCG CAP,Marinduque,3,1,3,0,10.0,5300.0,5480.0,10780.0,4620.0,15400.0
2025-06,JAGA 300MG/100MG/100MCG CAP,Quezon,2,1,2,0,6.0,3180.0,3288.0,6468.0,462.0,6930.0
2025-06,KZIDINE 35MG,Quezon,7,1,7,0,110.0,66000.0,67875.0,133875.0,23625.0,157500.0
2025-06,MERGOT 125MCG,Quezon,1,1,1,0,2.0,1360.0,940.0,2300.0,0.0,2300.0
2025-06,MUCOLIFAR 500MG TAB,Batangas,1,1,1,0,3.0,3300.0,8250.0,11550.0,0.0,11550.0
2025-06,MULTI-GROW 120ML,Quezon,1,1,1,0,36.0,3240.0,6300.0,9540.0,0.0,9540.0
2025-06,MULTI-GROW 30ML,Quezon,1,1,1,0,36.0,2520.0,4500.0,7020.0,0.0,7020.0
2025-06,PHYTOBAS 10MG/ML IV,Quezon,3,1,3,0,80.0,11200.0,55200.0,66400.0,0.0,66400.0
2025-06,ROSVA 10-10MG,Batangas,3,1,3,0,12.0,3000.0,5820.0,8820.0,0.0,8820.0
2025-06,ROSVA 20-20MG,Batangas,2,1,2,0,10.0,2730.0,8170.0,10900.0,0.0,10900.0
2025-06,SANOMAX-FA,Quezon,4,1,4,0,25.0,14000.0,14700.0,28700.0,6300.0,35000.0
2025-06,SI2NORM 50MG,Quezon,2,1,2,0,30.0,10140.0,20100.0,30240.0,0.0,30240.0
2025-06,SOLVAPRINE 10MG TAB,Quezon,2,1,2,0,13.0,1950.0,10150.0,12100.0,900.0,13000.0
2025-06,SPASBASCINE 20MG/ML,Batangas,2,1,2,0,22.0,3124.0,5731.0,8855.0,0.0,8855.0
2025-06,TRIDEN 160MG TAB,Batangas,5,1,5,0,17.0,12240.0,31280.0,43520.0,0.0,43520.0
2025-06,TRIDEN 160MG TAB,Quezon,1,1,1,0,10.0,7200.0,12600.0,19800.0,0.0,19800.0
2025-06,TRIZEF 200MG TAB,Batangas,1,1,1,0,2.0,3200.0,15550.0,18750.0,0.0,18750.0
2025-06,TROPIN 1MG/ML IM/IV/SC,Quezon,2,1,2,0,15.0,3150.0,8550.0,11700.0,0.0,11700.0
2025-06,VOXOLL 15MG/5ML,Batangas,2,1,2,0,22.0,726.0,759.8,1485.8,78.2,1564.0
2025-06,VOXOLL 15MG/5ML,Quezon,2,1,2,0,22.0,726.0,506.0,1232.0,528.0,1760.0
2025-06,VOXOLL 30MG,Batangas,4,1,4,0,11.0,1848.0,6062.0,7910.0,40.0,7950.0
2025-06,VOXOLL 30MG,Quezon,1,1,1,0,3.0,504.0,1176.0,1680.0,720.0,2400.0
2025-06,ZELEX 200MG CAP,Batangas,5,1,5,0,9.0,8325.0,15895.0,24220.0,980.0,25200.0
2025-09,AFENAX 100MG TAB,Batangas,6,1,6,0,20.0,11900.0,27700.0,39600.0,0.0,39600.0
2025-09,AMCETAM 150MG/ML 2ML,Batangas,1,1,1,0,10.0,420.0,2030.0,2450.0,0.0,2450.0
2025-09,AMINOSOL 25MG/ML (250MG/10ML) 10ML,Quezon,1,1,1,0,5.0,425.0,2900.0,3325.0,0.0,3325.0
2025-09,AMOLTEX 2MG/5ML,Quezon,2,1,2,0,72.0,2016.0,5040.0,7056.0,0.0,7056.0
2025-09,ANEROCIN 300MG CAP,Batangas,1,1,1,0,2.0,1958.0,4842.0,6800.0,0.0,6800.0
2025-09,ANEROCIN 300MG CAP,Marinduque,1,1,1,0,5.0,4895.0,9105.0,14000.0,0.0,14000.0
2025-09,ANEROCIN 300MG CAP,Quezon,1,1,1,0,1.0,979.0,1191.0,2170.0,930.0,3100.0
2025-09,ANIN 50 PLUS 50MG/12.5MG,Batangas,2,1,2,0,14.0,1470.0,6930.0,8400.0,0.0,8400.0
2025-09,ANIN 50 PLUS 50MG/12.5MG,Quezon,1,1,1,0,50.0,5250.0,15750.0,21000.0,0.0,21000.0
2025-09,BENERVA FORTE 300MG/100MG/100MCG,Batangas,6,1,6,0,15.0,7875.0,15339.0,23214.0,636.0,23850.0
2025-09,BENERVA FORTE 300MG/100MG/100MCG,Quezon,4,1,4,0,4.0,2100.0,2674.0,4774.0,1386.0,6160.0
2025-09,BENERVA PLUS 500MG/50MG/100MG/100MCG,Batangas,10,1,10,0,39.0,23985.0,46215.0,70200.0,0.0,70200.0
2025-09,BENERVA PLUS 500MG/50MG/100MG/100MCG,Quezon,7,1,7,0,8.0,4920.0,6020.0,10940.0,1800.0,12740.0
2025-09,BUFEN 200MG/5ML,Quezon,3,1,3,0,33.0,1567.5,2123.1,3690.6,212.4,3903.0
2025-09,CARVIDA 6.25MG,Quezon,4,1,4,0,175.0,23100.0,69300.0,92400.0,0.0,92400.0
2025-09,CENDALEX 100MG/ML,Quezon,4,1,4,0,53.0,1892.1,4507.9,6400.0,225.0,6625.0
2025-09,CENDALEX 500MG,Batangas,6,1,6,0,27.0,7762.5,20672.5,28435.0,1265.0,29700.0
2025-09,CETHERGO 200MCG/ML IV,Quezon,1,1,1,0,1.0,1222.0,3153.0,4375.0,0.0,4375.0
2025-09,CIUMADE TAB,Batangas,1,1,1,0,3.0,1350.0,1620.0,2970.0,0.0,2970.0
2025-09,CLOVAS 75MG TAB,Quezon,2,1,2,0,40.0,15456.0,40944.0,56400.0,0.0,56400.0
2025-09,DOLOGESIC 325MG/37.5MG TAB,Batangas,7,1,7,0,40.0,10800.0,32400.0,43200.0,0.0,43200.0
2025-09,DOPAMET 250MG,Quezon,1,1,1,0,5.0,975.0,3260.0,4235.0,0.0,4235.0
2025-09,EMLOR PLUS 5MG/50MG,Batangas,13,1,13,0,101.0,21816.0,37272.5,59088.5,501.5,59590.0
2025-09,EMZART-40 40MG,Batangas,5,1,5,0,50.0,7800.0,19600.0,27400.0,0.0,27400.0
2025-09,EMZART-40 40MG,Quezon,3,1,3,0,46.0,7176.0,11742.9,18918.9,386.1,19305.0
2025-09,EMZART-80 80MG,Batangas,5,1,5,0,60.0,15840.0,41040.0,56880.0,0.0,56880.0
2025-09,EMZART-80 80MG,Quezon,1,1,1,0,30.0,7920.0,13860.0,21780.0,0.0,21780.0
2025-09,ENHAMOX 250MG/62.5MG/5ML 60ML,Batangas,5,1,5,0,66.0,8976.0,16584.0,25560.0,840.0,26400.0
2025-09,ENHAMOX 500MG/125MG,Batangas,9,1,9,0,23.0,25645.0,52475.0,78120.0,2880.0,81000.0
2025-09,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,Quezon,2,1,2,0,100.0,5775.0,4225.0,10000.0,0.0,10000.0
2025-09,EXECORE 500MG TAB,Quezon,2,1,2,0,2.0,156.0,4604.0,4760.0,2040.0,6800.0
2025-09,FERGLOBIN 250MG CAP,Marinduque,1,1,1,0,10.0,3250.0,2350.0,5600.0,2400.0,8000.0
2025-09,FERGLOBIN 250MG CAP,Quezon,3,1,3,0,14.0,4550.0,3290.0,7840.0,3360.0,11200.0
2025-09,FOLACID 5MG CAP,Quezon,3,1,3,0,23.0,5433.75,4751.25,10185.0,4365.0,14550.0
2025-09,GITOR-40 40MG,Quezon,1,1,1,0,20.0,17500.0,52500.0,70000.0,0.0,70000.0
2025-09,HISTARIL 100MG/2MG,Batangas,2,1,2,0,3.0,900.0,1884.0,2784.0,96.0,2880.0
2025-09,HISTARIL 50MG/1MG/5ML,Batangas,1,1,1,0,20.0,700.0,1124.0,1824.0,96.0,1920.0
2025-09,HISTARIL 50MG/1MG/5ML,Quezon,4,1,4,0,50.0,1750.0,1680.0,3430.0,1470.0,4900.0
2025-09,HYCLENS GARGLE 0.12% 120ML,Batangas,2,1,2,0,11.0,968.0,1155.0,2123.0,0.0,2123.0
2025-09,HYCLENS GARGLE 0.12% 120ML,Quezon,2,1,2,0,21.0,1848.0,2966.4,4814.4,141.6,4956.0
2025-09,HYCLENS GARGLE 0.12% 60ML,Batangas,1,1,1,0,12.0,780.0,1056.0,1836.0,0.0,1836.0
2025-09,HYCLENS GARGLE 0.12% 60ML,Quezon,2,1,2,0,18.0,1170.0,1044.0,2214.0,153.6,2367.6
2025-09,HYCLENS OB WASH 1% 100ML,Quezon,1,1,1,0,20.0,2772.0,3096.0,5868.0,652.0,6520.0
2025-09,HYCLENS WOUND SPRAY 2% 120ML BOV,Quezon,1,1,1,0,20.0,7840.0,2060.0,9900.0,1100.0,11000.0
2025-09,HYCLENS WOUND SPRAY 2% 60ML,Batangas,4,1,4,0,46.0,5274.36,7881.64,13156.0,0.0,13156.0
2025-09,HYCLENS WOUND SPRAY 2% 60ML,Quezon,8,1,8,0,99.0,11351.34,14408.66,25760.0,1960.0,27720.0
2025-09,JAGA 300MG/100MG/100MCG CAP,Quezon,1,1,1,0,6.0,3180.0,3288.0,6468.0,0.0,6468.0
2025-09,KZIDINE 35MG,Quezon,9,1,9,0,110.0,66000.0,53925.0,119925.0,33075.0,153000.0
2025-09,OPTRYL 5MG/G (0.5%) 5G,Quezon,1,1,1,0,30.0,4083.0,2367.0,6450.0,0.0,6450.0
2025-09,PHYTOBAS 10MG/ML IV,Quezon,2,1,2,0,40.0,5600.0,27600.0,33200.0,0.0,33200.0
2025-09,ROSVA 10-10MG,Batangas,3,1,3,0,15.0,3750.0,7275.0,11025.0,0.0,11025.0
2025-09,ROSVA 20-20MG,Batangas,4,1,4,0,28.0,7644.0,22746.0,30390.0,0.0,30390.0
2025-09,SANOMAX-FA,Quezon,2,1,2,0,10.0,5600.0,4200.0,9800.0,4200.0,14000.0
2025-09,SI2NORM 50MG,Quezon,1,1,1,0,30.0,10140.0,20100.0,30240.0,0.0,30240.0
2025-09,SOLVAPRINE 10MG TAB,Quezon,2,1,2,0,6.0,900.0,4800.0,5700.0,0.0,5700.0
2025-09,TANAFEN 450MG/35MG,Quezon,2,1,2,0,36.0,6300.0,21900.0,28200.0,0.0,28200.0
2025-09,TRIDEN 160MG TAB,Batangas,6,1,6,0,17.0,12240.0,31280.0,43520.0,0.0,43520.0
2025-09,TRIZEF 200MG TAB,Batangas,3,1,3,0,6.0,9600.0,46650.0,56250.0,0.0,56250.0
2025-09,TROPIN 1MG/ML IM/IV/SC,Quezon,2,1,2,0,5.5,1155.0,6645.0,7800.0,0.0,7800.0
2025-09,VOXOLL 15MG/5ML,Batangas,3,1,3,0,20.0,660.0,758.4,1418.4,21.6,1440.0
2025-09,VOXOLL 15MG/5ML,Quezon,9,1,9,0,113.0,3729.0,2599.0,6328.0,2472.0,8800.0
2025-09,VOXOLL 30MG,Batangas,5,1,5,0,19.0,3192.0,10613.0,13805.0,120.0,13925.0
2025-09,VOXOLL 30MG,Quezon,1,1,1,0,2.0,336.0,784.0,1120.0,480.0,1600.0
2025-09,XURIC 40-40MG,Quezon,1,1,1,0,4.0,460.0,828.0,1288.0,552.0,1840.0
2025-09,ZELEX 200MG CAP,Batangas,8,1,8,0,16.0,14800.0,28040.0,42840.0,1960.0,44800.0
2025-09,ZILTEM 25MG,Batangas,1,1,1,0,3.0,4599.99,12200.01,16800.0,0.0,16800.0
2025-11,AFENAX 100MG TAB,Batangas,2,1,2,0,8.0,4760.0,11080.0,15840.0,0.0,15840.0
2025-11,AMINOSOL 25MG/ML (250MG/10ML) 10ML,Quezon,1,1,1,0,5.0,425.0,2900.0,3325.0,0.0,3325.0
2025-11,AMOLTEX 2MG/5ML,Quezon,2,1,2,0,66.0,1848.0,4620.0,6468.0,0.0,6468.0
2025-11,BENERVA FORTE 300MG/100MG/100MCG,Batangas,4,1,4,0,12.0,6300.0,12621.0,18921.0,159.0,19080.0
2025-11,BENERVA FORTE 300MG/100MG/100MCG,Marinduque,1,1,1,0,15.0,7875.0,8295.0,16170.0,6930.0,23100.0
2025-11,BENERVA FORTE 300MG/100MG/100MCG,Quezon,8,1,8,0,9.0,4725.0,5670.0,10395.0,1463.0,11858.0
2025-11,BENERVA PLUS 500MG/50MG/100MG/100MCG,Batangas,3,1,3,0,15.0,9225.0,17775.0,27000.0,0.0,27000.0
2025-11,BENERVA PLUS 500MG/50MG/100MG/100MCG,Quezon,2,1,2,0,10.0,6150.0,5450.0,11600.0,0.0,11600.0
2025-11,BUFEN 200MG/5ML,Quezon,1,1,1,0,20.0,950.0,1470.0,2420.0,0.0,2420.0
2025-11,CARVIDA 6.25MG,Quezon,1,1,1,0,16.0,2112.0,6336.0,8448.0,0.0,8448.0
2025-11,CENDALEX 100MG/ML,Quezon,1,1,1,0,30.0,1071.0,2679.0,3750.0,0.0,3750.0
2025-11,CENDALEX 500MG,Batangas,5,1,5,0,24.0,6900.0,18510.0,25410.0,990.0,26400.0
2025-11,CIUMADE TAB,Quezon,1,1,1,0,5.0,2250.0,4750.0,7000.0,0.0,7000.0
2025-11,CLOVAS 75MG TAB,Quezon,1,1,1,0,30.0,11592.0,30708.0,42300.0,0.0,42300.0
2025-11,DOLOGESIC 325MG/37.5MG TAB,Batangas,2,1,2,0,10.0,2700.0,8100.0,10800.0,0.0,10800.0
2025-11,DOPAMET 250MG,Quezon,1,1,1,0,3.0,585.0,1515.0,2100.0,0.0,2100.0
2025-11,EMLOR PLUS 5MG/50MG,Batangas,6,1,6,0,45.0,9720.0,16505.5,26225.5,324.5,26550.0
2025-11,EMZART-40 40MG,Batangas,4,1,4,0,40.0,6240.0,15680.0,21920.0,0.0,21920.0
2025-11,EMZART-80 80MG,Batangas,2,1,2,0,20.0,5280.0,13680.0,18960.0,0.0,18960.0
2025-11,EMZART-80 80MG,Quezon,1,1,1,0,10.0,2640.0,3960.0,6600.0,0.0,6600.0
2025-11,ENHAMOX 250MG/62.5MG/5ML 60ML,Batangas,2,1,2,0,50.0,6800.0,12200.0,19000.0,1000.0,20000.0
2025-11,ENHAMOX 500MG/125MG,Batangas,6,1,6,0,16.0,17840.0,36160.0,54000.0,1800.0,55800.0
2025-11,FERGLOBIN 250MG CAP,Marinduque,1,1,1,0,10.0,3250.0,2350.0,5600.0,2400.0,8000.0
