period,product,row_count,unique_products,unique_dr_numbers,estimated_rows,quantity,total_trade_price,net_income,net_cost,discount,total_cost
2019-05,CORD CLAMP - ORMED,1,1,1,0,5.0,2000.0,4000.0,0.0,0.0,6000.0
2019-05,CORSIN-600 150MG/ML (600MG/4ML),1,1,1,0,78.0,0.0,31200.0,0.0,0.0,31200.0
2019-05,CORSTAPH 500MG,4,1,4,0,7.0,3045.0,7327.5,0.0,0.0,10372.5
2019-05,COZOLE 200MG/40MG/5ML,2,1,2,0,32.0,1036.8,2099.2,0.0,0.0,3136.0
2019-05,CYFROX 500MG,2,1,2,0,30.0,0.0,14185.0,0.0,0.0,14185.0
2019-05,DEHYDROSOL 250ML,1,1,1,0,15.0,800.0,1337.5,0.0,0.0,2137.5
2019-05,DEXAMAX 4MG,1,1,1,0,5.0,500.0,3200.0,0.0,0.0,3700.0
2019-05,DIFLOSID 75MG/3ML,2,1,2,0,20.0,2845.0,16655.0,0.0,0.0,19500.0
2019-05,DISPOSABLE SYRINGE 5CC TERUMO,1,1,1,0,50.0,23000.0,32800.0,0.0,0.0,55800.0
2019-05,DIXIN 250MCG,1,1,1,0,30.0,7500.0,10500.0,0.0,0.0,18000.0
2019-05,DOLO JAGA 500MG/50MG/100MG/100MCG,8,1,8,0,22.0,13530.0,23870.0,0.0,600.0,37400.0
2019-05,DOPAMET 250MG TAB,1,1,1,0,1.0,201.5,473.5,0.0,0.0,675.0
2019-05,DRILOZOLE 200MG/40MG/5ML,2,1,2,0,16.0,416.0,1084.0,0.0,0.0,1500.0
2019-05,DRUGMAKER GUAIFENESIN 100MG CAP,1,1,1,0,50.0,12500.0,7600.0,0.0,0.0,4900.0
2019-05,DRUGMAKER TRANEXAMIC ACID 500MG,2,1,2,0,3.0,0.0,5700.0,0.0,0.0,5700.0
2019-05,E-DOL 50MG CAP,1,1,1,0,2.0,160.0,1840.0,0.0,0.0,2000.0
2019-05,ECG MACHINE EDAN SINGLE CHANNEL,1,1,1,0,1.0,29000.0,91000.0,0.0,0.0,120000.0
2019-05,EDAN IM8B PATIENT MONITOR WITH ARM CUFF,1,1,1,0,1.0,0.0,123000.0,0.0,0.0,123000.0
2019-05,ELAVIL 300MG,1,1,1,0,5.0,0.0,2490.0,0.0,0.0,2490.0
2019-05,EMECIN 25MG,1,1,1,0,10.0,0.0,3000.0,0.0,0.0,3000.0
2019-05,ENERGEL SOFTGEL,2,1,2,0,3.0,1695.39,3974.61,0.0,0.0,5670.0
2019-05,EPIX BY 10'S,1,1,1,0,33.33,8181.11,318.89,0.0,0.0,8500.0
2019-05,EPROSENZ SYRINGE 4000IU/0.5ML,1,1,1,0,3.0,16500.0,39000.0,0.0,0.0,55500.0
2019-05,ERGON 125MCG,2,1,2,0,4.0,362.66,2887.34,0.0,750.0,3250.0
2019-05,ESSPRIN PEDIA 20ML,1,1,1,0,6.0,1290.0,1290.0,0.0,0.0,2580.0
2019-05,EUROGYL 5MG/ML (500MG/100ML),3,1,3,0,100.0,2300.0,7060.0,0.0,240.0,9360.0
2019-05,EUROXIME 250MG/5ML,3,1,3,0,13.0,1812.85,3467.15,0.0,0.0,5280.0
2019-05,EUROXONE 1G,9,1,9,0,654.0,47742.0,159058.0,0.0,0.0,206800.0
2019-05,EVAPROST 125MCG/ML,3,1,3,0,4.0,7488.0,5952.0,0.0,0.0,13440.0
2019-05,EVAPROST 250MCG/ML,1,1,1,0,2.0,7150.0,3850.0,0.0,0.0,11000.0
2019-05,EXEL 250MG/5ML SUS,3,1,3,0,234.0,5967.0,12539.0,0.0,0.0,18506.0
2019-05,EXEL 500MG CAP,1,1,1,0,25.0,5541.67,3208.33,0.0,0.0,8750.0
2019-05,FACE MASK EARLOOP,2,1,2,0,102.0,4590.0,25360.0,0.0,0.0,29950.0
2019-05,FAMTRICIN FORTE 200MG SUS,1,1,1,0,36.0,3564.0,3960.0,0.0,0.0,7524.0
2019-05,FERGLOBIN 250MG,6,1,6,0,48.0,10320.0,21145.0,0.0,435.0,31465.0
2019-05,FERGLOBIN FA 60MG/400MCG,1,1,1,0,2.0,500.0,1900.0,0.0,0.0,2400.0
2019-05,FEVERCARE 300MG/2ML,2,1,2,0,150.0,7200.0,65550.0,0.0,0.0,72750.0
2019-05,FEXIL 100MG/ML,1,1,1,0,30.0,0.0,3450.0,0.0,0.0,3450.0
2019-05,FLACOXTO 200MG,2,1,2,0,3.0,654.0,5743.0,0.0,0.0,6397.0
2019-05,FLAGEX 500MG,2,1,2,0,14.0,0.0,6300.0,0.0,0.0,6300.0
2019-05,FLUCYSTEINE 600MG,2,1,2,0,8.0,960.0,3840.0,0.0,0.0,4800.0
2019-05,FLUIFORT-M 50MG,1,1,1,0,6.0,170.85,297.15,0.0,0.0,468.0
2019-05,FOLACID 5MG,2,1,2,0,14.0,2756.32,3743.68,0.0,0.0,6500.0
2019-05,FOLEY CATH 2WAY F14 / F16 / F18,1,1,1,0,1.0,0.0,800.0,0.0,0.0,800.0
2019-05,FORMET 500MG,2,1,2,0,11.0,814.0,1416.0,0.0,0.0,2230.0
2019-05,FORTIPLEX,2,1,2,0,12.0,4740.0,5340.0,0.0,4320.0,10080.0
2019-05,FUROXIDE 10MG/2ML,2,1,2,0,40.0,2800.0,14000.0,0.0,0.0,16800.0
2019-05,GAUZE ROLL 28X24 - SURGITECH,1,1,1,0,12.0,10800.0,12816.0,0.0,0.0,23616.0
2019-05,GAVIXONE 1G WITH DILUENT,1,1,1,0,300.0,8400.0,70800.0,0.0,0.0,79200.0
2019-05,GENTAM 40MG,3,1,3,0,5.0,29.55,1905.45,0.0,86.0,1935.0
2019-05,GIAN ZINC 30ML,1,1,1,0,20.0,1200.0,1900.0,0.0,0.0,3100.0
2019-05,GLOVES (M) - GLOMED,1,1,1,0,100.0,14666.67,14033.33,0.0,0.0,28700.0
2019-05,GLOVES - EXAMINATION (S),1,1,1,0,100.0,0.0,28700.0,0.0,0.0,28700.0
2019-05,GLOVES MEDIUM POWDERED,3,1,3,0,6.0,0.0,2250.0,0.0,0.0,2250.0
2019-05,GUAIFYN 100MG,1,1,1,0,375.0,0.0,7500.0,0.0,0.0,7500.0
2019-05,GYNE-TOCIN 10IU/ML,1,1,1,0,10.0,916.67,7083.33,0.0,0.0,8000.0
2019-05,HAV C 500MG,1,1,1,0,10.0,600.0,1560.0,0.0,0.0,2160.0
2019-05,HEMOBAS 500MG/5ML,3,1,3,0,27.5,0.0,22000.0,0.0,0.0,22000.0
2019-05,HEMOVIT,2,1,2,0,4.0,0.0,1200.0,0.0,0.0,1200.0
2019-05,HEPLOCK UNIMEX,1,1,1,0,2.0,0.0,7200.0,0.0,0.0,7200.0
2019-05,HISTARIL 1MG/50MG/5ML SYR,6,1,6,0,50.0,1223.5,3176.5,0.0,0.0,4400.0
2019-05,HISTARIL 2MG/100MG CAP,1,1,1,0,1.0,225.0,655.0,0.0,0.0,880.0
2019-05,HIVENT 1MG/2.5ML,2,1,2,0,14.17,3541.67,2633.33,0.0,0.0,6175.0
2019-05,HYCLENS 0.2% WOUND SPRAY 1L,1,1,1,0,12.0,0.0,2751.84,0.0,0.0,2751.84
2019-05,HYCLENS 0.2% WOUND SPRAY 60ML,9,1,9,0,1477.0,190231.7,227496.68,0.0,0.0,417213.2
2019-05,HYCLENS OB 1% ANTISEPTIC,4,1,4,0,47.0,6514.2,8134.2,0.0,0.0,14648.4
2019-05,HYOSAPH 10MG TAB,1,1,1,0,10.0,3183.33,2206.67,0.0,0.0,5390.0
2019-05,HYPOSOL,1,1,1,0,248.0,19344.0,19592.0,0.0,0.0,38936.0
2019-05,IMATET,1,1,1,0,10.0,5100.0,6600.0,0.0,0.0,11700.0
2019-05,INFUSION SET W/ BURETTE 100CC - UNIMEX,3,1,3,0,40.0,4706.0,1694.0,0.0,0.0,6400.0
2019-05,INHIBITA 40MG,2,1,2,0,9.0,765.0,10965.0,0.0,0.0,11730.0
2019-05,INSULIN SYRINGE G29X1/2CC - TERUMO,1,1,1,0,10.0,7500.0,6890.0,0.0,0.0,14390.0
2019-05,INTRAPLEM 100MG/5ML,1,1,1,0,10.0,307.6,692.4,0.0,0.0,1000.0
2019-05,INTRAPLEM 500MG,2,1,2,0,2.0,560.0,840.0,0.0,0.0,1400.0
2019-05,INTRAPLEM 50MG/ML - DROPS,1,1,1,0,10.0,299.5,580.5,0.0,0.0,880.0
2019-05,ISOPRINE 10MG,4,1,4,0,29.0,6235.0,13390.0,0.0,275.0,19625.0
2019-05,ISORANE 100% V/V 100ML,3,1,3,0,6.0,7500.0,10500.0,0.0,0.0,18000.0
2019-05,IV CANNULA G20 - CATHULA,3,1,3,0,3.0,5400.0,12900.0,0.0,0.0,18300.0
2019-05,IV SET (ADULT) COSMED,1,1,1,0,50.0,850.0,2150.0,0.0,0.0,3000.0
2019-05,JAGA 300MG/100MG/100MCG,5,1,5,0,12.0,6360.0,16995.0,0.0,585.0,18055.0
2019-05,JAGAPLEX TAB,1,1,1,0,3.0,790.0,2765.0,0.0,0.0,3555.0
2019-05,JOHNVASC 5MG,2,1,2,0,3.0,135.0,1400.0,0.0,0.0,1535.0
2019-05,K-LYTE 600MG - DELTE,1,1,1,0,2.0,1705.0,1295.0,0.0,0.0,3000.0
2019-05,KATHREX 400MG/80MG SUS,1,1,1,0,250.0,0.0,7750.0,0.0,0.0,7750.0
2019-05,KEEF 250,1,1,1,0,50.0,3250.0,12250.0,0.0,0.0,15500.0
2019-05,KETOROBAS 30MG,2,1,2,0,20.0,0.0,20000.0,0.0,0.0,20000.0
2019-05,KLARITHIX 500MG TAB,1,1,1,0,2.0,450.0,10750.0,0.0,0.0,11200.0
2019-05,LACTAMOX 125MG/31.25MG/5ML,5,1,5,0,42.0,4311.3,7338.7,0.0,0.0,11650.0
2019-05,LACTAMOX 250MG/62.5MG/5ML,2,1,2,0,21.0,2723.7,5436.3,0.0,0.0,8160.0
2019-05,LACTAMOX 500MG/125MG TAB,10,1,10,0,22.0,25810.4,47749.6,0.0,0.0,73560.0
2019-05,LEIVICLOX 250MG SUS,1,1,1,0,10.0,650.0,2070.0,0.0,0.0,2720.0
2019-05,LUBRICATING JELLY 150G,1,1,1,0,100.0,15000.0,11300.0,0.0,0.0,26300.0
2019-05,MACROSET - ADULT (INFUSION SET)- TUDOR,1,1,1,0,24.0,432.0,1008.0,0.0,0.0,1440.0
2019-05,MAXIFER 20MG/ML,5,1,5,0,323.0,307296.38,484053.62,0.0,0.0,791350.0
2019-05,MAXXIVIT PLUS,4,1,4,0,28.0,12320.0,11680.0,0.0,0.0,24000.0
2019-05,MEDRIZINE 2.5MG/ML,3,1,3,0,108.0,2446.2,4993.8,0.0,0.0,7440.0
2019-05,MEDRIZINE 5MG/5ML,2,1,2,0,105.0,3150.0,8295.0,0.0,0.0,11445.0
2019-05,MEGYXAN 500MG CAP,2,1,2,0,23.0,1840.0,9764.0,0.0,0.0,11604.0
2019-05,MERAZOL 40MG,4,1,4,0,93.0,24180.0,60620.0,0.0,0.0,84800.0
2019-05,METOCLOR 10MG/2ML AMP,1,1,1,0,5.0,110.62,1139.38,0.0,0.0,1250.0
2019-05,METOCLOR 5MG/ML,3,1,3,0,62.0,279.0,12861.0,0.0,0.0,13140.0
2019-05,MICROPORE,2,1,2,0,2.0,0.0,1650.0,0.0,0.0,1650.0
2019-05,"MICROPORE 1"" - 3M",1,1,1,0,19.0,7220.0,10925.0,0.0,0.0,18145.0
2019-05,MICROSCOT 20MG/G,2,1,2,0,15.0,1185.0,2784.0,0.0,0.0,3969.0
2019-05,MONILIASOL 125MG/5ML,10,1,10,0,156.0,5775.9,9012.1,0.0,270.0,14788.0
2019-05,MONILIASOL 500MG,5,1,5,0,8.0,1920.0,3398.0,0.0,468.0,5318.0
2019-05,MONPHEVIN 500 MG,1,1,1,0,30.0,8400.0,12540.0,0.0,0.0,20940.0
2019-05,MONTESUR 10MG,1,1,1,0,3.0,285.0,2415.0,0.0,900.0,2700.0
2019-05,MONTRIL 4MG,1,1,1,0,4.0,0.0,1636.0,0.0,0.0,1636.0
2019-05,MOXYLOR 250/5ML,3,1,3,0,674.0,11121.0,21228.44,0.0,0.0,32349.44
2019-05,MULTI GROW 30ML DROPS,4,1,4,0,52.0,3120.0,6105.0,0.0,0.0,9225.0
2019-05,MULTI GROW OB PLUS,3,1,3,0,25.0,11250.0,20475.0,0.0,0.0,31725.0
2019-05,MULTICAPS,2,1,2,0,46.0,2990.0,6122.0,0.0,0.0,9112.0
2019-05,MULTILEM CAP,2,1,2,0,244.0,6344.0,10776.0,0.0,0.0,17120.0
2019-05,MYMET 500MG TAB,1,1,1,0,63.0,0.0,19490.0,0.0,0.0,19490.0
2019-05,MYREFEN 500MG CAP,1,1,1,0,10.0,0.0,4490.0,0.0,0.0,4490.0
2019-05,MYREMOL 250MG,1,1,1,0,144.0,2988.0,14931.36,0.0,0.0,17919.36
2019-05,NATRASOL 100MG,2,1,2,0,45.0,9900.0,21191.26,0.0,0.0,31091.26
2019-05,NEEDLE G.19 TERUMO,1,1,1,0,30.0,0.0,15090.0,0.0,0.0,15090.0
2019-05,NEEDLE G.23 TERUMO,1,1,1,0,30.0,0.0,15090.0,0.0,0.0,15090.0
2019-05,NEEDLE G.25 TERUMO,1,1,1,0,30.0,0.0,15090.0,0.0,0.0,15090.0
2019-05,NEGACOF 300MG,1,1,1,0,144.0,0.0,14112.0,0.0,0.0,14112.0
2019-05,NERVAMIN PLUS 500MG/50MG/100MG/100MCG,1,1,1,0,1.0,244.0,1306.0,0.0,0.0,1550.0
2019-05,NERVAPLEX 500MG,3,1,3,0,5.0,3075.0,3707.4,0.0,1024.8,6782.4
2019-05,NGT F.16,1,1,1,0,30.0,0.0,6630.0,0.0,0.0,6630.0
2019-05,NITROFIX SR 30MG,1,1,1,0,4.0,1880.0,3320.0,0.0,0.0,5200.0
2019-05,NOVACEE 100MG,3,1,3,0,282.0,0.0,16932.0,0.0,0.0,16932.0
2019-05,NOVAMOL 100MG,3,1,3,0,632.0,7900.0,19964.0,0.0,0.0,27864.0
2019-05,OFPLEMED 300MG SYRUP 120ML,2,1,2,0,244.0,0.0,23848.6,0.0,0.0,23848.6
2019-05,OFPLEMED 300MG TABLET,1,1,1,0,10.0,990.0,2510.0,0.0,0.0,3500.0
2019-05,OFPLEMED FORTE 600MG TAB,1,1,1,0,20.0,0.0,12000.0,0.0,0.0,12000.0
2019-05,OMCARE 40MG,1,1,1,0,1.0,391.3,1908.7,0.0,0.0,2300.0
2019-05,OMEPHIL,1,1,1,0,10.0,0.0,12000.0,0.0,0.0,12000.0
2019-05,OMEPZOL 20MG,1,1,1,0,8.0,768.0,8824.0,0.0,0.0,9592.0
2019-05,OMRAZ 40MG,4,1,4,0,310.0,16064.2,80485.8,0.0,0.0,96550.0
2019-05,ORNEXIN 325MG/10MG/5MG,2,1,2,0,17.0,901.85,1083.15,0.0,0.0,1985.0
2019-05,PARA 125MG,1,1,1,0,300.0,3600.0,15000.0,0.0,0.0,18600.0
2019-05,PARA 250MG,2,1,2,0,516.0,6579.0,4741.0,0.0,0.0,11320.0
2019-05,PARADOX TAB,2,1,2,0,16.0,3680.0,6970.0,0.0,1350.0,10650.0
2019-05,PARASAPH 500MG,2,1,2,0,30.0,1170.0,7554.0,0.0,0.0,8724.0
2019-05,PHILCLOX 500MG,2,1,2,0,19.0,3562.5,11620.5,0.0,0.0,15183.0
2019-05,PHILSTAT 20MG,2,1,2,0,20.0,1920.0,13460.0,0.0,0.0,15380.0
2019-05,PHYTOMEN 10MG/ML,5,1,5,0,142.0,26980.0,54090.0,0.0,390.0,81070.0
2019-05,PIPTASEA 4.5G/500V,1,1,1,0,10.0,1323.0,5177.0,0.0,0.0,6500.0
2019-05,POPICIN,1,1,1,0,100.0,7500.0,69420.0,0.0,0.0,76920.0
2019-05,PREDNISAPH 5MG TAB,1,1,1,0,5.0,0.0,1060.0,0.0,0.0,1060.0
2019-05,PRESARTAN-50 50MG TAB,2,1,2,0,20.0,2400.0,1000.0,0.0,0.0,3400.0
2019-05,PRIMENOFAST 200MG,1,1,1,0,1.0,280.0,2520.0,0.0,0.0,2800.0
2019-05,PROAMLO 10MG TAB,1,1,1,0,38.0,0.0,24624.0,0.0,0.0,24624.0
2019-05,PROFUREX 750MG,1,1,1,0,2000.0,397390.4,357489.6,0.0,0.0,754880.0
2019-05,PUROXEL 40MG,2,1,2,0,4.0,0.0,5940.0,0.0,0.0,5940.0
2019-05,PYRAMIN 250MG SYR,1,1,1,0,25.0,0.0,3200.0,0.0,0.0,3200.0
2019-05,REGIVIT 60ML,1,1,1,0,144.0,1293.6,8570.4,0.0,0.0,9864.0
2019-05,RENOKET 600MG,1,1,1,0,15.0,45690.0,26310.0,0.0,0.0,72000.0
2019-05,RESPINAL 125MG/5ML,1,1,1,0,12.0,483.12,956.88,0.0,0.0,1440.0
2019-05,RESPINAL 250MG/5ML,1,1,1,0,12.0,636.96,1643.04,0.0,0.0,2280.0
2019-05,RESPINAL 500MG,1,1,1,0,8.0,3412.48,8587.52,0.0,0.0,12000.0
2019-05,REVITAPLEX TAB,4,1,4,0,249.0,26145.0,93360.0,0.0,0.0,119505.0
2019-05,ROCIN 150,2,1,2,0,10.0,6600.0,13050.0,0.0,0.0,19650.0
2019-05,ROST-20 20MGTAB,2,1,2,0,4.0,2600.0,5500.0,0.0,0.0,8100.0
2019-05,ROSULIP 20MG,2,1,2,0,10.0,2600.0,13000.0,0.0,0.0,15600.0
2019-05,SALMOGEN 125MG/5ML,3,1,3,0,68.0,3133.44,4778.56,0.0,0.0,7912.0
2019-05,SALRESP,5,1,5,0,19.0,9025.0,16245.0,0.0,0.0,25270.0
2019-05,SANDINE,1,1,1,0,1.0,3500.0,4900.0,0.0,2100.0,8400.0
2019-05,SAPHFEN 400MG,1,1,1,0,63.0,0.0,11340.0,0.0,0.0,11340.0
2019-05,SAPHIXIME 200MG,2,1,2,0,14.0,1820.0,9318.0,0.0,0.0,11138.0
2019-05,SAPHLECOX 200MG,4,1,4,0,60.0,10080.0,134329.0,0.0,0.0,144409.0
2019-05,SAPHORMIN 500MG,2,1,2,0,30.0,1350.0,7640.0,0.0,0.0,8990.0
2019-05,SAPHROXOL 30MG,1,1,1,0,5.0,150.0,2350.0,0.0,0.0,2500.0
2019-05,SAPHTRAM 50MG,1,1,1,0,25.0,0.0,8700.0,0.0,0.0,8700.0
2019-05,SAPHZINE 10MG,1,1,1,0,3.0,105.0,1995.0,0.0,0.0,2100.0
2019-05,SHARJVAX 1500IU,1,1,1,0,20.0,0.0,13000.0,0.0,0.0,13000.0
2019-05,SITIXON 1G,1,1,1,0,50.0,1250.0,3250.0,0.0,0.0,4500.0
2019-05,SOLPHRIDE 250MG/5ML,1,1,1,0,50.0,4711.5,2888.5,0.0,0.0,7600.0
2019-05,SOLUNATE 84MG/ML (8.4%),5,1,5,0,1.4,7446.6,7513.4,0.0,0.0,14960.0
2019-05,SOLUSET ORMED,1,1,1,0,20.0,0.0,3200.0,0.0,0.0,3200.0
2019-05,SORBIFER 310MG,2,1,2,0,40.0,35540.0,20460.0,0.0,0.0,56000.0
2019-05,SPASBASCINE,2,1,2,0,15.0,3050.0,7750.0,0.0,0.0,10800.0
2019-05,SPASMOCIN 20MG/1ML AMP,1,1,1,0,6.0,114.0,756.0,0.0,0.0,870.0
2019-05,SPASMOSON 10MG,1,1,1,0,15.0,0.0,8700.0,0.0,0.0,8700.0
2019-05,SPEEDA,5,1,5,0,170.8,143472.0,913228.0,0.0,0.0,1056700.0
2019-05,SPINAL NEEDLE G.25 - TOP,1,1,1,0,20.0,12545.4,10345.4,0.0,0.0,2200.0
2019-05,SPITONE 25MG TAB,2,1,2,0,4.0,700.0,2660.0,0.0,0.0,3360.0
2019-05,STEEROMETZ 5MG,1,1,1,0,2.0,209.0,281.0,0.0,210.0,490.0
2019-05,STERIL WATER 50ML,1,1,1,0,3.0,0.0,4080.0,0.0,0.0,4080.0
2019-05,STERILE WATER 10ML PARENTERAL,2,1,2,0,155.0,90287.5,50072.5,0.0,0.0,140360.0
2019-05,STERILIUM,1,1,1,0,5.0,0.0,9995.0,0.0,0.0,9995.0
2019-05,SUSTACHLOR 125MG/5ML,1,1,1,0,30.0,1403.7,507.3,0.0,819.0,1911.0
2019-05,SYLVITE 2MEQ/ML,2,1,2,0,55.0,15499.0,35251.0,0.0,0.0,50750.0
2019-05,SYNERMED 200MG/40MG/5ML,3,1,3,0,14.0,453.6,2026.4,0.0,600.0,2480.0
2019-05,SYNERMED 800MG/160MG,1,1,1,0,1.0,95.0,455.0,0.0,0.0,550.0
2019-05,SYRINGE 3CC - TERUMO,1,1,1,0,60.0,0.0,59760.0,0.0,0.0,59760.0
2019-05,TEGUTECT 2% CHG DIGLUCONATE W/70% ALCOHOL 60ML,1,1,1,0,2.0,280.0,280.0,0.0,0.0,0.0
2019-05,TERMAGEN 100MG/ML,5,1,5,0,67.0,1955.06,3485.94,0.0,0.0,5441.0
2019-05,TERMAGEN 250MG/5ML,1,1,1,0,12.0,281.4,978.6,0.0,0.0,1260.0
2019-05,TERMAGEN 500MG,2,1,2,0,6.0,627.48,737.52,0.0,255.0,1365.0
2019-05,TOSYLAM 750MG TAB,5,1,5,0,16.0,20240.0,33585.0,0.0,0.0,53825.0
2019-05,TRAMAN 50MG/ML,3,1,3,0,45.0,9900.0,34962.0,0.0,0.0,44862.0
2019-05,TRANEXT 500MG,1,1,1,0,3.0,0.0,4500.0,0.0,0.0,4500.0
2019-05,TRIMEX,1,1,1,0,4.0,0.0,5800.0,0.0,0.0,5800.0
2019-05,TRIVASC 35MG MR,4,1,4,0,27.0,13230.0,26187.86,0.0,857.14,39417.86
2019-05,TRIZINE SYR,1,1,1,0,46.0,8970.0,4830.0,0.0,0.0,13800.0
2019-05,UNIDOL 50MG/ML,1,1,1,0,2.0,2600.0,3900.0,0.0,0.0,6500.0
2019-05,VAZIZR 20MG,1,1,1,0,10.0,0.0,11980.0,0.0,0.0,11980.0
2019-05,VERTIKIND,3,1,3,0,13.0,6792.5,8002.5,0.0,0.0,14795.0
2019-05,VHELLOX 500MG,1,1,1,0,7.0,0.0,4235.0,0.0,0.0,4235.0
2019-05,VICEPHRIN 100MG/ML,3,1,3,0,36.0,1231.92,2236.08,0.0,0.0,3468.0
2019-05,VICEPHRIN 250MG/5ML,3,1,3,0,42.0,2227.05,5512.95,0.0,0.0,7740.0
2019-05,VITACORE 100MG,2,1,2,0,110.0,22000.0,56030.0,0.0,0.0,78030.0
2019-05,VITASTRONG SOFTGEL,2,1,2,0,8.0,7120.0,13120.0,0.0,0.0,20240.0
2019-05,VONWELT,1,1,1,0,125.0,0.0,9250.0,0.0,0.0,9250.0
2019-05,VONWELT 500MG CALCIUM CARBONATE,1,1,1,0,63.0,0.0,23310.0,0.0,0.0,23310.0
2019-05,VONWELT ASCORBIC ACID (GENERICS) 500MG,3,1,3,0,62.0,3658.0,4512.0,0.0,0.0,8170.0
2019-05,VONWELT CEFALEXIN 500MG,1,1,1,0,3.0,675.0,429.0,0.0,0.0,1104.0
2019-05,VONWELT CINNARIZINE 25MG,2,1,2,0,8.0,384.0,2016.0,0.0,0.0,2400.0
2019-05,VONWELT HYOSCINE METHBRO,1,1,1,0,4.0,0.0,2160.0,0.0,0.0,2160.0
2019-05,VONWELT PREDNISONE 10MG,1,1,1,0,5.0,0.0,2115.0,0.0,0.0,2115.0
2019-05,VOXOLL 15MG/5ML SYR,4,1,4,0,31.0,713.0,1378.0,0.0,225.0,2091.0
2019-05,VOXOLL 30MG TAB,1,1,1,0,1.0,168.0,482.0,0.0,0.0,650.0
2019-05,XELOR 125MG/5ML SUS,1,1,1,0,10.0,925.8,824.2,0.0,0.0,1750.0
2019-05,XYNETIN 1500MG/200IU,1,1,1,0,7.0,2170.0,2580.0,0.0,0.0,4750.0
2019-05,XYNETRIX CHEWABLE TABLET,3,1,3,0,17.0,6375.0,6725.0,0.0,0.0,13100.0
2019-05,ZEFTACARE 1G,3,1,3,0,370.0,14430.0,163170.0,0.0,0.0,177600.0
2019-05,ZEFXON 40MG,4,1,4,0,650.0,178433.53,175266.47,0.0,0.0,353700.0
2019-05,ZEGECEF 250MG/5ML SUS,3,1,3,0,142.0,19801.9,28998.1,0.0,0.0,48800.0
2019-05,ZELEX 200MG,3,1,3,0,6.0,4500.0,11700.0,0.0,0.0,16200.0
2019-05,ZETIFEN 100MG/ML DROPS,1,1,1,0,12.0,350.16,429.84,0.0,0.0,780.0
2019-05,ZETIFEN 125MG/5ML SYR,3,1,3,0,24.0,789.6,842.4,0.0,0.0,1632.0
2019-05,ZETIFEN 250MG/5ML SYR,1,1,1,0,12.0,421.38,538.62,0.0,0.0,960.0
2019-05,ZETIFEN 500MG,1,1,1,0,2.0,208.32,591.68,0.0,0.0,800.0
2019-05,ZEYCO FD VIAL,1,1,1,0,4.0,0.0,8352.0,0.0,0.0,8352.0
2019-05,ZINACARE 750MG W/O DILUENT,1,1,1,0,1000.0,15750.0,234250.0,0.0,0.0,250000.0
2019-05,ZINACARE 750MG WITH DILUENT,1,1,1,0,50.0,1100.0,2150.0,0.0,0.0,3250.0
2019-05,ZINC VITA SYRUP,1,1,1,0,144.0,2635.2,6850.08,0.0,0.0,9485.28
2019-05,ZINCAVIT 27.5MG/ML,1,1,1,0,200.0,9000.0,3974.0,0.0,0.0,12974.0
2019-05,ZINCAVIT 55MG/ML,1,1,1,0,20.0,680.8,639.2,0.0,440.0,1320.0
2019-05,ZINLUM,3,1,3,0,488.0,9028.0,27721.84,0.0,0.0,36749.84
2019-05,ZIPHANOL 2MG/ML,1,1,1,0,1.0,450.0,6300.0,0.0,0.0,6750.0
2019-05,ZUDEM 200MG,2,1,2,0,4.0,6400.0,23600.0,0.0,0.0,30000.0
2019-06,ACCU CHECK GLUCOSE STRIPS,3,1,1,0,25.0,21125.0,10000.0,0.0,0.0,31125.0
2019-06,AEROVENT 1MG/ML,1,1,1,0,0.17,20.42,42.06,0.0,62.48,62.47
2019-06,AFENAX 100MG,1,1,1,0,2.0,1190.0,1470.0,0.0,1140.0,2660.0
2019-06,ALCOHOL ISOPROPHYL 500ML,1,1,1,0,500.0,0.0,60000.0,0.0,0.0,60000.0
2019-06,ALGESIC FORTE 325MG+400MG,2,1,2,0,34.0,7905.0,8213.0,0.0,462.0,16118.0
2019-06,ALGICAP 500MG CAP,6,1,6,0,8.0,1820.0,3812.0,0.0,228.0,5632.0
2019-06,ALGICAP 50MG/5ML SUS,3,1,3,0,27.0,664.47,1450.53,0.0,0.0,2115.0
2019-06,ALLECUR 10MG,1,1,1,0,2.0,0.0,60.48,0.0,0.0,60.48
2019-06,ALVICA TRAUMA RECOVERY GEL ICE,2,1,2,0,6.0,591.24,1748.76,0.0,0.0,2340.0
2019-06,AMBIDAZOL 125MG SUS,1,1,1,0,45.0,742.5,517.5,0.0,0.0,1260.0
2019-06,AMCETAM 150MG/2ML,3,1,3,0,101.6,4064.0,17598.3,0.0,1212.5,21662.3
2019-06,AMETRIS 125MG,1,1,1,0,1.0,40.0,16.33,0.0,0.0,56.33
2019-06,AMICARE 125MG/ML (250MG/2ML),2,1,2,0,22.0,5060.0,13623.2,0.0,0.0,18683.2
2019-06,AMLOTEC 5MG,1,1,1,0,9.0,162.0,0.0,0.0,0.0,162.0
2019-06,AMOLTEX 2MG/5ML SYR,2,1,2,0,168.0,3472.0,1881.41,0.0,1366.59,5353.41
2019-06,AMPI-1,3,1,3,0,6.4,392.64,3441.36,0.0,270.0,3834.0
2019-06,AMPICELO 250MG,1,1,1,0,0.4,0.0,46.0,0.0,0.0,46.0
2019-06,AMPICELO 500MG,1,1,1,0,30.0,3525.0,9600.0,0.0,0.0,13125.0
