product_name,total_transactions,total_quantity,total_net_sales,total_gross_margin,gross_margin_pct,first_year,last_year
ELASTIC BANDAGE 2X5 (INDOPLAS),3,92.00,1876.00,772.00,41.15,2024,2025
CERTIFICATE FRAME A4,1,11.00,1870.00,68.09,3.64,2023,2023
DEXTROSE D50 COLOR RED,1,20.00,1866.60,0.00,0.00,2023,2023
SURGICAL BLADES S12 (PARTNERS),5,5.00,1866.00,486.00,26.05,2023,2025
KYLEMED AMOXICILLIN 250MG,3,66.00,1860.78,0.00,0.00,2019,2019
UMBILICAL CATHETER SIZE#5 (BICAKCILAS),1,10.00,1850.00,750.00,40.54,2023,2023
ENDOTRACHEAL TUBE UNCUFFED 3.5MM (INDOPLAS),1,21.00,1848.00,882.00,47.73,2023,2023
TUDOR- CHROMIC 0-0 ROUND,1,4.00,1840.00,440.00,23.91,2023,2023
ASEPTO IRRIGATING BULB 30ML- SIMPLEX,2,30.00,1840.00,790.00,42.93,2023,2023
CLONIN 150MCG,4,4.00,1833.00,166.50,9.08,2018,2019
SAPHCLAZIDE-60 60MG,3,3.00,1830.00,285.00,15.57,2024,2025
MEDALEM SYRUP,2,30.00,1830.00,1385.00,75.68,2020,2022
MOTIREX 2MG,3,5.00,1815.00,1640.00,90.36,2020,2024
PARACETAMOL MYREX 100MG/ML,3,72.00,1810.00,874.00,48.29,2023,2023
ORANOL 10MG,2,3.00,1808.50,1613.50,89.22,2025,2025
CARBON DIOXIDE REFILL BIG,1,1.00,1800.00,0.00,0.00,2019,2019
DOUBLE OUTLET,1,10.00,1800.00,450.00,25.00,2024,2024
METSOBET 5G,1,10.00,1800.00,1440.00,80.00,2021,2021
URINE COLLECTOR WITH COMFORT FOAM PADDING PEDIA,1,3.00,1800.00,900.00,50.00,2023,2023
OPSITE 20X10 (SMITH AND NEPHEW),1,5.00,1800.00,250.00,13.89,2023,2023
NON STERILE GAUZE 4X4,1,10.00,1800.00,600.00,33.33,2023,2023
FETAL DOPPLER POCKET (SURRLIFE),1,1.00,1800.00,0.00,0.00,2023,2023
CLIP BACKFOLD 32MM 12PCS PE BOX BINDER CLIP,2,40.00,1800.00,400.00,22.22,2023,2023
HISTAZYN,1,200.00,1800.00,1708.00,94.89,2017,2017
VENTRY,1,100.00,1800.00,1765.00,98.06,2017,2017
AGLOTAC,1,40.00,1800.00,1640.00,91.11,2017,2017
TOILET TISSUE - PER PCS,1,100.00,1800.00,0.00,0.00,2022,2022
TOMCACIN,1,10.00,1800.00,1200.00,66.67,2017,2017
ISOPROPYL ALCOHOL TOP BRIGHT,1,6.00,1800.00,60.00,3.33,2022,2022
PROLOL 50MG TAB,3,12.00,1795.00,1075.00,59.89,2023,2024
"BP APPARATUS, MANUAL",1,2.00,1790.00,0.00,0.00,2019,2019
MYGEL BLUE,3,18.00,1788.00,1381.50,77.27,2022,2023
ENDOTRACHEAL TUBE CUFFED 7.0MM (PARTNERS),1,20.00,1780.00,580.00,32.58,2023,2023
WHITE FLOWER OIL,2,20.00,1780.00,798.50,44.86,2019,2020
CERVICAL COLLAR SMALL,1,2.00,1770.00,670.00,37.85,2023,2023
SUCTION CATHETER WITH FINGER CONTROL FR14 (SIMPLEX),1,2.00,1760.00,1732.80,98.45,2023,2023
HBW BLUE BALLPEN,2,4.00,1760.00,1160.00,65.91,2023,2023
SOLZINC 70MG/5ML SYR,1,20.00,1760.00,1220.00,69.32,2019,2019
B-LACT 3.35G/5ML 120ML SYRUP,1,10.00,1752.50,732.50,41.80,2025,2025
POVIDONE IODINE 10% 1G (BETASOL),1,1.00,1750.00,900.00,51.43,2023,2023
POVIDONE IODINE 7.5% 1G (JCHIEME),1,1.00,1750.00,700.00,40.00,2023,2023
HYDROGEN PEROXIDE AGUAPER,1,50.00,1750.00,500.00,28.57,2023,2023
FOLEY CATHETER 2WAY FR18 30ML (KENXIN),1,30.00,1740.00,690.00,39.66,2023,2023
CRUTCHES PAIR,1,2.00,1736.00,736.00,42.40,2024,2024
HER CHOICE,1,100.00,1725.00,0.00,0.00,2019,2019
AGLIC MR 30MG,1,4.00,1712.00,1452.00,84.81,2024,2024
COTTON APPLICATOR STICKS-SIMPLEX,1,10.00,1710.00,0.00,0.00,2023,2023
BIOGIC 125MG / 5ML,7,131.00,1702.00,377.00,22.15,2022,2023
RENALEAF 500MG,2,2.00,1700.00,1125.00,66.18,2021,2022
TOURNIQUET,4,47.00,1700.00,1173.00,69.00,2020,2023
ICE BAG REINFORED SIZE 6 (ADVAN),2,10.00,1700.00,700.00,41.18,2023,2023
FOLEY CATHETER 2WAY FR22 (UROSENZ),1,20.00,1700.00,700.00,41.18,2023,2023
FOLEY CATHETER 2WAY FR20 (UROSENZ),1,20.00,1700.00,700.00,41.18,2023,2023
AEROSOL MASK ADULT (ORMED),2,20.00,1700.00,720.00,42.35,2023,2023
STERILE LUBRICATING JELLY,1,1.00,1700.00,875.00,51.47,2022,2022
AMLOTEC 5MG,12,30.00,1692.00,1105.00,65.31,2018,2020
ENDOTRACHEAL TUBE CUFFED 6.0MM (PARTNERS),1,19.00,1691.00,551.00,32.58,2023,2023
SKIN STAPLER (SURGITECH),2,6.00,1680.00,480.00,28.57,2023,2023
ORMED NEOTAPE,2,60.00,1680.00,510.00,30.36,2018,2018
XRAY ENVELOPE 14X17,2,3.00,1680.00,-270.00,-16.07,2025,2025
ZINLUM 55MG/ML 60ML,1,20.00,1680.00,1240.00,73.81,2024,2024
RIBER 500 MG TABLET,5,1003.00,1678.80,598.80,35.67,2021,2023
GLOVES (L) - SUPREME,4,7.00,1665.00,755.00,45.35,2019,2020
RHEA 50MG,3,2.00,1650.00,394.00,23.88,2022,2023
LUBRICATING JELLY 150G (NOBRAND),1,12.00,1644.00,84.00,5.11,2023,2023
MONTRIL 4MG,1,4.00,1636.00,0.00,0.00,2019,2019
PILOT MARKER BLACK,3,44.00,1630.00,303.00,18.59,2022,2023
GASTRODOL-H 10MG,1,6.00,1620.00,240.00,14.81,2025,2025
XRAY ENVELOPE 14X14,2,3.00,1605.00,75.00,4.67,2025,2025
WALIS TINGTING (HARD),1,50.00,1600.00,100.00,6.25,2023,2023
PHILIPPINE FLAG,2,8.00,1600.00,480.00,30.00,2023,2023
TRIFEX 100MG\ML,2,4.00,1600.00,600.00,37.50,2018,2018
FLASH DRIVE 32GB (KINGSTON),2,4.00,1600.00,600.00,37.50,2023,2023
FLASH DRIVE 64GB (DAHUA),1,2.00,1600.00,1050.00,65.63,2023,2023
CORKBOARD 2X3 WITH FRAME,1,2.00,1600.00,140.00,8.75,2023,2023
VHELLOX 250MG,2,80.00,1600.00,1424.00,89.00,2019,2020
MEDICAL OXYGEN 25 POUNDS - REFILL,1,8.00,1600.00,-3200.00,-200.00,2025,2025
FOLEY CATH 2WAY F20 / F22 / F24,2,20.00,1600.00,350.00,21.88,2018,2018
COTTON ROLL 400G GINGERMED,1,8.00,1600.00,-80.00,-5.00,2022,2022
FOLEY CATH 2WAY F14 / F16 / F18,2,2.00,1600.00,0.00,0.00,2019,2019
ISORDIL 5MG TABLET,1,2.00,1598.50,-3615.50,-226.18,2025,2025
NYLON #300,1,2.00,1596.00,836.00,52.38,2022,2022
MYGEL RED,3,16.00,1589.00,1241.00,78.10,2022,2023
ALLECUR 10MG TAB,3,11.00,1585.00,1321.00,83.34,2023,2024
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (PARTNERS),1,18.00,1584.00,504.00,31.82,2023,2023
DARYL 125MG/5ML,4,47.00,1578.00,732.00,46.39,2022,2023
INSULIN SYRINGE BD G.31,1,1.00,1575.00,1025.00,65.08,2020,2020
THORACOTOMY F28,3,3.00,1570.00,370.00,23.57,2018,2018
VACUTAINER RED TOP NO ADDITIVE 3ML 100'S (VACUGEN),1,3.00,1566.00,90.00,5.75,2025,2025
DISPOSABLE DIAPER ADULT LARGE (DR.CARE),1,5.00,1565.00,665.00,42.49,2023,2023
HYCLENS 0.12% GARGLE,1,12.00,1560.60,0.00,0.00,2018,2018
SIGN HERE FLAG STICKY NOTES 1X1,1,20.00,1560.00,760.00,48.72,2024,2024
DIAHIST 12.5MG/5ML,2,60.00,1560.00,600.00,38.46,2023,2023
BIOGIC 125MG SUS,1,40.00,1560.00,0.00,0.00,2023,2023
GLOVES (MEDIUM),2,5.00,1560.00,910.00,58.33,2018,2018
DISPOSABLE SYRINGE 20CC 23GX1 (SURESHOT),1,2.00,1554.00,714.00,45.95,2023,2023
CLEAR BOOK SHORT,3,20.00,1550.00,1060.00,68.39,2023,2023
GLOTREX 500MG/5ML,7,78.00,1550.00,-6400.00,-412.90,2019,2021
IRBEXCEL 150MG,1,10.71,1545.00,0.00,0.00,2025,2025
NOBUTOL 2MG SYR,1,22.00,1540.00,1276.00,82.86,2019,2019
TOILET BRUSH,1,12.00,1536.00,1116.00,72.66,2022,2022
PREDNIVEX-4 4MG,3,10.00,1530.00,-534.00,-34.90,2023,2023
PHILPRIN 80MG,3,17.00,1530.00,656.00,42.88,2023,2025
BIOMEF 500MG,1,10.00,1530.00,610.00,39.87,2023,2023
CLOXACIN 250MG/5ML,1,40.00,1521.20,281.20,18.49,2025,2025
MYREX,1,20.00,1520.00,1265.00,83.22,2017,2017
PLASTER OF PARIS BANDAGE 6X5,1,8.00,1520.00,920.00,60.53,2025,2025
MEFENAMIC ACID 500MG - RITEMED,3,110.00,1520.00,1172.00,77.11,2019,2023
STAMPAD INK,2,40.00,1510.00,750.00,49.67,2023,2023
WOOD THERMOMETER,1,2.00,1504.00,1064.00,70.74,2024,2024
ENERZINC DROPS,3,18.00,1500.00,1041.00,69.40,2018,2020
PREGNANCY SKIRT,1,5.00,1500.00,500.00,33.33,2021,2021
EXPANDABLE ENVELOPE LONG,1,50.00,1500.00,950.00,63.33,2024,2024
OXYGEN TANK REGULATOR - YR88,1,1.00,1500.00,200.00,13.33,2021,2021
TISSUE FORCEPS W/O TEETH STAINLESS STEEL 6.5'' OLTEN,1,3.00,1500.00,1050.00,70.00,2023,2023
TISSUE FORCEPS WITH TEETH STAINLESS STEEL 6.5'' OLTEN,1,3.00,1500.00,690.00,46.00,2023,2023
STRAIGHT KELLY FORCEPS STAINLESS STEEL 6.5'' OLTEN,1,3.00,1500.00,1050.00,70.00,2023,2023
SILICONE NASOGASTRIC TUBE FR.12 (SURGITECH),1,5.00,1500.00,600.00,40.00,2023,2023
BEDDINGS,1,5.00,1500.00,750.00,50.00,2021,2021
SAFEGUARD 90G,1,30.00,1500.00,0.00,0.00,2023,2023
PARAGESIC 250MG,1,2.00,1500.00,778.00,51.87,2023,2023
OVUM FORCEPS STAINLESS STEEL 6.5'' OLTEN,1,3.00,1500.00,690.00,46.00,2023,2023
MOSQUITO FORCEPS STAINLESS STEEL 6.5'' OLTEN,1,3.00,1500.00,1050.00,70.00,2023,2023
NEEDLES G.22,1,2.00,1500.00,1000.00,66.67,2020,2020
IDENTIFICATION BRACELET CHILD PARTNERS,1,3.00,1500.00,582.00,38.80,2023,2023
EXTENSION TUBE 100CM (ORMED),1,30.00,1500.00,600.00,40.00,2023,2023
DENTAL SHEET,1,5.00,1500.00,1475.00,98.33,2020,2020
DISPOSABLE NEEDLE AGANI G25 X5/8 (TERUMO),1,3.00,1500.00,600.00,40.00,2023,2023
AMECIRON TABLET,1,4.00,1500.00,1240.00,82.67,2020,2020
CURVE FORCEPS STAINLESS STEEL 6.5'' OLTEN,1,3.00,1500.00,1050.00,70.00,2023,2023
CORRECTION TAPE ODVEN,1,10.00,1500.00,1350.00,90.00,2023,2023
MAROZEL 40MG,2,1.00,1500.00,640.00,42.67,2018,2018
CHROMIC 4/0 ROUND BODIED BROWN (TUDOR),1,3.00,1500.00,492.00,32.80,2023,2023
CHROMIC 2/0 ROUND CURVED CUTTING BROWN (TUDOR),1,3.00,1500.00,600.00,40.00,2023,2023
CHROMIC 4/0 CURVED CUTTING BROWN (TUDOR),1,3.00,1500.00,600.00,40.00,2023,2023
MAROZEL 20MG,2,2.00,1500.00,570.00,38.00,2018,2018
ADHESIVE TAPE BANDAGE 100'S,1,5.00,1500.00,1000.00,66.67,2023,2023
TETOX,1,10.00,1500.00,1000.00,66.67,2017,2017
FLORA 200,1,200.00,1500.00,1110.00,74.00,2017,2017
LEMZINC 10MG/ML,1,30.00,1500.00,900.00,60.00,2025,2025
CEPRIME 20MG/ML,1,10.00,1500.00,490.00,32.67,2025,2025
CORSAGE,1,10.00,1500.00,500.00,33.33,2022,2022
TRASH BIN,1,6.00,1500.00,750.00,50.00,2024,2024
NEEDLE HOLDER STAINLESS STEEL 6.0 PAKISTAN,1,3.00,1497.00,1302.00,86.97,2023,2023
DUBAMOL 10MG TAB,1,5.00,1496.25,1101.25,73.60,2025,2025
RANITEIN 150MG TAB,2,6.00,1493.75,893.75,59.83,2023,2024
DIAMIR 30MG TAB,1,10.00,1490.00,925.00,62.08,2025,2025
GAUZE ROLL 3X6,1,37.00,1480.00,772.56,52.20,2020,2020
BALLPEN 0.5 BLACK (MYGEL),1,15.00,1470.00,1065.00,72.45,2023,2023
SPUTUM CUP WITH SPOON,1,117.00,1462.50,877.50,60.00,2024,2024
NOTEBOOK SPIRAL 80 LEAVES,1,50.00,1462.50,462.50,31.62,2024,2024
HYCLENS 4% SKIN CLEANSER,2,2.00,1460.00,0.00,0.00,2018,2019
RETAPROBAN 20MG/G (2% W/W) 5G,2,20.00,1456.00,616.00,42.31,2025,2025
DIALIX 2.5MG/ML,2,41.00,1455.50,594.50,40.85,2025,2025
CARLIDOX,1,500.00,1450.00,1110.00,76.55,2017,2017
OPIDEX,1,5.00,1450.00,900.00,62.07,2017,2017
FACEMASK WHITE,1,10.00,1450.00,1000.00,68.97,2023,2023
IBUFEN 400MG,1,10.00,1445.00,775.00,53.63,2023,2023
APLIN-ORS LYCHEE 4.1G,1,8.33,1442.50,0.00,0.00,2025,2025
SILICONE NASOGASTRIC TUBE FR.18 (PARTNERS),1,5.00,1440.00,490.00,34.03,2024,2024
J. CHEMIE HYDROGEN PEROXIDE 60ML,1,24.00,1440.00,0.00,0.00,2019,2019
LANCET G21,1,3.00,1431.00,231.00,16.14,2025,2025
PAPER CLIP BIG,3,23.00,1428.00,876.00,61.34,2023,2023
DIACIEL 10MG/5ML,2,56.00,1426.00,754.00,52.88,2023,2024
MICRO CENTRIFUGE TUBE 1.5MLX500'S TRULAB,1,1.00,1420.00,330.00,23.24,2023,2023
FIRSTMED ROSUVASTATIN 10MG,1,1.00,1420.00,1315.00,92.61,2023,2023
VENTOMAX 2MG/5ML 60ML SYRUP,1,71.00,1420.00,284.00,20.00,2025,2025
ELASTIC BANDAGE 3X5 (SURGITECH),2,46.00,1416.00,36.00,2.54,2023,2023
PORTABLE BUTANE STOVE 101 GEM,1,1.00,1401.98,507.98,36.23,2021,2021
PROMEZIN,3,11.00,1400.00,1620.00,115.71,2017,2020
DROP LIGHT,1,2.00,1400.00,-1400.00,-100.00,2019,2019
BUSCOPAN 10MG,2,75.00,1400.00,467.20,33.37,2019,2023
TISSUE PAPER 2PLY (FEMME),1,100.00,1400.00,490.00,35.00,2023,2023
ANOLMIN 250MG,2,8.00,1400.00,560.00,40.00,2018,2018
GENERIC FUROSEMIDE 40MG,1,10.00,1400.00,1000.00,71.43,2023,2023
DISPOSABLE DIAPER PANTS PEDIA MEDIUM (HAPPY),1,5.00,1400.00,560.00,40.00,2023,2023
CURTAIN PLAIN FABRIC WITH RING SIZE 215X140CM (CREAM),1,2.00,1400.00,1000.00,71.43,2023,2023
CURTAIN PLAIN FABRIC WITH RING SIZE 215X140CM (BLUE),1,2.00,1400.00,1000.00,71.43,2023,2023
BOUFFANT CAP S21,3,9.00,1400.00,350.00,25.00,2023,2023
ATROPINE SULFATE,1,50.00,1400.00,1000.00,71.43,2017,2017
SELEGESIC,1,40.00,1400.00,1210.00,86.43,2017,2017
"WOODEN APPLICATOR 6""",2,4.00,1398.00,714.67,51.12,2019,2020
DISPOSABLE NEEDLE G18 (ORMED),2,5.50,1397.00,572.00,40.94,2025,2025
CHROMIC 2/0 ROUND BODIED BROWN (TUDOR),1,3.00,1389.00,489.00,35.21,2023,2023
ZITHROBBAS,2,4.00,1388.00,0.00,0.00,2018,2019
AMIODAL 50MG/ML (150MG/3ML),1,1.00,1375.00,194.00,14.11,2025,2025
BP INFLATION BAG RUBBER ADULT (DENJECT),1,10.00,1370.00,220.00,16.06,2023,2023
DULCOLAX 5MG,1,10.00,1360.00,568.00,41.76,2025,2025
MYREVIT-B,5,11.00,1353.00,123.00,9.09,2018,2019
QUINOGEN 500MG,2,3.00,1353.00,-297.00,-21.95,2025,2025
GLOVES SMALL LATEX NONSTERILE (FITONE),1,3.00,1350.00,750.00,55.56,2024,2024
ELIT VELLUM BOARD LONG WHITE 220GSM,1,30.00,1350.00,390.00,28.89,2023,2023
THIAXTAN 50MG/12.5MG,1,2.00,1350.00,0.00,0.00,2019,2019
BOND PAPER A4 (HOKKAIDO),1,5.00,1350.00,505.00,37.41,2023,2023
SISTER NET NIGHT,1,30.00,1350.00,547.50,40.56,2022,2022
KETORIGHT 30MG/ML,1,5.00,1350.00,700.00,51.85,2025,2025
HISTAMOX 12.5MG 60ML SYRUP,1,30.00,1350.00,870.00,64.44,2025,2025
BROXIL M 30MG,1,2.00,1340.00,860.00,64.18,2017,2017
ENDOTRACHEAL TUBE CUFFED 6.5MM (TOPCARE),1,15.00,1335.00,435.00,32.58,2023,2023
NASAL OXYGEN CANNULA PEDIA (SURGITECH),1,38.00,1330.00,570.00,42.86,2025,2025
"PAPER ,MULTICOPY LEGAL SIZE (HARDCOPY)",1,4.00,1324.00,568.00,42.90,2023,2023
METRONIDAZOLE 500MG,1,600.00,1320.00,1014.00,76.82,2017,2017
ISOPTIN 2.5MG,1,2.00,1310.00,815.34,62.24,2022,2022
TRASH BAG BLACK SMALL,1,8.00,1304.00,544.00,41.72,2023,2023
EMBATRIM FORTE 800MG/160MG,1,4.00,1302.00,862.00,66.21,2019,2019
MDVIT DROPS,1,20.00,1300.00,1060.00,81.54,2020,2020
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (SEDASENZ),1,10.00,1300.00,540.00,41.54,2023,2023
DEXAT 500MCG,1,10.00,1300.00,720.00,55.38,2023,2023
DIGITAL FOREHEAD THERMOMETER INFRARED,1,1.00,1297.00,-1703.00,-131.30,2025,2025
WBC DILLUTING FLUID,2,2.00,1293.00,880.20,68.07,2020,2022
HEPARIN CAP - SURGITECH,1,30.00,1290.00,0.00,0.00,2023,2023
XRAY ENVELOPE 11X14,2,3.00,1290.00,90.00,6.98,2025,2025
ZOEY STAPLER W/ STAPLE REMOVER #35,2,5.00,1281.00,531.00,41.45,2023,2023
REGIVASC 10MG,1,10.00,1280.00,0.00,0.00,2023,2023
D50 50ML EUROMED,1,1.67,1280.00,0.00,0.00,2023,2023
PREGNANCY TEST (PARTNERS),1,100.00,1275.00,507.00,39.76,2025,2025
MULTIVITAMINS+MINERAL+IRON CAPSULE (REOROGEN-OB),1,20.00,1260.00,-600.00,-47.62,2023,2023
ROST 10MG,2,2.00,1260.00,210.00,16.67,2018,2018
BATTERY AA EVEREADY 4S,1,10.00,1250.00,481.00,38.48,2024,2024
RECORD BOOK 300'S (ADVANTAGE),1,10.00,1250.00,600.50,48.04,2023,2023
RECORD BOOK 300'S(VANDA),1,10.00,1250.00,620.00,49.60,2023,2023
DEHYDROSOL,1,125.00,1250.00,960.00,76.80,2017,2017
TRINDIL,1,100.00,1250.00,1140.00,91.20,2017,2017
MUZZAPEN-300MG,1,1.50,1246.25,776.75,62.33,2025,2025
AMBLOSYL 5MG TAB,1,5.00,1246.25,1121.25,89.97,2025,2025
VASCOPINE 10MG,3,3.00,1245.00,0.00,0.00,2018,2019
IRRIGATION SYRINGE ASEPTO BULB (SIMPLEX),1,20.00,1240.00,400.00,32.26,2025,2025
BRICALIN 500MCG/ML,1,1.00,1235.00,159.00,12.87,2023,2023
VEXIL 2MG,3,41.50,1215.00,1064.00,87.57,2019,2023
PARATULLE,1,2.00,1210.00,610.00,50.41,2021,2021
BATHROOM SOAP SAFEGUARD,1,24.00,1200.00,318.00,26.50,2019,2019
BATHROOM SOAP,1,24.00,1200.00,0.00,0.00,2019,2019
ERCEFLORA,1,10.00,1200.00,872.00,72.67,2017,2017
COLCHICINE 500MCG,2,4.00,1200.00,318.00,26.50,2018,2018
TEMPAID 125MG/5ML,1,60.00,1200.00,525.00,43.75,2023,2023
PAPER CLIP SMALL,2,22.00,1200.00,-1110.00,-92.50,2023,2023
URINE COLLECTOR (PEDIA),2,2.00,1200.00,550.00,45.83,2018,2018
MUCOMED 25MG TAB,1,10.00,1200.00,550.00,45.83,2023,2023
LUNGEX 2.5MG TABLET,1,5.00,1200.00,915.00,76.25,2023,2023
HOT WATER BAG 1000ML,1,12.00,1200.00,240.00,20.00,2023,2023
FOLEY BALLOON CATHETER 2WAY FR16 5-15CC (SIMPLEX),1,1.00,1200.00,1160.00,96.67,2023,2023
FEBUXOSAPH-40,1,2.00,1200.00,680.00,56.67,2023,2023
SYRINGE 3CC G23X1 PARTNERS,2,17.00,1200.00,792.00,66.00,2022,2023
LABORATORY ALARM CLOCK,1,2.00,1200.00,699.00,58.25,2022,2022
CHOLOROLEM 500MG,1,2.00,1200.00,588.00,49.00,2025,2025
CLAY SEALER VITREX,1,2.00,1200.00,800.00,66.67,2022,2022
DENTAL NEEDLE G27 SHORT-DENJECT,1,3.00,1191.00,141.00,11.84,2023,2023
WHISTLE,1,12.00,1188.00,588.00,49.49,2023,2023
CAPTOR 25MG,5,5.00,1187.50,368.50,31.03,2018,2019
LORAREX 5MG,2,10.00,1181.28,0.00,0.00,2019,2019
MARKER BLACK (PILOT),3,33.00,1179.00,156.00,13.23,2023,2024
WOODEN APPLICATOR STICK : NON STERILE - PARTNERS,2,5.00,1171.00,96.00,8.20,2025,2025
BUDEXA 250MCG/ML (500MCG/2ML),1,1.00,1170.00,585.00,50.00,2023,2023
SORBANCE-5MG,2,3.00,1170.00,885.00,75.64,2019,2019
TRIODONE 200MG TAB,1,1.00,1170.00,409.50,35.00,2022,2022
NASAL OXYGEN CANNULA ADULT (SURGITECH),1,39.00,1170.00,390.00,33.33,2025,2025
HYCLENS SKIN CLEASER 1L,1,1.00,1167.35,616.10,52.78,2020,2020
GLOVES LARGE LATEX NONSTERILE (PROCARE),1,5.00,1165.00,65.00,5.58,2025,2025
STAMP PAD,3,22.00,1164.00,108.00,9.28,2023,2023
HARD COPY SUB#20 LONG,1,5.00,1155.00,315.00,27.27,2022,2022
MILGESIC,1,36.00,1152.00,828.00,71.88,2017,2017
STERILE GLOVES,1,1.00,1150.00,700.00,60.87,2018,2018
GLOVES (STERILE) - SURGITECH / UNIMEX,1,1.00,1150.00,0.00,0.00,2018,2018
DISPOSABLE SYRINGE 10CC - TERUMO,2,100.00,1141.75,-19183.25,-1680.16,2020,2020
URISAM 500MG,2,2.00,1140.00,550.00,48.25,2023,2023
CALMOSEPTINE,1,1.00,1140.00,520.00,45.61,2021,2021
CALCULATOR MX120B (CASIO),1,2.00,1140.00,100.00,8.77,2023,2023
MEDICINE CUP 30ML PLASTIC,4,300.00,1130.00,530.00,46.90,2023,2024
BANTAM PLASTIC STRIPS,1,15.00,1125.00,375.00,33.33,2021,2021
APFOLIC 5MG,1,5.00,1125.00,761.00,67.64,2025,2025
ADHESIVE BANDAGE WOUND DRESSING PARATULLE 10CM X 10M X 1'S,1,25.00,1125.00,175.00,15.56,2025,2025
OVUM FORCEP 9 1/2'' (OLTEN),1,1.00,1120.00,558.00,49.82,2025,2025
XYCLOVIRAX 800MG TAB,1,2.00,1118.50,568.50,50.83,2025,2025
SPIN MOP WITH SPINNER AND BUCKET,1,2.00,1100.00,557.00,50.64,2024,2024
PARA125 125MG/5ML,1,50.00,1100.00,500.00,45.45,2023,2023
MEFESAPH 250MG,2,3.00,1100.00,911.00,82.82,2020,2023
TRANSPORE 0.5X10 1.25CMX9.1M (3M),1,1.00,1100.00,450.00,40.91,2025,2025
MAGAZINE FILE,1,6.00,1098.00,528.00,48.09,2023,2023
DRAB SKIN REAGEANT 500ML - MEDIC,1,1.00,1089.00,859.00,78.88,2022,2022
ULTREINAC 600MG,1,3.00,1080.00,735.00,68.06,2021,2021
ENCLOXIL 125MG/5ML,1,6.00,1080.00,744.00,68.89,2017,2017
LOWAS,1,2.00,1080.00,750.00,69.44,2017,2017
DISINFECTANT SPRAY 170G 227ML (LYSOL),3,4.00,1080.00,225.44,20.87,2023,2023
"SANITARY NAPKIN, NON WING SINGLE PACK 16'",1,8.00,1080.00,0.00,0.00,2019,2019
SONAP 500MG,1,2.00,1080.00,388.00,35.93,2025,2025
CIPRODIN-FC 500MG,1,2.00,1075.00,735.00,68.37,2024,2024
CETIRIGEN 2.5MG/ML,1,30.00,1065.00,435.00,40.85,2025,2025
PREDNISAPH 5MG TAB,1,5.00,1060.00,0.00,0.00,2019,2019
PROLOL 50MG,1,500.00,1050.00,735.00,70.00,2017,2017
MORDEK 150MG,1,1.00,1050.00,735.00,70.00,2017,2017
TISSUE FORCEP 5 1/2 OLTEN,1,1.00,1050.00,872.00,83.05,2022,2022
HUDSON NEB KIT,2,14.00,1050.00,0.00,0.00,2019,2019
FUSEDEX 40MG TAB,1,3.00,1047.75,807.75,77.09,2025,2025
BLEACHING LIQUID ORIGINAL 3785ML ZONROX,1,20.00,1040.00,240.00,23.08,2023,2023
ROZATIN-10 10MG,1,1.00,1032.50,787.50,76.27,2024,2024
KETOPANE 30MG/ML,1,4.00,1032.00,72.00,6.98,2023,2023
CEFIXSAPH-100 100MG/5ML,1,10.00,1028.20,-271.80,-26.43,2025,2025
FUROSEMIDE 20MG TAB GENERIC/DRUGMAKERS,2,2.00,1024.00,940.00,91.80,2019,2019
ENERZINC,2,12.00,1020.00,684.00,67.06,2018,2018
HOT WATER BAG 500ML,1,12.00,1020.00,300.00,29.41,2023,2023
AZIFAST 500MG,2,1.80,1012.50,0.00,0.00,2019,2019
SWITCH SET,1,5.00,1000.00,500.00,50.00,2024,2024
SHARPENER METAL HEAVY DUTY,1,2.00,1000.00,470.00,47.00,2024,2024
E DOL,1,1.00,1000.00,0.00,0.00,2019,2019
PLASTIC MOLDING 3/4,1,10.00,1000.00,250.00,25.00,2024,2024
GLOVES SMALL LATEX NONSTERILE (FUSION),1,2.00,1000.00,600.00,60.00,2024,2024
MUCOMED,1,500.00,1000.00,750.00,75.00,2017,2017
NYLON 4/0 CURVED CUTTING BLUE (TUDOR),1,2.00,1000.00,400.00,40.00,2023,2023
"NYLON,GRASS CUTTER",1,2.00,1000.00,760.00,76.00,2023,2023
NYLON 2/0 CURVED CUTTING BLUE (TUDOR),1,2.00,1000.00,400.00,40.00,2023,2023
NYLON 3/0 CURVED CUTTING BLUE (TUDOR),1,2.00,1000.00,400.00,40.00,2023,2023
"MOUSE,OPTICAL,USB CONNECTION TYPE (LOGITECH)",1,2.00,1000.00,580.00,58.00,2023,2023
MICROSET/PEDIATRIC 60DROPS-FUJIKAWA,1,10.00,1000.00,850.00,85.00,2023,2023
FC FINE PEN BLACK 0.5,1,20.00,1000.00,770.00,77.00,2023,2023
DISPOSABLE SYRINGE 10CC G21X1-SITICARE,1,2.00,1000.00,400.00,40.00,2023,2023
DISPOSABLE ANIMAL RECTAL THERMOMETER DIGITAL FEXIBLE TIP,1,5.00,1000.00,250.00,25.00,2023,2023
AMLOTHIX 10MG,1,5.00,1000.00,790.00,79.00,2023,2023
NERVITA 100MG/5MG/50MCG,1,1.00,1000.00,0.00,0.00,2019,2019
MICROPIPETTE TIPS DESIGN W/ PLASTIC TUBES TAPPED TO A NARROW POINTS COLOR YELLOW,1,1.00,998.00,648.00,64.93,2025,2025
