product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
VOXOLL 15MG/5ML SYR,532.0,15022.0,30172.0,40,18,0,1088,2.008521,6.8e-05,0.961866,C,ABC/Pareto using total_trade_price revenue,draft
OPTHALMOSCOPE - WELCH ALLYN,1.0,15000.0,48856.0,1,1,0,1089,3.257067,6.8e-05,0.961934,C,ABC/Pareto using total_trade_price revenue,draft
CONFERENCE CHAIR,6.0,15000.0,19710.0,1,1,0,1090,1.314,6.8e-05,0.962002,C,ABC/Pareto using total_trade_price revenue,draft
DOPNAX 40MG/ML 5ML,60.0,15000.0,20700.0,3,3,0,1091,1.38,6.8e-05,0.96207,C,ABC/Pareto using total_trade_price revenue,draft
OTOSCOPE - WELCH ALLYN,1.0,15000.0,3005.0,1,1,0,1092,0.200333,6.8e-05,0.962138,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.26 100'S-ORMED,100.0,15000.0,15400.0,2,1,0,1093,1.026667,6.8e-05,0.962206,C,ABC/Pareto using total_trade_price revenue,draft
ASSESMENT FOR EDAN MONITOR,1.0,15000.0,3000.0,1,1,0,1094,0.2,6.8e-05,0.962273,C,ABC/Pareto using total_trade_price revenue,draft
METOCLOSIL 5MG/ML (10MG/2ML),250.0,15000.0,24085.0,2,1,0,1095,1.605667,6.8e-05,0.962341,C,ABC/Pareto using total_trade_price revenue,draft
MAXI-AID POVIDONE-IODINE 10%,17.0,14960.0,7480.0,2,1,0,1096,0.5,6.8e-05,0.962409,C,ABC/Pareto using total_trade_price revenue,draft
LIQUID HAND SOAP - FLORAL PINK,203.0,14920.5,13433.5,4,4,0,1097,0.900338,6.8e-05,0.962477,C,ABC/Pareto using total_trade_price revenue,draft
MOP - ORDINARY,96.0,14880.0,32640.0,1,1,0,1098,2.193548,6.7e-05,0.962544,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES(S) 7.0 HEXACARE,20.0,14800.0,15160.0,1,1,0,1099,1.024324,6.7e-05,0.962611,C,ABC/Pareto using total_trade_price revenue,draft
NEEDLE HOLDER SIZE 6'' (OLTEN),40.0,14800.0,36000.0,2,2,0,1100,2.432432,6.7e-05,0.962678,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM LATEX NONSTERILE (FITONE),70.0,14700.0,2590.0,1,1,0,1101,0.17619,6.7e-05,0.962744,C,ABC/Pareto using total_trade_price revenue,draft
SILVERDEX 10MG,272.0,14688.0,35446.0,7,7,0,1102,2.413263,6.6e-05,0.962811,C,ABC/Pareto using total_trade_price revenue,draft
SUSTACHLOR 125MG/5ML,309.0,14677.5,39316.87,13,10,0,1103,2.678717,6.6e-05,0.962877,C,ABC/Pareto using total_trade_price revenue,draft
WHITE FLOWER,48.0,14640.0,8880.0,3,3,0,1104,0.606557,6.6e-05,0.962944,C,ABC/Pareto using total_trade_price revenue,draft
CONFERENCE TABLE,1.0,14500.0,4695.0,1,1,0,1105,0.323793,6.6e-05,0.963009,C,ABC/Pareto using total_trade_price revenue,draft
FACEMASK (INDOPLAS),290.0,14500.0,10935.0,3,3,0,1106,0.754138,6.6e-05,0.963075,C,ABC/Pareto using total_trade_price revenue,draft
STERILE WATER FOR INJECTION (EUROMED),320.0,14460.0,940.0,2,2,0,1107,0.065007,6.5e-05,0.96314,C,ABC/Pareto using total_trade_price revenue,draft
CORSIN-600 150MG/ML (600MG/4ML) 4ML,170.0,14450.0,35155.0,8,6,0,1108,2.432872,6.5e-05,0.963206,C,ABC/Pareto using total_trade_price revenue,draft
ESSPRIN PEDIA 20ML,67.0,14405.0,14405.0,6,5,0,1109,1.0,6.5e-05,0.963271,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2.0 DOUBLE ARM,48.0,14400.0,99450.0,3,2,0,1110,6.90625,6.5e-05,0.963336,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.24 100'S-SIMPLEX,80.0,14400.0,12320.0,2,1,0,1111,0.855556,6.5e-05,0.963401,C,ABC/Pareto using total_trade_price revenue,draft
BROADMETZ 500MG CAP,45.0,14355.0,31685.0,16,10,0,1112,2.207245,6.5e-05,0.963466,C,ABC/Pareto using total_trade_price revenue,draft
MAYOR 40MG,51.0,14280.0,53770.0,12,8,0,1113,3.765406,6.5e-05,0.963531,C,ABC/Pareto using total_trade_price revenue,draft
PRIMENOFAST 200MG,50.0,14250.0,55750.0,2,1,0,1114,3.912281,6.4e-05,0.963595,C,ABC/Pareto using total_trade_price revenue,draft
TOOTHBRUSH COLGATE ADULT,1200.0,14172.0,39790.44,1,1,0,1115,2.80768,6.4e-05,0.963659,C,ABC/Pareto using total_trade_price revenue,draft
FLUCYSTEINE 200MG,177.0,14159.71,56415.72,10,6,0,1116,3.984243,6.4e-05,0.963723,C,ABC/Pareto using total_trade_price revenue,draft
APTRADOL 50MG,41.0,14145.0,17743.4,13,9,0,1117,1.254394,6.4e-05,0.963787,C,ABC/Pareto using total_trade_price revenue,draft
ENERGEL SOFTGEL,25.0,14128.25,26671.75,4,2,0,1118,1.887831,6.4e-05,0.963851,C,ABC/Pareto using total_trade_price revenue,draft
INSUGET 30/70 (30IU/70IU/ML) 10ML,25.0,14125.0,12260.0,2,2,0,1119,0.867965,6.4e-05,0.963915,C,ABC/Pareto using total_trade_price revenue,draft
APREZAL 20MG/ML,10.0,14084.34,24915.66,5,5,0,1120,1.769033,6.4e-05,0.963979,C,ABC/Pareto using total_trade_price revenue,draft
CO-AMOXISAPH 125 MG/31.25MG PER 5ML,206.0,14008.0,58301.0,3,3,0,1121,4.161979,6.3e-05,0.964042,C,ABC/Pareto using total_trade_price revenue,draft
BIOHAZARD NEEDLE CONTAINER,40.0,14000.0,4000.0,1,1,0,1122,0.285714,6.3e-05,0.964106,C,ABC/Pareto using total_trade_price revenue,draft
ONE STEP/RAPID SCREENING TEST - VDRL,200.0,14000.0,5800.0,1,1,0,1123,0.414286,6.3e-05,0.964169,C,ABC/Pareto using total_trade_price revenue,draft
PITANIC,100.0,14000.0,113006.0,1,1,0,1124,8.071857,6.3e-05,0.964233,C,ABC/Pareto using total_trade_price revenue,draft
HEPARIN CAP VIOLET NEEDLESS (ORMED),4.0,14000.0,14250.0,3,3,0,1125,1.017857,6.3e-05,0.964296,C,ABC/Pareto using total_trade_price revenue,draft
DINOSED 250MCG/ML (500MCG/2ML),33.33,14000.0,49000.0,1,1,0,1126,3.5,6.3e-05,0.964359,C,ABC/Pareto using total_trade_price revenue,draft
AEROX 500MG TAB,150.0,13950.0,32535.0,1,1,0,1127,2.332258,6.3e-05,0.964422,C,ABC/Pareto using total_trade_price revenue,draft
DOMPY,348.0,13920.0,30104.0,6,6,0,1128,2.162644,6.3e-05,0.964485,C,ABC/Pareto using total_trade_price revenue,draft
LIFERZIN 250MG IV,80.0,13920.0,41830.0,6,4,0,1129,3.005029,6.3e-05,0.964548,C,ABC/Pareto using total_trade_price revenue,draft
VEST,24.0,13920.0,2016.0,1,1,0,1130,0.144828,6.3e-05,0.964611,C,ABC/Pareto using total_trade_price revenue,draft
5% DEXTROSE 0.3% SODIUM CHLORIDE,240.0,13920.0,2640.0,1,1,0,1131,0.189655,6.3e-05,0.964674,C,ABC/Pareto using total_trade_price revenue,draft
ACCELAC 3.35G/5ML,110.0,13915.0,16130.0,8,6,0,1132,1.159181,6.3e-05,0.964737,C,ABC/Pareto using total_trade_price revenue,draft
AMOLTEX 2MG/5ML SYR,553.0,13825.0,13825.0,1,1,0,1133,1.0,6.3e-05,0.9648,C,ABC/Pareto using total_trade_price revenue,draft
AMECIRON 60MG,200.0,13800.0,4120.0,2,2,0,1134,0.298551,6.2e-05,0.964862,C,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 1500IU/0.7ML,12.0,13800.0,11400.0,2,2,0,1135,0.826087,6.2e-05,0.964925,C,ABC/Pareto using total_trade_price revenue,draft
D5 WATER,112.0,13776.0,2576.0,2,2,0,1136,0.186992,6.2e-05,0.964987,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG XXL TRANSPARENT,25.0,13750.0,11075.0,1,1,0,1137,0.805455,6.2e-05,0.965049,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG XXL YELLOW,25.0,13750.0,11075.0,1,1,0,1138,0.805455,6.2e-05,0.965112,C,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET 120ML (SURGITECH),125.0,13750.0,23250.0,1,1,0,1139,1.690909,6.2e-05,0.965174,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN CANNULA ADULT HEXACARE,620.0,13640.0,32430.0,2,2,0,1140,2.377566,6.2e-05,0.965236,C,ABC/Pareto using total_trade_price revenue,draft
BP MANUAL W/CHILD & ADULT CUFF,2.0,13600.0,1400.0,1,1,0,1141,0.102941,6.2e-05,0.965297,C,ABC/Pareto using total_trade_price revenue,draft
MEGACLAV 250MG,113.0,13560.0,23527.0,4,4,0,1142,1.735029,6.1e-05,0.965359,C,ABC/Pareto using total_trade_price revenue,draft
OPIGESIC 250MG,20.0,13560.0,8640.0,1,1,0,1143,0.637168,6.1e-05,0.96542,C,ABC/Pareto using total_trade_price revenue,draft
CAPXIBB-400 400MG,100.0,13500.0,76100.0,1,1,0,1144,5.637037,6.1e-05,0.965481,C,ABC/Pareto using total_trade_price revenue,draft
SHARP SI-210 ANESTHESIA MACHINE REPAIR,1.0,13500.0,4500.0,1,1,0,1145,0.333333,6.1e-05,0.965542,C,ABC/Pareto using total_trade_price revenue,draft
RIGHTSIGN VDRL KIT,300.0,13500.0,16485.0,1,1,0,1146,1.221111,6.1e-05,0.965603,C,ABC/Pareto using total_trade_price revenue,draft
JACKSON PRATT 100ML (CARDINAL HEALTH),10.0,13500.0,5500.0,1,1,0,1147,0.407407,6.1e-05,0.965664,C,ABC/Pareto using total_trade_price revenue,draft
CLINDAGOLD 300MG,35.0,13475.0,51900.0,2,2,0,1148,3.851577,6.1e-05,0.965725,C,ABC/Pareto using total_trade_price revenue,draft
PROMEP 40MG,336.0,13440.0,184140.0,2,2,0,1149,13.700893,6.1e-05,0.965786,C,ABC/Pareto using total_trade_price revenue,draft
AMLOSAPH-10 10MG,480.0,13440.0,361920.0,2,2,0,1150,26.928571,6.1e-05,0.965847,C,ABC/Pareto using total_trade_price revenue,draft
COTTON ROLL 400G - SUREGUARD,80.0,13440.0,10609.0,6,5,0,1151,0.78936,6.1e-05,0.965908,C,ABC/Pareto using total_trade_price revenue,draft
BLADDER RETRACTOR/BALFOUR CENTRAL BLADE SIZE 45X80MM,8.0,13432.0,13408.0,1,1,0,1152,0.998213,6.1e-05,0.965969,C,ABC/Pareto using total_trade_price revenue,draft
DRY CELL AA RECHARGEABLE EVEREADY,15.0,13425.0,4970.0,2,1,0,1153,0.370205,6.1e-05,0.966029,C,ABC/Pareto using total_trade_price revenue,draft
SCHEEPRIL 5MG TAB,51.0,13413.0,9497.0,6,4,0,1154,0.708044,6.1e-05,0.96609,C,ABC/Pareto using total_trade_price revenue,draft
CLOXASAPH - 250,509.0,13404.0,20004.7,6,5,0,1155,1.492443,6.1e-05,0.966151,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITHOUT NEEDLE 30CC/ML (TERUMO),21.0,13400.0,16720.0,5,3,0,1156,1.247761,6.1e-05,0.966211,C,ABC/Pareto using total_trade_price revenue,draft
HEAXACARE SURGICAL GLOVES (S) 7.0,15.0,13350.0,6900.0,1,1,0,1157,0.516854,6e-05,0.966272,C,ABC/Pareto using total_trade_price revenue,draft
SURE GUARD LATEX SURGICAL GLOVES 7.5,15.0,13350.0,6900.0,1,1,0,1158,0.516854,6e-05,0.966332,C,ABC/Pareto using total_trade_price revenue,draft
ACETYPHIL-600 600MG,129.0,13287.0,12098.0,6,6,0,1159,0.910514,6e-05,0.966392,C,ABC/Pareto using total_trade_price revenue,draft
KALIGEN 750MG,12.0,13280.8,33409.2,3,3,0,1160,2.515601,6e-05,0.966452,C,ABC/Pareto using total_trade_price revenue,draft
MECID 500MG CAP,151.0,13277.0,10737.0,10,7,0,1161,0.808692,6e-05,0.966512,C,ABC/Pareto using total_trade_price revenue,draft
COTTON ROLL 400G - UNIMEX,88.0,13200.0,9400.0,5,5,0,1162,0.712121,6e-05,0.966572,C,ABC/Pareto using total_trade_price revenue,draft
EPPITREXIL 500MG,94.0,13160.0,9776.0,1,1,0,1163,0.742857,6e-05,0.966632,C,ABC/Pareto using total_trade_price revenue,draft
CLOPINOVA 75MG,150.0,13105.0,9995.0,10,5,0,1164,0.762686,5.9e-05,0.966691,C,ABC/Pareto using total_trade_price revenue,draft
CLOPEGEN 75MG,133.0,13034.0,185496.75,6,6,0,1165,14.231759,5.9e-05,0.96675,C,ABC/Pareto using total_trade_price revenue,draft
DEXTROSE PLAIN 0.9% SODIUM CHLORIDE PNSS 1000ML (EUROMED),180.0,13032.0,19188.0,5,4,0,1166,1.472376,5.9e-05,0.966809,C,ABC/Pareto using total_trade_price revenue,draft
CLINDOLLEN 150MG/ML (300MG/2ML) 2ML,20.0,12980.0,38320.0,1,1,0,1167,2.952234,5.9e-05,0.966868,C,ABC/Pareto using total_trade_price revenue,draft
FUJI FILM 11X14,4.0,12960.0,760.0,2,2,0,1168,0.058642,5.9e-05,0.966926,C,ABC/Pareto using total_trade_price revenue,draft
MAYO SCISSOR SLIM STRAIGHT SIZE 8'' (OLTEN),25.0,12950.0,12950.0,1,1,0,1169,1.0,5.9e-05,0.966985,C,ABC/Pareto using total_trade_price revenue,draft
BOBCOC 7 1/2'' (OLTEN),26.0,12948.0,8912.0,3,2,0,1170,0.688292,5.9e-05,0.967044,C,ABC/Pareto using total_trade_price revenue,draft
CLOPINOVA,132.0,12936.0,164474.0,9,4,0,1171,12.71444,5.9e-05,0.967102,C,ABC/Pareto using total_trade_price revenue,draft
OSCIVIT CALCIUM TABLET,60.0,12900.0,12009.13,1,1,0,1172,0.93094,5.8e-05,0.967161,C,ABC/Pareto using total_trade_price revenue,draft
KODAK MEDICAL XRAY FILM GEN PURPOSE 14/17 - EUROMED,3.0,12900.0,7869.0,1,1,0,1173,0.61,5.8e-05,0.967219,C,ABC/Pareto using total_trade_price revenue,draft
ASCORSAPH-ZEE 500MG/10MG,100.0,12900.0,21500.0,1,1,0,1174,1.666667,5.8e-05,0.967277,C,ABC/Pareto using total_trade_price revenue,draft
MYDOXY,103.0,12868.0,78307.0,3,3,0,1175,6.085406,5.8e-05,0.967336,C,ABC/Pareto using total_trade_price revenue,draft
EDIXIN 500MG,50.0,12850.0,9150.0,1,1,0,1176,0.712062,5.8e-05,0.967394,C,ABC/Pareto using total_trade_price revenue,draft
DEXTROSE 5% IN LACTATED RINGERS D5LR 1000ML (EUROMED),186.0,12834.0,17980.74,6,5,0,1177,1.401024,5.8e-05,0.967452,C,ABC/Pareto using total_trade_price revenue,draft
NITRILE EXAMINATION GLOVES SMALL,64.0,12800.0,8425.0,2,2,0,1178,0.658203,5.8e-05,0.96751,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA G.18 - INTROCAN,16.0,12800.0,37550.0,3,2,0,1179,2.933594,5.8e-05,0.967568,C,ABC/Pareto using total_trade_price revenue,draft
MEDICAL OXYGEN 50 POUNDS - REFILL,16.0,12800.0,-9600.0,1,1,0,1180,-0.75,5.8e-05,0.967626,C,ABC/Pareto using total_trade_price revenue,draft
SAPHENYTOIN 50MG/ML 2ML,20.0,12780.0,22645.0,1,1,0,1181,1.771909,5.8e-05,0.967683,C,ABC/Pareto using total_trade_price revenue,draft
RANZOLE 40MG,38.0,12750.0,58868.75,13,9,0,1182,4.617157,5.8e-05,0.967741,C,ABC/Pareto using total_trade_price revenue,draft
"IV CANNULA WINGED G.24X 1"" INTROCAN SAFETY (B BRAUN)",3.0,12750.0,8250.0,2,1,0,1183,0.647059,5.8e-05,0.967799,C,ABC/Pareto using total_trade_price revenue,draft
KIDNEY BASIN STAINLESS STEEL 7'' (OLTEN),45.0,12735.0,12735.0,1,1,0,1184,1.0,5.8e-05,0.967856,C,ABC/Pareto using total_trade_price revenue,draft
HEXACARE SURGICAL GLOVES (S) 6.5,17.0,12682.0,9618.0,2,2,0,1185,0.758398,5.7e-05,0.967914,C,ABC/Pareto using total_trade_price revenue,draft
ANTI HUMAN GLOBULIN 10ML,12.0,12660.0,2916.0,1,1,0,1186,0.230332,5.7e-05,0.967971,C,ABC/Pareto using total_trade_price revenue,draft
XURIC 40-40MG,110.0,12650.0,136677.0,13,10,0,1187,10.804506,5.7e-05,0.968028,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA (PEDIA) - SURGITECH,505.0,12625.0,6805.0,3,2,0,1188,0.53901,5.7e-05,0.968086,C,ABC/Pareto using total_trade_price revenue,draft
AMINOSOL 25MG/ML (250MG/10ML) 10ML,125.0,12605.0,68681.7,30,15,0,1189,5.448766,5.7e-05,0.968143,C,ABC/Pareto using total_trade_price revenue,draft
DRUGMAKER GUAIFENESIN 100MG CAP,50.0,12500.0,10750.0,1,1,0,1190,0.86,5.7e-05,0.968199,C,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED 300MG/5ML SYR,250.0,12500.0,19500.0,2,2,0,1191,1.56,5.7e-05,0.968256,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 25GX5/8 1CC/ML SUREGUARD,50.0,12500.0,42500.0,1,1,0,1192,3.4,5.7e-05,0.968312,C,ABC/Pareto using total_trade_price revenue,draft
LOCETIN 5MG,48.0,12480.0,120420.0,18,14,0,1193,9.649038,5.6e-05,0.968369,C,ABC/Pareto using total_trade_price revenue,draft
ALLIS SIZE 6'' OLTEN,30.0,12420.0,12180.0,1,1,0,1194,0.980676,5.6e-05,0.968425,C,ABC/Pareto using total_trade_price revenue,draft
BUZZLE DIGITAL THERMOMETER,154.0,12320.0,5896.0,4,3,0,1195,0.478571,5.6e-05,0.968481,C,ABC/Pareto using total_trade_price revenue,draft
VONWELT PREDNISONE 10MG,152.0,12312.0,13528.0,2,2,0,1196,1.098765,5.6e-05,0.968537,C,ABC/Pareto using total_trade_price revenue,draft
FOLLEY CATHETER FR 16 (NO BRAND),410.0,12300.0,17700.0,2,2,0,1197,1.439024,5.6e-05,0.968592,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK ADULT PARTNERS,300.0,12300.0,7950.0,1,1,0,1198,0.646341,5.6e-05,0.968648,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZING KIT WITH MASK HEXACARE,300.0,12300.0,23700.0,1,1,0,1199,1.926829,5.6e-05,0.968704,C,ABC/Pareto using total_trade_price revenue,draft
FINAPROS 5MG,21.0,12290.0,119210.0,2,2,0,1200,9.699756,5.6e-05,0.968759,C,ABC/Pareto using total_trade_price revenue,draft
SAPHLOPID 75MG,93.8,12220.4,94477.02,21,13,0,1201,7.731091,5.5e-05,0.968814,C,ABC/Pareto using total_trade_price revenue,draft
SKIN STAPLER,29.0,12210.0,11110.0,4,4,0,1202,0.90991,5.5e-05,0.96887,C,ABC/Pareto using total_trade_price revenue,draft
POTASSIUM CHLORIDE - EUROMED 20ML,255.0,12185.0,3075.0,3,3,0,1203,0.252359,5.5e-05,0.968925,C,ABC/Pareto using total_trade_price revenue,draft
FORTIS VITAMIN BCOMPLEX 100MG/5MG/50MCG,260.0,12155.0,69195.0,4,4,0,1204,5.692719,5.5e-05,0.96898,C,ABC/Pareto using total_trade_price revenue,draft
MIXCLAV 250MG,103.0,12143.28,13760.12,6,4,0,1205,1.133147,5.5e-05,0.969035,C,ABC/Pareto using total_trade_price revenue,draft
STERILE SURGICAL GLOVES PAIRS/BOX SIZE 7.0 HEXACARE,15.0,12105.0,28340.0,3,1,0,1206,2.341181,5.5e-05,0.96909,C,ABC/Pareto using total_trade_price revenue,draft
DIACEF 100MG,813.0,12102.0,27324.1,7,6,0,1207,2.257817,5.5e-05,0.969144,C,ABC/Pareto using total_trade_price revenue,draft
SYLVITE 2MEQ/ML 20ML,86.0,12040.0,27980.0,6,5,0,1208,2.32392,5.4e-05,0.969199,C,ABC/Pareto using total_trade_price revenue,draft
HYCLENS GARGLE 0.12% 60ML,185.0,12025.0,18142.4,17,9,0,1209,1.508723,5.4e-05,0.969253,C,ABC/Pareto using total_trade_price revenue,draft
AZIMIN 500MG,375.66,12021.12,105380.13,4,4,0,1210,8.766249,5.4e-05,0.969308,C,ABC/Pareto using total_trade_price revenue,draft
UNDERPAD YOSHI 600*900MM,100.0,12000.0,3000.0,1,1,0,1211,0.25,5.4e-05,0.969362,C,ABC/Pareto using total_trade_price revenue,draft
INFRARED THERMOMETER,50.0,12000.0,17975.0,1,1,0,1212,1.497917,5.4e-05,0.969416,C,ABC/Pareto using total_trade_price revenue,draft
STETHOSCOPE - ADULT,12.0,12000.0,2674.0,3,3,0,1213,0.222833,5.4e-05,0.969471,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES VINYL - SUREGUARD (MEDIUM),80.0,12000.0,16200.0,2,1,0,1214,1.35,5.4e-05,0.969525,C,ABC/Pareto using total_trade_price revenue,draft
ETHYL ALCOHOL 70% 500ML (ALCORIGHT),200.0,12000.0,18200.0,1,1,0,1215,1.516667,5.4e-05,0.969579,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT WITH MASK PEDIA (TOPCARE),200.0,12000.0,8600.0,1,1,0,1216,0.716667,5.4e-05,0.969634,C,ABC/Pareto using total_trade_price revenue,draft
T SHIRT SUBLI,24.0,12000.0,2784.0,1,1,0,1217,0.232,5.4e-05,0.969688,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZING KIT,300.0,12000.0,24000.0,1,1,0,1218,2.0,5.4e-05,0.969742,C,ABC/Pareto using total_trade_price revenue,draft
SPINAL NEEDLE G25X90MM(ORMED),3.0,12000.0,17577.0,4,1,0,1219,1.46475,5.4e-05,0.969796,C,ABC/Pareto using total_trade_price revenue,draft
FETAL DOPPLER W/ COLOR LCD DISPLAY 1976-11CC (WILCARE),3.0,12000.0,5985.0,1,1,0,1220,0.49875,5.4e-05,0.969851,C,ABC/Pareto using total_trade_price revenue,draft
AMBILIN 500-500MG,100.0,12000.0,37000.0,1,1,0,1221,3.083333,5.4e-05,0.969905,C,ABC/Pareto using total_trade_price revenue,draft
INDUSTRIAL FAN,2.0,11996.0,18794.0,1,1,0,1222,1.566689,5.4e-05,0.969959,C,ABC/Pareto using total_trade_price revenue,draft
CIXTOR-Z MAX,30.0,11940.0,11466.0,7,6,0,1223,0.960302,5.4e-05,0.970013,C,ABC/Pareto using total_trade_price revenue,draft
TOLLMAN 20MG,160.0,11920.0,26400.0,2,2,0,1224,2.214765,5.4e-05,0.970067,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE INFUSION SET ADULT 20MACRODROPS/ML (SURGITECH),850.0,11900.0,12044.5,2,2,0,1225,1.012143,5.4e-05,0.970121,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK WITH TUBE - SOLITAIRE (L),198.0,11880.0,12420.0,2,2,0,1226,1.045455,5.4e-05,0.970175,C,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED 600MG,73.0,11841.0,23028.5,12,6,0,1227,1.94481,5.4e-05,0.970229,C,ABC/Pareto using total_trade_price revenue,draft
KN95 FACE MASK (BOX),121.0,11785.0,28692.32,4,4,0,1228,2.434647,5.3e-05,0.970282,C,ABC/Pareto using total_trade_price revenue,draft
DIXIN 250MCG,47.0,11750.0,5506.0,10,6,0,1229,0.468596,5.3e-05,0.970335,C,ABC/Pareto using total_trade_price revenue,draft
CELEKOP 200MG,90.0,11700.0,37000.0,4,2,0,1230,3.162393,5.3e-05,0.970388,C,ABC/Pareto using total_trade_price revenue,draft
"SPACE SPRAY CONCENTRATE 0.1% ,6%,10% (SUMIPRO EW )",3.0,11700.0,19650.0,1,1,0,1231,1.679487,5.3e-05,0.970441,C,ABC/Pareto using total_trade_price revenue,draft
MOHSIDEX 4MG/ML (8MG/2ML) 2ML,65.0,11700.0,65213.0,8,3,0,1232,5.573761,5.3e-05,0.970494,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES LARGE NITRILE NONSTERILE (LTN),53.0,11660.0,3073.0,4,4,0,1233,0.263551,5.3e-05,0.970547,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES (M) - LATEX SURE GUARD,55.0,11600.0,48360.0,6,5,0,1234,4.168966,5.2e-05,0.970599,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD CONNECTING TUBE LAVENDER TOP,29.0,11600.0,14577.0,2,2,0,1235,1.256638,5.2e-05,0.970652,C,ABC/Pareto using total_trade_price revenue,draft
DIAMIR 30MG,167.0,11523.0,5877.0,1,1,0,1236,0.510023,5.2e-05,0.970704,C,ABC/Pareto using total_trade_price revenue,draft
EROXIME 500MG,100.0,11500.0,78690.0,8,7,0,1237,6.842609,5.2e-05,0.970756,C,ABC/Pareto using total_trade_price revenue,draft
DUPHASTON,42.4,11484.0,64016.0,3,3,0,1238,5.574364,5.2e-05,0.970808,C,ABC/Pareto using total_trade_price revenue,draft
LEPTOSPIRA IGG/IGM RAPID TEST DEVICE,4.0,11400.0,7800.0,2,2,0,1239,0.684211,5.2e-05,0.970859,C,ABC/Pareto using total_trade_price revenue,draft
MAGNESIUM SULFATE 250MG - EUROMED,200.0,11400.0,3472.0,1,1,0,1240,0.304561,5.2e-05,0.970911,C,ABC/Pareto using total_trade_price revenue,draft
BIEMEFRIN 1MG/ML,6.0,11400.0,23030.0,3,2,0,1241,2.020175,5.2e-05,0.970963,C,ABC/Pareto using total_trade_price revenue,draft
NATRAVOX 228.5MG/5ML,50.0,11400.0,2000.0,2,2,0,1242,0.175439,5.2e-05,0.971014,C,ABC/Pareto using total_trade_price revenue,draft
DESTRIMOLE 10MG/G (1% W/W) 15G,300.0,11400.0,78600.0,1,1,0,1243,6.894737,5.2e-05,0.971066,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIP (SD CHECK),12.0,11400.0,4200.0,1,1,0,1244,0.368421,5.2e-05,0.971117,C,ABC/Pareto using total_trade_price revenue,draft
RAPHC ASCORBIC ACID 100MG/5MG,495.0,11385.0,21285.0,4,2,0,1245,1.869565,5.2e-05,0.971169,C,ABC/Pareto using total_trade_price revenue,draft
DOPAN 40MG/ML (200MG/5ML) 5ML,46.0,11362.0,22538.0,2,2,0,1246,1.98363,5.1e-05,0.97122,C,ABC/Pareto using total_trade_price revenue,draft
STOOL CUP 40ML,2270.0,11350.0,12395.0,2,2,0,1247,1.09207,5.1e-05,0.971272,C,ABC/Pareto using total_trade_price revenue,draft
GOSTAT 40MG,60.0,11340.0,15660.0,2,1,0,1248,1.380952,5.1e-05,0.971323,C,ABC/Pareto using total_trade_price revenue,draft
"MICROPORE 1 1/2""1530-2 3M",24.0,11280.0,9740.0,4,3,0,1249,0.863475,5.1e-05,0.971374,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE (10CC/ML) 23GX1 LUER LOCK - DELCARE,45.0,11250.0,42130.0,4,3,0,1250,3.744889,5.1e-05,0.971425,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES STERILE 6,15.0,11250.0,9000.0,1,1,0,1251,0.8,5.1e-05,0.971476,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES STERILE 6.5,15.0,11250.0,16050.0,1,1,0,1252,1.426667,5.1e-05,0.971527,C,ABC/Pareto using total_trade_price revenue,draft
