MEDSHIELD PHARMA CORP,,,,,,,,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,,,,,,,,
AS OF DECEMBER 2018,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DRNumber,DRDate,SalesRep,Product,Qty, CP/UNIT , TOTAL CP , Discount , NET CP , TP/UNIT , Total TP , Net Income ,,,,,,,,
18454,28-Nov-18,Quezon,TRIVASC 35mg MR,1,"1,425.00"," 1,425.00 ",0.00,"1,425.00",445.00,445.00,980.00,,,,,,,,
18454,28-Nov-18,Quezon,GIAN ZINC 30ml,12,155.00," 1,860.00 ",0.00,"1,860.00",55.00,660.00,"1,200.00",,,,,,,,
18455A,28-Nov-18,Quezon,CAPSUGEN FORTE,3,"1,540.00"," 4,620.00 ","1,386.00","3,234.00",310.00,930.00,"2,304.00",,,,,,,,
18455A,28-Nov-18,Quezon,FERGLOBIN FA 60mg/400mcg,3,725.00," 2,175.00 ",652.50,"1,522.50",240.00,720.00,802.50,,,,,,,,
18456,29-Nov-18,Quezon,XYNETIN 1500mg/200iu,8,"1,050.00"," 8,400.00 ",0.00,"8,400.00",310.00,"2,480.00","5,920.00",,,,,,,,
18456,29-Nov-18,Quezon,MULTI GROW OB PLUS,8,"1,300.00"," 10,400.00 ",0.00,"10,400.00",450.00,"3,600.00","6,800.00",,,,,,,,
17251,16-Aug-18,Cam Norte,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,1,"1,708.00"," 1,708.00 ",0.00,"1,708.00",488.00,488.00,"1,220.00",,,,,,,,
17252,18-Aug-18,Cam Norte,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,5,"1,708.00"," 8,540.00 ",0.00,"8,540.00",488.00,"2,440.00","6,100.00",,,,,,,,
17253,15-Aug-18,Cam Norte,LEIVICLOX 250mg,12,250.00," 3,000.00 ",900.00,"2,100.00",68.00,816.00,"1,284.00",,,,,,,,
17254,18-Aug-18,Cam Norte,ALGICAP 500mg,1,760.00, 760.00 ,228.00,532.00,228.00,228.00,304.00,,,,,,,,
17255,31-Aug-18,Cam Norte,EUROXIME 250mg/5ml,12,425.00," 5,100.00 ","1,530.00","3,570.00",139.00,"1,668.00","1,902.00",,,,,,,,
17255,31-Aug-18,Cam Norte,LACTAMOX 250mg/62.5mg/5ml,12,310.00," 3,720.00 ","1,116.00","2,604.00",130.00,"1,560.00","1,044.00",,,,,,,,
17256,31-Aug-18,Cam Norte,DOLO JAGA 500mg/50mg/100mg/100mcg,2,"1,708.00"," 3,416.00 ",0.00,"3,416.00",481.00,962.00,"2,454.00",,,,,,,,
17257,03-Sep-18,Cam Norte,CENDALEX 500mg,1,900.00, 900.00 ,0.00,900.00,300.00,300.00,600.00,,,,,,,,
17258,05-Sep-18,Cam Norte,DOLO JAGA 500mg/50mg/100mg/100mcg,5,"1,708.00"," 8,540.00 ",0.00,"8,540.00",481.00,"2,405.00","6,135.00",,,,,,,,
17259,14-Sep-18,Cam Norte,ZAFEX 500mg,1,"3,000.00"," 3,000.00 ",900.00,"2,100.00","1,450.00","1,450.00",650.00,,,,,,,,
17259,14-Sep-18,Cam Norte,FOCID 5mg,1,700.00, 700.00 ,210.00,490.00,188.00,188.00,302.00,,,,,,,,
17259,14-Sep-18,Cam Norte,FERGLOBIN 250mg,1,725.00, 725.00 ,217.50,507.50,215.00,215.00,292.50,,,,,,,,
17259,14-Sep-18,Cam Norte,FORTIPLEX,1,"1,200.00"," 1,200.00 ",360.00,840.00,270.00,270.00,570.00,,,,,,,,
17260,14-Sep-18,Cam Norte,MONILIASOL 125mg/5ml,12,75.00, 900.00 ,270.00,630.00,26.00,312.00,318.00,,,,,,,,
17260,14-Sep-18,Cam Norte,BERCEF 50mg/ml,12,175.00," 2,100.00 ",630.00,"1,470.00",42.00,504.00,966.00,,,,,,,,
17261,19-Sep-18,Cam Norte,LEIVICLOX 250mg,36,250.00," 9,000.00 ","2,700.00","6,300.00",68.00,"2,448.00","3,852.00",,,,,,,,
17262,20-Sep-18,Cam Norte,BROADMETZ 500mg,3,"1,350.00"," 4,050.00 ",0.00,"4,050.00",319.00,957.00,"3,093.00",,,,,,,,
17262,20-Sep-18,Cam Norte,METMIC 500mg,3,820.00," 2,460.00 ",0.00,"2,460.00",228.00,684.00,"1,776.00",,,,,,,,
17263,20-Sep-18,Cam Norte,BROADMETZ 500mg,3,"1,350.00"," 4,050.00 ",0.00,"4,050.00",319.00,957.00,"3,093.00",,,,,,,,
17263,20-Sep-18,Cam Norte,METMIC 500mg,3,820.00," 2,460.00 ",0.00,"2,460.00",228.00,684.00,"1,776.00",,,,,,,,
17264,22-Sep-18,Cam Norte,MULTI GROW 30ml,12,180.00," 2,160.00 ",0.00,"2,160.00",55.00,660.00,"1,500.00",,,,,,,,
17264,22-Sep-18,Cam Norte,GIAN ZINC 30ml,12,165.00," 1,980.00 ",0.00,"1,980.00",55.00,660.00,"1,320.00",,,,,,,,
17265,22-Sep-18,Cam Norte,GIAN ZINC 30ml,12,165.00," 1,980.00 ",594.00,"1,386.00",55.00,660.00,726.00,,,,,,,,
17266,22-Sep-18,Cam Norte,MULTI GROW 30ml,12,180.00," 2,160.00 ",648.00,"1,512.00",55.00,660.00,852.00,,,,,,,,
17267,22-Sep-18,Cam Norte,CENDALEX 250mg/5ml,12,190.00," 2,280.00 ",0.00,"2,280.00",55.00,660.00,"1,620.00",,,,,,,,
17267,22-Sep-18,Cam Norte,CENDALEX 125mg/5ml,12,130.00," 1,560.00 ",0.00,"1,560.00",35.00,420.00,"1,140.00",,,,,,,,
17267,22-Sep-18,Cam Norte,CENDALEX 100mg/ml,12,120.00," 1,440.00 ",0.00,"1,440.00",31.00,372.00,"1,068.00",,,,,,,,
17267,22-Sep-18,Cam Norte,CENDALEX 500mg,1,"1,250.00"," 1,250.00 ",0.00,"1,250.00",300.00,300.00,950.00,,,,,,,,
17268,22-Sep-18,Cam Norte,INTRAPLEM 500mg,1,"1,200.00"," 1,200.00 ",0.00,"1,200.00",280.00,280.00,920.00,,,,,,,,
17268,22-Sep-18,Cam Norte,INTRAPLEM 100mg/5ml,12,95.00," 1,140.00 ",0.00,"1,140.00",27.00,324.00,816.00,,,,,,,,
17268,22-Sep-18,Cam Norte,INTRAPLEM 50mg/ml - Drops,12,80.00, 960.00 ,0.00,960.00,23.00,276.00,684.00,,,,,,,,
17269,22-Sep-18,Cam Norte,ZETIFEN 125mg/5ml,12,105.00," 1,260.00 ",0.00,"1,260.00",21.00,252.00,"1,008.00",,,,,,,,
17269,22-Sep-18,Cam Norte,ZETIFEN 250mg/5ml,12,120.00," 1,440.00 ",0.00,"1,440.00",23.00,276.00,"1,164.00",,,,,,,,
17269,22-Sep-18,Cam Norte,ZETIFEN 100mg/ml,12,90.00," 1,080.00 ",0.00,"1,080.00",17.00,204.00,876.00,,,,,,,,
17270,22-Sep-18,Cam Norte,LACTAMOX 125mg/31.25mg/5ml,12,190.00," 2,280.00 ",0.00,"2,280.00",76.00,912.00,"1,368.00",,,,,,,,
17270,22-Sep-18,Cam Norte,LACTAMOX 250mg/62.5mg/5ml,12,310.00," 3,720.00 ",0.00,"3,720.00",130.00,"1,560.00","2,160.00",,,,,,,,
17271,22-Sep-18,Cam Norte,INTRAPLEM 500mg,1,"1,200.00"," 1,200.00 ",360.00,840.00,280.00,280.00,560.00,,,,,,,,
17271,22-Sep-18,Cam Norte,CENDALEX 500mg,1,"1,250.00"," 1,250.00 ",375.00,875.00,300.00,300.00,575.00,,,,,,,,
17272A,26-Sep-18,Cam Norte,ZAFEX 500mg,2,"3,625.00"," 7,250.00 ",0.00,"7,250.00","1,450.00","2,900.00","4,350.00",,,,,,,,
17272A,26-Sep-18,Cam Norte,BROXIL-M 30mg,2,700.00," 1,400.00 ",0.00,"1,400.00",210.00,420.00,980.00,,,,,,,,
17273,26-Sep-18,Cam Norte,AMCETAM,1,485.00, 485.00 ,0.00,485.00,41.70,41.70,443.30,,,,,,,,
17273,26-Sep-18,Cam Norte,VITACORE 100mg,1,900.00, 900.00 ,0.00,900.00,200.00,200.00,700.00,,,,,,,,
17273,26-Sep-18,Cam Norte,OMCARE 40mg,1,"2,300.00"," 2,300.00 ",0.00,"2,300.00",450.00,450.00,"1,850.00",,,,,,,,
17273,26-Sep-18,Cam Norte,METOCLOR,1,250.00, 250.00 ,0.00,250.00,22.00,22.00,228.00,,,,,,,,
17273,26-Sep-18,Cam Norte,SPASBASCINE,1,"1,250.00"," 1,250.00 ",0.00,"1,250.00",30.00,30.00,"1,220.00",,,,,,,,
17273,26-Sep-18,Cam Norte,CETOCIN 10iu/ml,1,"1,250.00"," 1,250.00 ",0.00,"1,250.00",120.00,120.00,"1,130.00",,,,,,,,
17274,26-Sep-18,Cam Norte,AMOLTEX 2mg/5ml,24,75.00," 1,800.00 ",0.00,"1,800.00",20.00,480.00,"1,320.00",,,,,,,,
17275,26-Sep-18,Cam Norte,SPASCLOMIN 10mg/5ml,12,165.00," 1,980.00 ",0.00,"1,980.00",40.00,480.00,"1,500.00",,,,,,,,
17275,26-Sep-18,Cam Norte,CINNABLOC 25mg,1,525.00, 525.00 ,0.00,525.00,133.00,133.00,392.00,,,,,,,,
17275,26-Sep-18,Cam Norte,ALGICAP 50mg/5ml,12,90.00," 1,080.00 ",0.00,"1,080.00",24.00,288.00,792.00,,,,,,,,
17275,26-Sep-18,Cam Norte,OSTEO-PRO 750mg/10iu/10mg,1,"1,280.00"," 1,280.00 ",0.00,"1,280.00",458.00,458.00,822.00,,,,,,,,
17276,27-Sep-18,Cam Norte,GIAN ZINC 120ml,36,210.00," 7,560.00 ","2,268.00","5,292.00",75.00,"2,700.00","2,592.00",,,,,,,,
17276,27-Sep-18,Cam Norte,BROADMETZ 250mg/5ml,36,130.00," 4,680.00 ","1,404.00","3,276.00",28.00,"1,008.00","2,268.00",,,,,,,,
17276,27-Sep-18,Cam Norte,GIAN ZINC 30ml,36,165.00," 5,940.00 ","1,782.00","4,158.00",55.00,"1,980.00","2,178.00",,,,,,,,
17277A,11-Oct-18,Cam Norte,BERCEF 50mg/ml,12,175.00," 2,100.00 ",630.00,"1,470.00",42.00,504.00,966.00,,,,,,,,
17277A,11-Oct-18,Cam Norte,MONILIASOL 125mg/5ml,12,75.00, 900.00 ,270.00,630.00,26.00,312.00,318.00,,,,,,,,
17278,11-Oct-18,Cam Norte,FERGLOBIN 250mg,1,725.00, 725.00 ,217.50,507.50,215.00,215.00,292.50,,,,,,,,
17278,11-Oct-18,Cam Norte,CORVI PLUS 1mg/50mg,12,118.00," 1,416.00 ",424.80,991.20,39.00,468.00,523.20,,,,,,,,
17278,11-Oct-18,Cam Norte,ZETIFEN 100mg/ml,12,90.00," 1,080.00 ",324.00,756.00,17.00,204.00,552.00,,,,,,,,
17278,11-Oct-18,Cam Norte,ALGICAP 50mg/5ml,6,90.00, 540.00 ,162.00,378.00,24.00,144.00,234.00,,,,,,,,
17279,12-Oct-18,Cam Norte,BROXIL-M 15mg/5ml,15,94.50," 1,417.50 ",283.50,"1,134.00",23.00,345.00,789.00,,,,,,,,
17280,17-Oct-18,Cam Norte,TRIVASC 35mg MR,1,"1,575.00"," 1,575.00 ",0.00,"1,575.00",445.00,445.00,"1,130.00",,,,,,,,
17280,17-Oct-18,Cam Norte,CLOVAS 75MG,1,"1,350.00"," 1,350.00 ",0.00,"1,350.00",384.00,384.00,966.00,,,,,,,,
17280,17-Oct-18,Cam Norte,APROCARE 150mg,1,900.00, 900.00 ,0.00,900.00,219.00,219.00,681.00,,,,,,,,
17281,20-Oct-18,Cam Norte,FORTIPLEX,2,"1,200.00"," 2,400.00 ",720.00,"1,680.00",270.00,540.00,"1,140.00",,,,,,,,
17281,20-Oct-18,Cam Norte,SOLVASC 5MG,2,"1,260.00"," 2,520.00 ",756.00,"1,764.00",430.00,860.00,904.00,,,,,,,,
17282,15-Oct-18,Cam Norte,BERCEF 50mg/ml,50,175.00," 8,750.00 ","2,625.00","6,125.00",42.00,"2,100.00","4,025.00",,,,,,,,
17283,12-Oct-18,Cam Norte,NEUROGIN 39.50mg,1,"1,995.00"," 1,995.00 ",0.00,"1,995.00",590.00,590.00,"1,405.00",,,,,,,,
17284,17-Oct-18,Cam Norte,Diflosid 25mg/ml,1,420.00, 420.00 ,0.00,420.00,130.00,130.00,290.00,,,,,,,,
17285,18-Oct-18,Cam Norte,LEIVICLOX 250mg,36,250.00," 9,000.00 ","2,700.00","6,300.00",68.00,"2,448.00","3,852.00",,,,,,,,
17286,18-Oct-18,Cam Norte,BERCEF 250mg/5ml,12,465.00," 5,580.00 ","1,674.00","3,906.00",148.00,"1,776.00","2,130.00",,,,,,,,
17287,18-Oct-18,Cam Norte,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,1,"1,708.00"," 1,708.00 ",0.00,"1,708.00",488.00,488.00,"1,220.00",,,,,,,,
17288,19-Oct-18,Cam Norte,FORTIPLEX,10,"1,200.00"," 12,000.00 ","3,600.00","8,400.00",270.00,"2,700.00","5,700.00",,,,,,,,
17289,19-Oct-18,Cam Norte,ANEROCIN 300mg ,1,"3,990.00"," 3,990.00 ","1,197.00","2,793.00",890.00,890.00,"1,903.00",,,,,,,,
17290,19-Oct-18,Cam Norte,LACTAMOX 500mg/125mg,1,"3,000.00"," 3,000.00 ",900.00,"2,100.00","1,174.00","1,174.00",926.00,,,,,,,,
17291,19-Oct-18,Cam Norte,BROADMETZ 100mg/ml,36,99.75," 3,591.00 ",0.00,"3,591.00",22.00,792.00,"2,799.00",,,,,,,,
17292,20-Oct-18,Cam Norte,Zetifen 500mg,2,300.00, 600.00 ,180.00,420.00,104.16,208.32,211.68,,,,,,,,
17293,23-Oct-18,Cam Norte,FORTIPLEX,1,"1,200.00"," 1,200.00 ",0.00,"1,200.00",270.00,270.00,930.00,,,,,,,,
17294,25-Oct-18,Cam Norte,Cixtor-Z 120ml,36,175.00," 6,300.00 ","1,890.00","4,410.00",58.00,"2,088.00","2,322.00",,,,,,,,
17295,25-Oct-18,Cam Norte,EUROXIME 250mg/5ml,24,425.00," 10,200.00 ","3,060.00","7,140.00",139.00,"3,336.00","3,804.00",,,,,,,,
17296,07-Oct-18,Cam Norte,INTRAPLEM 500mg,1,"1,200.00"," 1,200.00 ",0.00,"1,200.00",280.00,280.00,920.00,,,,,,,,
17296,07-Oct-18,Cam Norte,Zetifen 500mg,2,300.00, 600.00 ,0.00,600.00,104.16,208.32,391.68,,,,,,,,
17296,07-Oct-18,Cam Norte,INTRAPLEM 100mg/5ml,12,95.00," 1,140.00 ",0.00,"1,140.00",27.00,324.00,816.00,,,,,,,,
17297,27-Oct-18,Cam Norte,CENDALEX 500mg,3,"1,250.00"," 3,750.00 ","1,125.00","2,625.00",300.00,900.00,"1,725.00",,,,,,,,
17298,27-Oct-18,Cam Norte,ZAFEX 250mg/5ml,6,450.00," 2,700.00 ",0.00,"2,700.00",159.92,959.52,"1,740.48",,,,,,,,
17299,29-Oct-18,Cam Norte,ANEROCIN 300mg ,1,"3,990.00"," 3,990.00 ","1,197.00","2,793.00",890.00,890.00,"1,903.00",,,,,,,,
17300,29-Oct-18,Cam Norte,INTRAPLEM 500mg,2,"1,200.00"," 2,400.00 ",720.00,"1,680.00",280.00,560.00,"1,120.00",,,,,,,,
18151A,30-Oct-18,Cam Norte,GIAN ZINC 30ml,12,165.00," 1,980.00 ",594.00,"1,386.00",55.00,660.00,726.00,,,,,,,,
18152A,30-Oct-18,Cam Norte,CENDALEX 500mg,2,"1,250.00"," 2,500.00 ",0.00,"2,500.00",300.00,600.00,"1,900.00",,,,,,,,
18153A,30-Oct-18,Cam Norte,OSTEO-PRO 750mg/10iu/10mg,1,"1,280.00"," 1,280.00 ",0.00,"1,280.00",458.00,458.00,822.00,,,,,,,,
18154A,31-Oct-18,Cam Norte,ACLAV 1.2g,0.6,"3,700.00"," 2,220.00 ",222.00,"1,998.00",80.00,48.00,"1,950.00",,,,,,,,
18154A,31-Oct-18,Cam Norte,ALGICAP 50mg/5ml,6,90.00, 540.00 ,54.00,486.00,24.00,144.00,342.00,,,,,,,,
18154A,31-Oct-18,Cam Norte,BERCEF 250mg/5ml,6,465.00," 2,790.00 ",279.00,"2,511.00",148.00,888.00,"1,623.00",,,,,,,,
18154A,31-Oct-18,Cam Norte,BERCEF 50mg/ml,6,200.00," 1,200.00 ",120.00,"1,080.00",42.00,252.00,828.00,,,,,,,,
18154A,31-Oct-18,Cam Norte,EUROGYL 5mg/ml (500mg/100ml),6,125.00, 750.00 ,75.00,675.00,23.00,138.00,537.00,,,,,,,,
18154A,31-Oct-18,Cam Norte,CLAVIC 500mg/125mg,1,"3,000.00"," 3,000.00 ",300.00,"2,700.00","1,174.00","1,174.00","1,526.00",,,,,,,,
18155A,06-Nov-18,Cam Norte,SUSTACHLOR 125mg/5ml,12,145.00," 1,740.00 ",174.00,"1,566.00",29.00,348.00,"1,218.00",,,,,,,,
18155A,06-Nov-18,Cam Norte,CLAXIC 250mg/62.5mg/5ml,6,320.00," 1,920.00 ",192.00,"1,728.00",130.00,780.00,948.00,,,,,,,,
18155A,06-Nov-18,Cam Norte,CLAXIC 125mg/31.25mg/5ml,6,490.00," 2,940.00 ",294.00,"2,646.00",76.00,456.00,"2,190.00",,,,,,,,
18155A,06-Nov-18,Cam Norte,CLAXIC 500mg/125mg,1,"3,000.00"," 3,000.00 ",300.00,"2,700.00","1,174.00","1,174.00","1,526.00",,,,,,,,
18155A,06-Nov-18,Cam Norte,MONILIASOL 125mg/5ml,12,75.00, 900.00 ,90.00,810.00,26.00,312.00,498.00,,,,,,,,
