MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product, Qty , ContractPrice , TOTAL CP , Discount , TotalCP , TransferPrice , Total TP , Net Income ,
13574/ SI 2175,08-Feb-19,Hospital,EVAPROST 125mcg/ml, 2.00 ," 3,960.00 "," 7,920.00 ", -   ," 7,920.00 "," 1,872.00 "," 3,744.00 "," 4,176.00 ",
13574/ SI 2175,08-Feb-19,Hospital,EUROXONE 1g, 40.00 , 480.00 ," 19,200.00 ", -   ," 19,200.00 ", 73.00 ," 2,920.00 "," 16,280.00 ",
13574/ SI 2175,08-Feb-19,Hospital,ALGICAP 500mg CAP, 1.00 , 780.00 , 780.00 , -   , 780.00 , 227.50 , 227.50 , 552.50 ,
13576,08-Feb-19,Admin,Pregnancy test - Rejoice, 150.00 , 30.00 ," 4,500.00 ", -   ," 4,500.00 ",,," 4,500.00 ",
13576,08-Feb-19,Admin,Ultrasound Gel (Gallon), 1.00 ," 1,800.00 "," 1,800.00 ", -   ," 1,800.00 ",,," 1,800.00 ",
13577,11-Feb-19,Admin,Isoprine 10mg, 7.00 , 671.43 ," 4,700.00 ", -   ," 4,700.00 ", 215.00 ," 1,505.00 "," 3,195.00 ",
13577,11-Feb-19,Admin,MAXXIVIT PLUS, 7.00 , 857.14 ," 6,000.00 ", -   ," 6,000.00 ", 440.00 ," 3,080.00 "," 2,920.00 ",
13577,11-Feb-19,Admin,Folacid 5MG, 7.00 , 464.29 ," 3,250.00 ", -   ," 3,250.00 ", 196.88 ," 1,378.16 "," 1,871.84 ",
13578,11-Feb-19,Admin,ERGON 125mcg, 2.00 ," 2,000.00 "," 4,000.00 "," 1,200.00 "," 2,800.00 ", 90.67 , 181.33 ," 2,618.67 ",
13578,11-Feb-19,Admin,CEPROTRON 500mg, 3.00 ," 1,750.00 "," 5,250.00 "," 1,575.00 "," 3,675.00 ", 500.00 ," 1,500.00 "," 2,175.00 ",
13578,11-Feb-19,Admin,ZAFEX 500mg, 2.00 ," 3,000.00 "," 6,000.00 "," 1,800.00 "," 4,200.00 "," 1,000.00 "," 2,000.00 "," 2,200.00 ",
13578,11-Feb-19,Admin,CORSTAPH 500mg, 4.00 ," 1,500.00 "," 6,000.00 "," 1,800.00 "," 4,200.00 ", 435.00 ," 1,740.00 "," 2,460.00 ",
13583,16-Feb-19,Admin,TRANCE 500MG, 2.00 ," 2,100.00 "," 4,200.00 ", -   ," 4,200.00 ", 125.00 , 250.00 ," 3,950.00 ",
13583,16-Feb-19,Admin,FERGLOBIN 250mg, 7.00 , 517.86 ," 3,625.00 ", -   ," 3,625.00 ", 215.00 ," 1,505.00 "," 2,120.00 ",
13584,16-Feb-19,Admin,ERGON 125mcg, 2.00 ," 2,000.00 "," 4,000.00 "," 1,200.00 "," 2,800.00 ", 90.67 , 181.33 ," 2,618.67 ",
13584,16-Feb-19,Admin,CORSTAPH 500mg, 2.00 ," 1,500.00 "," 3,000.00 ", 900.00 ," 2,100.00 ", 435.00 , 870.00 ," 1,230.00 ",
13584,16-Feb-19,Admin,XYNETIN 1500mg/200iu, 4.00 , 950.00 ," 3,800.00 "," 1,140.00 "," 2,660.00 ", 310.00 ," 1,240.00 "," 1,420.00 ",
13586,18-Feb-19,Admin,EUROXIME 250mg/5ml, 3.00 , 209.18 , 627.54 , -   , 627.54 , 139.45 , 418.35 , 209.19 ,
13586,18-Feb-19,Admin,Face Mask Earloop, 5.00 , 75.00 , 375.00 , -   , 375.00 , 45.00 , 225.00 , 150.00 ,
13586,18-Feb-19,Admin,BROXIL-M 15mg/5ml, 6.00 , 44.21 , 265.26 , -   , 265.26 , 29.47 , 176.82 , 88.44 ,
13586,18-Feb-19,Admin,HAV C 500mg, 2.00 , 93.00 , 186.00 , -   , 186.00 , 60.00 , 120.00 , 66.00 ,
13586,18-Feb-19,Admin,INTRAPLEM 50mg/ml - Drops, 6.00 , 40.43 , 242.58 , -   , 242.58 , 29.95 , 179.70 , 62.88 ,
13586,18-Feb-19,Admin,CORSTAPH 500mg, 1.00 , 652.50 , 652.50 , -   , 652.50 , 435.00 , 435.00 , 217.50 ,
13586,18-Feb-19,Admin,ALGICAP 50mg/5ml SUS, 6.00 , 48.20 , 289.20 , -   , 289.20 , 24.61 , 147.66 , 141.54 ,
13587/ SI 2198,19-Feb-19,Quezon,ERGON 125mcg, 2.00 ," 1,100.00 "," 2,200.00 ", -   ," 2,200.00 ", 90.67 , 181.33 ," 2,018.67 ",
13587/ SI 2198,19-Feb-19,Quezon,PHYTOMEN 10mg/ml, 30.00 , 780.00 ," 23,400.00 ", -   ," 23,400.00 ", 190.00 ," 5,700.00 "," 17,700.00 ",
13588,19-Feb-19,Admin,MAXXIVIT PLUS, 7.00 , 857.14 ," 6,000.00 ", -   ," 6,000.00 ", 440.00 ," 3,080.00 "," 2,920.00 ",
13588,19-Feb-19,Admin,Isoprine 10mg, 14.00 , 671.43 ," 9,400.00 ", -   ," 9,400.00 ", 215.00 ," 3,010.00 "," 6,390.00 ",
13589,19-Feb-19,Admin,GLOVES (S) - Dr. Choice, 4.00 , 450.00 ," 1,800.00 ", -   ," 1,800.00 ", 130.00 , 520.00 ," 1,280.00 ",
13590,19-Feb-19,Admin,CEPROTRON 500mg, 2.00 ," 1,750.00 "," 3,500.00 "," 1,050.00 "," 2,450.00 ", 500.00 ," 1,000.00 "," 1,450.00 ",
13590,19-Feb-19,Admin,Bloxol 30mg, 2.00 , 670.00 ," 1,340.00 ", 402.00 , 938.00 ,,, 938.00 ,
13590,19-Feb-19,Admin,ANEROCIN 300mg, 1.00 ," 3,800.00 "," 3,800.00 "," 1,140.00 "," 2,660.00 ", 890.00 , 890.00 ," 1,770.00 ",
13590,19-Feb-19,Admin,CALCIUM CARBONATE, 3.00 , 950.00 ," 2,850.00 ", 855.00 ," 1,995.00 ",,," 1,995.00 ",
13590,19-Feb-19,Admin,XYNETIN 1500mg/200iu, 0.40 , 950.00 , 380.00 , 114.00 , 266.00 , 310.00 , 124.00 , 142.00 ,
13591,21-Feb-19,Admin,Folacid 5MG, 7.00 , 464.29 ," 3,250.00 ", -   ," 3,250.00 ", 196.88 ," 1,378.16 "," 1,871.84 ",
13591,21-Feb-19,Admin,MAXXIVIT PLUS, 7.00 , 857.14 ," 6,000.00 ", -   ," 6,000.00 ", 440.00 ," 3,080.00 "," 2,920.00 ",
13593,28-Feb-19,Admin,HAV C 500mg, 7.00 , 135.71 , 950.00 , -   , 950.00 , 60.00 , 420.00 , 530.00 ,
13594,28-Feb-19,Admin,Isoprine 10mg, 6.00 , 940.00 ," 5,640.00 "," 1,692.00 "," 3,948.00 ", 215.00 ," 1,290.00 "," 2,658.00 ",
13594,28-Feb-19,Admin,VONWELT TRANEXAMIC ACID, 2.00 ," 2,100.00 "," 4,200.00 "," 1,260.00 "," 2,940.00 ", 320.00 , 640.00 ," 2,300.00 ",
13595,01-Mar-19,Pharma,APREZAL 20MG/ML AMP, 3.00 ," 3,900.00 "," 11,700.00 ", -   ," 11,700.00 "," 1,083.17 "," 3,249.50 "," 8,450.50 ",
13596,28-Feb-19,Admin,GENTAM 40mg, 1.00 , 9.75 , 9.75 , -   , 9.75 , 5.91 , 5.91 , 3.84 ,
13596,28-Feb-19,Admin,JAGA 300MG/100MG/100MCG, 2.00 , 795.00 ," 1,590.00 ", -   ," 1,590.00 ", 530.00 ," 1,060.00 ", 530.00 ,
13596,28-Feb-19,Admin,JAGAPLEX TAB, 2.00 , 592.50 ," 1,185.00 ", -   ," 1,185.00 ", 263.33 , 526.67 , 658.33 ,
13598,28-Feb-19,Admin,APROCARE 150mg, 3.00 , 328.50 , 985.50 , -   , 985.50 , 219.00 , 657.00 , 328.50 ,
13598,28-Feb-19,Admin,SAPHLECOX 200mg, 0.14 , 300.00 , 42.00 , -   , 42.00 , 168.00 , 23.52 , 18.48 ,
13599,09-Mar-19,Admin,LACTAMOX 500mg/125mg TAB, 1.00 ," 1,760.40 "," 1,760.40 ", -   ," 1,760.40 "," 1,173.20 "," 1,173.20 ", 587.20 ,
13599,09-Mar-19,Admin,Face Mask Earloop, 1.00 , 75.00 , 75.00 , -   , 75.00 , 45.00 , 45.00 , 30.00 ,
13599,09-Mar-19,Admin,Digital Thermometer - Surgitech, 1.00 , 90.00 , 90.00 , -   , 90.00 , 50.00 , 50.00 , 40.00 ,
13600,28-Feb-19,Admin,FOCID 5mg, 1.00 , 393.75 , 393.75 , -   , 393.75 ,,, 393.75 ,
13600,28-Feb-19,Admin,JAGAPLEX OB, 1.00 , 346.50 , 346.50 , -   , 346.50 , 165.00 , 165.00 , 181.50 ,
14038,07-Mar-18,Admin,MAXXIVIT PLUS, 7.00 ," 1,000.00 "," 7,000.00 ", -   ," 7,000.00 ", 440.00 ," 3,080.00 "," 3,920.00 ",
14038,07-Mar-18,Admin,XYNETIN 1500mg/200iu, 7.00 , 750.00 ," 5,250.00 ", -   ," 5,250.00 ", 310.00 ," 2,170.00 "," 3,080.00 ",
14038,07-Mar-18,Admin,OB-DILAN 10mg, 14.00 , 785.71 ," 11,000.00 ", -   ," 11,000.00 ",,," 11,000.00 ",
14038,07-Mar-18,Admin,FERGLOBIN 250mg, 7.00 , 517.86 ," 3,625.00 ", -   ," 3,625.00 ", 215.00 ," 1,505.00 "," 2,120.00 ",
14498,12-Nov-18,Admin,MULTILEM CAP, 12.00 , 26.25 , 315.00 , -   , 315.00 , 26.00 , 312.00 , 3.00 ,
14498,12-Nov-18,Admin,CINNABLOC 25mg, 2.00 , 199.50 , 399.00 , -   , 399.00 , 133.00 , 266.00 , 133.00 ,
14498,12-Nov-18,Admin,SOLVASC 5MG, 2.00 , 645.00 ," 1,290.00 ", -   ," 1,290.00 ", 383.93 , 767.86 , 522.14 ,
14498,12-Nov-18,Admin,Cardizar 50mg, 2.00 , 240.00 , 480.00 , -   , 480.00 , 142.86 , 285.72 , 194.28 ,
14498,12-Nov-18,Admin,ATOVAS 20mg, 1.00 , 327.02 , 327.02 , -   , 327.02 , 174.50 , 174.50 , 152.52 ,
14498,12-Nov-18,Admin,K-LYTE 600mg - delte, 1.00 ," 1,192.50 "," 1,192.50 ", -   ," 1,192.50 ", 852.50 , 852.50 , 340.00 ,
14498,12-Nov-18,Admin,Prometin, 1.00 , 69.00 , 69.00 , -   , 69.00 , 46.00 , 46.00 , 23.00 ,
14498,12-Nov-18,Admin,STEEROMETZ 5mg, 1.00 , 156.75 , 156.75 , -   , 156.75 , 104.50 , 104.50 , 52.25 ,
14499,19-Nov-18,Admin,PROPHALAN, 2.00 , 547.50 ," 1,095.00 ", -   ," 1,095.00 ", 365.00 , 730.00 , 365.00 ,
14499,19-Nov-18,Admin,AFFORVIT, 3.00 , 304.50 , 913.50 , -   , 913.50 , 203.00 , 609.00 , 304.50 ,
14500,12-Nov-18,Admin,CORSTAPH 500mg, 7.00 ," 1,500.00 "," 10,500.00 ", -   ," 10,500.00 ", 435.00 ," 3,045.00 "," 7,455.00 ",
14500,12-Nov-18,Admin,DUOTRAM 325mg, 7.00 ," 1,980.00 "," 13,860.00 ", -   ," 13,860.00 ",,," 13,860.00 ",
14500,12-Nov-18,Admin,FERGLOBIN 250mg, 7.00 , 725.00 ," 5,075.00 ", -   ," 5,075.00 ", 215.00 ," 1,505.00 "," 3,570.00 ",
14500,12-Nov-18,Admin,Isoprine 10mg, 7.00 , 940.00 ," 6,580.00 ", -   ," 6,580.00 ", 215.00 ," 1,505.00 "," 5,075.00 ",
14772,10-Mar-18,Hospital,EVAPROST 125mcg/ml, 1.00 ," 3,240.00 "," 3,240.00 ", -   ," 3,240.00 "," 1,872.00 "," 1,872.00 "," 1,368.00 ",
14775,11-Apr-18,Laguna,EVAPROST 125mcg/ml, 4.00 ," 4,800.00 "," 19,200.00 ", -   ," 19,200.00 "," 1,872.00 "," 7,488.00 "," 11,712.00 ",
14776,11-May-18,Hospital,ANTIZOAL 5mg/ml, 100.00 , 120.00 ," 12,000.00 ", -   ," 12,000.00 ", 14.97 ," 1,496.67 "," 10,503.33 ",
14777 / SI2022,12-Dec-18,Hospital,ANTIZOAL 5mg/ml, 100.00 , 120.00 ," 12,000.00 ", -   ," 12,000.00 ", 14.97 ," 1,496.67 "," 10,503.33 ",
15464,01-Mar-18,Albay,VITACORE 100mg, 5.00 ," 1,500.00 "," 7,500.00 ", -   ," 7,500.00 ", 200.00 ," 1,000.00 "," 6,500.00 ",
15465,02-Mar-18,Albay,Alvica Trauma Recovery Gel Ice, 2.00 , 368.00 , 736.00 , -   , 736.00 , 98.54 , 197.08 , 538.92 ,
15466,06-Mar-18,Albay,MULTI GROW 120ml, 10.00 , 288.00 ," 2,880.00 ", -   ," 2,880.00 ", 80.00 , 800.00 ," 2,080.00 ",
15467,07-Mar-18,Albay,XYNETIN 1500mg/200iu, 6.00 , 325.00 ," 1,950.00 ", -   ," 1,950.00 ", 310.00 ," 1,860.00 ", 90.00 ,
15472,22-Mar-18,Albay,SUSTACHLOR 125mg/5ml, 6.00 , 117.60 , 705.60 , -   , 705.60 , 46.79 , 280.74 , 424.86 ,
15474,03-Apr-18,Albay,OMEBLOC-20 20mg, 2.00 , 290.00 , 580.00 , -   , 580.00 ,,, 580.00 ,
15475,06-Apr-18,Albay,OMEBLOC-20 20mg, 3.00 , 290.00 , 870.00 , -   , 870.00 ,,, 870.00 ,
15478,03-Apr-18,Albay,SUPMAC 500mg, 5.00 , 108.00 , 540.00 , -   , 540.00 ,,, 540.00 ,
15479,03-Apr-18,Albay,SUPMAC 500mg, 10.00 , 108.00 ," 1,080.00 ", -   ," 1,080.00 ",,," 1,080.00 ",
15479,03-Apr-18,Albay,CINNARIGO 25MG, 2.00 , 198.00 , 396.00 , -   , 396.00 , 64.00 , 128.00 , 268.00 ,
15480,04-Apr-18,Albay,CLAXIC 500mg/125mg, 2.00 ," 1,674.00 "," 3,348.00 ", -   ," 3,348.00 "," 1,189.86 "," 2,379.72 ", 968.28 ,
15480,04-Apr-18,Albay,LOWAS 10MG, 4.00 , 325.00 ," 1,300.00 ", -   ," 1,300.00 ", 145.00 , 580.00 , 720.00 ,
15480,04-Apr-18,Albay,INHIBITA 40mg, 10.00 , 600.00 ," 6,000.00 ", -   ," 6,000.00 ", 85.00 , 850.00 ," 5,150.00 ",
15480,04-Apr-18,Albay,LEXI B FORTE 300mg/100mg/100mcg, 10.00 , 600.00 ," 6,000.00 ", -   ," 6,000.00 ",,," 6,000.00 ",
15481,06-Apr-18,Albay,FORMET 500mg, 3.00 , 132.00 , 396.00 , -   , 396.00 , 74.00 , 222.00 , 174.00 ,
15481,06-Apr-18,Albay,PHILSTAT 20mg, 3.00 , 206.67 , 620.00 , -   , 620.00 , 96.00 , 288.00 , 332.00 ,
15482,10-Apr-18,Albay,AMETRIS 500mg, 4.00 , 390.00 ," 1,560.00 ", -   ," 1,560.00 ",,," 1,560.00 ",
15483,11-Apr-18,Albay,METMIC 500mg, 5.00 , 750.00 ," 3,750.00 ", -   ," 3,750.00 ", 227.50 ," 1,137.50 "," 2,612.50 ",
15484,11-Apr-18,Albay,CEEPRAZOL 20mg, 2.00 ," 1,800.00 "," 3,600.00 ", -   ," 3,600.00 ", 550.00 ," 1,100.00 "," 2,500.00 ",
15485,11-Apr-18,Albay,PHILSTAT 20mg, 2.00 , 310.00 , 620.00 , -   , 620.00 , 96.00 , 192.00 , 428.00 ,
15486,11-Apr-18,Albay,Alvica Trauma Recovery Gel Kids, 3.00 , 368.00 ," 1,104.00 ", -   ," 1,104.00 ", 97.50 , 292.50 , 811.50 ,
15487,11-Apr-18,Albay,Alvica Trauma Recovery Gel Ice, 3.00 , 368.00 ," 1,104.00 ", -   ," 1,104.00 ", 98.54 , 295.62 , 808.38 ,
15488,11-Apr-18,Albay,FORMET 500mg, 2.00 , 198.00 , 396.00 , -   , 396.00 , 74.00 , 148.00 , 248.00 ,
15489,12-Apr-18,Albay,AMETRIS 125mg, 12.00 , 67.20 , 806.40 , -   , 806.40 , 40.00 , 480.00 , 326.40 ,
15490,12-Apr-18,Albay,CLAXIC 250mg/62.5mg/5ml, 7.00 , 221.43 ," 1,549.98 ", -   ," 1,549.98 ", 154.58 ," 1,082.06 ", 467.92 ,
15491,12-Apr-18,Albay,CLAXIC 125mg/31.25mg/5ml, 7.00 , 135.71 , 950.00 , -   , 950.00 ,,, 950.00 ,
15492,13-Apr-18,Albay,BROXIL-M 30mg, 3.00 , 804.00 ," 2,412.00 ", -   ," 2,412.00 ", 210.00 , 630.00 ," 1,782.00 ",
15493,14-Apr-18,Albay,FEBSAN, 10.00 , 325.00 ," 3,250.00 ", -   ," 3,250.00 ", 145.00 ," 1,450.00 "," 1,800.00 ",
15494,16-Apr-18,Albay,MULTI GROW 120ml, 40.00 , 144.00 ," 5,760.00 ", -   ," 5,760.00 ", 80.00 ," 3,200.00 "," 2,560.00 ",
15495,16-Apr-18,Albay,SAPHROXOL 30mg, 2.00 , 781.00 ," 1,562.00 ", -   ," 1,562.00 ", 30.00 , 60.00 ," 1,502.00 ",
15496,17-Apr-18,Albay,CLAXIC 500mg/125mg, 2.00 ," 1,650.00 "," 3,300.00 ", -   ," 3,300.00 "," 1,189.86 "," 2,379.72 ", 920.28 ,
15497,17-Apr-18,Albay,AMETRIS 500mg, 2.00 , 390.00 , 780.00 , -   , 780.00 ,,, 780.00 ,
15498,17-Apr-18,Albay,AMETRIS 125mg, 8.00 , 67.20 , 537.60 , -   , 537.60 , 40.00 , 320.00 , 217.60 ,
15499,17-Apr-18,Albay,Alvica Trauma Recovery Gel Ice, 3.00 , 368.00 ," 1,104.00 ", -   ," 1,104.00 ", 98.54 , 295.62 , 808.38 ,
15499,17-Apr-18,Albay,Alvica Trauma Recovery Gel Kids, 3.00 , 368.00 ," 1,104.00 ", -   ," 1,104.00 ", 97.50 , 292.50 , 811.50 ,
15500,19-Apr-18,Albay,SUSTACHLOR 500mg, 1.00 ," 1,500.00 "," 1,500.00 ", -   ," 1,500.00 ", 447.50 , 447.50 ," 1,052.50 ",
15560,01-Mar-18,Cavite,ZINACARE 750mg with Diluent, 20.00 , 150.00 ," 3,000.00 ", -   ," 3,000.00 ", 22.00 , 440.00 ," 2,560.00 ",
15560,01-Mar-18,Cavite,BUFENOL 200mg/5ml, 50.00 , 112.00 ," 5,600.00 ", -   ," 5,600.00 ",,," 5,600.00 ",
15561,09-Mar-18,Cavite,PENCHLOR 1mg/800mcg, 20.00 , 98.00 ," 1,960.00 ", -   ," 1,960.00 ",,," 1,960.00 ",
15562,05-Mar-18,Cavite,VITAKIDS 120ml, 72.00 , 160.00 ," 11,520.00 ", -   ," 11,520.00 ", 48.65 ," 3,502.80 "," 8,017.20 ",
15562,05-Mar-18,Cavite,ZEGECEF 250mg/5ml SUS, 72.00 , 400.00 ," 28,800.00 ", -   ," 28,800.00 ", 139.45 ," 10,040.40 "," 18,759.60 ",
15563,05-Mar-18,Cavite,HYCLENS 4% SKIN CLEASER 1L, 1.00 ," 1,460.00 "," 1,460.00 ", 292.00 ," 1,168.00 ", 551.25 , 551.25 , 616.75 ,
15565,07-Mar-18,Cavite,LACTAMOX 500mg/125mg TAB, 10.00 ," 2,750.00 "," 27,500.00 ", -   ," 27,500.00 "," 1,173.20 "," 11,732.00 "," 15,768.00 ",
15566,09-Mar-18,Cavite,FUROXIDE 10mg/2ml, 10.00 , 280.00 ," 2,800.00 ", -   ," 2,800.00 ", 70.00 , 700.00 ," 2,100.00 ",
15572,27-Mar-18,Cavite,Hyclens OB 1% Antiseptic, 11.00 , 279.20 ," 3,071.20 ", -   ," 3,071.20 ", 138.60 ," 1,524.60 "," 1,546.60 ",
15573,26-Mar-18,Cavite,BRODIX Plus, 5.00 ," 1,000.00 "," 5,000.00 ", -   ," 5,000.00 ",,," 5,000.00 ",
15573,26-Mar-18,Cavite,VOXOLL 30mg TAB, 3.00 , 650.00 ," 1,950.00 ", -   ," 1,950.00 ", 168.00 , 504.00 ," 1,446.00 ",
15574,04-Apr-18,Cavite,Tegutect 2% Chg Digluconate w/70% Alcohol 1GL, 1.00 ," 6,210.00 "," 6,210.00 ", -   ," 6,210.00 "," 2,345.00 "," 2,345.00 "," 3,865.00 ",
15575,04-Apr-18,Cavite,ANTIZOAL 5mg/ml, 30.00 , 90.00 ," 2,700.00 ", -   ," 2,700.00 ", 14.97 , 449.00 ," 2,251.00 ",
15576,10-Apr-18,Cavite,Hyclens 0.2% Wound Care Solution, 1.00 ," 1,250.00 "," 1,250.00 ", -   ," 1,250.00 ",,," 1,250.00 ",
15577,12-Apr-18,Cavite,PENCHLOR 1mg/800mcg, 10.00 , 98.00 , 980.00 , -   , 980.00 ,,, 980.00 ,
15577,12-Apr-18,Cavite,FLUIFORT-M 50mg, 10.00 , 78.00 , 780.00 , -   , 780.00 , 28.48 , 284.75 , 495.25 ,
15577,12-Apr-18,Cavite,ZEGECEF 250mg/5ml SUS, 10.00 , 400.00 ," 4,000.00 ", -   ," 4,000.00 ", 139.45 ," 1,394.50 "," 2,605.50 ",
15578,14-Apr-18,Cavite,ZEGECEF 250mg/5ml SUS, 72.00 , 400.00 ," 28,800.00 ", -   ," 28,800.00 ", 139.45 ," 10,040.40 "," 18,759.60 ",
15578,14-Apr-18,Cavite,TOSYLAM 750mg TAB, 10.00 ," 2,750.00 "," 27,500.00 ", -   ," 27,500.00 "," 1,265.00 "," 12,650.00 "," 14,850.00 ",
15579,19-Apr-18,Cavite,CEFUSAPH, 60.00 , 160.00 ," 9,600.00 ", -   ," 9,600.00 ", 95.00 ," 5,700.00 "," 3,900.00 ",
15580,26-Apr-18,Cavite,Essprin ADULT 20ML, 3.00 , 635.00 ," 1,905.00 ", -   ," 1,905.00 ", 210.00 , 630.00 ," 1,275.00 ",
15581,28-Apr-18,Cavite,ANTIZOAL 5mg/ml, 30.00 , 120.00 ," 3,600.00 ", 900.00 ," 2,700.00 ", 14.97 , 449.00 ," 2,251.00 ",
15582,28-Apr-18,Cavite,TOSYLAM 750mg TAB, 3.00 ," 2,750.00 "," 8,250.00 ", -   ," 8,250.00 "," 1,265.00 "," 3,795.00 "," 4,455.00 ",
15583,25-Apr-18,Cavite,DRILOZOLE 200mg/40mg/5ml, 20.00 , 90.00 ," 1,800.00 ", -   ," 1,800.00 ", 26.00 , 520.00 ," 1,280.00 ",
15584,04-May-18,Cavite,ZEGECEF 250mg/5ml SUS, 20.00 , 400.00 ," 8,000.00 ", -   ," 8,000.00 ", 139.45 ," 2,789.00 "," 5,211.00 ",
15584,04-May-18,Cavite,LACTAMOX 500mg/125mg TAB, 4.00 ," 2,750.00 "," 11,000.00 ", -   ," 11,000.00 "," 1,173.20 "," 4,692.80 "," 6,307.20 ",
15585,04-May-18,Cavite,LACTAMOX 500mg/125mg TAB, 4.00 ," 2,750.00 "," 11,000.00 ", -   ," 11,000.00 "," 1,173.20 "," 4,692.80 "," 6,307.20 ",
15587,04-May-18,Cavite,DOLO JAGA 500mg/50mg/100mg/100mcg, 5.00 ," 1,663.00 "," 8,315.00 "," 2,494.50 "," 5,820.50 ", 615.00 ," 3,075.00 "," 2,745.50 ",
15587,04-May-18,Cavite,JAGAPLEX TAB, 5.00 ," 1,100.00 "," 5,500.00 "," 1,650.00 "," 3,850.00 ", 263.33 ," 1,316.67 "," 2,533.33 ",
15588,19-May-18,Cavite,Hyclens 0.2% Wound Spray 1L, 1.00 ," 1,228.50 "," 1,228.50 ", -   ," 1,228.50 ",,," 1,228.50 ",
15589,10-May-18,Cavite,ZINACARE 750mg with Diluent, 30.00 , 150.00 ," 4,500.00 "," 1,350.00 "," 3,150.00 ", 22.00 , 660.00 ," 2,490.00 ",
15590,17-May-18,Cavite,C-ZETT 600mg, 3.00 , 640.00 ," 1,920.00 ", -   ," 1,920.00 ",,," 1,920.00 ",
15590,17-May-18,Cavite,BRODIX Plus, 1.00 ," 1,000.00 "," 1,000.00 ", -   ," 1,000.00 ",,," 1,000.00 ",
15590,17-May-18,Cavite,ANEROCIN 300mg, 1.00 ," 3,800.00 "," 3,800.00 ", -   ," 3,800.00 ", 890.00 , 890.00 ," 2,910.00 ",
15590,17-May-18,Cavite,ANTIZOAL 5mg/ml, 20.00 , 120.00 ," 2,400.00 ", -   ," 2,400.00 ", 14.97 , 299.33 ," 2,100.67 ",
15591,17-May-18,Cavite,Hyclens 0.2% Wound Spray 1L, 1.00 ," 1,228.50 "," 1,228.50 ", -   ," 1,228.50 ",,," 1,228.50 ",
15592,18-May-18,Cavite,OMCARE 40mg, 2.00 ," 1,580.00 "," 3,160.00 ", -   ," 3,160.00 ", 391.30 , 782.60 ," 2,377.40 ",
15593,23-May-18,Cavite,HISTARIL 1mg/50mg/5ml SYR, 72.00 , 80.00 ," 5,760.00 "," 1,728.00 "," 4,032.00 ", 24.47 ," 1,761.84 "," 2,270.16 ",
15593,23-May-18,Cavite,BUFENOL 200mg/5ml, 30.00 , 112.00 ," 3,360.00 "," 1,008.00 "," 2,352.00 ",,," 2,352.00 ",
15595,23-May-18,Cavite,ANTIZOAL 5mg/ml, 30.00 , 120.00 ," 3,600.00 ", -   ," 3,600.00 ", 14.97 , 449.00 ," 3,151.00 ",
15596,25-May-18,Cavite,RENOKET 600mg, 10.00 ," 4,800.00 "," 48,000.00 ", -   ," 48,000.00 "," 3,046.00 "," 30,460.00 "," 17,540.00 ",
15597,25-May-18,Cavite,Hyclens 0.2% Wound Spray 1L, 1.00 ," 1,228.50 "," 1,228.50 ", -   ," 1,228.50 ",,," 1,228.50 ",
15598,31-May-18,Cavite,LACTAMOX 250mg/62.5mg/5ml, 30.00 , 190.00 ," 5,700.00 ", -   ," 5,700.00 ", 129.70 ," 3,891.00 "," 1,809.00 ",
15599,31-May-18,Cavite,TOSYLAM 750mg TAB, 10.00 ," 2,750.00 "," 27,500.00 ", -   ," 27,500.00 "," 1,265.00 "," 12,650.00 "," 14,850.00 ",
15599,31-May-18,Cavite,ZEGECEF 250mg/5ml SUS, 72.00 , 400.00 ," 28,800.00 ", -   ," 28,800.00 ", 139.45 ," 10,040.40 "," 18,759.60 ",
15600,05-Jun-18,Cavite,VITASTRONG SOFTGEL, 5.00 ," 2,000.00 "," 10,000.00 ", -   ," 10,000.00 ", 890.00 ," 4,450.00 "," 5,550.00 ",
15600,05-Jun-18,Cavite,RANITEIN, 1.00 ," 2,100.00 "," 2,100.00 ", -   ," 2,100.00 ", 88.00 , 88.00 ," 2,012.00 ",
15600,05-Jun-18,Cavite,AGLOTAC 25mg/ml (50mg/2ml), 1.00 , 800.00 , 800.00 , -   , 800.00 , 17.94 , 17.94 , 782.06 ,
15600,05-Jun-18,Cavite,CIFROX 500mg, 1.00 ," 1,500.00 "," 1,500.00 ", -   ," 1,500.00 ",,," 1,500.00 ",
15769,01-Mar-18,Cam Norte,CEFEXIL 500mg, 3.00 ," 1,200.00 "," 3,600.00 ", -   ," 3,600.00 ",,," 3,600.00 ",
15769,01-Mar-18,Cam Norte,METMIC 500mg, 3.00 , 500.00 ," 1,500.00 ", -   ," 1,500.00 ", 227.50 , 682.50 , 817.50 ,
15770,01-Mar-18,Cam Norte,FLUIFORT-M 250mg/5ml, 5.00 , 99.00 , 495.00 , -   , 495.00 , 35.00 , 175.00 , 320.00 ,
15770,01-Mar-18,Cam Norte,BROADMETZ 125mg/5ml, 6.00 , 79.00 , 474.00 , -   , 474.00 , 36.00 , 216.00 , 258.00 ,
15770,01-Mar-18,Cam Norte,HISTARIL 1mg/50mg/5ml SYR, 6.00 , 88.00 , 528.00 , -   , 528.00 , 24.47 , 146.82 , 381.18 ,
