source_workbook,source_sheet,source_row_number,date_delivered,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,allocation_confidence,allocation_method,allocation_profile_level,allocation_profile_rows,allocation_profile_products,allocation_weight,allocation_child_number,allocation_child_count,original_area,original_product,embedded_area_amount,allocated_embedded_area_amount,parent_source_hash,estimated
2024s.csv,2024-05-08,2675,2024-05-08,Pagbilao,MASKING TAPE 1INCH,0.133646,42651.03332684855,5700.14,0,5700.14,20550.035167532136,2746.43,2953.72,0.518183763907553,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.13364619915339906,2,5,Government,"PAGBILAO # 42,960.00",42960,5741.44,5217a260c3a451a5a5a892d4909a002e06673e15308e434ac6b9c38f0bb43800,true
2024s.csv,2024-05-08,2675,2024-05-08,Pagbilao,CORRECTION TAPE 20MM,0.260524,42651.00336245414,11111.61,0,11111.61,20550.006909152326,5353.77,5757.84,0.5181823336132207,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2605240178039604,3,5,Government,"PAGBILAO # 42,960.00",42960,11192.11,5217a260c3a451a5a5a892d4909a002e06673e15308e434ac6b9c38f0bb43800,true
2024s.csv,2024-05-08,2675,2024-05-08,Pagbilao,BALLPEN FINEPOINT,0.144549,42650.79661568049,6165.13,0,6165.13,20549.9173290718,2970.47,3194.66,0.5181820983499131,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.1445483484932513,4,5,Government,"PAGBILAO # 42,960.00",42960,6209.8,5217a260c3a451a5a5a892d4909a002e06673e15308e434ac6b9c38f0bb43800,true
2024s.csv,2024-05-08,2675,2024-05-08,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,0.286596,42651.04886320814,12223.62,0,12223.62,20550.007676310903,5889.55,6334.06,0.5181820115481338,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2865962281295896,5,5,Government,"PAGBILAO # 42,960.00",42960,12312.17,5217a260c3a451a5a5a892d4909a002e06673e15308e434ac6b9c38f0bb43800,true
2024s.csv,2024-05-08,2673,2024-05-08,Pagbilao,BOND PAPER LONG (HARDCOPY),0.179403,28636.477650875404,5137.47,0,5137.47,21762.122149573865,3904.19,1233.27,0.2400539565194541,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.1794027866125646,1,5,Government,"PAGBILAO # 43,240.00",43240,7757.38,8498ae42928e6b7da6d0bea6846b8fb3897ade00c3f1a33a2717a409d3006598,true
2024s.csv,2024-05-08,2673,2024-05-08,Pagbilao,STAPLE WIRE #35,0.148934,28636.510132004776,4264.95,0,4264.95,21762.189963339464,3241.13,1023.82,0.24005439688624722,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.14893407250661017,2,5,Government,"PAGBILAO # 43,240.00",43240,6439.91,8498ae42928e6b7da6d0bea6846b8fb3897ade00c3f1a33a2717a409d3006598,true
2024s.csv,2024-05-08,2673,2024-05-08,Pagbilao,T SHIRT WITH PRINT,0.362439,28636.515386037372,10378.99,0,10378.99,21762.172393147535,7887.46,2491.53,0.24005514987489152,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.362439135466018,3,5,Government,"PAGBILAO # 43,240.00",43240,15671.87,8498ae42928e6b7da6d0bea6846b8fb3897ade00c3f1a33a2717a409d3006598,true
2024s.csv,2024-05-08,2673,2024-05-08,Pagbilao,MARKER BLACK (PILOT),0.133605,28636.428277384828,3825.97,0,3825.97,21762.134650649303,2907.53,918.44,0.24005415620091117,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.1336047749386805,4,5,Government,"PAGBILAO # 43,240.00",43240,5777.07,8498ae42928e6b7da6d0bea6846b8fb3897ade00c3f1a33a2717a409d3006598,true
2024s.csv,2024-05-08,2673,2024-05-08,Pagbilao,INK EPSON #003 BLACK,0.175619,28636.537048952563,5029.12,0,5029.12,21762.223905158327,3821.86,1207.27,0.24005591435479767,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.1756192304761267,5,5,Government,"PAGBILAO # 43,240.00",43240,7593.77,8498ae42928e6b7da6d0bea6846b8fb3897ade00c3f1a33a2717a409d3006598,true
2024s.csv,2024-05-09,2725,2024-05-09,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),0.150153,18815.275086078866,2825.17,0,2825.17,14541.23460736715,2183.41,641.76,0.22715801173026756,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.15015338103525983,1,5,Government,"PAGBILAO # 20,695.00",20695,3107.42,6f8d1094299e2d28299e850ecae5baa373281d2a6ea8d5e6cd5e95f1c983dc78,true
2024s.csv,2024-05-09,2725,2024-05-09,Pagbilao,BOND PAPER LONG (HARDCOPY),0.199897,18815.23984852199,3761.11,0,3761.11,14541.188712186775,2906.74,854.37,0.22715900359202468,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.19989695578890693,2,5,Government,"PAGBILAO # 20,695.00",20695,4136.87,6f8d1094299e2d28299e850ecae5baa373281d2a6ea8d5e6cd5e95f1c983dc78,true
2024s.csv,2024-05-09,2725,2024-05-09,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,0.272261,18815.254480076106,5122.66,0,5122.66,14541.193927885375,3959,1163.66,0.22715932738069677,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2722609803335055,3,5,Government,"PAGBILAO # 20,695.00",20695,5634.44,6f8d1094299e2d28299e850ecae5baa373281d2a6ea8d5e6cd5e95f1c983dc78,true
2024s.csv,2024-05-09,2725,2024-05-09,Pagbilao,MARKER BLACK (PILOT),0.148867,18815.251197377525,2800.97,0,2800.97,14541.23479347337,2164.71,636.27,0.22716059079533163,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.1488671848045521,4,5,Government,"PAGBILAO # 20,695.00",20695,3080.81,6f8d1094299e2d28299e850ecae5baa373281d2a6ea8d5e6cd5e95f1c983dc78,true
2024s.csv,2024-05-09,2725,2024-05-09,Pagbilao,CLEAR BOOK LEGAL/LONG,0.228822,18815.236297209187,4305.34,0,4305.34,14541.1717404795,3327.34,977.99,0.22715743704329971,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.22882149803777563,5,5,Government,"PAGBILAO # 20,695.00",20695,4735.46,6f8d1094299e2d28299e850ecae5baa373281d2a6ea8d5e6cd5e95f1c983dc78,true
2024s.csv,2024-05-09,2242,2024-05-09,QMC,MAXIFER 20MG/ML,0.113836,64400.18974665308,7331.06,0,7331.06,33771.126884289675,3844.37,3486.69,0.47560516487383814,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2162,547,0.11383635827306914,1,5,Hospital,"QMC # 64,459.00",64459,7337.78,6f36e7275a2ad266650ac736da14736bbaf1d8f6d50fd15f1d85bc45ce6eee40,true
2024s.csv,2024-05-09,2242,2024-05-09,QMC,EROXIME 750MG IV,0.136716,64400.143362883646,8804.53,0,8804.53,33771.10213874016,4617.05,4187.49,0.47560630720776687,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2162,547,0.13671638234968433,2,5,Hospital,"QMC # 64,459.00",64459,8812.6,6f36e7275a2ad266650ac736da14736bbaf1d8f6d50fd15f1d85bc45ce6eee40,true
2024s.csv,2024-05-09,2242,2024-05-09,QMC,EVAPROST 125MCG/0.5ML,0.263667,64400.05764847326,16980.17,0,16980.17,33771.00661061111,8904.3,8075.86,0.47560536790856633,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2162,547,0.2636671771507655,3,5,Hospital,"QMC # 64,459.00",64459,16995.72,6f36e7275a2ad266650ac736da14736bbaf1d8f6d50fd15f1d85bc45ce6eee40,true
2024s.csv,2024-05-09,2242,2024-05-09,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,0.366495,64399.95088609667,23602.26,0,23602.26,33770.96549748291,12376.89,11225.37,0.47560572589235106,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2162,547,0.36649467713549044,4,5,Hospital,"QMC # 64,459.00",64459,23623.88,6f36e7275a2ad266650ac736da14736bbaf1d8f6d50fd15f1d85bc45ce6eee40,true
2024s.csv,2024-05-09,2242,2024-05-09,QMC,BABY WASH 100ML (JOHNSON),0.119286,64399.67808460339,7681.98,0,7681.98,33770.85324346528,4028.39,3653.59,0.4756052476054351,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2162,547,0.11928540509099055,5,5,Hospital,"QMC # 64,459.00",64459,7689.02,6f36e7275a2ad266650ac736da14736bbaf1d8f6d50fd15f1d85bc45ce6eee40,true
2024s.csv,2024-05-14,2612,2024-05-14,Pagbilao,INK EPSON #003 CYAN,0.16794,25999.999999999996,4366.44,0,4366.44,30096.52256758366,5054.41,687.97,0.15755856029167928,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.16794019982223252,1,5,Government,"PAGBILAO # 61,024.00 LOT 14",61024,10248.38,159f66a25d6531e2ee426642c92763a28219718ee2eae50e4cc17af62ea002a0,true
2024s.csv,2024-05-14,2612,2024-05-14,Pagbilao,INK EPSON #003 BLACK,0.207665,26000,5399.29,0,5399.29,30096.549731538777,6250,850.7,0.15755775296381563,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.20766515280756193,2,5,Government,"PAGBILAO # 61,024.00 LOT 14",61024,12672.56,159f66a25d6531e2ee426642c92763a28219718ee2eae50e4cc17af62ea002a0,true
2024s.csv,2024-05-14,2612,2024-05-14,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,0.288935,26000,7512.31,0,7512.31,30096.49229065361,8695.93,1183.62,0.15755739579436948,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.28893487439941257,3,5,Government,"PAGBILAO # 61,024.00 LOT 14",61024,17631.96,159f66a25d6531e2ee426642c92763a28219718ee2eae50e4cc17af62ea002a0,true
2024s.csv,2024-05-14,2612,2024-05-14,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),0.159349,26000.037653201463,4143.08,0,4143.08,30096.51770641799,4795.85,652.77,0.1575566969500951,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.15934912243732516,4,5,Government,"PAGBILAO # 61,024.00 LOT 14",61024,9724.12,159f66a25d6531e2ee426642c92763a28219718ee2eae50e4cc17af62ea002a0,true
2024s.csv,2024-05-14,2612,2024-05-14,Pagbilao,STAPLE WIRE #35,0.176111,25999.965930577877,4578.88,0,4578.88,30096.41646461607,5300.31,721.44,0.1575581801663289,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.17611065053346792,5,5,Government,"PAGBILAO # 61,024.00 LOT 14",61024,10746.98,159f66a25d6531e2ee426642c92763a28219718ee2eae50e4cc17af62ea002a0,true
2024s.csv,2024-05-16,2615,2024-05-16,Pagbilao,MASKING TAPE 1INCH,0.157147,21909.995100129177,3443.09,0,3443.09,70452.63352147989,11071.42,7628.34,2.2155505664969546,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.15714675325708177,1,5,Government,"PAGBILAO # 154,415.00 LOT 15",154415,24265.82,749cada3a1ace057e8085e672ad1394f0b3f86f6497e53491e10bc343843d464,true
2024s.csv,2024-05-16,2615,2024-05-16,Pagbilao,BALLPEN FINEPOINT,0.169966,21909.970229339982,3723.95,0,3723.95,70452.73760634479,11974.57,8250.62,2.2155560627827984,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.16996595337750695,2,5,Government,"PAGBILAO # 154,415.00 LOT 15",154415,26245.29,749cada3a1ace057e8085e672ad1394f0b3f86f6497e53491e10bc343843d464,true
2024s.csv,2024-05-16,2615,2024-05-16,Pagbilao,STAPLE WIRE #35,0.205402,21910.010613333852,4500.36,0,4500.36,70452.77066435575,14471.14,9970.78,2.2155516447573085,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.20540212295454907,3,5,Government,"PAGBILAO # 154,415.00 LOT 15",154415,31717.17,749cada3a1ace057e8085e672ad1394f0b3f86f6497e53491e10bc343843d464,true
2024s.csv,2024-05-16,2615,2024-05-16,Pagbilao,CLEAR BOOK LEGAL/LONG,0.283224,21910.042934214616,6205.45,0,6205.45,70452.85710250544,19953.94,13748.49,2.215550846433377,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.28322441699561046,4,5,Government,"PAGBILAO # 154,415.00 LOT 15",154415,43734.1,749cada3a1ace057e8085e672ad1394f0b3f86f6497e53491e10bc343843d464,true
2024s.csv,2024-05-16,2615,2024-05-16,Pagbilao,MARKER BLACK (PILOT),0.184261,21909.953815511693,4037.15,0,4037.15,70452.67311042489,12981.68,8944.52,2.21555305103848,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.18426075341525164,5,5,Government,"PAGBILAO # 154,415.00 LOT 15",154415,28452.62,749cada3a1ace057e8085e672ad1394f0b3f86f6497e53491e10bc343843d464,true
2024s.csv,2024-05-20,2620,2024-05-20,Pagbilao,BLEACHING LIQUID ORIGINAL 3785ML (ZONROX),0.113804,70793.90882570033,8056.63,0,8056.63,76895.27608871393,8750.99,694.36,0.0861849185081107,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.11380385258165872,1,5,Government,"PAGBILAO # 124,234.25",124234.25,14138.34,1548825b103102f79cbaf7989e07f5e36f610952599b17c30d72aa0f02f200b0,true
2024s.csv,2024-05-20,2620,2024-05-20,Pagbilao,BOND PAPER A4 (HARDCOPY),0.196923,70794.01593516248,13940.97,0,13940.97,76895.38550600996,15142.47,1201.5,0.08618482071190169,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.19692305679354052,2,5,Government,"PAGBILAO # 124,234.25",124234.25,24464.59,1548825b103102f79cbaf7989e07f5e36f610952599b17c30d72aa0f02f200b0,true
2024s.csv,2024-05-20,2620,2024-05-20,Pagbilao,BOND PAPER LONG (HARDCOPY),0.218471,70793.92688274417,15466.42,0,15466.42,76895.24010051678,16799.38,1332.97,0.0861847796710551,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2184707625794895,3,5,Government,"PAGBILAO # 124,234.25",124234.25,27141.55,1548825b103102f79cbaf7989e07f5e36f610952599b17c30d72aa0f02f200b0,true
2024s.csv,2024-05-20,2620,2024-05-20,Pagbilao,INK EPSON #003 BLACK,0.213863,70794.106507437,15140.24,0,15140.24,76895.44240939293,16445.09,1304.85,0.08618423486021357,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2138632734206115,4,5,Government,"PAGBILAO # 124,234.25",124234.25,26569.14,1548825b103102f79cbaf7989e07f5e36f610952599b17c30d72aa0f02f200b0,true
2024s.csv,2024-05-20,2620,2024-05-20,Pagbilao,HARD COPY SUB#20 A4,0.256939,70794.00168911689,18189.74,0,18189.74,76895.37205328891,19757.42,1567.67,0.08618429950070754,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2569390546246999,5,5,Government,"PAGBILAO # 124,234.25",124234.25,31920.63,1548825b103102f79cbaf7989e07f5e36f610952599b17c30d72aa0f02f200b0,true
2024s.csv,2024-05-23,2619,2024-05-23,Padre Burgos,INK EPSON #003 CYAN,0.167864,74380.0338369156,12485.73,0,12485.73,50889.05304293952,8542.44,3943.3,0.3158245453009155,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.16786407625341854,1,5,Government,"PADRE BURGOS # 74,500.00",74500,12505.87,2892f14f7d277601322ac836517add0c98cb3c7578e2ddc6256e9432f9450cb6,true
2024s.csv,2024-05-23,2619,2024-05-23,Padre Burgos,HARD COPY SUB#20 A4,0.249379,74380.12021862307,18548.84,0,18548.84,50889.08849582363,12690.67,5858.17,0.31582406231333066,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2493794353386142,2,5,Government,"PADRE BURGOS # 74,500.00",74500,18578.77,2892f14f7d277601322ac836517add0c98cb3c7578e2ddc6256e9432f9450cb6,true
2024s.csv,2024-05-23,2619,2024-05-23,Padre Burgos,BATHROOM TISSUE 2PLY 12'S (FEMME),0.159277,74379.97953251255,11847.02,0,11847.02,50888.954462979586,8105.44,3741.57,0.3158237261353488,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.15927689301339845,3,5,Government,"PADRE BURGOS # 74,500.00",74500,11866.13,2892f14f7d277601322ac836517add0c98cb3c7578e2ddc6256e9432f9450cb6,true
2024s.csv,2024-05-23,2619,2024-05-23,Padre Burgos,MASKING TAPE 1INCH,0.134676,74379.84496124032,10017.18,0,10017.18,50888.87403843299,6853.51,3163.67,0.3158244136573367,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.13467568876712133,4,5,Government,"PADRE BURGOS # 74,500.00",74500,10033.34,2892f14f7d277601322ac836517add0c98cb3c7578e2ddc6256e9432f9450cb6,true
2024s.csv,2024-05-23,2619,2024-05-23,Padre Burgos,HARD COPY SUB#20 (8 1/2X13) LONG,0.288804,74379.9601113558,21481.23,0,21481.23,50888.9766069722,14696.94,6784.29,0.3158240938717196,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.28880390662744754,5,5,Government,"PADRE BURGOS # 74,500.00",74500,21515.89,2892f14f7d277601322ac836517add0c98cb3c7578e2ddc6256e9432f9450cb6,true
2024s.csv,2024-05-24,2627,2024-05-24,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,0.230208,79899.96003614123,18393.61,0,18393.61,62243.97067000278,14329.06,4064.55,0.22097619771214025,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.2302079081891562,1,5,Government,"PAGBILAO # 80,000.00",80000,18416.63,8bf2ec3aef4e59fbf2398fabe81f0f1f48864201679df3e1146ba651f331f0a2,true
2024s.csv,2024-05-24,2627,2024-05-24,Pagbilao,MARKER BLACK (PILOT),0.190535,79899.91340173721,15223.73,0,15223.73,62243.944682079404,11859.65,3364.08,0.22097606828287156,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.19053482446490083,2,5,Government,"PAGBILAO # 80,000.00",80000,15242.79,8bf2ec3aef4e59fbf2398fabe81f0f1f48864201679df3e1146ba651f331f0a2,true
2024s.csv,2024-05-24,2627,2024-05-24,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),0.136624,79900.16395362455,10916.28,0,10916.28,62244.11523597612,8504.04,2412.24,0.22097637656784175,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.13662427154370388,3,5,Government,"PAGBILAO # 80,000.00",80000,10929.94,8bf2ec3aef4e59fbf2398fabe81f0f1f48864201679df3e1146ba651f331f0a2,true
2024s.csv,2024-05-24,2627,2024-05-24,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),0.192181,79900.04214776696,15355.27,0,15355.27,62244.03036720592,11962.12,3393.15,0.22097625115025657,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.1921810245550487,4,5,Government,"PAGBILAO # 80,000.00",80000,15374.48,8bf2ec3aef4e59fbf2398fabe81f0f1f48864201679df3e1146ba651f331f0a2,true
2024s.csv,2024-05-24,2627,2024-05-24,Pagbilao,INK EPSON #003 BLACK,0.250452,79899.98083465095,20011.11,0,20011.11,62243.98287895484,15589.13,4421.98,0.22097624769440574,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,638,404,0.25045197124719054,5,5,Government,"PAGBILAO # 80,000.00",80000,20036.16,8bf2ec3aef4e59fbf2398fabe81f0f1f48864201679df3e1146ba651f331f0a2,true
