product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
ALTOCLAV 250MG/62.5MG/5ML,50.0,7750.0,2910.0,3,3,0,2910.0,7750.0,1811,0.375484,3.3e-05,0.976844,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT WITH MASK ADULT (HEXACARE),276.0,7728.0,7428.0,5,5,0,1100.0,1400.0,1812,0.785714,3.3e-05,0.976877,C,ABC/Pareto using total_trade_price revenue,draft
KN95 FACEMASK - CHRISTINE,1100.0,7700.0,7700.0,2,2,0,0.0,0.0,1813,0.0,3.3e-05,0.97691,C,ABC/Pareto using total_trade_price revenue,draft
HYDROGEN PEROXIDE 3% 10VOL (AGUAPER),24.0,7680.0,0.0,1,1,0,0.0,0.0,1814,0.0,3.3e-05,0.976943,C,ABC/Pareto using total_trade_price revenue,draft
STORAGE BOX 155LITERS,10.0,7668.09,0.0,1,1,0,0.0,0.0,1815,0.0,3.3e-05,0.976976,C,ABC/Pareto using total_trade_price revenue,draft
MIXTER 7'' (OLTEN),15.0,7650.0,7650.0,2,2,0,1530.0,1530.0,1816,1.0,3.3e-05,0.977009,C,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED 300MG/5ML 120ML,150.0,7650.0,7650.0,2,2,0,0.0,0.0,1817,0.0,3.3e-05,0.977042,C,ABC/Pareto using total_trade_price revenue,draft
BRICALIN 500MCG/ML AMP,1.3,7647.7,2652.3,3,3,0,2652.3,7647.7,1818,0.34681,3.3e-05,0.977075,C,ABC/Pareto using total_trade_price revenue,draft
ISOKET 1MG/1ML,1.0,7647.4,1152.6,3,2,0,1152.6,7647.4,1819,0.150718,3.3e-05,0.977108,C,ABC/Pareto using total_trade_price revenue,draft
DOBUCARE 50 MG,4.0,7640.0,7640.0,2,2,0,0.0,0.0,1820,0.0,3.3e-05,0.97714,C,ABC/Pareto using total_trade_price revenue,draft
PROLENE MESH 7.6CMX15CM,2.0,7636.66,6113.34,1,1,0,6113.34,7636.66,1821,0.800525,3.3e-05,0.977173,C,ABC/Pareto using total_trade_price revenue,draft
OSCIVIT 1250MG/250IU,40.0,7600.0,3505.0,2,2,0,3315.0,7410.0,1822,0.447368,3.3e-05,0.977206,C,ABC/Pareto using total_trade_price revenue,draft
AMSUMED 500MG/250MG,400.0,7600.0,7048.0,2,1,0,7048.0,7600.0,1823,0.927368,3.3e-05,0.977238,C,ABC/Pareto using total_trade_price revenue,draft
DIACEF 250MG/5ML,230.0,7590.0,7027.5,2,2,0,427.5,990.0,1824,0.431818,3.3e-05,0.977271,C,ABC/Pareto using total_trade_price revenue,draft
GIRAN-16 16MG,30.33,7583.33,6583.33,7,5,0,0.0,1000.0,1825,0.0,3.3e-05,0.977303,C,ABC/Pareto using total_trade_price revenue,draft
FEEDING TUBE FR.8,503.0,7545.0,3045.0,2,2,0,3000.0,7500.0,1826,0.4,3.2e-05,0.977336,C,ABC/Pareto using total_trade_price revenue,draft
TANAFEN 450MG/35MG TAB,43.0,7525.0,8225.0,13,10,0,0.0,0.0,1827,0.0,3.2e-05,0.977368,C,ABC/Pareto using total_trade_price revenue,draft
VISTREP 250MG/5ML,210.0,7520.64,7049.38,17,10,0,2240.58,2711.84,1828,0.826221,3.2e-05,0.9774,C,ABC/Pareto using total_trade_price revenue,draft
MAXIMA IV CANNULA G 26,1000.0,7500.0,7500.0,2,1,0,0.0,0.0,1829,0.0,3.2e-05,0.977432,C,ABC/Pareto using total_trade_price revenue,draft
ARMSLING (M) - LONGBONE,30.0,7500.0,7500.0,2,2,0,7500.0,7500.0,1830,1.0,3.2e-05,0.977465,C,ABC/Pareto using total_trade_price revenue,draft
IV STAND,5.0,7500.0,7500.0,1,1,0,0.0,0.0,1831,0.0,3.2e-05,0.977497,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G25 TERUMO,30.0,7500.0,7500.0,1,1,0,0.0,0.0,1832,0.0,3.2e-05,0.977529,C,ABC/Pareto using total_trade_price revenue,draft
LOSMAC 50MG,50.0,7500.0,7500.0,1,1,0,0.0,0.0,1833,0.0,3.2e-05,0.977561,C,ABC/Pareto using total_trade_price revenue,draft
TOUNGE CLIP STERILE - UNIMEX,50.0,7500.0,7500.0,1,1,0,0.0,0.0,1834,0.0,3.2e-05,0.977593,C,ABC/Pareto using total_trade_price revenue,draft
HEPARIN LOCKS,7.0,7500.0,7500.0,3,3,0,0.0,0.0,1835,0.0,3.2e-05,0.977625,C,ABC/Pareto using total_trade_price revenue,draft
PUSH CART,3.0,7500.0,3795.0,1,1,0,3795.0,7500.0,1836,0.506,3.2e-05,0.977658,C,ABC/Pareto using total_trade_price revenue,draft
ZEFALEX 500MG,30.0,7500.0,7500.0,1,1,0,0.0,0.0,1837,0.0,3.2e-05,0.97769,C,ABC/Pareto using total_trade_price revenue,draft
STERILE LATEX SURGICAL GLOVES 7.0 INDOPLAS,10.0,7500.0,2490.0,1,1,0,2490.0,7500.0,1838,0.332,3.2e-05,0.977722,C,ABC/Pareto using total_trade_price revenue,draft
ECG CABLE 5 LEAD,1.0,7500.0,5625.0,1,1,0,5625.0,7500.0,1839,0.75,3.2e-05,0.977754,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 10CC SURE GUARD,25.0,7500.0,7500.0,2,2,0,0.0,0.0,1840,0.0,3.2e-05,0.977786,C,ABC/Pareto using total_trade_price revenue,draft
AMBUBAG MANUAL RESUSCITATOR ADULT REUSABLE (TOPCARE),5.0,7500.0,3500.0,2,1,0,3500.0,7500.0,1841,0.466667,3.2e-05,0.977818,C,ABC/Pareto using total_trade_price revenue,draft
BP CUFF: ADULT 50 X 14CM,30.0,7500.0,0.0,1,1,0,0.0,0.0,1842,0.0,3.2e-05,0.977851,C,ABC/Pareto using total_trade_price revenue,draft
PARA 250MG,588.0,7497.0,5659.0,3,2,0,4741.0,6579.0,1843,0.720626,3.2e-05,0.977883,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE AGANI G18 X 1 1/8 (TERUMO),25.0,7485.0,105.0,3,2,0,105.0,285.0,1844,0.368421,3.2e-05,0.977915,C,ABC/Pareto using total_trade_price revenue,draft
COBBAL,110.0,7480.0,7480.0,2,2,0,0.0,0.0,1845,0.0,3.2e-05,0.977947,C,ABC/Pareto using total_trade_price revenue,draft
NORBIT 1MG/ML (2MG/2ML) 2ML,8.0,7443.0,6907.0,3,3,0,5107.0,5643.0,1846,0.905015,3.2e-05,0.977979,C,ABC/Pareto using total_trade_price revenue,draft
HYDROBET 250MG,21.9,7439.05,9594.58,8,5,0,0.0,0.0,1847,0.0,3.2e-05,0.978011,C,ABC/Pareto using total_trade_price revenue,draft
BROXIL-M 15MG/5ML,265.0,7430.2,5636.71,28,11,0,1501.3899999999999,3294.8799999999997,1848,0.455674,3.2e-05,0.978043,C,ABC/Pareto using total_trade_price revenue,draft
ALFOXIN 1G,20.0,7400.0,7400.0,1,1,0,0.0,0.0,1849,0.0,3.2e-05,0.978074,C,ABC/Pareto using total_trade_price revenue,draft
BUTAMIRATE 7.5MG/5ML 120ML SYRUP ZINCAP,50.0,7400.0,100.0,1,1,0,100.0,7400.0,1850,0.013514,3.2e-05,0.978106,C,ABC/Pareto using total_trade_price revenue,draft
HYCLENS WOUND SPRAY 1GLN,5.0,7371.0,7371.0,5,2,0,7371.0,7371.0,1851,1.0,3.2e-05,0.978138,C,ABC/Pareto using total_trade_price revenue,draft
FENO-T6 160MG,67.0,7370.0,7370.0,1,1,0,0.0,0.0,1852,0.0,3.2e-05,0.978169,C,ABC/Pareto using total_trade_price revenue,draft
OBYDOSE,1028.2,7314.0,7314.0,17,9,0,0.0,0.0,1853,0.0,3.1e-05,0.978201,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT XL (EVERWELL),43.0,7310.0,6690.0,3,3,0,4650.0,5270.0,1854,0.882353,3.1e-05,0.978232,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM NITRILE NONSTERILE (LTN),36.0,7300.0,6047.0,8,8,0,947.0,2200.0,1855,0.430455,3.1e-05,0.978263,C,ABC/Pareto using total_trade_price revenue,draft
THROMBICARE 75MG TAB,19.0,7296.0,7296.0,9,4,0,0.0,0.0,1856,0.0,3.1e-05,0.978295,C,ABC/Pareto using total_trade_price revenue,draft
NITROFIX SR 30MG TAB,14.0,7280.0,6095.0,4,4,0,3495.0,4680.0,1857,0.746795,3.1e-05,0.978326,C,ABC/Pareto using total_trade_price revenue,draft
MEDRIZINE 5MG/5ML,323.0,7264.5,7264.5,6,3,0,0.0,0.0,1858,0.0,3.1e-05,0.978357,C,ABC/Pareto using total_trade_price revenue,draft
CALCIUM GLUCONATE - EUROMED,4.32,7257.6,1104.0,5,4,0,398.4,504.0,1859,0.790476,3.1e-05,0.978388,C,ABC/Pareto using total_trade_price revenue,draft
EPIBBAS 1MG/ML IV,50.0,7250.0,7112.5,4,2,0,1457.5,1595.0,1860,0.913793,3.1e-05,0.978419,C,ABC/Pareto using total_trade_price revenue,draft
SOBINATE 84MG/ML (8.4%) 20ML,51.0,7232.0,6982.0,5,5,0,450.0,700.0,1861,0.642857,3.1e-05,0.97845,C,ABC/Pareto using total_trade_price revenue,draft
KETOLOG 600MG,8.0,7200.0,7200.0,4,1,0,0.0,0.0,1862,0.0,3.1e-05,0.978481,C,ABC/Pareto using total_trade_price revenue,draft
STERIL WATER 50ML,25.0,7200.0,960.0,11,5,0,960.0,7200.0,1863,0.133333,3.1e-05,0.978512,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - SILK BRAIDED NON ABSORBABLE SUTURE 3-0 CUTTING NEEDLE,24.0,7200.0,2818.0,4,4,0,2818.0,7200.0,1864,0.391389,3.1e-05,0.978543,C,ABC/Pareto using total_trade_price revenue,draft
ADVENTURE-CERTIFICATE HOLDER (CH-1),180.0,7200.0,5400.0,1,1,0,5400.0,7200.0,1865,0.75,3.1e-05,0.978574,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC 23GX1 (SURESHOT),30.0,7200.0,2460.0,1,1,0,2460.0,7200.0,1866,0.341667,3.1e-05,0.978605,C,ABC/Pareto using total_trade_price revenue,draft
METOCLON 5MG/ML (10MG/2ML),60.0,7200.0,5285.0,3,3,0,1085.0,3000.0,1867,0.361667,3.1e-05,0.978636,C,ABC/Pareto using total_trade_price revenue,draft
XED 100MG/ML (500MG/5ML) 5ML,40.0,7200.0,7200.0,1,1,0,0.0,0.0,1868,0.0,3.1e-05,0.978667,C,ABC/Pareto using total_trade_price revenue,draft
FLUIFORT-M 250MG/5ML,220.0,7177.5,6578.236,10,6,0,2345.736,2945.0,1869,0.796515,3.1e-05,0.978697,C,ABC/Pareto using total_trade_price revenue,draft
FULCLOX 500MG,35.0,7175.0,7175.0,1,1,0,0.0,0.0,1870,0.0,3.1e-05,0.978728,C,ABC/Pareto using total_trade_price revenue,draft
SPLENDAMET,551.0,7168.0,7168.0,12,5,0,0.0,0.0,1871,0.0,3.1e-05,0.978759,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE 1CC COSMED,14.0,7154.0,7154.0,2,1,0,0.0,0.0,1872,0.0,3.1e-05,0.97879,C,ABC/Pareto using total_trade_price revenue,draft
LANTIDIN,10.0,7150.0,7150.0,1,1,0,0.0,0.0,1873,0.0,3.1e-05,0.97882,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE FACEMASK (INDOPLAS),130.0,7150.0,4460.0,2,2,0,4460.0,7150.0,1874,0.623776,3.1e-05,0.978851,C,ABC/Pareto using total_trade_price revenue,draft
SANISCRUB-E (0.5% + 70%),57.0,7125.0,7125.0,5,5,0,0.0,0.0,1875,0.0,3.1e-05,0.978881,C,ABC/Pareto using total_trade_price revenue,draft
MYREFEN 500MG,91.0,7098.0,7020.0,5,3,0,0.0,0.0,1876,0.0,3e-05,0.978912,C,ABC/Pareto using total_trade_price revenue,draft
TOOTH BRUSH - COLGATE CLASSIC CHILD,650.0,7085.4,7085.4,1,1,0,0.0,0.0,1877,0.0,3e-05,0.978942,C,ABC/Pareto using total_trade_price revenue,draft
VONWELT ASCORBIC ACID (GENERICS) 500MG,120.0,7080.0,6990.5,13,8,0,441.49998,472.0,1878,0.935381,3e-05,0.978973,C,ABC/Pareto using total_trade_price revenue,draft
VONWELT HYOSCINE METHBRO,30.0,7080.0,6785.0,8,8,0,295.0,590.0,1879,0.5,3e-05,0.979003,C,ABC/Pareto using total_trade_price revenue,draft
PARAGESIC 125MG,15.6,7069.2,1914.0,3,3,0,1276.0,1276.0,1880,1.0,3e-05,0.979033,C,ABC/Pareto using total_trade_price revenue,draft
EASELAC 3.33G/5ML,82.0,7052.0,7052.0,3,2,0,0.0,0.0,1881,0.0,3e-05,0.979064,C,ABC/Pareto using total_trade_price revenue,draft
SELCEE 500MG TABLET,150.0,7050.0,4700.0,2,2,0,0.0,0.0,1882,0.0,3e-05,0.979094,C,ABC/Pareto using total_trade_price revenue,draft
VITAMIN A SOFT GEL CAP,7.0,7028.0,3472.0,1,1,0,3472.0,7028.0,1883,0.494024,3e-05,0.979124,C,ABC/Pareto using total_trade_price revenue,draft
SYRINGE 1CC SITI,36.0,7020.0,7020.0,2,2,0,0.0,0.0,1884,0.0,3e-05,0.979154,C,ABC/Pareto using total_trade_price revenue,draft
SPINAL NEEDLE - BRAUN,4.0,7000.0,7000.0,2,1,0,0.0,0.0,1885,0.0,3e-05,0.979184,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN CANNULA (ADULT) - SURGITECH,513.0,7000.0,7000.0,4,4,0,0.0,0.0,1886,0.0,3e-05,0.979214,C,ABC/Pareto using total_trade_price revenue,draft
"TRANSPORE 1/2"" / 1""",10.0,7000.0,4000.0,1,1,0,4000.0,7000.0,1887,0.571429,3e-05,0.979244,C,ABC/Pareto using total_trade_price revenue,draft
TEGUTECT 2% CHG DIGLUCONATE W/70% ALCOHOL 60ML,50.0,7000.0,4760.0,17,5,0,1120.0,1120.0,1888,1.0,3e-05,0.979274,C,ABC/Pareto using total_trade_price revenue,draft
BUPAIN HEAVY 5MG/80MG 4ML,5.0,7000.0,4200.0,5,2,0,0.0,0.0,1889,0.0,3e-05,0.979304,C,ABC/Pareto using total_trade_price revenue,draft
ETHOX 1000ML,2.0,7000.0,7000.0,1,1,0,0.0,0.0,1890,0.0,3e-05,0.979334,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN CANNULA PEDIA - ORMED,200.0,7000.0,3500.0,2,2,0,0.0,0.0,1891,0.0,3e-05,0.979364,C,ABC/Pareto using total_trade_price revenue,draft
CARDINAL THERMOMETER,100.0,7000.0,7000.0,1,1,0,0.0,0.0,1892,0.0,3e-05,0.979394,C,ABC/Pareto using total_trade_price revenue,draft
ORALIME 100MG,100.0,7000.0,7000.0,1,1,0,0.0,0.0,1893,0.0,3e-05,0.979424,C,ABC/Pareto using total_trade_price revenue,draft
NIBP CUFF PEDIA,2.0,7000.0,5250.0,1,1,0,5250.0,7000.0,1894,0.75,3e-05,0.979454,C,ABC/Pareto using total_trade_price revenue,draft
ISOPROPHYL ALCOHOL 70% 500ML NEW FEDERAL,140.0,7000.0,5080.0,4,1,0,4480.0,6400.0,1895,0.7,3e-05,0.979484,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER LATEX SILICON COATED FR. 16 SURGITECH,200.0,7000.0,0.0,1,1,0,0.0,0.0,1896,0.0,3e-05,0.979514,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITH WINGS & INJECTION VALVE G22 0.9X25MM (CANCARE),5.0,7000.0,7000.0,2,2,0,0.0,0.0,1897,0.0,3e-05,0.979544,C,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS DIGITAL W/ ADAPTOR (OMRON),2.0,7000.0,6990.0,1,1,0,6990.0,7000.0,1898,0.998571,3e-05,0.979574,C,ABC/Pareto using total_trade_price revenue,draft
OCCULT BLOOD SET 200/300 TEST (MEDIC),2.0,7000.0,5477.0,2,1,0,5477.0,7000.0,1899,0.782429,3e-05,0.979604,C,ABC/Pareto using total_trade_price revenue,draft
PAPANICOLAOU STAIN SET 10X500ML (MEDIC),1.0,7000.0,7000.0,1,1,0,0.0,0.0,1900,0.0,3e-05,0.979635,C,ABC/Pareto using total_trade_price revenue,draft
XANGINART 35MG,116.67,7000.0,7000.0,2,1,0,0.0,0.0,1901,0.0,3e-05,0.979665,C,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS WITH STAND (INDOPLAS),2.0,7000.0,7000.0,1,1,0,7000.0,7000.0,1902,1.0,3e-05,0.979695,C,ABC/Pareto using total_trade_price revenue,draft
IBUFEN 400MG TAB,110.0,6976.13,6976.13,9,9,0,0.0,0.0,1903,0.0,3e-05,0.979724,C,ABC/Pareto using total_trade_price revenue,draft
ZYMAX,162.0,6966.0,6966.0,7,4,0,0.0,0.0,1904,0.0,3e-05,0.979754,C,ABC/Pareto using total_trade_price revenue,draft
DIFLOSID 75MG/ML,58.0,6960.0,6960.0,12,6,0,0.0,0.0,1905,0.0,3e-05,0.979784,C,ABC/Pareto using total_trade_price revenue,draft
HEAVY DUTY STOVE - PO G2680,2.0,6950.0,0.0,1,1,0,0.0,0.0,1906,0.0,3e-05,0.979814,C,ABC/Pareto using total_trade_price revenue,draft
SPIRODEN 50MG TAB,11.0,6875.0,6875.0,2,2,0,0.0,0.0,1907,0.0,2.9e-05,0.979844,C,ABC/Pareto using total_trade_price revenue,draft
KLARITHIX 500MG TAB,30.54,6870.75,7380.75,8,8,0,0.0,0.0,1908,0.0,2.9e-05,0.979873,C,ABC/Pareto using total_trade_price revenue,draft
MOXYLOR 250MG/5ML,292.0,6866.0,1264.0,4,4,0,1264.0,2266.0,1909,0.557811,2.9e-05,0.979902,C,ABC/Pareto using total_trade_price revenue,draft
CORSIN-600MG,70.0,6860.0,4900.0,4,3,0,0.0,0.0,1910,0.0,2.9e-05,0.979932,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN CANNULA NEONATE-SURGITECH,220.0,6850.0,6250.0,3,3,0,6250.0,6850.0,1911,0.912409,2.9e-05,0.979961,C,ABC/Pareto using total_trade_price revenue,draft
COTTON BALLS -300'S - UNIMEX,121.0,6840.5567,5499.1167,6,5,0,1365.78,2707.2200000000003,1912,0.504495,2.9e-05,0.979991,C,ABC/Pareto using total_trade_price revenue,draft
REGICET 5MG/5ML,360.0,6840.0,2880.0,2,2,0,2880.0,6840.0,1913,0.421053,2.9e-05,0.98002,C,ABC/Pareto using total_trade_price revenue,draft
MEASURING CUP 210ML (PLASTIC),911.0,6825.0,4550.0,5,2,0,4550.0,6825.0,1914,0.666667,2.9e-05,0.980049,C,ABC/Pareto using total_trade_price revenue,draft
MONTESUR 10MG,71.6667,6808.3333,6762.3333,4,4,0,144.0,190.0,1915,0.757895,2.9e-05,0.980078,C,ABC/Pareto using total_trade_price revenue,draft
LIQUID DETERGENT POWER CLEAN,3.0,6804.0,3690.0,1,1,0,3690.0,6804.0,1916,0.542328,2.9e-05,0.980108,C,ABC/Pareto using total_trade_price revenue,draft
HYCLENS SKIN CLEANSER 4G/100ML GALLON,4.0,6804.0,6396.0,2,1,0,6396.0,6804.0,1917,0.940035,2.9e-05,0.980137,C,ABC/Pareto using total_trade_price revenue,draft
SKYVIT CAP,100.0,6800.0,6800.0,1,1,0,0.0,0.0,1918,0.0,2.9e-05,0.980166,C,ABC/Pareto using total_trade_price revenue,draft
PARTEN 50MG,533.0,6785.0,6267.5,50,15,0,747.5,1265.0,1919,0.590909,2.9e-05,0.980195,C,ABC/Pareto using total_trade_price revenue,draft
KARVIDOL 6.25MG TAB,34.2,6771.6,5198.4,2,2,0,5198.4,6771.6,1920,0.767677,2.9e-05,0.980224,C,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN 150MG,45.0,6750.0,6750.0,3,2,0,0.0,0.0,1921,0.0,2.9e-05,0.980253,C,ABC/Pareto using total_trade_price revenue,draft
GOZEDINE 35MG,35.0,6750.0,6750.0,3,3,0,0.0,0.0,1922,0.0,2.9e-05,0.980282,C,ABC/Pareto using total_trade_price revenue,draft
MEOXICLAV 400MG/57MG 70ML,50.0,6750.0,6010.0,3,2,0,5200.0,6750.0,1923,0.77037,2.9e-05,0.980311,C,ABC/Pareto using total_trade_price revenue,draft
UNDERPAD 600MMX700MM LARGE HEXACARE,50.0,6750.0,2800.0,3,2,0,2800.0,7425.0,1924,0.377104,2.9e-05,0.98034,C,ABC/Pareto using total_trade_price revenue,draft
KOVENT 250MCG,21.0,6720.0,6213.0,4,2,0,453.0,960.0,1925,0.471875,2.9e-05,0.980369,C,ABC/Pareto using total_trade_price revenue,draft
SMART LOAD 500,14.0,6720.0,273.0,1,1,0,273.0,6720.0,1926,0.040625,2.9e-05,0.980398,C,ABC/Pareto using total_trade_price revenue,draft
SYRINGE 5ML INDOPLAS,28.0,6720.0,6720.0,1,1,0,0.0,0.0,1927,0.0,2.9e-05,0.980426,C,ABC/Pareto using total_trade_price revenue,draft
NOVAMOL 250MG,516.0,6708.0,4612.0,2,1,0,4612.0,6708.0,1928,0.687537,2.9e-05,0.980455,C,ABC/Pareto using total_trade_price revenue,draft
PHILCEF-DS 250MG/5ML,72.0,6696.0,3952.08,1,1,0,3952.08,6696.0,1929,0.590215,2.9e-05,0.980484,C,ABC/Pareto using total_trade_price revenue,draft
MULTILEM CAP,257.44,6693.44,6384.44,4,3,0,3.0,312.0,1930,0.009615,2.9e-05,0.980513,C,ABC/Pareto using total_trade_price revenue,draft
CLAXIC 125MG/31.25MG/5ML,179.0,6664.4,6322.4,17,10,0,494.0,836.0,1931,0.590909,2.9e-05,0.980541,C,ABC/Pareto using total_trade_price revenue,draft
MAZINE 10MG/G 20G,122.0,6662.0,6662.0,9,8,0,0.0,0.0,1932,0.0,2.9e-05,0.98057,C,ABC/Pareto using total_trade_price revenue,draft
XOLFATRIM 400MG,330.0,6660.0,2707.5,3,3,0,2500.0,5000.0,1933,0.5,2.9e-05,0.980598,C,ABC/Pareto using total_trade_price revenue,draft
GLOBE LOAD 500,14.0,6650.0,0.0,1,1,0,0.0,0.0,1934,0.0,2.9e-05,0.980627,C,ABC/Pareto using total_trade_price revenue,draft
ACRESIL - 300 300MG,18.0,6648.0,5652.0,3,2,0,252.0,1248.0,1935,0.201923,2.9e-05,0.980655,C,ABC/Pareto using total_trade_price revenue,draft
PYRAMIN 250MG SUS,99.0,6644.0,3666.0,3,3,0,2091.0,2329.0,1936,0.89781,2.8e-05,0.980684,C,ABC/Pareto using total_trade_price revenue,draft
BETZINE 16MG,17.0,6630.0,7020.0,11,10,0,0.0,0.0,1937,0.0,2.8e-05,0.980712,C,ABC/Pareto using total_trade_price revenue,draft
CLONIN 75MCG,94.0,6624.0,6624.0,5,3,0,0.0,0.0,1938,0.0,2.8e-05,0.980741,C,ABC/Pareto using total_trade_price revenue,draft
HYCLENS WOUND CARE SOLUTION - 15ML,219.0,6622.56,6622.56,2,2,0,0.0,0.0,1939,0.0,2.8e-05,0.980769,C,ABC/Pareto using total_trade_price revenue,draft
CA-GLUCO 10%,60.0,6600.0,6600.0,2,1,0,0.0,0.0,1940,0.0,2.8e-05,0.980797,C,ABC/Pareto using total_trade_price revenue,draft
"BP CUFF, NEONATE",2.0,6600.0,5400.0,1,1,0,5400.0,6600.0,1941,0.818182,2.8e-05,0.980826,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - SILK BRAIDED NON ABSORBABLE SUTURE 4-0 CUTTING NEEDLE,22.0,6600.0,2818.0,3,3,0,2818.0,6600.0,1942,0.42697,2.8e-05,0.980854,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 3X5 - SURGITECH,220.0,6600.0,2850.0,4,3,0,750.0,4500.0,1943,0.166667,2.8e-05,0.980882,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA G18 CATHULA,3.0,6600.0,1500.0,1,1,0,1500.0,6600.0,1944,0.227273,2.8e-05,0.980911,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES LARGE LATEX NONSTERILE (SCHULLERMED),30.0,6600.0,750.0,1,1,0,750.0,6600.0,1945,0.113636,2.8e-05,0.980939,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES SMALL LATEX NONSTERILE (SCHULLERMED),30.0,6600.0,750.0,1,1,0,750.0,6600.0,1946,0.113636,2.8e-05,0.980967,C,ABC/Pareto using total_trade_price revenue,draft
KATHREX 800MG/160MG (960MG),50.0,6600.0,6600.0,1,1,0,0.0,0.0,1947,0.0,2.8e-05,0.980996,C,ABC/Pareto using total_trade_price revenue,draft
RETABETASOL 500MCG/G(0.5%W/W),150.0,6600.0,6600.0,1,1,0,0.0,0.0,1948,0.0,2.8e-05,0.981024,C,ABC/Pareto using total_trade_price revenue,draft
HYOPAN 10MG,31.0,6582.0,5394.5,5,5,0,1152.5,2340.0,1949,0.492521,2.8e-05,0.981052,C,ABC/Pareto using total_trade_price revenue,draft
"MICROPORE 1 1/2""1530-2 3M",14.0,6580.0,1750.0,4,3,0,1750.0,3290.0,1950,0.531915,2.8e-05,0.98108,C,ABC/Pareto using total_trade_price revenue,draft
MOXYLOR 100MG/ML,427.0,6566.0,6516.0,9,8,0,110.0,160.0,1951,0.6875,2.8e-05,0.981109,C,ABC/Pareto using total_trade_price revenue,draft
ARTAL-H 50MG/12.5MG TAB,57.0,6555.0,6555.0,21,11,0,0.0,0.0,1952,0.0,2.8e-05,0.981137,C,ABC/Pareto using total_trade_price revenue,draft
DINEMIC-SR,14.0,6510.0,6045.0,2,2,0,465.0,930.0,1953,0.5,2.8e-05,0.981165,C,ABC/Pareto using total_trade_price revenue,draft
YANKAUER - SIMPLEX,50.0,6500.0,6500.0,2,2,0,0.0,0.0,1954,0.0,2.8e-05,0.981192,C,ABC/Pareto using total_trade_price revenue,draft
ETHYL ALCOHOL 70% 500ML (ZACH),100.0,6500.0,6500.0,1,1,0,0.0,0.0,1955,0.0,2.8e-05,0.98122,C,ABC/Pareto using total_trade_price revenue,draft
URINE STRIPS : 10DG (RIGHTSIGN),10.0,6500.0,970.0,1,1,0,970.0,6500.0,1956,0.149231,2.8e-05,0.981248,C,ABC/Pareto using total_trade_price revenue,draft
THORACIC CATHETER FR 32 - UNIMEX,16.0,6483.33,6109.67,6,6,0,6109.67,6483.33,1957,0.942366,2.8e-05,0.981276,C,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS DESK TYPE ADULT-TOPCARE,6.0,6480.0,510.0,1,1,0,510.0,6480.0,1958,0.078704,2.8e-05,0.981304,C,ABC/Pareto using total_trade_price revenue,draft
CAP,24.0,6480.0,240.0,1,1,0,240.0,6480.0,1959,0.037037,2.8e-05,0.981332,C,ABC/Pareto using total_trade_price revenue,draft
RAPID ANTIBODY MEDIUM,7.0,6468.0,1167.0,2,2,0,1167.0,6468.0,1960,0.180427,2.8e-05,0.981359,C,ABC/Pareto using total_trade_price revenue,draft
ACCELAC 3.35MG/ML 60ML,76.0,6460.0,6460.0,2,2,0,0.0,0.0,1961,0.0,2.8e-05,0.981387,C,ABC/Pareto using total_trade_price revenue,draft
CEFTRINOVA 1G,380.0,6460.0,6460.0,4,4,0,0.0,0.0,1962,0.0,2.8e-05,0.981415,C,ABC/Pareto using total_trade_price revenue,draft
"WOODEN APPLICATOR STICK 6""- PARTNERS",51.0,6455.0,6435.0,2,2,0,185.0,205.0,1963,0.902439,2.8e-05,0.981442,C,ABC/Pareto using total_trade_price revenue,draft
