period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-12,QMC,MAXIFER 20MG/ML,1,1,1,1,1,0.2525,16679.18,15178.12,31857.3,0.0,31857.3,0.910004
2025-12,QMC,MERGOT 125MCG,2,2,0,1,2,0.2639,41049.27,54022.01,95071.28,0.0,95071.28,1.316029
2025-12,QMC,OPREX 40MG IV,2,2,0,1,2,0.2143,17497.01,-856.42,16640.59,0.0,16640.59,-0.048947
2025-12,QMC,PHYTOBAS 10MG/ML IV,3,3,0,1,3,0.7959,134749.42,106236.13,240985.54,0.0,240985.54,0.788398
2025-12,QMC,RAXIDINE 25MG/ML 2ML,3,3,0,1,3,0.6364,130591.45,97389.68,227981.12,0.0,227981.12,0.745758
2025-12,QMC,SITIXON 1G 10ML,1,1,0,1,1,0.185,98071.41,31364.35,129435.76,0.0,129435.76,0.319811
2025-12,QMC,SUCROSAPH 20MG/ML (100MG/5ML) 5ML,1,1,0,1,1,0.1177,13206.96,15444.91,28651.87,0.0,28651.87,1.169452
2025-12,Tourism,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.2063,48235.11,25070.53,73305.63,0.0,73305.63,0.519757
2025-12,Tourism,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1222,28575.35,14852.23,43427.59,0.0,43427.59,0.519757
2025-12,Tourism,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.2006,4062.55,3940.52,8003.07,0.0,8003.07,0.969962
2025-12,Tourism,CORRECTION TAPE 20MM,1,1,0,1,1,0.2834,66267.08,34442.77,100709.85,0.0,100709.85,0.519757
2025-12,Tourism,CORRECTION TAPE JOY,2,2,0,1,2,0.4143,55537.93,30630.24,86168.17,0.0,86168.17,0.551519
2025-12,Tourism,ELECTRICAL WIRE #14,1,1,0,1,1,0.1672,39090.22,20317.41,59407.63,0.0,59407.63,0.519757
2025-12,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2731,5532.18,5366.01,10898.19,0.0,10898.19,0.969963
2025-12,Tourism,HBW BLACK BALLPEN,1,1,0,1,1,0.1663,3367.67,3266.51,6634.18,0.0,6634.18,0.969961
2025-12,Tourism,STAPLE WIRE #35,1,1,0,1,1,0.1666,3373.51,3272.18,6645.69,0.0,6645.69,0.969963
