product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
OPTRYL EYE OINTMENT 0.5% 5G,2162.0,231334.0,332210.0,7,5,0,172,1.436062,0.001262,0.668099,A,ABC/Pareto using total_trade_price revenue,draft
RAXIDINE 25MG/ML 2ML,810.8551,229720.88,539527.96,54,23,4,173,2.348624,0.001253,0.669352,A,ABC/Pareto using total_trade_price revenue,draft
ATORSAPH 20MG TAB,2290.0,228805.0,249778.13,20,14,0,174,1.091664,0.001248,0.670599,A,ABC/Pareto using total_trade_price revenue,draft
HYPHEN 50MG,745.5361,223790.73,412915.2,42,22,3,175,1.845095,0.00122,0.67182,A,ABC/Pareto using total_trade_price revenue,draft
NINGBO DAVID STAND ALONE PHOTOTHERAPY,2.0,220000.0,224842.0,2,2,0,176,1.022009,0.0012,0.67302,A,ABC/Pareto using total_trade_price revenue,draft
EMLOR PLUS 5MG/50MG,1017.0,219672.0,378989.5,132,24,0,177,1.725252,0.001198,0.674218,A,ABC/Pareto using total_trade_price revenue,draft
CLOXANE 500MG,390.7188,219458.79,113715.21,18,7,4,178,0.518162,0.001197,0.675414,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG TAB,280.5836,217295.7,413883.01,87,25,4,179,1.904699,0.001185,0.676599,A,ABC/Pareto using total_trade_price revenue,draft
MECLOP 5MG\ML,689.5539,215865.43,224414.51,37,23,3,180,1.039604,0.001177,0.677777,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG,897.8,214330.0,430282.6,17,10,0,181,2.007571,0.001169,0.678945,A,ABC/Pareto using total_trade_price revenue,draft
EUROXONE 1G IV,1010.4445,213841.3,311163.98,28,17,3,182,1.455116,0.001166,0.680111,A,ABC/Pareto using total_trade_price revenue,draft
SUCTION SET POOLE ABDOMINAL DRAIN - SIMPLEX,1200.0,213500.0,83100.0,6,5,0,183,0.389227,0.001164,0.681276,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),86.1115,212965.21,41691.79,13,8,9,184,0.195768,0.001161,0.682437,A,ABC/Pareto using total_trade_price revenue,draft
SITIXON 1G 10ML,3253.185,212807.41,214538.35,27,13,1,185,1.008134,0.001161,0.683598,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG,654.6,212745.0,141032.51,103,32,0,186,0.662918,0.00116,0.684758,A,ABC/Pareto using total_trade_price revenue,draft
URINE BAG 2000ML ADULT PIECE,11130.0,211600.0,105670.0,3,2,0,187,0.499386,0.001154,0.685912,A,ABC/Pareto using total_trade_price revenue,draft
ERGON 125MCG,164.7462,210449.47,271950.08,58,25,4,188,1.292235,0.001148,0.687059,A,ABC/Pareto using total_trade_price revenue,draft
TRIDEN 160MG TAB,292.0,210240.0,497324.0,88,25,0,189,2.365506,0.001147,0.688206,A,ABC/Pareto using total_trade_price revenue,draft
XYNETRIX CHEWABLE TABLET,464.0,208800.0,126599.96,81,18,0,190,0.606322,0.001139,0.689345,A,ABC/Pareto using total_trade_price revenue,draft
ALLECUR 10MG,408.1282,207311.82,447883.95,29,17,4,191,2.160436,0.001131,0.690475,A,ABC/Pareto using total_trade_price revenue,draft
AMBILIN 500,865.5451,204824.08,421695.76,19,11,3,192,2.058819,0.001117,0.691592,A,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),88.22,204528.0,93655.6,6,4,0,193,0.457911,0.001115,0.692708,A,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R,440.0,204010.0,145415.5,6,5,0,194,0.712786,0.001113,0.69382,A,ABC/Pareto using total_trade_price revenue,draft
DEHYDROSOL 250ML,259.7037,202768.48,158286.76,24,16,4,195,0.780628,0.001106,0.694926,A,ABC/Pareto using total_trade_price revenue,draft
DESKTOP PCX LFH,5.0,201475.0,198500.0,1,1,0,196,0.985234,0.001099,0.696025,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS 500MG/50MG/100MG/100MCG,328.0,199770.0,293516.0,82,18,0,197,1.46927,0.001089,0.697114,A,ABC/Pareto using total_trade_price revenue,draft
AHBAY-TOX 40IU/0.5ML IM,264.5117,197986.94,112603.04,9,5,2,198,0.56874,0.00108,0.698194,A,ABC/Pareto using total_trade_price revenue,draft
BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,6.68,197060.0,176926.0,2,1,0,199,0.897828,0.001075,0.699268,A,ABC/Pareto using total_trade_price revenue,draft
METMIC 500MG,193.5315,197025.4,184718.49,83,30,4,200,0.937536,0.001074,0.700343,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G,1000.0,196750.0,82250.0,1,1,0,201,0.418043,0.001073,0.701416,A,ABC/Pareto using total_trade_price revenue,draft
NAXCIL-600 600MG,1060.0,196100.0,167710.8,4,4,0,202,0.855231,0.001069,0.702485,A,ABC/Pareto using total_trade_price revenue,draft
DIUFED 10MG/ML (20MG/2ML) 2ML,4053.0,194544.0,140782.1,10,5,0,203,0.723652,0.001061,0.703546,A,ABC/Pareto using total_trade_price revenue,draft
STAPLER STANDARD TYPE (JOY),12.0113,194334.77,79922.9,19,13,16,204,0.411264,0.00106,0.704606,A,ABC/Pareto using total_trade_price revenue,draft
AMCETAM 150MG/ML 2ML,1944.301,192198.14,151361.23,25,14,2,205,0.787527,0.001048,0.705654,A,ABC/Pareto using total_trade_price revenue,draft
MUCORIGHT 600MG,220.5922,191206.53,61758.33,8,3,3,206,0.322993,0.001043,0.706697,A,ABC/Pareto using total_trade_price revenue,draft
ATOVAS 20MG,1045.726,191155.74,587065.74,40,20,1,207,3.071138,0.001042,0.707739,A,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG IV,242.4202,190937.47,443537.57,49,22,7,208,2.322947,0.001041,0.70878,A,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN 250MG CAP,567.0,184275.0,119440.49,87,25,0,209,0.648164,0.001005,0.709785,A,ABC/Pareto using total_trade_price revenue,draft
"EPOKINE 10,000IU/1ML",100.0,182000.0,384500.0,1,1,0,210,2.112637,0.000993,0.710778,A,ABC/Pareto using total_trade_price revenue,draft
CIUMADE TAB,402.0,180900.0,164578.27,86,22,0,211,0.909775,0.000987,0.711764,A,ABC/Pareto using total_trade_price revenue,draft
RIBER 500 MG TABLET,2005.0,180450.0,179878.8,7,4,0,212,0.996835,0.000984,0.712748,A,ABC/Pareto using total_trade_price revenue,draft
ELECTAB 600MG,493.33,180066.67,20800.83,5,2,0,213,0.115517,0.000982,0.71373,A,ABC/Pareto using total_trade_price revenue,draft
SYVIR 200MG,25.0,180000.0,190000.0,1,1,0,214,1.055556,0.000982,0.714712,A,ABC/Pareto using total_trade_price revenue,draft
SHARJVAX 3000 I.U. / 0.95ML,150.0,180000.0,247500.0,1,1,0,215,1.375,0.000982,0.715694,A,ABC/Pareto using total_trade_price revenue,draft
DALINC 150MG/ML (600MG/4ML) 4ML,720.0,180000.0,250992.0,4,2,0,216,1.3944,0.000982,0.716675,A,ABC/Pareto using total_trade_price revenue,draft
CORPILYN 250MG,15220.0,179596.0,220279.1,13,6,0,217,1.226526,0.000979,0.717655,A,ABC/Pareto using total_trade_price revenue,draft
JAGA 300MG/100MG/100MCG CAP,338.0,179140.0,285262.5,127,25,0,218,1.5924,0.000977,0.718632,A,ABC/Pareto using total_trade_price revenue,draft
ZELEX 200MG CAP,193.0,178525.0,334725.0,70,24,0,219,1.874947,0.000974,0.719605,A,ABC/Pareto using total_trade_price revenue,draft
AMTRIX WITH DILUENT 1G,6850.0,178100.0,169195.0,3,2,0,220,0.95,0.000971,0.720576,A,ABC/Pareto using total_trade_price revenue,draft
GREEN CROSS ALCOHOL 500ML,2387.0,177698.79,88638.21,6,3,0,221,0.498812,0.000969,0.721545,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG,508.7873,177542.19,447983.82,29,19,1,222,2.523253,0.000968,0.722514,A,ABC/Pareto using total_trade_price revenue,draft
AFENAX 100MG,296.46,176393.7,355099.5,78,31,0,223,2.013108,0.000962,0.723476,A,ABC/Pareto using total_trade_price revenue,draft
NITRILE EXAMINATION GLOVES LARGE,705.0,176250.0,168350.0,5,3,0,224,0.955177,0.000961,0.724437,A,ABC/Pareto using total_trade_price revenue,draft
LAZICARE 10MG/ML (20MG/2ML) 2ML,3186.0,175080.0,98450.0,15,7,0,225,0.562314,0.000955,0.725391,A,ABC/Pareto using total_trade_price revenue,draft
AEROVENT 1MG/ML,678.34,173033.34,148941.66,12,10,0,226,0.860769,0.000944,0.726335,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIPS (EASYTOUCH),217.0,172450.0,22289.0,2,2,0,227,0.129249,0.00094,0.727276,A,ABC/Pareto using total_trade_price revenue,draft
PHYTOMEN 10MG/ML IV,394.3314,171994.68,330773.77,33,16,2,228,1.923163,0.000938,0.728213,A,ABC/Pareto using total_trade_price revenue,draft
DULXATIVE 10MG,472.0,171336.0,139684.0,10,5,0,229,0.815264,0.000934,0.729148,A,ABC/Pareto using total_trade_price revenue,draft
GITOR-40 40MG,195.0,170625.0,528975.0,9,9,0,230,3.10022,0.00093,0.730078,A,ABC/Pareto using total_trade_price revenue,draft
EQUIRAB 200IU/ML (1000IU/5ML) 5ML,100.0,170000.0,49500.0,1,1,0,231,0.291176,0.000927,0.731005,A,ABC/Pareto using total_trade_price revenue,draft
LINDELL 50MG/ML (5%),600.0,169800.0,100.0,2,1,0,232,0.000589,0.000926,0.731931,A,ABC/Pareto using total_trade_price revenue,draft
SOLUTION FOR IV INFUSION LACTATED RINGERS SOLUTION,240.0,168000.0,151440.0,1,1,0,233,0.901429,0.000916,0.732848,A,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 120ML (ZETADONE),2400.0,168000.0,28800.0,1,1,0,234,0.171429,0.000916,0.733764,A,ABC/Pareto using total_trade_price revenue,draft
ECG MACHINE 3 CHANNEL (MEDX),3.0,165000.0,131100.0,2,2,0,235,0.794545,0.0009,0.734664,A,ABC/Pareto using total_trade_price revenue,draft
CLINDATEC 150MG/ML (300MG/2ML) 2ML,3000.0,165000.0,96960.0,1,1,0,236,0.587636,0.0009,0.735563,A,ABC/Pareto using total_trade_price revenue,draft
VELON 6.25MG,2290.13,164890.08,252073.08,15,7,0,237,1.528734,0.000899,0.736463,A,ABC/Pareto using total_trade_price revenue,draft
RECORMON 5000IU/0.3ML,20.0,164500.0,75500.0,1,1,0,238,0.458967,0.000897,0.73736,A,ABC/Pareto using total_trade_price revenue,draft
IMATET 40IU/0.5ML,293.6,163604.0,192553.2,10,8,0,239,1.176947,0.000892,0.738252,A,ABC/Pareto using total_trade_price revenue,draft
DIFLOSID 75MG/3ML,586.3338,162890.78,215472.02,29,20,3,240,1.322801,0.000888,0.73914,A,ABC/Pareto using total_trade_price revenue,draft
PHOTOCOPIER (TASKALFA 32121),1.0,160020.0,88980.0,1,1,0,241,0.556055,0.000873,0.740013,A,ABC/Pareto using total_trade_price revenue,draft
PPE - ALCOLUXX,1000.0,160000.0,490000.0,1,1,0,242,3.0625,0.000873,0.740885,A,ABC/Pareto using total_trade_price revenue,draft
F6 FETAL MONITOR SINGLE,1.0,160000.0,230000.0,1,1,0,243,1.4375,0.000873,0.741758,A,ABC/Pareto using total_trade_price revenue,draft
EMZART-80 80MG,605.0,159720.0,361298.0,65,23,0,244,2.262071,0.000871,0.742629,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG HERBAL FOOD SUPPLEMENT,397.6,159040.0,102725.2,45,26,0,245,0.645908,0.000867,0.743496,A,ABC/Pareto using total_trade_price revenue,draft
SPASMOCIN 20MG/1ML AMP,1059.0,158850.0,201210.0,5,4,0,246,1.266667,0.000866,0.744362,A,ABC/Pareto using total_trade_price revenue,draft
LED LAMP,100.6029,158253.22,66039.53,4,2,2,247,0.417303,0.000863,0.745225,A,ABC/Pareto using total_trade_price revenue,draft
IRBIN 150MG,713.0,156448.65,503775.79,49,24,0,248,3.220071,0.000853,0.746079,A,ABC/Pareto using total_trade_price revenue,draft
"SONOTRAX BASIC A, ULTRASOUND POCKET DOPPLER",12.0,156000.0,664850.0,3,2,0,249,4.261859,0.000851,0.746929,A,ABC/Pareto using total_trade_price revenue,draft
MINOR SURGERY SET 37'S (OLTEN),10.0,155070.0,154930.0,1,1,0,250,0.999097,0.000846,0.747775,A,ABC/Pareto using total_trade_price revenue,draft
PORFEVER 150MG/ML (300MG/2ML) 2ML,1439.0353,152389.12,44234.33,12,5,3,251,0.290272,0.000831,0.748606,A,ABC/Pareto using total_trade_price revenue,draft
BIO TT 40IU,223.5,151460.0,117534.15,10,6,0,252,0.776008,0.000826,0.749432,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 1-0 ROUND NEEDLE ETHICON,32.0,150528.0,44982.0,2,2,0,253,0.298828,0.000821,0.750253,A,ABC/Pareto using total_trade_price revenue,draft
COVID-19 AG STANDARD Q BIOSENSOR TEST KIT,10.0,150000.0,12500.0,1,1,0,254,0.083333,0.000818,0.751071,A,ABC/Pareto using total_trade_price revenue,draft
BLOOD PRESSURE W/WHEELS / ROLL BY - BAXTEL SPHYGMOMANOMETER,20.0,150000.0,90100.0,1,1,0,255,0.600667,0.000818,0.751889,A,ABC/Pareto using total_trade_price revenue,draft
CHLORINE - SUPER CHLOR,13.6223,149023.18,95350.26,5,5,2,256,0.639835,0.000813,0.752702,A,ABC/Pareto using total_trade_price revenue,draft
BLESOFOXITIN 1G IV,1150.0,148450.0,120620.0,6,6,0,257,0.812529,0.00081,0.753511,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG,164.0,147760.0,410040.0,62,25,0,258,2.775041,0.000806,0.754317,A,ABC/Pareto using total_trade_price revenue,draft
MATTRESS 2X36X75,200.1659,147392.05,268735.05,2,2,1,259,1.823267,0.000804,0.755121,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG,990.5,147383.0,515991.55,110,34,0,260,3.501025,0.000804,0.755924,A,ABC/Pareto using total_trade_price revenue,draft
BIOLAC 3.33G/5ML,1400.0,147000.0,22582.0,7,3,0,261,0.153619,0.000802,0.756726,A,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 100MG DROPS,914.2877,146725.98,172971.88,19,13,2,262,1.178877,0.0008,0.757526,A,ABC/Pareto using total_trade_price revenue,draft
HAIXONNE 1G POWDER,4080.0,145880.0,245740.0,3,3,0,263,1.684535,0.000796,0.758322,A,ABC/Pareto using total_trade_price revenue,draft
FLUCYSTEINE 200MG 30'S,318.5188,145325.83,95285.76,11,5,1,264,0.65567,0.000793,0.759114,A,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL - VELVETCARE ISOPROPYL 70%,480.0,144000.0,240000.0,1,1,0,265,1.666667,0.000785,0.7599,A,ABC/Pareto using total_trade_price revenue,draft
AGYNAPIN 1MG/ML,239.0,143400.0,83152.1,2,1,0,266,0.579861,0.000782,0.760682,A,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 500MG,498.0,143175.0,380170.0,107,25,0,267,2.655282,0.000781,0.761462,A,ABC/Pareto using total_trade_price revenue,draft
CLINDASAPH 600 150MG/ML (600MG/4ML) 4ML,220.0,142780.0,120604.0,2,1,0,268,0.844684,0.000779,0.762241,A,ABC/Pareto using total_trade_price revenue,draft
MUCOLIFAR 500MG TAB,125.1777,142060.25,275556.03,52,18,1,269,1.939712,0.000775,0.763016,A,ABC/Pareto using total_trade_price revenue,draft
ENCLOXIL 500MG,174.05,140015.0,104290.26,33,20,0,270,0.744851,0.000764,0.763779,A,ABC/Pareto using total_trade_price revenue,draft
AMINOSOL 25MG/ML,786.0,136716.8,141477.2,31,20,0,271,1.034819,0.000746,0.764525,A,ABC/Pareto using total_trade_price revenue,draft
IVERMECTIN15MG DR ZENS,52.8,135459.0,57100.0,19,12,0,272,0.42153,0.000739,0.765264,A,ABC/Pareto using total_trade_price revenue,draft
VICRYL 4-0 CUTTING,30.0,135000.0,15150.0,1,1,0,273,0.112222,0.000736,0.766,A,ABC/Pareto using total_trade_price revenue,draft
GEMICEF 750MG VIAL W/ DILUENT,3540.0,134520.0,99200.0,3,3,0,274,0.737437,0.000734,0.766733,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE 300MG/100MG/100MCG,256.0,134400.0,167060.5,47,14,0,275,1.24301,0.000733,0.767466,A,ABC/Pareto using total_trade_price revenue,draft
ENDOPROST 125MCG/ML,123.1236,133527.78,130747.7,23,6,1,276,0.97918,0.000728,0.768194,A,ABC/Pareto using total_trade_price revenue,draft
CIPROGYL 2MG/ML (200MG/100ML),5080.0,132080.0,56307.2,9,5,0,277,0.426311,0.00072,0.768915,A,ABC/Pareto using total_trade_price revenue,draft
ACIFOX 1G,107.0,131870.0,140098.0,7,7,0,278,1.062395,0.000719,0.769634,A,ABC/Pareto using total_trade_price revenue,draft
LOSAAR 100MG,517.0,129250.0,356030.0,14,8,0,279,2.754584,0.000705,0.770339,A,ABC/Pareto using total_trade_price revenue,draft
DOPAMET 250MG,662.5,129187.5,183125.0,28,14,0,280,1.417513,0.000705,0.771043,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES STERILE LATEX (6.5) SURE-GUARD,170.0,129000.0,76240.0,5,4,0,281,0.591008,0.000703,0.771747,A,ABC/Pareto using total_trade_price revenue,draft
TOSYLAM 750MG TAB,91.0,128435.0,209952.5,26,14,0,282,1.634698,0.0007,0.772447,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS STAND TYPE,3.54,127943.82,108193.57,4,2,3,283,0.845633,0.000698,0.773145,A,ABC/Pareto using total_trade_price revenue,draft
DIGITAL THERMOMETER - ADVAN,2056.0,127048.0,360872.0,14,11,0,284,2.840438,0.000693,0.773838,A,ABC/Pareto using total_trade_price revenue,draft
CARDOWIN 1MG/ML 10ML,1410.0,126900.0,106223.4,5,3,0,285,0.837064,0.000692,0.77453,A,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMTER ADULT (CHOICEMMED),108.0,126480.0,284886.0,4,4,0,286,2.252419,0.00069,0.775219,A,ABC/Pareto using total_trade_price revenue,draft
DOPABAS 40MG/ML,301.0,126420.0,504462.0,2,2,0,287,3.990365,0.000689,0.775909,A,ABC/Pareto using total_trade_price revenue,draft
DEXAMAK 4MG/ML (8MG/2ML),331.0,126020.0,145500.36,10,7,0,288,1.154581,0.000687,0.776596,A,ABC/Pareto using total_trade_price revenue,draft
TAZACIN 4G/500MG IV,840.0844,124924.78,470459.45,16,14,1,289,3.765942,0.000681,0.777277,A,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN 150 MG,115.0,124583.0,383552.9,9,7,0,290,3.078694,0.000679,0.777957,A,ABC/Pareto using total_trade_price revenue,draft
AMINOSTERIL INFANT 6% 100ML,250.0,123200.0,34447.5,2,1,0,291,0.279606,0.000672,0.778629,A,ABC/Pareto using total_trade_price revenue,draft
TRAXAN 100MG,611.0,122200.0,251225.0,20,9,0,292,2.055851,0.000666,0.779295,A,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 1/2CC 29GX1/2 (TERUMO),162.0,121500.0,72414.0,7,4,0,293,0.596,0.000663,0.779958,A,ABC/Pareto using total_trade_price revenue,draft
FENTIN 10MG/ML,135.0,121350.0,57970.0,6,4,0,294,0.477709,0.000662,0.780619,A,ABC/Pareto using total_trade_price revenue,draft
APCELAC 500MG,302.6,121040.0,79795.0,41,17,0,295,0.659245,0.00066,0.781279,A,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 7.5 INDOPLAS,160.0,120000.0,100340.0,5,3,0,296,0.836167,0.000654,0.781934,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM LATEX NONSTERILE (SURGITECH),600.0,120000.0,49200.0,4,2,0,297,0.41,0.000654,0.782588,A,ABC/Pareto using total_trade_price revenue,draft
AMBIDOL 50MG/ML (100MG/2ML),554.8758,119981.21,366980.3,58,31,5,298,3.058648,0.000654,0.783243,A,ABC/Pareto using total_trade_price revenue,draft
ZILTEM 25MG,78.0,119599.9,196805.1,23,13,0,299,1.645529,0.000652,0.783895,A,ABC/Pareto using total_trade_price revenue,draft
ANEROCIN 300MG,122.0,119438.0,265017.5,44,27,0,300,2.218871,0.000651,0.784546,A,ABC/Pareto using total_trade_price revenue,draft
AIDEX 5LITRES,89.0,119220.0,153560.0,8,4,0,301,1.288039,0.00065,0.785196,A,ABC/Pareto using total_trade_price revenue,draft
ANMUM MATERNA PLAIN 180G X 24,624.0,119184.0,55224.0,1,1,0,302,0.463351,0.00065,0.785846,A,ABC/Pareto using total_trade_price revenue,draft
RUCEF,103.0,118443.2,152575.03,12,11,0,303,1.28817,0.000646,0.786492,A,ABC/Pareto using total_trade_price revenue,draft
TRIZEF 200MG TAB,74.0,118400.0,563506.25,38,22,0,304,4.759343,0.000646,0.787138,A,ABC/Pareto using total_trade_price revenue,draft
AIRCON SPLIT TYPE 2.5HP INVERTER (CARRIER),2.0,117996.0,181604.0,1,1,0,305,1.539069,0.000643,0.787781,A,ABC/Pareto using total_trade_price revenue,draft
OMEFREE,2510.0,117970.0,208530.0,3,3,0,306,1.767653,0.000643,0.788425,A,ABC/Pareto using total_trade_price revenue,draft
SPASBASCINE 20MG/ML,537.1381,117837.5,88695.22,15,12,1,307,0.752691,0.000643,0.789067,A,ABC/Pareto using total_trade_price revenue,draft
GLOVES STERILE LATEX (7.5) SURE-GUARD,147.0,117600.0,72972.0,7,5,0,308,0.62051,0.000641,0.789709,A,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS STAND TYPE JAPAN,4.3959,116712.06,73106.07,3,3,2,309,0.62638,0.000636,0.790345,A,ABC/Pareto using total_trade_price revenue,draft
SOLVAPRINE 10MG TAB,774.5,116175.0,447057.29,84,20,0,310,3.848137,0.000634,0.790979,A,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 1 ICNH 3M CLEAR,150.0,115500.0,14150.0,4,4,0,311,0.122511,0.00063,0.791608,A,ABC/Pareto using total_trade_price revenue,draft
FOLACID 5MG,442.1826,115334.39,127444.43,106,39,3,312,1.104999,0.000629,0.792237,A,ABC/Pareto using total_trade_price revenue,draft
AZCORE 500MG TAB,348.3949,115225.28,301951.15,25,15,2,313,2.620529,0.000628,0.792866,A,ABC/Pareto using total_trade_price revenue,draft
LYCORTIS 100MG,214.0,113206.0,41026.0,6,4,0,314,0.362401,0.000617,0.793483,A,ABC/Pareto using total_trade_price revenue,draft
BENERVA PLUS TAB,201.1365,112341.4,133062.8,39,24,1,315,1.18445,0.000613,0.794096,A,ABC/Pareto using total_trade_price revenue,draft
EPIX 1MG/ML IV,616.1346,111774.75,328743.67,45,22,1,316,2.941126,0.00061,0.794705,A,ABC/Pareto using total_trade_price revenue,draft
MERGOT 125MCG,104.2639,111519.27,176806.01,40,14,2,317,1.58543,0.000608,0.795313,A,ABC/Pareto using total_trade_price revenue,draft
CLOVAS 75MG TAB,305.0,110772.6,311735.4,15,11,0,318,2.814192,0.000604,0.795918,A,ABC/Pareto using total_trade_price revenue,draft
STOPPER HEPLOCK -FIRST AID,201.0,110550.0,103450.0,2,2,0,319,0.935776,0.000603,0.79652,A,ABC/Pareto using total_trade_price revenue,draft
MUPIDERM,1425.0,110291.38,146252.92,10,7,0,320,1.326059,0.000601,0.797122,A,ABC/Pareto using total_trade_price revenue,draft
NOVASARTAN 50MG,2000.0,110000.0,700000.0,2,2,0,321,6.363636,0.0006,0.797722,A,ABC/Pareto using total_trade_price revenue,draft
AMLOTHIN 10MG TAB,65.3851,109379.65,63854.09,6,1,2,322,0.583784,0.000596,0.798318,A,ABC/Pareto using total_trade_price revenue,draft
BABY WASH 100ML (JOHNSON),585.2446,109243.5,46788.84,21,14,2,323,0.428299,0.000596,0.798914,A,ABC/Pareto using total_trade_price revenue,draft
CEPROTRON 500MG,197.0,108350.0,246125.0,61,20,0,324,2.271574,0.000591,0.799505,A,ABC/Pareto using total_trade_price revenue,draft
FIRSTMED VITAMIN B COMPLEX 100MG/5MG/50MCG,1269.0,107865.0,112096.0,10,5,0,325,1.039225,0.000588,0.800093,B,ABC/Pareto using total_trade_price revenue,draft
SAMPLE VESSELS 120ML WITH SODIUM THIOSULFATE,11.0,107800.0,89340.0,3,3,0,326,0.828757,0.000588,0.800681,B,ABC/Pareto using total_trade_price revenue,draft
